osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,ref,bridge,lanes
370842667,True,Betarragane Kalea,residential,False,182.817,"LINESTRING (-2.7291222 43.2219668, -2.7291922 43.2219304, -2.7292301 43.2219098, -2.7292582 43.2218924, -2.7293122 43.221856, -2.7296165 43.2216509, -2.7296731 43.221608, -2.7297235 43.2215662, -2.7298274 43.2214769, -2.7300239 43.2213027, -2.7300937 43.2212374, -2.7301433 43.2211864, -2.7302371 43.2210827, -2.7303913 43.2208904, -2.7304633 43.2207963, -2.7304793 43.2207747, -2.7304846 43.2207668, -2.7304874 43.2207607, -2.7304901 43.2207512, -2.7304916 43.2207442, -2.7304924 43.2207371, -2.7304924 43.2207309, -2.7304915 43.2207235, -2.7304899 43.2207172, -2.7304864 43.2207064, -2.7304793 43.2206956)",,,,,
370842672,False,,residential,False,166.84699999999998,"LINESTRING (-2.7291222 43.2219668, -2.7292123 43.2220632, -2.7296817 43.2225882, -2.7297178 43.222626, -2.7297368 43.2226449, -2.7297558 43.2226621, -2.7297742 43.2226779, -2.7297931 43.2226923, -2.7298098 43.2227031, -2.729836 43.2227182, -2.7298628 43.2227308, -2.72988 43.2227381, -2.7298984 43.2227454, -2.7299188 43.2227522, -2.7299323 43.2227564, -2.7299548 43.2227625, -2.7299784 43.2227672, -2.7299998 43.2227707, -2.7302473 43.2228053, -2.7303132 43.2228145, -2.7304781 43.2228359, -2.7306109 43.2228542)",,,,,
370842672,False,,residential,True,55.342,"LINESTRING (-2.7291222 43.2219668, -2.7288851 43.2217086, -2.7288331 43.221652, -2.7287395 43.2215546)",,,,,
"[378797601, 43532228]",True,Andrandi auzoa,residential,False,63.53,"LINESTRING (-2.7277004 43.2174961, -2.7274598 43.2176728, -2.7274495 43.2176806, -2.7274444 43.2176844, -2.7274385 43.2176884, -2.7274358 43.2176901, -2.7274333 43.2176918, -2.727424 43.217697, -2.7273726 43.2177251, -2.7273216 43.2177536, -2.7273118 43.2177594, -2.7273075 43.2177627, -2.7273045 43.2177659, -2.7273027 43.2177695, -2.7273022 43.2177733, -2.7273026 43.2177762, -2.7273038 43.2177803, -2.7273728 43.2178986, -2.7273925 43.2179274)",30,,,,
988636964,False,,residential,True,24.32,"LINESTRING (-2.7307573 43.2207374, -2.7306999 43.220717, -2.7306489 43.2207005, -2.7306115 43.2206898, -2.7305799 43.2206819, -2.730558 43.2206783, -2.730545 43.2206771, -2.7305321 43.2206777, -2.7305219 43.2206799, -2.7305009 43.220687, -2.7304793 43.2206956)",,,,,
688751321,True,San Juan kalea,primary,False,9.742,"LINESTRING (-2.730064 43.2196749, -2.7300824 43.219649, -2.7300887 43.2196201, -2.7300822 43.2195913)",,roundabout,BI-635,,
97469441,False,Arraibi,residential,False,32.433,"LINESTRING (-2.7274249 43.2207465, -2.7274618 43.2207785, -2.7274936 43.2208041, -2.7275189 43.2208237, -2.727553 43.220849, -2.7275935 43.2208763, -2.7277092 43.2209512)",,,,,
97469441,False,Arraibi,residential,True,138.25699999999998,"LINESTRING (-2.7274249 43.2207465, -2.7273405 43.2206652, -2.7272979 43.2206222, -2.7272785 43.2206008, -2.7272601 43.22058, -2.7272284 43.2205385, -2.7272026 43.2205014, -2.7272015 43.2204996, -2.7270554 43.2202653, -2.726741 43.2197774, -2.7266829 43.2196813, -2.7266604 43.2196388)",,,,,
43391719,True,Zubipunte kalea,residential,False,9.106,"LINESTRING (-2.7384043 43.218449, -2.7384204 43.2184419, -2.7384346 43.2184331, -2.7384466 43.2184226, -2.7384562 43.2184109, -2.7384629 43.2183982, -2.7384668 43.2183848)",,roundabout,,,
43391719,True,Zubipunte kalea,residential,False,11.728,"LINESTRING (-2.7382711 43.2184317, -2.7382845 43.2184405, -2.7382997 43.2184477, -2.7383163 43.218453, -2.7383338 43.2184563, -2.7383518 43.2184576, -2.7383699 43.2184568, -2.7383875 43.2184539, -2.7384043 43.218449)",,roundabout,,,
533465159,False,,primary,False,61.819,"LINESTRING (-2.7275209 43.221983, -2.7280865 43.2216099)",,,BI-635,,
366556728,False,,primary,True,219.74900000000002,"LINESTRING (-2.7275209 43.221983, -2.7272281 43.2221837, -2.7271903 43.2222093, -2.7271563 43.2222357, -2.7271184 43.2222665, -2.7271021 43.2222815, -2.727087 43.2222965, -2.727071 43.2223121, -2.7270462 43.2223377, -2.7270284 43.2223602, -2.7270112 43.2223843, -2.7269944 43.222409, -2.7269807 43.2224323, -2.7269737 43.2224454, -2.726967 43.2224596, -2.7269577 43.2224827, -2.7269494 43.222507, -2.726943 43.2225262, -2.7269376 43.2225465, -2.7269323 43.2225769, -2.7269286 43.2226236, -2.7269285 43.2226472, -2.7269299 43.2226705, -2.7269315 43.2226841, -2.726934 43.2227001, -2.7269369 43.2227152, -2.726942 43.2227325, -2.7269464 43.2227461, -2.7269515 43.22276, -2.7269638 43.2227873, -2.7269849 43.2228301, -2.7270103 43.2228756, -2.727031 43.2229081, -2.7270553 43.2229455, -2.7271099 43.2230234, -2.7271389 43.2230642, -2.72717 43.2231066, -2.727236 43.2231936, -2.7273282 43.2233111, -2.7273941 43.2233921, -2.727449 43.223453, -2.7275116 43.2235185, -2.7275438 43.223551, -2.7275761 43.2235824, -2.7276585 43.223658)",,,BI-635,,
533465162,True,,trunk_link,False,203.65100000000004,"LINESTRING (-2.7275209 43.221983, -2.727423 43.2220098, -2.7273883 43.2220174, -2.7273511 43.2220232, -2.7273164 43.2220264, -2.7272878 43.222026, -2.7272606 43.2220243, -2.7272335 43.2220215, -2.7272116 43.2220162, -2.7271922 43.2220104, -2.727162 43.2219971, -2.7271273 43.2219745, -2.7270914 43.2219426, -2.7270651 43.2219114, -2.7270422 43.2218794, -2.7269885 43.2217999, -2.7268391 43.2215823, -2.7267103 43.2213899, -2.7266143 43.2212445, -2.7265691 43.2211719, -2.7265256 43.2210993, -2.7264471 43.2209665, -2.726373 43.2208421, -2.7263274 43.2207715, -2.726287 43.2207105, -2.7262178 43.2206049)",,,,,
"[370546773, 986939638]",False,Nafarroa kalea,residential,False,138.79,"LINESTRING (-2.7323382 43.2181494, -2.7323748 43.2181813, -2.7324476 43.2182449, -2.7324906 43.2182809, -2.732528 43.2183108, -2.7325827 43.2183547, -2.7326391 43.2183969, -2.7326796 43.2184265, -2.7326944 43.2184369, -2.7327121 43.2184491, -2.7327282 43.2184598, -2.7327621 43.2184818, -2.7328442 43.2185327, -2.733112 43.2186968, -2.733496 43.2189266, -2.7336001 43.218989)",30,,,,
628565766,True,Nafarroa kalea,residential,False,26.788999999999994,"LINESTRING (-2.7323382 43.2181494, -2.7323607 43.2181297, -2.7323731 43.2181057, -2.7323738 43.2180801, -2.732363 43.2180558, -2.7323417 43.2180354, -2.7323123 43.2180213, -2.7322783 43.2180151, -2.7322433 43.2180174, -2.7322113 43.218028, -2.7322009 43.2180352)",30,roundabout,,,
370546781,False,San Juan kalea,residential,True,68.26400000000001,"LINESTRING (-2.732187 43.218138, -2.7320916 43.2181898, -2.7315226 43.2185154)",30,,,,
903781611,True,Nafarroa kalea,residential,False,13.712,"LINESTRING (-2.732187 43.218138, -2.7322118 43.2181548, -2.7322426 43.218165, -2.7322763 43.2181676, -2.7323093 43.2181622, -2.7323382 43.2181494)",30,roundabout,,,
27160383,True,,primary,False,13.873000000000001,"LINESTRING (-2.7329307 43.2204317, -2.7329362 43.2204641, -2.7329544 43.2204933, -2.7329822 43.2205155, -2.7330176 43.2205308)",50,roundabout,,,
913837890,True,Karmen kalea,primary,False,20.54,"LINESTRING (-2.7329307 43.2204317, -2.7328715 43.2204756, -2.7328559 43.220486, -2.7328402 43.2204956, -2.7328073 43.2205156, -2.7327386 43.2205515)",,,,,
641864629,True,Ixer kalea,residential,False,31.590999999999998,"LINESTRING (-2.7349777 43.2236197, -2.7349901 43.2236233, -2.7350003 43.2236251, -2.7350111 43.2236262, -2.7350252 43.2236275, -2.7350465 43.2236288, -2.735365 43.2236476)",,,,,
"[1006495939, 1006495940, 43392540, 674398934]",False,Ixer kalea,residential,True,178.083,"LINESTRING (-2.7349777 43.2236197, -2.7345743 43.2236165, -2.7342662 43.2236115, -2.7334482 43.2236026, -2.7332947 43.2236016, -2.7330451 43.2235977, -2.7329816 43.2235952, -2.732962 43.2235952, -2.7329418 43.2235961, -2.7329031 43.2235985, -2.732885 43.2236, -2.7328649 43.2236034, -2.7328512 43.2236067, -2.732839 43.2236108, -2.7328148 43.2236206, -2.7327913 43.2236321)",30,,,yes,
641864627,True,,residential,False,23.773999999999997,"LINESTRING (-2.735173 43.2234841, -2.735168 43.2235073, -2.7351633 43.2235191, -2.735158 43.2235288, -2.7351518 43.2235384, -2.7351439 43.2235479, -2.7351345 43.2235577, -2.7351235 43.2235669, -2.7351124 43.2235751, -2.7350996 43.223584, -2.7350809 43.2235947, -2.7350657 43.2236012, -2.7350476 43.2236073, -2.7350254 43.2236128, -2.7350063 43.2236167, -2.7349777 43.2236197)",,,,,
641864628,True,,residential,False,24.172,"LINESTRING (-2.735173 43.2234841, -2.7351937 43.2235158, -2.7351991 43.2235229, -2.7352053 43.22353, -2.7352202 43.2235445, -2.7352379 43.2235592, -2.7352556 43.2235727, -2.7352969 43.2236013, -2.7353121 43.2236123, -2.735365 43.2236476)",,,,,
913800687,True,San Pedro kalea,tertiary,False,17.893,"LINESTRING (-2.7381252 43.2236236, -2.7380888 43.2236287, -2.7380526 43.2236323, -2.7380181 43.2236348, -2.7379792 43.2236356, -2.7379056 43.2236335)",,,,,
913837892,True,,tertiary,False,15.501,"LINESTRING (-2.7381252 43.2236236, -2.7381064 43.2236346, -2.7380895 43.2236467, -2.738076 43.2236606, -2.7380647 43.2236764, -2.7380574 43.2236931, -2.7380528 43.2237101, -2.738053 43.2237278, -2.738055 43.2237449)",,roundabout,,,
27160591,True,,tertiary,False,7.022,"LINESTRING (-2.738055 43.2237449, -2.7380603 43.2237599, -2.738069 43.2237747, -2.73808 43.2237882, -2.7380934 43.2238007)",,roundabout,,,
913837894,True,,tertiary,False,16.984,"LINESTRING (-2.7382907 43.2238252, -2.7383121 43.223815, -2.7383319 43.2238018, -2.7383472 43.2237865, -2.7383607 43.2237699, -2.7383681 43.2237524, -2.7383739 43.2237331, -2.7383736 43.2237135, -2.7383703 43.223695)",,roundabout,,,
902986820,True,,tertiary,False,28.227,"LINESTRING (-2.7284898 43.2160508, -2.728443 43.2159787, -2.7283967 43.2159032, -2.728376 43.2158678, -2.728371 43.2158571, -2.7283674 43.2158476, -2.7283574 43.2158167)",30,,,,
981612620,False,,tertiary,True,45.349000000000004,"LINESTRING (-2.7284898 43.2160508, -2.7285551 43.2161188, -2.7286341 43.2162028, -2.7286968 43.2162689, -2.7287116 43.2162844, -2.7288107 43.2163849)",,,,,2
369133893,True,,residential,False,24.948999999999998,"LINESTRING (-2.7284453 43.2211562, -2.7283427 43.2211537, -2.728241 43.2211433, -2.7281415 43.2211252)",,,,,
688751322,True,,primary,False,18.462,"LINESTRING (-2.7284453 43.2211562, -2.7283936 43.2211736, -2.728351 43.2212012, -2.7283212 43.2212366, -2.7283067 43.2212767)",,roundabout,BI-635,,
370842672,False,,residential,True,166.84699999999998,"LINESTRING (-2.7306109 43.2228542, -2.7304781 43.2228359, -2.7303132 43.2228145, -2.7302473 43.2228053, -2.7299998 43.2227707, -2.7299784 43.2227672, -2.7299548 43.2227625, -2.7299323 43.2227564, -2.7299188 43.2227522, -2.7298984 43.2227454, -2.72988 43.2227381, -2.7298628 43.2227308, -2.729836 43.2227182, -2.7298098 43.2227031, -2.7297931 43.2226923, -2.7297742 43.2226779, -2.7297558 43.2226621, -2.7297368 43.2226449, -2.7297178 43.222626, -2.7296817 43.2225882, -2.7292123 43.2220632, -2.7291222 43.2219668)",,,,,
688751321,True,San Juan kalea,primary,False,4.6,"LINESTRING (-2.7300211 43.2197016, -2.7300446 43.21969, -2.730064 43.2196749)",,roundabout,BI-635,,
654262993,True,San Juan kalea,primary,False,12.267,"LINESTRING (-2.7299947 43.219532, -2.729957 43.2195292, -2.72992 43.2195347, -2.7298868 43.2195481, -2.7298607 43.219568)",,roundabout,BI-635,,
202211446,True,San Juan kalea,primary,False,77.003,"LINESTRING (-2.7300822 43.2195913, -2.7301602 43.2194656, -2.7302798 43.2192728, -2.7303584 43.2191443, -2.7303931 43.2190883, -2.730411 43.2190625, -2.7304326 43.2190354, -2.7304636 43.2190012, -2.7304984 43.2189708)",30,,BI-635,,
913837883,True,San Juan kalea,primary,False,10.059,"LINESTRING (-2.7300822 43.2195913, -2.7300635 43.2195658, -2.7300442 43.2195506, -2.7300209 43.2195393, -2.7299947 43.219532)",,roundabout,,,
"[380589688, 380589685]",True,Lehendakari Agirre kalea,primary,False,199.24599999999998,"LINESTRING (-2.7298591 43.2196712, -2.7298591 43.219702, -2.7298588 43.2197213, -2.7298574 43.2197345, -2.7298541 43.2197481, -2.7298497 43.2197605, -2.7298442 43.2197736, -2.72983 43.2198025, -2.7297256 43.2199793, -2.7296513 43.2201018, -2.7295577 43.2202545, -2.7294905 43.220357, -2.7293853 43.2205023, -2.7293469 43.2205523, -2.729298 43.2206101, -2.7291821 43.2207317, -2.7291168 43.2207942, -2.7290255 43.2208805, -2.7289569 43.2209381, -2.7288839 43.2209952, -2.7287777 43.2210744, -2.7287257 43.2211053, -2.7286737 43.2211338, -2.7286425 43.2211512, -2.7286034 43.2211719)",30,,BI-635,,
913837882,True,San Juan kalea,primary,False,14.826,"LINESTRING (-2.7298591 43.2196712, -2.7298837 43.2196912, -2.7299123 43.2197048, -2.7299411 43.2197104, -2.7299695 43.2197118, -2.7299943 43.2197087, -2.7300211 43.2197016)",,roundabout,,,
902644144,True,,tertiary,False,24.487000000000002,"LINESTRING (-2.7311032 43.2184978, -2.7310841 43.2184849, -2.7310673 43.2184735, -2.7310549 43.2184648, -2.7310401 43.2184538, -2.731023 43.2184403, -2.7310073 43.2184284, -2.7309895 43.2184145, -2.7309661 43.2183946, -2.7309485 43.2183794, -2.7309018 43.2183342)",30,,,,
903767841,True,,primary,False,15.553,"LINESTRING (-2.7311032 43.2184978, -2.7310423 43.2184959, -2.7309895 43.2185096, -2.7309592 43.2185271, -2.730937 43.218548)",30,roundabout,BI-635;Bi-3334,,
43242287,True,,tertiary,False,24.711000000000002,"LINESTRING (-2.7309018 43.2183342, -2.7309169 43.2183584, -2.7309302 43.2183843, -2.7309441 43.2184145, -2.7309499 43.21843, -2.7309549 43.2184522, -2.7309564 43.2184732, -2.7309557 43.2184873, -2.7309539 43.218501, -2.7309476 43.2185244, -2.730937 43.218548)",30,,,,
"[984873840, 902644145, 984873841, 676229439]",False,San Migel kalea,tertiary,False,234.386,"LINESTRING (-2.7309018 43.2183342, -2.7308771 43.2183101, -2.7306581 43.2181074, -2.7305714 43.2180232, -2.7304032 43.2178647, -2.730262 43.2177316, -2.7301724 43.2176467, -2.7300488 43.2175294, -2.7299321 43.2174212, -2.7297991 43.2172985, -2.7296855 43.2171931, -2.7296483 43.2171593, -2.7295405 43.2170575, -2.7292368 43.2167779, -2.7291227 43.2166723)",30,,,,2
43392935,True,Jauregizahar auzoa,residential,False,15.462000000000002,"LINESTRING (-2.7280502 43.2158984, -2.7280653 43.2158937, -2.7280776 43.2158906, -2.7280892 43.2158884, -2.7281052 43.2158858, -2.7281212 43.2158833, -2.7281384 43.2158812, -2.7281566 43.2158794, -2.728182 43.2158781, -2.7282033 43.2158752, -2.7282356 43.2158682)",,,,,
902986827,True,,tertiary,False,2.137,"LINESTRING (-2.7281878 43.2157687, -2.7281852 43.2157742, -2.7281829 43.2157799, -2.7281808 43.2157872)",30,roundabout,,,
903767840,True,,tertiary,False,12.333000000000004,"LINESTRING (-2.7283139 43.2157509, -2.7283084 43.2157473, -2.7283017 43.2157437, -2.7282948 43.2157403, -2.7282891 43.2157377, -2.7282824 43.2157354, -2.7282749 43.2157341, -2.728267 43.2157334, -2.7282601 43.2157335, -2.7282531 43.215734, -2.7282455 43.215735, -2.7282401 43.2157361, -2.7282348 43.2157375, -2.7282295 43.2157392, -2.7282219 43.215742, -2.7282147 43.2157447, -2.7282088 43.215748, -2.7282029 43.2157518, -2.7281986 43.2157557, -2.7281937 43.2157611, -2.7281878 43.2157687)",30,roundabout,,,
903767838,True,,tertiary,False,8.29,"LINESTRING (-2.7283574 43.2158167, -2.7283567 43.2158108, -2.7283554 43.2158053, -2.7283533 43.2157992, -2.728351 43.2157941, -2.728349 43.2157895, -2.7283462 43.2157847, -2.7283423 43.2157797, -2.7283347 43.2157701, -2.7283284 43.2157632, -2.7283225 43.2157577, -2.7283139 43.2157509)",30,roundabout,,,
902986821,True,,tertiary,False,27.187,"LINESTRING (-2.7282568 43.2158756, -2.7282848 43.2158914, -2.7282967 43.2158983, -2.7283076 43.2159055, -2.7283518 43.2159381, -2.7284276 43.2160012, -2.7284898 43.2160508)",30,,,,
903767839,True,,tertiary,False,12.383,"LINESTRING (-2.7282568 43.2158756, -2.7282637 43.215877, -2.72827 43.2158778, -2.7282812 43.2158782, -2.7282914 43.2158776, -2.728301 43.2158763, -2.72831 43.2158743, -2.7283177 43.2158718, -2.7283244 43.2158692, -2.7283299 43.2158664, -2.7283365 43.2158618, -2.7283416 43.2158575, -2.7283458 43.2158524, -2.7283495 43.2158466, -2.7283524 43.2158408, -2.7283551 43.2158343, -2.7283563 43.2158283, -2.7283574 43.2158167)",30,roundabout,,,
"[984873840, 984873841, 902644145, 676229439]",False,San Migel kalea,tertiary,True,234.38600000000002,"LINESTRING (-2.7291227 43.2166723, -2.7292368 43.2167779, -2.7295405 43.2170575, -2.7296483 43.2171593, -2.7296855 43.2171931, -2.7297991 43.2172985, -2.7299321 43.2174212, -2.7300488 43.2175294, -2.7301724 43.2176467, -2.730262 43.2177316, -2.7304032 43.2178647, -2.7305714 43.2180232, -2.7306581 43.2181074, -2.7308771 43.2183101, -2.7309018 43.2183342)",30,,,,2
981612619,False,,tertiary,False,40.751,"LINESTRING (-2.7291227 43.2166723, -2.7289281 43.2164921, -2.7288696 43.2164398, -2.7288107 43.2163849)",30,,,,2
"[902987938, 981612618]",True,Bidezahar kalea,residential,False,39.286,"LINESTRING (-2.7288107 43.2163849, -2.7288184 43.2164635, -2.7288193 43.2164809, -2.7288195 43.2164895, -2.7288194 43.2164938, -2.7288193 43.2164974, -2.7288189 43.2165008, -2.7288178 43.2165054, -2.7288164 43.2165105, -2.7288151 43.2165148, -2.7288132 43.2165203, -2.7288109 43.216525, -2.7288085 43.2165297, -2.7288065 43.2165334, -2.7288049 43.2165368, -2.7287852 43.2165693, -2.7287709 43.2165948, -2.7287644 43.2166099, -2.728759 43.2166259, -2.728752 43.2166534, -2.7287475 43.2166809, -2.7287429 43.2167294)",30,,,,
981612619,False,,tertiary,True,40.751,"LINESTRING (-2.7288107 43.2163849, -2.7288696 43.2164398, -2.7289281 43.2164921, -2.7291227 43.2166723)",30,,,,2
981612620,False,,tertiary,False,45.349,"LINESTRING (-2.7288107 43.2163849, -2.7287116 43.2162844, -2.7286968 43.2162689, -2.7286341 43.2162028, -2.7285551 43.2161188, -2.7284898 43.2160508)",,,,,2
902986826,True,Jauregizahar auzoa,residential,False,16.348,"LINESTRING (-2.7281808 43.2157872, -2.7281552 43.2158145, -2.7281408 43.2158288, -2.7281332 43.2158363, -2.7281252 43.2158437, -2.7281179 43.2158504, -2.7281087 43.2158578, -2.7280897 43.2158725, -2.7280761 43.2158818, -2.7280634 43.2158904, -2.7280502 43.2158984)",30,,,,
902986827,True,,tertiary,False,10.568,"LINESTRING (-2.7281808 43.2157872, -2.7281802 43.2157919, -2.7281798 43.2157965, -2.7281798 43.215801, -2.7281806 43.2158061, -2.7281824 43.2158126, -2.7281854 43.2158201, -2.728188 43.2158248, -2.7281906 43.2158292, -2.7281951 43.2158354, -2.7281998 43.2158414, -2.7282034 43.2158459, -2.7282077 43.21585, -2.7282119 43.2158537, -2.7282167 43.2158576, -2.7282225 43.2158614, -2.7282288 43.2158652, -2.7282356 43.2158682)",30,roundabout,,,
903767842,True,,primary,False,3.586,"LINESTRING (-2.7311437 43.2185108, -2.7311032 43.2184978)",30,roundabout,BI-635;Bi-3334,,
913800688,True,San Pedro kalea,tertiary,False,17.337,"LINESTRING (-2.7379056 43.2236335, -2.7379322 43.2236508, -2.7379581 43.2236687, -2.738008 43.2237058, -2.738055 43.2237449)",,,,,
1005665992,False,San Pedro kalea,tertiary,True,100.16000000000001,"LINESTRING (-2.7379056 43.2236335, -2.7378875 43.2236281, -2.7375218 43.2235246, -2.7372697 43.2234526, -2.7370064 43.2233774, -2.7369311 43.2233543, -2.7368594 43.2233308, -2.7368227 43.2233175, -2.7367853 43.2233034, -2.7367615 43.2232937)",,,,,
913800690,True,Ixerango kalea,residential,False,17.608,"LINESTRING (-2.7383345 43.2235037, -2.738286 43.2235429, -2.7382596 43.2235612, -2.7382318 43.2235779, -2.7381727 43.2236084)",,,,,
533465159,False,,primary,True,61.819,"LINESTRING (-2.7280865 43.2216099, -2.7275209 43.221983)",,,BI-635,,
913837878,True,,primary,False,36.326,"LINESTRING (-2.7280865 43.2216099, -2.7282067 43.2215453, -2.7283973 43.221456, -2.7284613 43.2214314)",,,BI-635,,
27160406,False,San Pedro kalea,tertiary,False,7.781,"LINESTRING (-2.733396 43.2206646, -2.7334669 43.2207118)",,,,,
913837888,True,San Pedro kalea,tertiary,False,28.063,"LINESTRING (-2.733396 43.2206646, -2.7333268 43.2205974, -2.7332449 43.2205003, -2.7332062 43.2204538)",,,,,
380589689,True,Lehendakari Agirre kalea,primary,False,88.67799999999997,"LINESTRING (-2.729573 43.2204283, -2.7296215 43.2203556, -2.7296693 43.2202797, -2.7297267 43.2201893, -2.7298529 43.2199855, -2.7298933 43.2199113, -2.7299383 43.2198335, -2.7299556 43.2197997, -2.7299742 43.219762, -2.7299845 43.2197447, -2.7299973 43.2197285, -2.7300211 43.2197016)",30,,BI-635,,
902986827,True,,tertiary,False,1.9060000000000001,"LINESTRING (-2.7282356 43.2158682, -2.7282427 43.215871, -2.7282495 43.2158733, -2.7282568 43.2158756)",30,roundabout,,,
22769213,False,Karmen kalea,primary,False,53.925999999999995,"LINESTRING (-2.7321523 43.2211879, -2.7321528 43.2211853, -2.7321568 43.221165, -2.7321613 43.221143, -2.7321666 43.2211192, -2.7321754 43.2210836, -2.732185 43.2210504, -2.732197 43.2210143, -2.7322111 43.2209757, -2.732219 43.2209557, -2.7322269 43.2209364, -2.7322357 43.220918, -2.732244 43.2209029, -2.7322714 43.2208583, -2.7323009 43.22082, -2.7323313 43.2207837, -2.7323563 43.2207598, -2.7323797 43.2207399)",,,,,
27288676,True,Luis Urrengoetxea kalea,tertiary,False,18.622,"LINESTRING (-2.7326635 43.2221738, -2.7326469 43.222205, -2.7325806 43.22233)",,,,,
"[202753329, 202753330, 202753331]",True,"['Harrison Kalea', 'Harrison kalea', 'Nemesio Bikandi Kalea']",residential,False,218.43499999999995,"LINESTRING (-2.7326635 43.2221738, -2.7327264 43.2221923, -2.7332452 43.2223452, -2.7332884 43.2223579, -2.7332971 43.2223597, -2.7333056 43.2223607, -2.7333145 43.2223614, -2.7333228 43.2223614, -2.7333306 43.2223613, -2.7333413 43.2223606, -2.7333515 43.2223595, -2.7333602 43.2223577, -2.7333668 43.2223553, -2.7333729 43.2223527, -2.73338 43.2223487, -2.733386 43.2223448, -2.7333916 43.2223402, -2.7333958 43.2223356, -2.7336307 43.2219139, -2.7337157 43.2217614, -2.7337496 43.2217017, -2.7337939 43.2216224, -2.7338066 43.2215995, -2.7338091 43.2215941, -2.7338104 43.2215905, -2.7338117 43.2215862, -2.7338121 43.2215836, -2.7338123 43.2215797, -2.7338121 43.2215764, -2.7338117 43.2215733, -2.7338111 43.2215702, -2.7338099 43.2215666, -2.7338079 43.2215636, -2.7338059 43.2215615, -2.7338019 43.2215581, -2.7337968 43.2215546, -2.7337891 43.2215502, -2.7337814 43.2215463, -2.7337764 43.2215442, -2.7337709 43.2215422, -2.7337632 43.2215396, -2.7331991 43.2213763, -2.7331092 43.2213496)",,,,,
1001495919,True,,residential,False,11.883,"LINESTRING (-2.7377498 43.2213608, -2.7377556 43.2213509, -2.7377591 43.2213406, -2.7377602 43.22133, -2.7377589 43.2213195, -2.7377554 43.2213092, -2.7377496 43.2212995, -2.7377417 43.2212906, -2.7377319 43.2212828, -2.7377206 43.2212762, -2.7377069 43.2212707)",,roundabout,,,
1001495918,False,Ogenbide kalea,residential,False,80.21300000000001,"LINESTRING (-2.7375891 43.2213571, -2.7375607 43.2213642, -2.73755 43.2213673, -2.737535 43.2213728, -2.7375247 43.2213779, -2.7375094 43.2213868, -2.7374926 43.2213979, -2.7369548 43.221754, -2.7368733 43.221808, -2.7368436 43.2218276)",,,,,
1001495919,True,,residential,False,16.191,"LINESTRING (-2.7375891 43.2213571, -2.7375903 43.2213593, -2.7375972 43.2213678, -2.7376059 43.2213755, -2.737616 43.2213821, -2.7376273 43.2213875, -2.7376397 43.2213916, -2.7376527 43.2213943, -2.737662 43.2213952, -2.7376662 43.2213956, -2.7376808 43.2213952, -2.737695 43.2213932, -2.7377086 43.2213895, -2.7377212 43.2213842, -2.7377325 43.2213775, -2.7377422 43.2213696, -2.7377498 43.2213608)",,roundabout,,,
1001495919,True,,residential,False,5.122999999999999,"LINESTRING (-2.7377069 43.2212707, -2.7376942 43.2212674, -2.73768 43.2212654, -2.7376654 43.2212652, -2.737652 43.2212665, -2.7376451 43.2212679)",,roundabout,,,
1001495922,False,,residential,False,11.841,"LINESTRING (-2.7375719 43.2211782, -2.7376275 43.2212309, -2.7376366 43.2212406, -2.7376425 43.221251, -2.7376438 43.2212587, -2.7376451 43.2212679)",,,,,
1001495921,False,,residential,False,9.512,"LINESTRING (-2.7373486 43.2210041, -2.7372686 43.2209415)",,,,,
1001495919,True,,residential,False,12.365,"LINESTRING (-2.7376451 43.2212679, -2.7376389 43.2212693, -2.7376266 43.2212735, -2.7376153 43.221279, -2.7376053 43.2212856, -2.7375968 43.2212933, -2.7375899 43.2213019, -2.737585 43.2213111, -2.737582 43.2213208, -2.737581 43.2213306, -2.7375821 43.2213405, -2.7375852 43.2213501, -2.7375891 43.2213571)",,roundabout,,,
1001495922,False,,residential,True,11.841000000000001,"LINESTRING (-2.7376451 43.2212679, -2.7376438 43.2212587, -2.7376425 43.221251, -2.7376366 43.2212406, -2.7376275 43.2212309, -2.7375719 43.2211782)",,,,,
