osmid,oneway,ref,highway,reversed,length,bridge,width,name,geometry,junction
175891695,False,,residential,True,41.866,,,,"LINESTRING (-2.1509442 37.3898546, -2.1508772 37.3898056, -2.1505392 37.3896628)",
175891705,True,,residential,False,40.979,,,Calle del Rosario,"LINESTRING (-2.1483066 37.3886711, -2.1480379 37.3883707)",
175891662,False,,residential,False,91.08300000000001,,,Calle de Antonio Martínez,"LINESTRING (-2.1483066 37.3886711, -2.1484122 37.3885909, -2.1485651 37.3884161, -2.1487295 37.3882393, -2.1489218 37.3880325, -2.1489318 37.3880219)",
175891662,False,,residential,True,67.26400000000001,,,Calle de Antonio Martínez,"LINESTRING (-2.1483066 37.3886711, -2.1482915 37.3886825, -2.1481815 37.3887401, -2.1479348 37.3888296, -2.1478034 37.3888828, -2.1476397 37.3889596)",
175891666,False,,residential,False,56.867,,,Calle Herrerías,"LINESTRING (-2.1488328 37.390563, -2.148257 37.3903344)",
175891666,False,,residential,True,20.119,,,Calle Herrerías,"LINESTRING (-2.1488328 37.390563, -2.1490365 37.3906439)",
175891711,False,,residential,False,71.72399999999999,,,Calle Hermanos Siret,"LINESTRING (-2.1488328 37.390563, -2.1489782 37.390381, -2.1485713 37.3900983)",
175891659,False,,residential,False,50.109,,,Calle del Longo,"LINESTRING (-2.1500153 37.3882857, -2.1504919 37.38853)",
175891659,False,,residential,True,38.211,,,Calle del Longo,"LINESTRING (-2.1500153 37.3882857, -2.1496767 37.3880719)",
175891712,False,,residential,True,32.728,,,Calle Augusto Barcia,"LINESTRING (-2.1500153 37.3882857, -2.1497991 37.3885247)",
"[175891712, 175891672]",False,,residential,"[False, True]",92.468,,,"['Calle Augusto Barcia', 'Calle Perpendicular Augusto Barcia']","LINESTRING (-2.1500153 37.3882857, -2.1502656 37.3880091, -2.1497855 37.3877001)",
175891703,False,,residential,False,3.891,,,Calle Jose Manuel Serrano,"LINESTRING (-2.1479767 37.3894277, -2.1480206 37.3894305)",
175891673,False,,residential,False,40.75900000000001,,,Calle de la Sacristía,"LINESTRING (-2.1479767 37.3894277, -2.1479448 37.3893902, -2.1478704 37.3892835, -2.1477953 37.3891748, -2.1477551 37.3891066)",
"[669166949, 175891703]",False,,residential,"[False, True]",128.365,,,"['Calle Posito', 'Calle Jose Manuel Serrano']","LINESTRING (-2.1479767 37.3894277, -2.1478329 37.3894327, -2.1477284 37.3894722, -2.1478446 37.3897529, -2.1484781 37.3901683)",
175891662,False,,residential,True,29.005,,,Calle de Antonio Martínez,"LINESTRING (-2.1491284 37.387813, -2.1489318 37.3880219)",
174389109,False,,tertiary,False,31.564,,,Calle de Ramón y Cajal,"LINESTRING (-2.1486429 37.3878549, -2.1489318 37.3880219)",
174389109,False,,tertiary,True,63.89,,,Calle de Ramón y Cajal,"LINESTRING (-2.1486429 37.3878549, -2.1480582 37.3875168)",
175891692,True,,residential,False,40.791,,,Calle de Brígida Pardo,"LINESTRING (-2.1486429 37.3878549, -2.1488774 37.3875389)",
175891659,False,,residential,False,38.211,,,Calle del Longo,"LINESTRING (-2.1496767 37.3880719, -2.1500153 37.3882857)",
175891659,False,,residential,True,4.372,,,Calle del Longo,"LINESTRING (-2.1496767 37.3880719, -2.149638 37.3880474)",
175891713,False,,residential,True,33.807,,,Calle Almazora,"LINESTRING (-2.1496767 37.3880719, -2.1494449 37.3883138)",
175891708,False,,residential,True,73.664,,,Calle de Antonio Martínez,"LINESTRING (-2.1468926 37.3892505, -2.1470161 37.3891854, -2.1472401 37.3890971, -2.1474118 37.3890352, -2.1475149 37.3890022, -2.1476397 37.3889596)",
175891701,False,,residential,False,29.46,,,Calle de la Libertad,"LINESTRING (-2.1510999 37.3886045, -2.1509836 37.3888528)",
175891701,False,,residential,True,14.258,,,Calle de la Libertad,"LINESTRING (-2.1510999 37.3886045, -2.1511561 37.3884843)",
175879308,True,,residential,False,108.87599999999998,,,Calle de Andalucía,"LINESTRING (-2.1476397 37.3889596, -2.1475731 37.3889373, -2.1475409 37.3889053, -2.1474846 37.3888499, -2.1473853 37.388737, -2.1472136 37.3886113, -2.1471171 37.3885665, -2.1470178 37.388477, -2.1470018 37.3883981, -2.1469991 37.3883278, -2.1469186 37.388217)",
175891662,False,,residential,False,67.264,,,Calle de Antonio Martínez,"LINESTRING (-2.1476397 37.3889596, -2.1478034 37.3888828, -2.1479348 37.3888296, -2.1481815 37.3887401, -2.1482915 37.3886825, -2.1483066 37.3886711)",
175891708,False,,residential,False,73.664,,,Calle de Antonio Martínez,"LINESTRING (-2.1476397 37.3889596, -2.1475149 37.3890022, -2.1474118 37.3890352, -2.1472401 37.3890971, -2.1470161 37.3891854, -2.1468926 37.3892505)",
175891705,True,,residential,False,78.75,,,Calle del Rosario,"LINESTRING (-2.1475766 37.3878462, -2.1470626 37.3872676)",
175891707,False,,residential,True,33.234,,,Calle de Cádiz,"LINESTRING (-2.1475766 37.3878462, -2.1472723 37.3880219)",
175891707,False,,residential,False,56.235,,,Calle de Cádiz,"LINESTRING (-2.1475766 37.3878462, -2.1476317 37.387813, -2.1477921 37.3877087, -2.1479214 37.3876276, -2.1480582 37.3875168)",
175891666,False,,residential,False,98.914,,,Calle Herrerías,"LINESTRING (-2.1497536 37.3911776, -2.1497667 37.3909393, -2.1490365 37.3906439)",
175891678,False,,residential,False,112.601,,,Paseo de los Tristes,"LINESTRING (-2.1497536 37.3911776, -2.150043 37.3912973, -2.1503649 37.3913975, -2.1504963 37.3914593, -2.1506867 37.3915488, -2.1507672 37.3916127, -2.1508438 37.3916807)",
175891678,False,,residential,True,83.93100000000001,,,Paseo de los Tristes,"LINESTRING (-2.1497536 37.3911776, -2.1496568 37.3911375, -2.1489031 37.3908413)",
175891695,False,,residential,False,41.866,,,,"LINESTRING (-2.1505392 37.3896628, -2.1508772 37.3898056, -2.1509442 37.3898546)",
175891701,False,,residential,False,65.588,,,Calle de la Libertad,"LINESTRING (-2.1505392 37.3896628, -2.1504561 37.3897651, -2.1503649 37.3899271, -2.1502444 37.3902015)",
175891701,False,,residential,True,70.28,,,Calle de la Libertad,"LINESTRING (-2.1505392 37.3896628, -2.1507752 37.3893261, -2.1508718 37.3890917)",
175891676,False,,residential,False,19.446,,,Calle Alfareria,"LINESTRING (-2.150794 37.3915104, -2.1508289 37.3916213, -2.1508438 37.3916807)",
175891676,False,,residential,True,69.99199999999999,,,Calle Alfareria,"LINESTRING (-2.150794 37.3915104, -2.1507377 37.391438, -2.1506519 37.3913485, -2.1505982 37.3912654, -2.1505499 37.3911418, -2.150499 37.3910608, -2.1504079 37.390967)",
175891706,False,,residential,False,49.209,,,Calle San Jose,"LINESTRING (-2.150794 37.3915104, -2.1508182 37.3914827, -2.1510408 37.3911141)",
175891678,False,,residential,False,87.548,,,Paseo de los Tristes,"LINESTRING (-2.1480099 37.3905003, -2.1489031 37.3908413)",
"[1174001289, 175876310, 175876294, 175891678]",False,,"['residential', 'tertiary']",True,122.51,yes,,"['Calle del Poeta Juan Berbel', 'Paseo de los Tristes']","LINESTRING (-2.1480099 37.3905003, -2.1474306 37.3902729, -2.1474166 37.3903043, -2.1473378 37.3904336, -2.1471539 37.3906905, -2.1470761 37.3907885)",
175891690,False,,residential,True,28.599,,,Calle del Caño de San Felipe,"LINESTRING (-2.1480099 37.3905003, -2.1481923 37.3903831, -2.148257 37.3903344)",
175891667,False,,residential,True,35.721000000000004,,,Calle del Ángulo,"LINESTRING (-2.1499383 37.3889735, -2.1499368 37.3890329, -2.149918 37.3891054, -2.1498284 37.3892792)",
175891675,True,,residential,False,34.45,,,Calle de la Puerta de Purchena,"LINESTRING (-2.1499383 37.3889735, -2.1499759 37.3889702, -2.1500966 37.3888807, -2.1502164 37.3887666)",
175891655,False,,residential,True,38.115,,,Camino de Cantoria,"LINESTRING (-2.1507768 37.3882726, -2.1504919 37.38853)",
175891716,False,,residential,False,69.049,,,Calle del Longo,"LINESTRING (-2.1507768 37.3882726, -2.1505875 37.3881476, -2.1504936 37.387877, -2.1504641 37.3877342)",
175891653,False,,residential,False,28.39,,,,"LINESTRING (-2.1481655 37.3890895, -2.1482917 37.3893243)",
175891705,True,,residential,False,57.174,,,Calle del Rosario,"LINESTRING (-2.1487877 37.389015, -2.1483066 37.3886711)",
175891703,False,,residential,True,57.446000000000005,,,Calle Jose Manuel Serrano,"LINESTRING (-2.1487877 37.389015, -2.1487448 37.3890853, -2.1485893 37.3892067, -2.148372 37.3893048, -2.1482917 37.3893243)",
175891682,False,,residential,True,78.68,,,Calle del Carril,"LINESTRING (-2.151073 37.3909734, -2.1509442 37.3909372, -2.1507457 37.3908583, -2.1504561 37.3907347, -2.1502683 37.3906729)",
175891688,False,,residential,False,14.428,,,Calle San Jose,"LINESTRING (-2.151073 37.3909734, -2.1511507 37.3909564, -2.1511695 37.3908924)",
175891688,False,,residential,True,16.341,,,Calle San Jose,"LINESTRING (-2.151073 37.3909734, -2.1510435 37.3910246, -2.1510515 37.3910672, -2.1510388 37.3911137)",
175891675,True,,residential,False,53.386,,,Calle de la Puerta de Purchena,"LINESTRING (-2.1493411 37.3890122, -2.1493671 37.3890128, -2.1494771 37.388983, -2.1496273 37.3889787, -2.1498311 37.388983, -2.1499383 37.3889735)",
175891690,False,,residential,False,11.719999999999999,,,Calle del Caño de San Felipe,"LINESTRING (-2.1493411 37.3890122, -2.1493 37.3890896, -2.1492975 37.3891109)",
175891666,False,,residential,False,20.119,,,Calle Herrerías,"LINESTRING (-2.1490365 37.3906439, -2.1488328 37.390563)",
175891666,False,,residential,True,98.914,,,Calle Herrerías,"LINESTRING (-2.1490365 37.3906439, -2.1497667 37.3909393, -2.1497536 37.3911776)",
175891697,False,,residential,False,24.915,,,Calle de los Naranjos,"LINESTRING (-2.1490365 37.3906439, -2.1490264 37.3906602, -2.1489031 37.3908413)",
175891697,False,,residential,True,118.903,,,Calle de los Naranjos,"LINESTRING (-2.1490365 37.3906439, -2.149131 37.3904918, -2.1494046 37.3902702, -2.1501396 37.3901913)",
175891654,False,,residential,False,54.553,,,Calle Alberto Sanchez,"LINESTRING (-2.146428 37.3885135, -2.1467774 37.3882936, -2.1468377 37.3882531, -2.1469186 37.388217)",
175891701,False,,residential,True,28.341,,,Calle de la Libertad,"LINESTRING (-2.1508718 37.3890917, -2.1509836 37.3888528)",
174389109,False,,tertiary,True,68.731,,,Calle de Ramón y Cajal,"LINESTRING (-2.1508718 37.3890917, -2.1506706 37.3890299, -2.1502164 37.3887666)",
175891701,False,,residential,False,70.28,,,Calle de la Libertad,"LINESTRING (-2.1508718 37.3890917, -2.1507752 37.3893261, -2.1505392 37.3896628)",
175891657,False,,living_street,True,63.79600000000001,,,Calle Parrales,"LINESTRING (-2.146135 37.3883224, -2.1464676 37.3881348, -2.1467255 37.3879922)",
174389109,False,,tertiary,False,39.105,,,Calle de Ramón y Cajal,"LINESTRING (-2.1494449 37.3883138, -2.1497991 37.3885247)",
174389109,False,,tertiary,True,55.754,,,Calle de Ramón y Cajal,"LINESTRING (-2.1494449 37.3883138, -2.1489318 37.3880219)",
175891713,False,,residential,False,33.807,,,Calle Almazora,"LINESTRING (-2.1494449 37.3883138, -2.1496767 37.3880719)",
175891713,False,,residential,True,63.04,,,Calle Almazora,"LINESTRING (-2.1494449 37.3883138, -2.1490211 37.3887699)",
175891701,False,,residential,False,28.341,,,Calle de la Libertad,"LINESTRING (-2.1509836 37.3888528, -2.1508718 37.3890917)",
175891701,False,,residential,True,29.46,,,Calle de la Libertad,"LINESTRING (-2.1509836 37.3888528, -2.1510999 37.3886045)",
175892727,False,,residential,False,71.578,,,Calle Poeta Pelayo Gallego,"LINESTRING (-2.1445418 37.3919324, -2.1452097 37.3922968)",
175876253,True,,residential,False,36.647,,,Calle del Poeta Juan Berbel,"LINESTRING (-2.1459736 37.3917573, -2.1460046 37.3917327, -2.1461776 37.3915983, -2.1462714 37.3915279)",
"[175892728, 669166924]",False,,residential,False,165.057,,,"['Calle del Poeta Juan Berbel', 'Calle Angel Rueda']","LINESTRING (-2.1459736 37.3917573, -2.1462316 37.3919878, -2.1461833 37.3920858, -2.1455288 37.3925589, -2.145443 37.3925163, -2.1452097 37.3922968)",
175892729,False,,residential,False,56.859,,,Calle Poeta Alfredo Vilar,"LINESTRING (-2.1444238 37.3922179, -2.144963 37.3924971)",
175892727,False,,residential,True,71.578,,,Calle Poeta Pelayo Gallego,"LINESTRING (-2.1452097 37.3922968, -2.1445418 37.3919324)",
175876288,False,,tertiary,False,31.671999999999997,,,Calle del Poeta Juan Berbel,"LINESTRING (-2.1452097 37.3922968, -2.1452965 37.3922271, -2.1454567 37.3920904)",
175876288,False,,tertiary,True,31.162,,,Calle del Poeta Juan Berbel,"LINESTRING (-2.1452097 37.3922968, -2.1450524 37.3924232, -2.144963 37.3924971)",
"[175892728, 669166924]",False,,residential,True,165.05700000000002,,,"['Calle del Poeta Juan Berbel', 'Calle Angel Rueda']","LINESTRING (-2.1452097 37.3922968, -2.145443 37.3925163, -2.1455288 37.3925589, -2.1461833 37.3920858, -2.1462316 37.3919878, -2.1459736 37.3917573)",
175892729,False,,residential,True,56.859,,,Calle Poeta Alfredo Vilar,"LINESTRING (-2.144963 37.3924971, -2.1444238 37.3922179)",
175876288,False,,tertiary,False,31.162,,,Calle del Poeta Juan Berbel,"LINESTRING (-2.144963 37.3924971, -2.1450524 37.3924232, -2.1452097 37.3922968)",
176172196,False,,residential,True,53.747,,,Carretera de la Estación,"LINESTRING (-2.1491981 37.3841494, -2.1486018 37.384245)",
176172196,False,,residential,False,53.747,,,Carretera de la Estación,"LINESTRING (-2.1486018 37.384245, -2.1491981 37.3841494)",
175879312,True,,residential,False,34.809,,,Calle Duque de Ahumada,"LINESTRING (-2.1457368 37.3857478, -2.1457518 37.3857619, -2.145965 37.3860029)",
175879332,False,,residential,False,46.339,,,Calle Huelva,"LINESTRING (-2.1457368 37.3857478, -2.1455855 37.3858067, -2.1453817 37.3859026, -2.1452851 37.385958)",
175879332,False,,residential,True,32.239,,,Calle Huelva,"LINESTRING (-2.1457368 37.3857478, -2.1458377 37.3857086, -2.1460655 37.3856219)",
175879332,False,,residential,True,31.305999999999997,,,Calle Huelva,"LINESTRING (-2.144976 37.3860953, -2.1450491 37.3860581, -2.1452851 37.385958)",
174388817,True,,tertiary,False,5.9399999999999995,,,,"LINESTRING (-2.1455405 37.3879698, -2.1455253 37.3879727, -2.1455023 37.387985, -2.1454887 37.3880006)",roundabout
175891668,False,,residential,True,92.431,,,Calle Practicante Andrés del Âguila,"LINESTRING (-2.1455405 37.3879698, -2.1454591 37.3878045, -2.1451323 37.3879314, -2.1450705 37.3879153, -2.1449897 37.3878237, -2.1449441 37.387715, -2.1449441 37.3876489, -2.1449606 37.3876331)",
759807762,False,,residential,True,74.964,,,Calle Sevilla,"LINESTRING (-2.1458575 37.3880496, -2.1465896 37.3877088)",
758693215,False,,residential,False,128.508,,,,"LINESTRING (-2.1422661 37.3868921, -2.1434958 37.3871679, -2.1436608 37.3871175)",
758693215,False,,residential,True,55.29,,,,"LINESTRING (-2.1422661 37.3868921, -2.1421654 37.3868695, -2.1416728 37.3870047)",
758720141,False,,residential,False,62.52799999999999,,,,"LINESTRING (-2.1422661 37.3868921, -2.1422778 37.3870952, -2.1423046 37.3872465, -2.1423274 37.3873775, -2.1423368 37.3874511)",
758720141,False,,residential,True,62.528,,,,"LINESTRING (-2.1423368 37.3874511, -2.1423274 37.3873775, -2.1423046 37.3872465, -2.1422778 37.3870952, -2.1422661 37.3868921)",
759807762,False,,residential,False,74.964,,,Calle Sevilla,"LINESTRING (-2.1465896 37.3877088, -2.1458575 37.3880496)",
175879308,True,,residential,False,21.223,,,Calle de Andalucía,"LINESTRING (-2.1465896 37.3877088, -2.1465565 37.3876459, -2.1464728 37.3875428)",
175891690,False,,residential,False,26.883,,,Calle del Caño de San Felipe,"LINESTRING (-2.1484781 37.3901683, -2.148257 37.3903344)",
175891690,False,,residential,True,11.331,,,Calle del Caño de San Felipe,"LINESTRING (-2.1484781 37.3901683, -2.1485713 37.3900983)",
"[669166949, 175891703]",False,,residential,"[False, True]",128.365,,,"['Calle Posito', 'Calle Jose Manuel Serrano']","LINESTRING (-2.1484781 37.3901683, -2.1478446 37.3897529, -2.1477284 37.3894722, -2.1478329 37.3894327, -2.1479767 37.3894277)",
