osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,tunnel,junction,access
"[77708030, 77708031]",True,,"[""Carrer 9 d'Octubre"", 'Carrer del Caminàs']",residential,,False,116.752,"LINESTRING (-0.3052064 39.6150723, -0.3053834 39.6151444, -0.3059787 39.6152336, -0.3062223 39.6152736, -0.3061179 39.6154962)",,,,
"[77461958, 678603862, 77461959]",False,,Carrer del Caminàs,tertiary,,False,201.24099999999999,"LINESTRING (-0.3052064 39.6150723, -0.3052995 39.6150758, -0.305385 39.6150808, -0.305472 39.6150893, -0.3058865 39.6151499, -0.306291 39.6152214, -0.3064559 39.615245, -0.3075117 39.6154129)",2,yes,,
77707275,True,,Carrer de Sant Antoni,residential,,False,76.381,"LINESTRING (-0.3061179 39.6154962, -0.3052424 39.6153659)",,,,
77708031,True,,Carrer 9 d'Octubre,residential,,False,60.597,"LINESTRING (-0.3061179 39.6154962, -0.3058608 39.6160039)",,,,
77707265,True,,Carrer de la Font,residential,,False,38.556,"LINESTRING (-0.3038898 39.6156568, -0.3038354 39.616001)",,,,
77707277,True,,Carrer de les Barreres,residential,,False,103.203,"LINESTRING (-0.3038898 39.6156568, -0.3050658 39.6158586)",,,,
77707277,True,,Carrer de les Barreres,residential,,False,63.316,"LINESTRING (-0.3051417 39.6158721, -0.3058608 39.6160039)",,,,
77707759,True,,Carrer de Montcada,residential,,False,41.089,"LINESTRING (-0.3051417 39.6158721, -0.3049986 39.6162248)",,,,
77708033,False,,Carrer 9 d'Octubre,residential,,True,82.104,"LINESTRING (-0.3051596 39.6169832, -0.3056507 39.6163491)",,,,
77708780,False,,Carrer de Vicente Aleixandre,residential,,False,105.273,"LINESTRING (-0.3033638 39.6138748, -0.3033382 39.6139849, -0.3031888 39.6147076, -0.3031677 39.6148094)",,,,
77708795,False,,Plaça de Manuel Broseta,residential,,False,81.272,"LINESTRING (-0.3033638 39.6138748, -0.3031907 39.6139136, -0.3030234 39.6139511, -0.3028808 39.6139712, -0.3027456 39.6139902, -0.3027439 39.6139903, -0.3024345 39.614007)",,,,
77708795,False,,Plaça de Manuel Broseta,residential,,True,21.525000000000002,"LINESTRING (-0.3033638 39.6138748, -0.3036008 39.6138184, -0.3036039 39.6138177)",,,,
77708788,True,,Calle del Caminás,residential,,False,7.222,"LINESTRING (-0.3022929 39.6145587, -0.3022106 39.6145446)",,,,
77708797,True,,Carrer de Calderón de la Barca,residential,,False,62.534,"LINESTRING (-0.3022929 39.6145587, -0.3024345 39.614007)",,,,
77708796,True,,Carrer de Calderón de la Barca,residential,,False,14.599,"LINESTRING (-0.3022106 39.6145446, -0.3022199 39.6146757)",,,,
77708788,True,,Calle del Caminás,residential,,False,105.634,"LINESTRING (-0.3022106 39.6145446, -0.3014043 39.6144404, -0.3013302 39.6144322, -0.30108 39.614399, -0.3009944 39.6143876)",,,,
77708795,False,,Plaça de Manuel Broseta,residential,,False,21.525000000000002,"LINESTRING (-0.3036039 39.6138177, -0.3036008 39.6138184, -0.3033638 39.6138748)",,,,
77708795,False,,Plaça de Manuel Broseta,residential,,False,7.761,"LINESTRING (-0.3024345 39.614007, -0.3023459 39.6139924)",,,,
77708795,False,,Plaça de Manuel Broseta,residential,,True,81.272,"LINESTRING (-0.3024345 39.614007, -0.3027439 39.6139903, -0.3027456 39.6139902, -0.3028808 39.6139712, -0.3030234 39.6139511, -0.3031907 39.6139136, -0.3033638 39.6138748)",,,,
77708797,True,,Carrer de Calderón de la Barca,residential,,False,68.485,"LINESTRING (-0.3024345 39.614007, -0.3025593 39.6134776, -0.3025732 39.6134005)",,,,
77708795,False,,Plaça de Manuel Broseta,residential,,True,7.761,"LINESTRING (-0.3023459 39.6139924, -0.3024345 39.614007)",,,,
77708796,True,,Carrer de Calderón de la Barca,residential,,False,62.589,"LINESTRING (-0.3023459 39.6139924, -0.3022767 39.614245, -0.3022757 39.6143004, -0.3022106 39.6145446)",,,,
77708828,True,,Carrer Mercé Rodoreda,residential,,False,169.449,"LINESTRING (-0.3025732 39.6134005, -0.3033929 39.6132052, -0.3034894 39.6131855, -0.3040401 39.6130821, -0.3044894 39.6130348)",,,,
77708809,True,,,residential,,False,13.798000000000002,"LINESTRING (-0.3043552 39.6139398, -0.3043975 39.6139327, -0.3044337 39.6139149, -0.3044593 39.613889, -0.3044704 39.6138654)",,,roundabout,
77708809,True,,,residential,,False,7.558,"LINESTRING (-0.3044192 39.6137613, -0.3043695 39.6137524, -0.3043323 39.6137523)",,,roundabout,
77708816,True,,Carrer Miajadas,residential,,False,82.902,"LINESTRING (-0.3044192 39.6137613, -0.3044833 39.6134927, -0.304596 39.6130283)",,,,
77708809,True,,,residential,,False,26.995,"LINESTRING (-0.3043323 39.6137523, -0.3042926 39.6137625, -0.3042594 39.6137827, -0.3042368 39.6138108, -0.3042298 39.6138305, -0.3042282 39.613844, -0.3042368 39.6138802, -0.3042468 39.6138955, -0.3042764 39.6139205, -0.3043023 39.6139322)",,,roundabout,
77708809,True,,,residential,,False,4.61,"LINESTRING (-0.3043023 39.6139322, -0.3043552 39.6139398)",,,roundabout,
77708817,True,,Carrer Miajadas,residential,,False,113.99,"LINESTRING (-0.3043023 39.6139322, -0.3042427 39.6141327, -0.3040782 39.6148285, -0.3040777 39.6149407)",,,,
77708813,True,,,residential,,False,11.702,"LINESTRING (-0.3053286 39.6139336, -0.3053061 39.6139341, -0.305276 39.6139422, -0.3052512 39.6139577, -0.3052381 39.6139732, -0.3052302 39.6139925)",,,roundabout,
77708822,False,,Carrer d'Isabel de Villena,residential,,True,112.197,"LINESTRING (-0.3053286 39.6139336, -0.3054592 39.6132854, -0.3054713 39.6132376, -0.3054838 39.6131883, -0.305566 39.6129422)",,,,
77708813,True,,,residential,,False,13.551,"LINESTRING (-0.3054094 39.6140214, -0.305412 39.613998, -0.3054038 39.6139742, -0.3053856 39.613954, -0.3053594 39.6139399, -0.3053286 39.6139336)",,,roundabout,
77708830,False,,Carrer de Jaume Roig,residential,,True,74.816,"LINESTRING (-0.3054094 39.6140214, -0.3057453 39.6140514, -0.3058311 39.6140594, -0.3061453 39.6140877, -0.3062754 39.614107)",,,,
77708813,True,,,residential,,False,11.684999999999999,"LINESTRING (-0.3053045 39.6140734, -0.3053454 39.6140719, -0.305374 39.6140613, -0.3053963 39.6140438, -0.3054094 39.6140214)",,,roundabout,
77708834,True,,Carrer d'Isabel de Villena,residential,,False,103.241,"LINESTRING (-0.3053045 39.6140734, -0.3052384 39.6143323, -0.3050718 39.6149844)",,,,
77708813,True,,,residential,,False,12.131,"LINESTRING (-0.3052302 39.6139925, -0.3052345 39.6140281, -0.3052504 39.6140492, -0.3052747 39.614065, -0.3053045 39.6140734)",,,roundabout,
77708814,False,,Carrer de Jaume Roig,residential,,False,66.606,"LINESTRING (-0.3052302 39.6139925, -0.3045068 39.6138699, -0.3044704 39.6138654)",,,,
1175552474,True,,Carrer Mercé Rodoreda,residential,,False,72.612,"LINESTRING (-0.304596 39.6130283, -0.3054379 39.6129523)",,,,
1175552477,True,,,residential,,False,9.253,"LINESTRING (-0.304596 39.6130283, -0.3046078 39.6130144, -0.3046139 39.6129984, -0.3046138 39.6129818, -0.3046073 39.6129659, -0.3045952 39.6129521)",,,,
77708822,False,,Carrer d'Isabel de Villena,residential,,False,112.197,"LINESTRING (-0.305566 39.6129422, -0.3054838 39.6131883, -0.3054713 39.6132376, -0.3054592 39.6132854, -0.3053286 39.6139336)",,,,
"[1028404585, 77708835, 551044436]",True,,"['Carrer de Buero Vallejo', 'Carrer Mercé Rodoreda']",residential,,False,225.45499999999998,"LINESTRING (-0.305566 39.6129422, -0.3065973 39.6129003, -0.3065222 39.6131978, -0.3064935 39.6132893, -0.3064305 39.6135255, -0.3063059 39.6139927, -0.3062754 39.614107)",,,,
77708830,False,,Carrer de Jaume Roig,residential,,False,74.816,"LINESTRING (-0.3062754 39.614107, -0.3061453 39.6140877, -0.3058311 39.6140594, -0.3057453 39.6140514, -0.3054094 39.6140214)",,,,
"[77708833, 77708835]",True,,"['Carrer de Buero Vallejo', 'Carrer del Caminàs']",residential,,False,185.9,"LINESTRING (-0.3062754 39.614107, -0.3062313 39.6142224, -0.3058999 39.6150905, -0.3055467 39.6150452, -0.3053866 39.6150247, -0.3050718 39.6149844)",,,,
678603866,True,,Carrer Isabel Villena,residential,,False,9.482,"LINESTRING (-0.3050718 39.6149844, -0.3050513 39.6150682)",,,,
23525638,True,,,tertiary,,False,1.816,"LINESTRING (-0.3083425 39.6156298, -0.3083548 39.6156431)",1,,roundabout,
77708809,True,,,residential,,False,12.902999999999999,"LINESTRING (-0.3044704 39.6138654, -0.3044726 39.6138374, -0.3044622 39.6138066, -0.3044391 39.6137804, -0.3044192 39.6137613)",,,roundabout,
77708814,False,,Carrer de Jaume Roig,residential,,True,66.606,"LINESTRING (-0.3044704 39.6138654, -0.3045068 39.6138699, -0.3052302 39.6139925)",,,,
23525631,True,,,tertiary,,False,4.473,"LINESTRING (-0.2997855 39.6144714, -0.2998316 39.6144525)",2,,roundabout,
23525631,True,,,tertiary,,False,2.192,"LINESTRING (-0.2998316 39.6144525, -0.2998518 39.6144404)",2,,roundabout,
23525636,False,,Carrer del Caminàs,tertiary,,False,37.107,"LINESTRING (-0.3005513 39.6144377, -0.3009757 39.6145046)",2,,,
"[1093505038, 551044431]",True,,,residential,,False,44.596999999999994,"LINESTRING (-0.3005513 39.6144377, -0.300474 39.6143885, -0.3004493 39.6143728, -0.3004036 39.614331, -0.3003814 39.6142892, -0.3003636 39.6142037, -0.3003824 39.6141376, -0.300386 39.6140926)",,,,
"[1093505040, 1093505039]",False,,Carrer del Caminàs,tertiary,,True,31.936,"LINESTRING (-0.3005513 39.6144377, -0.3004626 39.6144212, -0.3004361 39.6144163, -0.3002887 39.6143918, -0.3001859 39.6143823)",2,,,
904706973,False,,,tertiary,,False,30.603,"LINESTRING (-0.300386 39.6140926, -0.3000457 39.6141764)",2,,,
904706973,False,,,tertiary,,True,42.702999999999996,"LINESTRING (-0.300386 39.6140926, -0.3006448 39.6140154, -0.3007465 39.6139774, -0.3008405 39.6139365)",2,,,
77707281,True,,Carrer de Juan Ramón Jiménez,residential,,False,5.785,"LINESTRING (-0.3008405 39.6139365, -0.3008869 39.6139743)",,,,
904706973,False,,,tertiary,,False,42.703,"LINESTRING (-0.3008405 39.6139365, -0.3007465 39.6139774, -0.3006448 39.6140154, -0.300386 39.6140926)",2,,,
904706973,False,,,tertiary,,True,48.408,"LINESTRING (-0.3008405 39.6139365, -0.301061 39.6138349, -0.3011957 39.6137831, -0.3013367 39.6137288)",2,,,
77707281,True,,Carrer de Juan Ramón Jiménez,residential,,False,48.23500000000001,"LINESTRING (-0.3008869 39.6139743, -0.300935 39.6140297, -0.3009914 39.6141483, -0.3010103 39.6142633, -0.3010002 39.6143419, -0.3009944 39.6143876)",,,,
"[1093505035, 77708828]",True,,Carrer Mercé Rodoreda,residential,,False,150.613,"LINESTRING (-0.3008869 39.6139743, -0.3010442 39.6139222, -0.3012019 39.6138585, -0.301261 39.6138346, -0.3013734 39.6137916, -0.3016491 39.6136861, -0.3020483 39.6135535, -0.3024901 39.6134209)",,,,
77617291,False,,,tertiary,,True,245.27599999999998,"LINESTRING (-0.3013367 39.6137288, -0.301546 39.6136543, -0.3021076 39.6134545, -0.3028722 39.6132426, -0.3034238 39.6131263, -0.3040092 39.6130206, -0.3040363 39.6130139)",2,,,
904706973,False,,,tertiary,,False,48.408,"LINESTRING (-0.3013367 39.6137288, -0.3011957 39.6137831, -0.301061 39.6138349, -0.3008405 39.6139365)",2,,,
77617291,False,,,tertiary,,False,38.05,"LINESTRING (-0.3044758 39.6129643, -0.3040363 39.6130139)",2,,,
1175552476,False,,,tertiary,30,True,10.318,"LINESTRING (-0.3044758 39.6129643, -0.3045952 39.6129521)",,,,
1175552478,True,,,residential,,False,8.363,"LINESTRING (-0.3044758 39.6129643, -0.3044685 39.6129807, -0.3044681 39.612998, -0.3044744 39.6130146, -0.3044894 39.6130348)",,,,
1175552475,False,,,tertiary,,False,49.219,"LINESTRING (-0.3051629 39.6128838, -0.3045952 39.6129521)",2,,,
1175552475,False,,,tertiary,,True,43.928,"LINESTRING (-0.3051629 39.6128838, -0.3056668 39.6128105)",2,,,
1175552475,False,,,tertiary,,False,43.928,"LINESTRING (-0.3056668 39.6128105, -0.3051629 39.6128838)",2,,,
77464275,False,CV-3007,Avinguda dels Hostalets,secondary,50,False,12.883,"LINESTRING (-0.3085078 39.6178486, -0.3085595 39.6177398)",2,,,
77464275,False,CV-3007,Avinguda dels Hostalets,secondary,50,True,221.789,"LINESTRING (-0.3085078 39.6178486, -0.3084309 39.6180103, -0.3077165 39.6195596, -0.3076377 39.6197272)",2,,,
568370100,True,,Carrer de la Font de Mora,residential,,False,42.152,"LINESTRING (-0.3045078 39.6199977, -0.3043359 39.6201101, -0.3041354 39.6202455)",1,,,
568370104,True,,,residential,,False,13.799,"LINESTRING (-0.3045078 39.6199977, -0.3045157 39.6200386, -0.304551 39.6200698, -0.3046025 39.6200815)",2,,roundabout,
568370104,True,,,residential,,False,7.859,"LINESTRING (-0.3045595 39.6199418, -0.3045247 39.6199649, -0.3045078 39.6199977)",2,,roundabout,
568370097,True,,Calle de la Fuente de Mora,residential,,False,20.707,"LINESTRING (-0.3046703 39.6199553, -0.3046982 39.619869, -0.3047432 39.6197781)",1,,,
568370104,True,,,residential,,False,10.094000000000001,"LINESTRING (-0.3046703 39.6199553, -0.3046177 39.6199348, -0.3045595 39.6199418)",2,,roundabout,
568370104,True,,,residential,,False,5.169,"LINESTRING (-0.3046975 39.6199968, -0.3046703 39.6199553)",2,,roundabout,
568370103,True,,Avinguda dels Collidors,residential,,False,18.377,"LINESTRING (-0.3046639 39.6200645, -0.3048775 39.6200489)",1,,,
568370104,True,,,residential,,False,8.336,"LINESTRING (-0.3046639 39.6200645, -0.3046923 39.6200341, -0.3046975 39.6199968)",2,,roundabout,
568370104,True,,,residential,,False,5.588,"LINESTRING (-0.3046025 39.6200815, -0.3046639 39.6200645)",2,,roundabout,
568370102,True,,Avinguda dels Collidors,residential,,False,16.47,"LINESTRING (-0.3048775 39.6200489, -0.3046975 39.6199968)",1,,,
568370105,False,,Avinguda dels Collidors,residential,,True,34.294,"LINESTRING (-0.3048775 39.6200489, -0.3050578 39.6200313, -0.3052747 39.6200101)",2,,,
77461955,True,,Avinguda de la Llibertat,residential,,False,21.805999999999997,"LINESTRING (-0.3076722 39.6140848, -0.3075858 39.6140722, -0.3074227 39.6140459)",,,,
23525614,False,,Plaza Pío XII,residential,,True,44.763,"LINESTRING (-0.3006011 39.6159479, -0.3005369 39.6159798, -0.3001058 39.6158912)",,,,
77621788,False,,Carrer de les Rotgeres,residential,,True,137.785,"LINESTRING (-0.2976201 39.6145243, -0.2974954 39.6157597)",,,,
77621788,False,,Carrer de les Rotgeres,residential,,False,10.167,"LINESTRING (-0.2976201 39.6145243, -0.2976219 39.6145061, -0.2976153 39.6144331)",,,,
77707288,False,,Camí de la Mar,residential,,False,184.543,"LINESTRING (-0.2976201 39.6145243, -0.2976849 39.6145167, -0.2977335 39.6145154, -0.2994252 39.6147295, -0.2994871 39.6147492, -0.2995469 39.6147802, -0.2996203 39.6148259, -0.2997106 39.614841)",,,,
23525638,True,,,tertiary,,False,0.902,"LINESTRING (-0.3085714 39.6156698, -0.3085777 39.6156633)",1,,roundabout,
1175552475,False,,,tertiary,,True,49.219,"LINESTRING (-0.3045952 39.6129521, -0.3051629 39.6128838)",2,,,
1175552476,False,,,tertiary,30,False,10.318,"LINESTRING (-0.3045952 39.6129521, -0.3044758 39.6129643)",,,,
77617291,False,,,tertiary,,True,38.05,"LINESTRING (-0.3040363 39.6130139, -0.3044758 39.6129643)",2,,,
77617291,False,,,tertiary,,False,245.276,"LINESTRING (-0.3040363 39.6130139, -0.3040092 39.6130206, -0.3034238 39.6131263, -0.3028722 39.6132426, -0.3021076 39.6134545, -0.301546 39.6136543, -0.3013367 39.6137288)",2,,,
1192219599,True,,Carrer de la Font,residential,,False,45.627,"LINESTRING (-0.3033773 39.6167562, -0.3032145 39.6171469)",,,,
1192219601,False,,Carrer de Sant Joan,residential,,False,4.003,"LINESTRING (-0.3033773 39.6167562, -0.3033318 39.616748)",,,,
551044433,True,,Carrer Mercé Rodoreda,residential,,False,25.161,"LINESTRING (-0.3054379 39.6129523, -0.3055807 39.6128632, -0.3056668 39.6128105)",,,,
"[1175552474, 551044436]",True,,Carrer Mercé Rodoreda,residential,,False,11.031,"LINESTRING (-0.3054379 39.6129523, -0.3054935 39.6129472, -0.305566 39.6129422)",,,,
