osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,junction,access
139843484,False,GC-172,Calle León y Castillo,tertiary,30,True,142.329,"LINESTRING (-15.7020208 28.1021913, -15.7020217 28.1021571, -15.7020046 28.1021011, -15.7019771 28.1020345, -15.7019674 28.10201, -15.7018386 28.1018103, -15.7017392 28.1016454, -15.7017103 28.1016135, -15.701587 28.1014775, -15.7013054 28.1011892, -15.7012449 28.1011311)",,,,
820933094,False,GC-172,Calle León y Castillo,tertiary,,False,9.606,"LINESTRING (-15.7020208 28.1021913, -15.7020108 28.1022388, -15.7019916 28.1022729)",2,,,
42371809,True,GC-2,GC-2,primary,80,False,0.742,"LINESTRING (-15.7024274 28.1035373, -15.7024291 28.1035308)",1,,roundabout,
42371809,True,GC-2,GC-2,primary,80,False,6.035,"LINESTRING (-15.7023239 28.1033387, -15.7022676 28.1033168)",1,,roundabout,
42371812,True,GC-2,,primary,,False,2.125,"LINESTRING (-15.705373 28.1025256, -15.7053542 28.1025161)",1,,roundabout,
820933090,True,GC-172,Paseo Obispo Pildain,tertiary,,False,6.153,"LINESTRING (-15.7020424 28.1024303, -15.702058 28.1023767)",,,,
820933089,False,GC-172,Paseo Obispo Pildain,tertiary,,True,22.133,"LINESTRING (-15.7020424 28.1024303, -15.7020391 28.1025244, -15.7020379 28.1026293)",,,,
820933091,True,,,tertiary,,False,13.734,"LINESTRING (-15.702058 28.1023767, -15.7020506 28.1023397, -15.7020232 28.1022969, -15.7019916 28.1022729)",1,,,
820933095,True,GC-172,Paseo Obispo Pildain,tertiary,,False,21.849,"LINESTRING (-15.702058 28.1023767, -15.702064 28.1023561, -15.7020711 28.1022907, -15.7020623 28.1022598, -15.7020208 28.1021913)",1,,,
820933092,False,GC-172,Calle León y Castillo,tertiary,,False,7.474,"LINESTRING (-15.7019916 28.1022729, -15.7019577 28.1023331)",2,,,
820933094,False,GC-172,Calle León y Castillo,tertiary,,True,9.606,"LINESTRING (-15.7019916 28.1022729, -15.7020108 28.1022388, -15.7020208 28.1021913)",2,,,
