osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge,junction
40205351,,living_street,,False,True,76.84500000000001,,,"LINESTRING (-9.1890971 42.9550152, -9.1889452 42.9546804, -9.1887786 42.954409, -9.1887558 42.9543718)",,
87579664,Rúa da Armada,residential,30,False,True,52.934,,,"LINESTRING (-9.1845675 42.9530972, -9.1850546 42.9530019, -9.1850063 42.9529009)",,
368198356,,residential,,False,False,48.543,,,"LINESTRING (-9.1845675 42.9530972, -9.1846419 42.9532141, -9.1847833 42.9533209, -9.1848768 42.9534133, -9.1848837 42.9534569)",,
368198356,,residential,,False,True,20.073,,,"LINESTRING (-9.1845675 42.9530972, -9.184545 42.9530661, -9.1843795 42.9529858)",,
189532529,,residential,,False,False,20.34,,,"LINESTRING (-9.1854866 42.9534636, -9.1852367 42.9534608)",,
189532529,,residential,,False,True,5.063,,,"LINESTRING (-9.1854866 42.9534636, -9.185548 42.9534563)",,
662217115,,living_street,,False,True,23.486,,,"LINESTRING (-9.1854866 42.9534636, -9.1854961 42.9536747)",,
368198353,,residential,,False,True,78.747,,,"LINESTRING (-9.1842155 42.9539195, -9.1843183 42.9537263, -9.184337 42.9534663, -9.1843183 42.9533859, -9.1842409 42.9532374)",,
368198354,,living_street,,False,False,50.653,,,"LINESTRING (-9.1880201 42.9544295, -9.1878668 42.9544646, -9.1877958 42.9544808, -9.1877495 42.9544841, -9.1874102 42.9545082)",,
580895700,Rúa de Arriba,living_street,20,True,False,56.945,1,,"LINESTRING (-9.1880201 42.9544295, -9.188117 42.9547036, -9.1881352 42.9548095, -9.1881561 42.9549308)",,
368198354,,living_street,,False,True,50.653000000000006,,,"LINESTRING (-9.1874102 42.9545082, -9.1877495 42.9544841, -9.1877958 42.9544808, -9.1878668 42.9544646, -9.1880201 42.9544295)",,
580895720,Rúa Castiñeiros,living_street,20,False,True,137.255,,,"LINESTRING (-9.1874102 42.9545082, -9.1873561 42.9543631, -9.1872649 42.9541452, -9.1872488 42.9540117, -9.1872479 42.9538247, -9.1871213 42.9537334, -9.1870799 42.9536976, -9.1869436 42.9534757, -9.1870544 42.9533945)",,
662217147,Rúa Castiñeiros,living_street,20,False,False,27.231,,,"LINESTRING (-9.1874102 42.9545082, -9.1874205 42.9546516, -9.1873487 42.9547382)",,
242370543,,residential,40,True,False,11.379,,,"LINESTRING (-9.186864 42.9513545, -9.186883 42.9513433, -9.1869018 42.9513252, -9.1869126 42.9513056, -9.1869164 42.9512864, -9.1869134 42.9512653)",,roundabout
436716830,Paseo Alcalde Pepe Sánchez,residential,30,True,False,16.718,1,,"LINESTRING (-9.186864 42.9513545, -9.1869164 42.9513672, -9.1869874 42.9513955, -9.1870359 42.9514318)",,
242370543,,residential,40,True,False,6.916,,,"LINESTRING (-9.1869134 42.9512653, -9.1868979 42.9512388, -9.1868658 42.9512151)",,roundabout
242370543,,residential,40,True,False,7.283,,,"LINESTRING (-9.1866934 42.9512613, -9.1866895 42.9512923, -9.1867035 42.9513251)",,roundabout
436716829,,residential,,True,False,16.59,,,"LINESTRING (-9.1867035 42.9513251, -9.1867258 42.9514734)",,
242370543,,residential,40,True,False,11.512,,,"LINESTRING (-9.1867035 42.9513251, -9.1867268 42.9513464, -9.18676 42.9513615, -9.1867902 42.9513671, -9.1868241 42.9513661)",,roundabout
224128015,Paseo Alcalde Pepe Sánchez,residential,,False,False,13.808,,,"LINESTRING (-9.1896684 42.9541079, -9.1898287 42.9541486)",,
224128015,Paseo Alcalde Pepe Sánchez,residential,,False,True,41.255,,,"LINESTRING (-9.1896684 42.9541079, -9.1895333 42.9540736, -9.1893632 42.9540128, -9.1892671 42.9539785, -9.1892063 42.9539567)",,
436717306,Avenida Lino Rodríguez Madero,residential,30,True,False,100.77499999999999,1,,"LINESTRING (-9.1896684 42.9541079, -9.1896517 42.9541984, -9.1896794 42.954472, -9.189733 42.9546919, -9.1898157 42.9548914, -9.1898735 42.9549916)",,
233855883,Rúa Europa,residential,,False,False,17.884,,,"LINESTRING (-9.1898735 42.9549916, -9.1900794 42.9549354)",,
"[233855883, 87579598]","['Rúa Domingo Antonio de Andrade', 'Rúa Europa']","['residential', 'living_street']",20,False,"[False, True]",81.08200000000001,,,"LINESTRING (-9.1898735 42.9549916, -9.1896404 42.9550762, -9.1897824 42.9554316, -9.189847 42.9555933)",,
40208883,Rúa da Escola,residential,30,False,False,19.502,,,"LINESTRING (-9.1917312 42.9589407, -9.1916252 42.959098)",,
40208883,Rúa da Escola,residential,30,False,True,66.596,,,"LINESTRING (-9.1917312 42.9589407, -9.1917837 42.958754, -9.191875 42.9583512)",,
501413088,,living_street,,False,True,45.621,,,"LINESTRING (-9.1900388 42.9588196, -9.1901206 42.9589619, -9.1901608 42.9590974, -9.1902272 42.9592041)",,
40208883,Rúa da Escola,residential,30,False,False,66.596,,,"LINESTRING (-9.191875 42.9583512, -9.1917837 42.958754, -9.1917312 42.9589407)",,
501414162,Rúa da Escola,residential,30,True,False,75.125,,,"LINESTRING (-9.191875 42.9583512, -9.1917438 42.9583861, -9.1916553 42.9588395, -9.1917312 42.9589407)",,
40208883,Rúa da Escola,residential,30,False,True,38.266000000000005,,,"LINESTRING (-9.191875 42.9583512, -9.1918958 42.9582456, -9.1918903 42.9580082)",,
580571451,Rúa Matadoiro,residential,20,False,False,65.136,,,"LINESTRING (-9.1926142 42.9566196, -9.1924883 42.9565392, -9.1923799 42.9565359, -9.1918774 42.9564251)",,
580576609,Rúa da Calzada,residential,30,False,False,83.649,,,"LINESTRING (-9.1892485 42.9577207, -9.1891536 42.958253, -9.189105 42.9584655)",,
580576609,Rúa da Calzada,residential,30,False,True,21.29,,,"LINESTRING (-9.1892485 42.9577207, -9.1892562 42.9575992, -9.1892424 42.9575301)",,
580576610,Rúa Lavadoiro,residential,30,True,False,108.861,,,"LINESTRING (-9.1892485 42.9577207, -9.1882992 42.957749, -9.188307 42.9575007, -9.1883242 42.9574677)",,
580576608,Rúa Ameneiro,residential,20,False,True,47.509,,,"LINESTRING (-9.188586 42.9573957, -9.1891314 42.9572433)",,
580576612,Rúa Parediña,residential,20,False,False,73.313,,,"LINESTRING (-9.1899633 42.9587639, -9.1897312 42.9587727, -9.1890718 42.9586923)",,
580576609,Rúa da Calzada,residential,30,False,True,33.145,,,"LINESTRING (-9.1892424 42.9575301, -9.1891314 42.9572433)",,
580576611,Rúa do Piñeiro,residential,20,False,False,41.867,,,"LINESTRING (-9.1892424 42.9575301, -9.1897558 42.9575058)",,
580576609,Rúa da Calzada,residential,30,False,False,21.29,,,"LINESTRING (-9.1892424 42.9575301, -9.1892562 42.9575992, -9.1892485 42.9577207)",,
580576610,Rúa Lavadoiro,residential,30,True,False,30.194,,,"LINESTRING (-9.1886503 42.9568352, -9.1887764 42.956636, -9.1888147 42.9565922)",,
580576613,Rúa do Souto,residential,20,False,False,51.205,,,"LINESTRING (-9.1886852 42.9587688, -9.1888703 42.958547, -9.1889749 42.9584753, -9.189105 42.9584655)",,
580576609,Rúa da Calzada,residential,30,False,True,25.363,,,"LINESTRING (-9.1890718 42.9586923, -9.189105 42.9584655)",,
580576609,Rúa da Calzada,residential,30,False,False,71.234,,,"LINESTRING (-9.1890718 42.9586923, -9.189025 42.9590123, -9.1890195 42.9592909, -9.1890395 42.9593283)",,
580576612,Rúa Parediña,residential,20,False,True,73.313,,,"LINESTRING (-9.1890718 42.9586923, -9.1897312 42.9587727, -9.1899633 42.9587639)",,
580576608,Rúa Ameneiro,residential,20,False,False,47.509,,,"LINESTRING (-9.1891314 42.9572433, -9.188586 42.9573957)",,
580576609,Rúa da Calzada,residential,30,False,False,33.145,,,"LINESTRING (-9.1891314 42.9572433, -9.1892424 42.9575301)",,
580576609,Rúa da Calzada,residential,30,False,True,7.236,,,"LINESTRING (-9.1891314 42.9572433, -9.1891071 42.9571807)",,
580895710,,living_street,,False,False,12.252,,,"LINESTRING (-9.188155 42.9539052, -9.1880205 42.9539547)",,
87579612,Rúa Rosalía de Castro,residential,30,True,False,80.374,,,"LINESTRING (-9.188155 42.9539052, -9.1880409 42.9537617, -9.1878759 42.9534278, -9.1877822 42.9532381)",,
580895712,Rúa Río Ferrol,residential,30,False,False,12.211,,,"LINESTRING (-9.1880184 42.9566784, -9.1879529 42.9567772)",,
580895706,,residential,20,False,True,63.96,,,"LINESTRING (-9.1880184 42.9566784, -9.1882277 42.9571048, -9.1883035 42.9572136)",,
580895712,Rúa Río Ferrol,residential,30,False,True,29.053,,,"LINESTRING (-9.1880184 42.9566784, -9.188092 42.9564894, -9.1881667 42.9564547)",,
580895710,,living_street,,False,True,12.252,,,"LINESTRING (-9.1880205 42.9539547, -9.188155 42.9539052)",,
580895718,Rúa Castelao,residential,,False,False,18.8,,,"LINESTRING (-9.1880205 42.9539547, -9.1878979 42.9538114)",,
662183013,,living_street,,False,False,20.7,,,"LINESTRING (-9.1880205 42.9539547, -9.1881411 42.9541186)",,
313628193,Avenida Fernando Blanco,primary,50,False,False,28.756,2,AC-550,"LINESTRING (-9.1873487 42.9547382, -9.1872992 42.954647, -9.1871761 42.9545142)",,
313628193,Avenida Fernando Blanco,primary,50,False,True,28.833,2,AC-550,"LINESTRING (-9.1873487 42.9547382, -9.1874071 42.9548456, -9.1874554 42.9549849)",,
662217147,Rúa Castiñeiros,living_street,20,False,True,27.231,,,"LINESTRING (-9.1873487 42.9547382, -9.1874205 42.9546516, -9.1874102 42.9545082)",,
580895718,Rúa Castelao,residential,,False,True,18.8,,,"LINESTRING (-9.1878979 42.9538114, -9.1880205 42.9539547)",,
662183012,,residential,,False,False,10.641,,,"LINESTRING (-9.1878979 42.9538114, -9.1877813 42.9538547)",,
580895718,Rúa Castelao,residential,,False,False,35.847,,,"LINESTRING (-9.1878979 42.9538114, -9.187847 42.9536799, -9.1877424 42.953621, -9.1876208 42.9536253)",,
313628193,Avenida Fernando Blanco,primary,50,False,False,28.833,2,AC-550,"LINESTRING (-9.1874554 42.9549849, -9.1874071 42.9548456, -9.1873487 42.9547382)",,
313628193,Avenida Fernando Blanco,primary,50,False,True,98.932,2,AC-550,"LINESTRING (-9.1874554 42.9549849, -9.1874696 42.9550323, -9.1875145 42.9551822, -9.1875728 42.9553766, -9.1876249 42.9556856, -9.1876882 42.9558568)",,
580895698,Rúa Vázquez Queipo,living_street,20,True,False,57.34100000000001,1,,"LINESTRING (-9.1874554 42.9549849, -9.1879352 42.9549476, -9.1881561 42.9549308)",,
580895706,,residential,20,False,False,11.729,,,"LINESTRING (-9.1884423 42.957242, -9.1883035 42.9572136)",,
580576610,Rúa Lavadoiro,residential,30,True,False,48.29900000000001,,,"LINESTRING (-9.1884423 42.957242, -9.188479 42.9571718, -9.1885082 42.9571159, -9.1886503 42.9568352)",,
580895708,,residential,20,False,False,37.473,,,"LINESTRING (-9.1875074 42.9568584, -9.1875788 42.9568354, -9.1879529 42.9567772)",,
662183005,,residential,,False,False,23.909,,,"LINESTRING (-9.1872075 42.9526072, -9.186928 42.9526734)",,
87579676,,residential,,False,False,17.599,,,"LINESTRING (-9.186928 42.9526734, -9.1867995 42.9525461)",,
87579676,,residential,,False,True,55.894,,,"LINESTRING (-9.186928 42.9526734, -9.1873359 42.9530778)",,
662183005,,residential,,False,True,23.909,,,"LINESTRING (-9.186928 42.9526734, -9.1872075 42.9526072)",,
87579676,,residential,,False,True,35.965,,,"LINESTRING (-9.187547 42.9533064, -9.1876208 42.9536253)",,
662183009,,residential,,False,False,9.679,,,"LINESTRING (-9.187547 42.9533064, -9.1874323 42.9533294)",,
87579676,,residential,,False,False,33.709,,,"LINESTRING (-9.187547 42.9533064, -9.187537 42.9532643, -9.1874186 42.9530846, -9.1873825 42.9530816, -9.1873359 42.9530778)",,
662183009,,residential,,False,True,19.218,,,"LINESTRING (-9.1872046 42.9533752, -9.1874323 42.9533294)",,
662183012,,residential,,False,True,10.641,,,"LINESTRING (-9.1877813 42.9538547, -9.1878979 42.9538114)",,
662183013,,living_street,,False,True,27.676000000000002,,,"LINESTRING (-9.1882773 42.9543454, -9.1882364 42.954248, -9.1881411 42.9541186)",,
313628204,Praza da Constitución,residential,20,True,False,16.96,,,"LINESTRING (-9.1885824 42.9544564, -9.1887558 42.9543718)",,
87579612,Rúa Rosalía de Castro,residential,30,True,False,49.933,,,"LINESTRING (-9.1885824 42.9544564, -9.1884547 42.9543016, -9.1884459 42.9542875, -9.1882779 42.9540667)",,
87579679,Estrada Raíces,residential,30,False,False,8.392,,,"LINESTRING (-9.1858112 42.9560315, -9.1858199 42.9560157, -9.185861 42.9559656)",,
662183039,,living_street,,False,False,145.904,,,"LINESTRING (-9.1858112 42.9560315, -9.1856988 42.9560762, -9.1855048 42.9561938, -9.1853995 42.9563155, -9.185272 42.9562884, -9.1852129 42.95621, -9.1850928 42.9560491, -9.1849395 42.9559829, -9.1847732 42.9559071, -9.1846882 42.955853, -9.1844794 42.9557936)",,
662183039,,living_street,,False,True,145.904,,,"LINESTRING (-9.1844794 42.9557936, -9.1846882 42.955853, -9.1847732 42.9559071, -9.1849395 42.9559829, -9.1850928 42.9560491, -9.1852129 42.95621, -9.185272 42.9562884, -9.1853995 42.9563155, -9.1855048 42.9561938, -9.1856988 42.9560762, -9.1858112 42.9560315)",,
580895723,Rúa da Flor,residential,30,False,False,47.035,,,"LINESTRING (-9.1869552 42.9559279, -9.1870235 42.9559285, -9.1875277 42.9558741)",,
580895723,Rúa da Flor,residential,30,False,True,89.923,,,"LINESTRING (-9.1869552 42.9559279, -9.1863469 42.9559226, -9.1860137 42.955923, -9.185861 42.9559656)",,
662183044,,living_street,,False,False,116.104,,,"LINESTRING (-9.1869552 42.9559279, -9.1869231 42.9563395, -9.1868963 42.9566791, -9.1868998 42.9567124, -9.1869096 42.9567576, -9.1869956 42.9568028, -9.1871684 42.9568502)",,
87579656,Rúa Buenaventura Castro Rial,residential,30,False,False,113.164,,,"LINESTRING (-9.1871684 42.9568502, -9.1873709 42.9563974, -9.1875151 42.9560931, -9.1875277 42.9558741)",,
87579656,Rúa Buenaventura Castro Rial,residential,30,False,True,234.976,,,"LINESTRING (-9.1871684 42.9568502, -9.1870384 42.9571409, -9.1870272 42.9575649, -9.1871986 42.9576074, -9.1871345 42.9580234, -9.1869797 42.958328, -9.1867915 42.9585654, -9.1867207 42.9586623, -9.1865875 42.958737)",,
662183044,,living_street,,False,True,116.104,,,"LINESTRING (-9.1871684 42.9568502, -9.1869956 42.9568028, -9.1869096 42.9567576, -9.1868998 42.9567124, -9.1868963 42.9566791, -9.1869231 42.9563395, -9.1869552 42.9559279)",,
580895706,,residential,20,False,True,11.729,,,"LINESTRING (-9.1883035 42.9572136, -9.1884423 42.957242)",,
580895706,,residential,20,False,False,63.96,,,"LINESTRING (-9.1883035 42.9572136, -9.1882277 42.9571048, -9.1880184 42.9566784)",,
662183046,,residential,,False,False,28.411,,,"LINESTRING (-9.1883035 42.9572136, -9.1882964 42.9573033, -9.1883242 42.9574677)",,
580576610,Rúa Lavadoiro,residential,30,True,False,26.874,,,"LINESTRING (-9.1883242 42.9574677, -9.1884423 42.957242)",,
662183046,,residential,,False,True,28.411,,,"LINESTRING (-9.1883242 42.9574677, -9.1882964 42.9573033, -9.1883035 42.9572136)",,
1190387481,,residential,30,True,False,27.717,1,,"LINESTRING (-9.1911613 42.9523356, -9.1911039 42.9523977, -9.1910527 42.9525183, -9.1910638 42.9525656)",,
662217115,,living_street,,False,False,23.486,,,"LINESTRING (-9.1854961 42.9536747, -9.1854866 42.9534636)",,
"[368198356, 87579575]",Rúa Pepe do Pocho,residential,,False,"[False, True]",75.42,,,"LINESTRING (-9.1852587 42.9538918, -9.1850882 42.9538652, -9.1848529 42.9538307, -9.1848745 42.9536561, -9.1848885 42.9534868, -9.1848837 42.9534569)",,
87579575,Rúa Pepe do Pocho,residential,,False,True,37.344,,,"LINESTRING (-9.1852587 42.9538918, -9.1855537 42.9539379, -9.1856902 42.953995)",,
662217116,,living_street,,False,False,40.488,,,"LINESTRING (-9.1852587 42.9538918, -9.1852746 42.9536651, -9.1852249 42.9536617, -9.1852308 42.9535612)",,
189532529,,residential,,False,False,28.732,,,"LINESTRING (-9.1852367 42.9534608, -9.1848837 42.9534569)",,
189532529,,residential,,False,True,20.34,,,"LINESTRING (-9.1852367 42.9534608, -9.1854866 42.9534636)",,
662217116,,living_street,,False,True,11.174,,,"LINESTRING (-9.1852367 42.9534608, -9.1852308 42.9535612)",,
662217116,,living_street,,False,False,11.174,,,"LINESTRING (-9.1852308 42.9535612, -9.1852367 42.9534608)",,
662217117,,living_street,,False,False,11.957,,,"LINESTRING (-9.1852308 42.9535612, -9.1850839 42.9535594)",,
662217116,,living_street,,False,True,40.488,,,"LINESTRING (-9.1852308 42.9535612, -9.1852249 42.9536617, -9.1852746 42.9536651, -9.1852587 42.9538918)",,
662217117,,living_street,,False,True,11.957,,,"LINESTRING (-9.1850839 42.9535594, -9.1852308 42.9535612)",,
189532529,,residential,,False,True,28.732,,,"LINESTRING (-9.1848837 42.9534569, -9.1852367 42.9534608)",,
"[368198356, 87579575]",Rúa Pepe do Pocho,residential,,False,"[False, True]",75.42,,,"LINESTRING (-9.1848837 42.9534569, -9.1848885 42.9534868, -9.1848745 42.9536561, -9.1848529 42.9538307, -9.1850882 42.9538652, -9.1852587 42.9538918)",,
368198356,,residential,,False,True,48.543000000000006,,,"LINESTRING (-9.1848837 42.9534569, -9.1848768 42.9534133, -9.1847833 42.9533209, -9.1846419 42.9532141, -9.1845675 42.9530972)",,
189532529,,residential,,False,False,5.063,,,"LINESTRING (-9.185548 42.9534563, -9.1854866 42.9534636)",,
189532529,,residential,,False,True,73.453,,,"LINESTRING (-9.185548 42.9534563, -9.1856363 42.9534458, -9.1857019 42.9534578, -9.1857438 42.9538938, -9.1856902 42.953995)",,
662217118,,living_street,,False,False,74.163,,,"LINESTRING (-9.185548 42.9534563, -9.1855561 42.9533518, -9.1856258 42.9531888, -9.1856258 42.9531515, -9.1855561 42.9529601, -9.1854891 42.9528119)",,
662217118,,living_street,,False,False,40.52,,,"LINESTRING (-9.1854891 42.9528119, -9.1850063 42.9529009)",,
662217118,,living_street,,False,True,74.163,,,"LINESTRING (-9.1854891 42.9528119, -9.1855561 42.9529601, -9.1856258 42.9531515, -9.1856258 42.9531888, -9.1855561 42.9533518, -9.185548 42.9534563)",,
662217119,,living_street,,False,True,46.352,,,"LINESTRING (-9.1854891 42.9528119, -9.185414 42.952702, -9.1854207 42.9526647, -9.1854126 42.9525292, -9.1853912 42.9524095)",,
87579664,Rúa da Armada,residential,30,False,True,7.847,,,"LINESTRING (-9.1850063 42.9529009, -9.1849744 42.9528343)",,
662217118,,living_street,,False,True,40.52,,,"LINESTRING (-9.1850063 42.9529009, -9.1854891 42.9528119)",,
87579664,Rúa da Armada,residential,30,False,False,52.934,,,"LINESTRING (-9.1850063 42.9529009, -9.1850546 42.9530019, -9.1845675 42.9530972)",,
313628193,Avenida Fernando Blanco,primary,50,False,False,26.912,2,AC-550,"LINESTRING (-9.1855161 42.9523496, -9.1853244 42.9521524)",,
662217119,,living_street,,False,False,12.153,,,"LINESTRING (-9.1855161 42.9523496, -9.1853912 42.9524095)",,
313628193,Avenida Fernando Blanco,primary,50,False,True,240.68000000000004,2,AC-550,"LINESTRING (-9.1855161 42.9523496, -9.1855381 42.9523722, -9.1866487 42.9535094, -9.1866978 42.9536065, -9.1867406 42.9537232, -9.1867547 42.953807, -9.1867847 42.953985, -9.1868456 42.9541415, -9.1868942 42.954222)",,
662217119,,living_street,,False,True,12.153,,,"LINESTRING (-9.1853912 42.9524095, -9.1855161 42.9523496)",,
662217119,,living_street,,False,False,46.352000000000004,,,"LINESTRING (-9.1853912 42.9524095, -9.1854126 42.9525292, -9.1854207 42.9526647, -9.185414 42.952702, -9.1854891 42.9528119)",,
662217121,,living_street,,False,False,48.91,,,"LINESTRING (-9.1853912 42.9524095, -9.1850975 42.9525165, -9.1850693 42.9525557, -9.1848788 42.9526244)",,
662217120,,living_street,,False,False,16.276,,,"LINESTRING (-9.1851243 42.952701, -9.1849324 42.9527422)",,
87579664,Rúa da Armada,residential,30,False,False,10.796,,,"LINESTRING (-9.1849324 42.9527422, -9.1849744 42.9528343)",,
87579664,Rúa da Armada,residential,30,False,True,9.576,,,"LINESTRING (-9.1849324 42.9527422, -9.1848952 42.9526605)",,
662217120,,living_street,,False,True,16.276,,,"LINESTRING (-9.1849324 42.9527422, -9.1851243 42.952701)",,
87579664,Rúa da Armada,residential,30,False,False,4.23,,,"LINESTRING (-9.1848788 42.9526244, -9.1848952 42.9526605)",,
87579664,Rúa da Armada,residential,30,False,True,39.477,,,"LINESTRING (-9.1848788 42.9526244, -9.1847254 42.9522876)",,
662217121,,living_street,,False,True,48.91,,,"LINESTRING (-9.1848788 42.9526244, -9.1850693 42.9525557, -9.1850975 42.9525165, -9.1853912 42.9524095)",,
87579664,Rúa da Armada,residential,30,False,False,39.477,,,"LINESTRING (-9.1847254 42.9522876, -9.1848788 42.9526244)",,
87579664,Rúa da Armada,residential,30,False,True,18.507,,,"LINESTRING (-9.1847254 42.9522876, -9.1846535 42.9521297)",,
662217122,,living_street,,False,False,69.938,,,"LINESTRING (-9.1847254 42.9522876, -9.1846039 42.9523123, -9.1838757 42.9523751)",,
662217122,,living_street,,False,True,69.938,,,"LINESTRING (-9.1838757 42.9523751, -9.1846039 42.9523123, -9.1847254 42.9522876)",,
87579664,Rúa da Armada,residential,30,False,False,18.507,,,"LINESTRING (-9.1846535 42.9521297, -9.1847254 42.9522876)",,
87579664,Rúa da Armada,residential,30,False,True,25.423,,,"LINESTRING (-9.1846535 42.9521297, -9.1845547 42.9519128)",,
662217123,,living_street,,False,False,32.102,,,"LINESTRING (-9.1846535 42.9521297, -9.1842633 42.9521719)",,
662217123,,living_street,,False,True,32.102,,,"LINESTRING (-9.1842633 42.9521719, -9.1846535 42.9521297)",,
87579575,Rúa Pepe do Pocho,residential,,False,False,36.236999999999995,,,"LINESTRING (-9.1863216 42.9542683, -9.1862494 42.9541714, -9.1859722 42.9540987)",,
87579575,Rúa Pepe do Pocho,residential,,False,True,84.53,,,"LINESTRING (-9.1863216 42.9542683, -9.1864903 42.9544947, -9.1871761 42.9545142)",,
662217134,,living_street,,False,False,48.114999999999995,,,"LINESTRING (-9.1863216 42.9542683, -9.1864608 42.954246, -9.1864776 42.954226, -9.1868942 42.954222)",,
313628193,Avenida Fernando Blanco,primary,50,False,False,240.68,2,AC-550,"LINESTRING (-9.1868942 42.954222, -9.1868456 42.9541415, -9.1867847 42.953985, -9.1867547 42.953807, -9.1867406 42.9537232, -9.1866978 42.9536065, -9.1866487 42.9535094, -9.1855381 42.9523722, -9.1855161 42.9523496)",,
313628193,Avenida Fernando Blanco,primary,50,False,True,40.021,2,AC-550,"LINESTRING (-9.1868942 42.954222, -9.186935 42.9542894, -9.1870581 42.9544165, -9.1871761 42.9545142)",,
662217134,,living_street,,False,True,48.114999999999995,,,"LINESTRING (-9.1868942 42.954222, -9.1864776 42.954226, -9.1864608 42.954246, -9.1863216 42.9542683)",,
662217135,,living_street,,False,False,10.288,,,"LINESTRING (-9.1877794 42.954088, -9.1876679 42.9541316)",,
"[580895700, 87579687]","['Rúa Magdalena', 'Rúa de Arriba']",living_street,20,True,False,42.843,1,,"LINESTRING (-9.1877794 42.954088, -9.1879086 42.9542482, -9.1879472 42.9542962, -9.1880111 42.9544131, -9.1880201 42.9544295)",,
662217135,,living_street,,False,True,10.288,,,"LINESTRING (-9.1876679 42.9541316, -9.1877794 42.954088)",,
662217164,,living_street,,False,False,52.035,,,"LINESTRING (-9.1867505 42.9591895, -9.1865875 42.958737)",,
87579656,Rúa Buenaventura Castro Rial,residential,30,False,True,6.621,,,"LINESTRING (-9.1865875 42.958737, -9.1865229 42.9587732)",,
662217164,,living_street,,False,True,52.035,,,"LINESTRING (-9.1865875 42.958737, -9.1867505 42.9591895)",,
87579656,Rúa Buenaventura Castro Rial,residential,30,False,False,234.97600000000003,,,"LINESTRING (-9.1865875 42.958737, -9.1867207 42.9586623, -9.1867915 42.9585654, -9.1869797 42.958328, -9.1871345 42.9580234, -9.1871986 42.9576074, -9.1870272 42.9575649, -9.1870384 42.9571409, -9.1871684 42.9568502)",,
662217181,,living_street,,False,False,12.54,,,"LINESTRING (-9.1882779 42.9540667, -9.1881411 42.9541186)",,
87579612,Rúa Rosalía de Castro,residential,30,True,False,20.555,,,"LINESTRING (-9.1882779 42.9540667, -9.1881617 42.953914, -9.188155 42.9539052)",,
662183013,,living_street,,False,True,20.7,,,"LINESTRING (-9.1881411 42.9541186, -9.1880205 42.9539547)",,
662217181,,living_street,,False,True,12.54,,,"LINESTRING (-9.1881411 42.9541186, -9.1882779 42.9540667)",,
662183013,,living_street,,False,False,27.676000000000002,,,"LINESTRING (-9.1881411 42.9541186, -9.1882364 42.954248, -9.1882773 42.9543454)",,
662183009,,residential,,False,False,19.218,,,"LINESTRING (-9.1874323 42.9533294, -9.1872046 42.9533752)",,
662183009,,residential,,False,True,9.679,,,"LINESTRING (-9.1874323 42.9533294, -9.187547 42.9533064)",,
662217194,,residential,,False,False,29.302,,,"LINESTRING (-9.1874323 42.9533294, -9.1873739 42.9532382, -9.1873359 42.9530778)",,
87579660,Rúa Estatuto de Autonomía de Galicia,residential,30,False,False,30.517,2,,"LINESTRING (-9.1918422 42.9556844, -9.1917699 42.9554151)",,
87579660,Rúa Estatuto de Autonomía de Galicia,residential,30,False,True,27.876,2,,"LINESTRING (-9.1918422 42.9556844, -9.1919082 42.9559304)",,
190617064,Rúa do Buxo,residential,30,False,True,5.55,,,"LINESTRING (-9.1919583 42.9580044, -9.1918903 42.9580082)",,
