osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,width,junction,tunnel,bridge
1029031722,False,1,living_street,False,23.957,"LINESTRING (-2.0215648 43.219571, -2.0215175 43.2195504, -2.021311 43.2194605)",,Agustin Leitza Atzekaldea Aldea,,,,,
1029031722,False,1,living_street,True,10.444,"LINESTRING (-2.0212045 43.2194076, -2.021311 43.2194605)",,Agustin Leitza Atzekaldea Aldea,,,,,
1029031722,False,1,living_street,False,44.944,"LINESTRING (-2.0212045 43.2194076, -2.0207809 43.2192213, -2.0207432 43.2191874)",,Agustin Leitza Atzekaldea Aldea,,,,,
1029031729,False,1,living_street,True,21.537999999999997,"LINESTRING (-2.0212045 43.2194076, -2.0211178 43.2195151, -2.0211077 43.2195276, -2.0211025 43.2195388, -2.0211004 43.2195452, -2.0211135 43.21958)",,Agustin Leitza Atzekaldea Aldea,,,,,
657434116,False,,unclassified,True,21.605,"LINESTRING (-2.0239425 43.2203355, -2.0237599 43.220411, -2.023745 43.2204172, -2.0237126 43.2204337)",,,10,3,,,
1036826253,False,1,living_street,True,27.361,"LINESTRING (-2.017166 43.221093, -2.0169964 43.2211872, -2.0169505 43.2212278, -2.0169587 43.2212654)",,,30,,,,
"[534850130, 1038014813]",True,1,residential,False,53.86600000000001,"LINESTRING (-2.0170892 43.2202673, -2.0171547 43.2202312, -2.0171669 43.2202254, -2.0173299 43.2201474, -2.0173766 43.220125, -2.0175477 43.2200545, -2.0175702 43.2200477, -2.0175949 43.2200462, -2.0176194 43.2200535, -2.0176633 43.2200607)",,Gabriel Aresti Kalea,30,,,,
1094931227,False,,residential,True,21.651000000000003,"LINESTRING (-2.0170892 43.2202673, -2.0170011 43.2203323, -2.0168783 43.220384)",,,30,,,,
1037934939,False,1,residential,True,9.083,"LINESTRING (-2.0201432 43.221294, -2.0201153 43.2212855, -2.0200406 43.2212611)",,,30,,,,
1038052849,False,,residential,False,26.972,"LINESTRING (-2.0173157 43.2196492, -2.0172051 43.2197918, -2.0172243 43.2198297, -2.0172425 43.2198657)",,Gabriel Aresti Kalea,30,,,,
534850130,True,1,residential,False,61.653999999999996,"LINESTRING (-2.0172425 43.2198657, -2.0171744 43.2199076, -2.0171571 43.2199519, -2.0171246 43.219993, -2.0169648 43.2200946, -2.0169258 43.2201359, -2.0169428 43.2201663, -2.0170314 43.2202609, -2.0170585 43.2202694, -2.0170892 43.2202673)",,Gabriel Aresti Kalea,30,,,,
1038052849,False,,residential,True,26.971999999999998,"LINESTRING (-2.0172425 43.2198657, -2.0172243 43.2198297, -2.0172051 43.2197918, -2.0173157 43.2196492)",,Gabriel Aresti Kalea,30,,,,
40382189,False,2,residential,False,81.392,"LINESTRING (-2.0168827 43.2197835, -2.0169227 43.2197558, -2.0169826 43.2196957, -2.0171013 43.2195437, -2.0172082 43.2194171, -2.0172901 43.2193091, -2.0173231 43.219247, -2.0173517 43.2192074, -2.0173895 43.219155)",,Extremadura kalea,30,,,,
40382189,False,2,residential,True,28.603,"LINESTRING (-2.0168827 43.2197835, -2.0168478 43.2198077, -2.0166875 43.2198992, -2.0166081 43.2199449)",,Extremadura kalea,30,,,,
1038793229,False,1,unclassified,False,16.778,"LINESTRING (-2.0168827 43.2197835, -2.0168257 43.2197324, -2.0168162 43.2197239, -2.0167492 43.2196682)",,,,,,,
1038793229,False,1,unclassified,False,14.717,"LINESTRING (-2.0167492 43.2196682, -2.0168391 43.2195532)",,,,,,,
1038793230,False,,unclassified,False,6.787,"LINESTRING (-2.0167492 43.2196682, -2.0166966 43.2197157)",,,,,,,
1038793229,False,1,unclassified,True,16.778,"LINESTRING (-2.0167492 43.2196682, -2.0168162 43.2197239, -2.0168257 43.2197324, -2.0168827 43.2197835)",,,,,,,
1038793229,False,1,unclassified,True,14.717,"LINESTRING (-2.0168391 43.2195532, -2.0167492 43.2196682)",,,,,,,
1038793230,False,,unclassified,True,6.787,"LINESTRING (-2.0166966 43.2197157, -2.0167492 43.2196682)",,,,,,,
1039094770,True,1,residential,False,13.344999999999999,"LINESTRING (-2.0193965 43.2166858, -2.019373 43.216686, -2.0193509 43.2166919, -2.0193329 43.2167029, -2.0193209 43.2167177, -2.0193164 43.2167345, -2.0193198 43.2167515, -2.0193309 43.2167666)",,,30,,roundabout,,
533806341,True,1,residential,False,25.58,"LINESTRING (-2.0183344 43.2168106, -2.018383 43.2170379)",,Extremadura kalea,30,,,,
1039094773,True,1,residential,False,9.155999999999999,"LINESTRING (-2.0183344 43.2168106, -2.0183446 43.2168217, -2.0183611 43.2168285, -2.0183869 43.2168327, -2.0183998 43.2168332, -2.018411 43.2168324, -2.0184333 43.216824)",,Calle Extremadura,30,,,,
533806343,True,1,residential,False,15.508000000000001,"LINESTRING (-2.0184333 43.216824, -2.0184424 43.2167795, -2.01846 43.2166859)",,Extremadura kalea,30,,,,
1040929218,False,1,living_street,True,25.68,"LINESTRING (-2.0213793 43.2193223, -2.0213989 43.2193366, -2.0214325 43.2193718, -2.0214493 43.2194065, -2.0214367 43.2194432, -2.02138 43.2194509, -2.021311 43.2194605)",,,,,,,
1045534127,False,,unclassified,False,23.270000000000003,"LINESTRING (-2.0199694 43.2170809, -2.0199817 43.2169771, -2.019994 43.2168724)",,Joakin Larreta,,,,,
1045534127,False,,unclassified,True,17.306,"LINESTRING (-2.0199694 43.2170809, -2.0199626 43.217178, -2.0199813 43.2172348)",,Joakin Larreta,,,,,
1045534133,False,,unclassified,True,20.508000000000003,"LINESTRING (-2.0199694 43.2170809, -2.0199483 43.2171436, -2.0199113 43.2172604)",,Joakin Larreta,,,,,
1045534127,False,,unclassified,True,23.270000000000003,"LINESTRING (-2.019994 43.2168724, -2.0199817 43.2169771, -2.0199694 43.2170809)",,Joakin Larreta,,,,,
1045534133,False,,unclassified,False,20.508000000000003,"LINESTRING (-2.0199113 43.2172604, -2.0199483 43.2171436, -2.0199694 43.2170809)",,Joakin Larreta,,,,,
774666717,True,1,residential,False,88.515,"LINESTRING (-2.0199813 43.2172348, -2.0200213 43.2171325, -2.0200672 43.2170059, -2.0200961 43.2168157, -2.0201262 43.2165404, -2.0201361 43.2164495)",,Joakin Larreta etorbidea,30,,,,
1045534127,False,,unclassified,False,17.306,"LINESTRING (-2.0199813 43.2172348, -2.0199626 43.217178, -2.0199694 43.2170809)",,Joakin Larreta,,,,,
1045534135,False,,unclassified,True,3.752,"LINESTRING (-2.0200151 43.2168339, -2.0200175 43.2168002)",,Joakin Larreta,,,,,
1045534135,False,,unclassified,False,3.752,"LINESTRING (-2.0200175 43.2168002, -2.0200151 43.2168339)",,Joakin Larreta,,,,,
1045534135,False,,unclassified,True,41.196999999999996,"LINESTRING (-2.0200175 43.2168002, -2.0200674 43.2165493, -2.0200883 43.2164809, -2.0201092 43.2164672, -2.0201361 43.2164495)",,Joakin Larreta,,,,,
1045534136,False,,unclassified,False,28.739,"LINESTRING (-2.0200175 43.2168002, -2.0199921 43.2167437, -2.0200026 43.2165973, -2.0200051 43.2165682, -2.0200071 43.216545)",,Joakin Larreta,,,,,
1045534136,False,,unclassified,True,28.739,"LINESTRING (-2.0200071 43.216545, -2.0200051 43.2165682, -2.0200026 43.2165973, -2.0199921 43.2167437, -2.0200175 43.2168002)",,Joakin Larreta,,,,,
"[1240845530, 40384050, 1069645021]",False,2,residential,False,136.153,"LINESTRING (-2.0207274 43.2170726, -2.02072 43.2171004, -2.0207172 43.2171183, -2.0207036 43.2172069, -2.0206886 43.2173145, -2.0206718 43.2174319, -2.0206495 43.2175786, -2.0206387 43.2176667, -2.0206464 43.217716, -2.0206786 43.2177411, -2.0207273 43.2177684, -2.0208091 43.2178048, -2.0208467 43.2178265, -2.0208687 43.2178427, -2.0208769 43.2178619, -2.0208792 43.2178752, -2.0208642 43.2179124, -2.0207881 43.2179947, -2.0206356 43.2181596)",,"['Kale Nagusia', 'Juan Bautista Erro kalea']",30,,,,
1240845526,True,1,residential,False,15.68,"LINESTRING (-2.0207274 43.2170726, -2.0207745 43.2169887, -2.0207931 43.2169701, -2.0208242 43.2169548)",,Juan Bautista Erro kalea,30,,,,
"[1024263322, 40384044]",False,2,residential,True,235.882,"LINESTRING (-2.0222832 43.2209572, -2.022328 43.2209842, -2.0224088 43.2210347, -2.0226607 43.2212002, -2.0228113 43.2213218, -2.0229528 43.2214584, -2.0230556 43.2215597, -2.0231655 43.2216701, -2.0231852 43.2216897, -2.0234204 43.2219259, -2.0235001 43.2220059, -2.0235575 43.2220634, -2.0238094 43.2223159, -2.0239035 43.222403, -2.0240342 43.2224958, -2.024151 43.2225729)",,Rikardo Arregi kalea,30,,,,
1252923891,True,2,residential,False,12.389,"LINESTRING (-2.0222832 43.2209572, -2.022225 43.2208919, -2.0222041 43.220862)",,Rikardo Arregi kalea,30,,,,
225764720,True,1,residential,False,166.62999999999997,"LINESTRING (-2.0221541 43.2207786, -2.0221093 43.2207333, -2.0220823 43.2206943, -2.0220674 43.22065, -2.0220637 43.2206268, -2.022049 43.2205157, -2.0220356 43.2203831, -2.0219951 43.2202899, -2.0219042 43.2201529, -2.0218377 43.2200528, -2.0218062 43.2200057, -2.0217745 43.2199614, -2.0217102 43.2198914, -2.0216306 43.2198272, -2.0216066 43.219812, -2.0215886 43.2198021, -2.0215675 43.2197898, -2.0214375 43.2197288, -2.0212587 43.2196522, -2.0211135 43.21958)",,Agustin Leitza kalea,30,,,,
"[1252923892, 1252923894]",True,1,residential,False,12.296,"LINESTRING (-2.0221541 43.2207786, -2.022124 43.2207734, -2.0220932 43.2207759, -2.0220652 43.2207856, -2.0220443 43.2208006, -2.0220308 43.2208197)",,Rikardo Arriegi,30,,,,
1252923892,True,1,residential,False,2.374,"LINESTRING (-2.0220308 43.2208197, -2.0220263 43.2208408)",,Rikardo Arriegi,30,,,,
1158522319,True,1,residential,False,14.068000000000001,"LINESTRING (-2.0220263 43.2208408, -2.0219879 43.2208623, -2.0219748 43.2208822, -2.0219469 43.2209483)",,,30,,,,
1252923892,True,1,residential,False,9.53,"LINESTRING (-2.0220263 43.2208408, -2.0220312 43.2208619, -2.022045 43.2208809, -2.0220662 43.2208957, -2.0220928 43.2209048)",,Rikardo Arriegi,30,,,,
1252923894,True,1,residential,False,2.507,"LINESTRING (-2.0221802 43.2207907, -2.0221541 43.2207786)",,Rikardo Arriegi,30,,,,
1094931227,False,,residential,False,21.651000000000003,"LINESTRING (-2.0168783 43.220384, -2.0170011 43.2203323, -2.0170892 43.2202673)",,,30,,,,
1094931229,False,,living_street,True,12.175,"LINESTRING (-2.0167497 43.2203994, -2.0168376 43.2204882)",,,,,,,
1094931230,False,,living_street,False,26.422,"LINESTRING (-2.0165561 43.2206435, -2.0163551 43.2204564)",,,,,,,
987175642,False,1,living_street,False,59.908,"LINESTRING (-2.0165561 43.2206435, -2.0164224 43.2207173, -2.0160355 43.2209378, -2.0159931 43.2209876)",,Plazaolako Bide Berdea - Vía Verde del Plazaola,,4.2,,,
"[987175642, 1062995523]",False,1,living_street,True,28.61,"LINESTRING (-2.0165561 43.2206435, -2.0166203 43.2206081, -2.01672 43.2205531, -2.0168376 43.2204882)",,Plazaolako Bide Berdea - Vía Verde del Plazaola,,4.2,,,
1094931230,False,,living_street,True,26.422,"LINESTRING (-2.0163551 43.2204564, -2.0165561 43.2206435)",,,,,,,
1027089513,False,2,residential,False,22.45,"LINESTRING (-2.0176542 43.2192146, -2.0175675 43.2191954, -2.0173895 43.219155)",,La Salle etorbidea,30,,,,
1027089513,False,2,residential,True,12.323,"LINESTRING (-2.0176542 43.2192146, -2.0177167 43.2192261, -2.0178006 43.2192445)",,La Salle etorbidea,30,,,,
1096753869,False,,residential,False,28.83,"LINESTRING (-2.0176542 43.2192146, -2.0176367 43.219243, -2.0176267 43.2192545, -2.0175392 43.2193552, -2.017472 43.219437)",,,10,,,,
1096753869,False,,residential,True,28.83,"LINESTRING (-2.017472 43.219437, -2.0175392 43.2193552, -2.0176267 43.2192545, -2.0176367 43.219243, -2.0176542 43.2192146)",,,10,,,,
778031181,False,2,residential,True,6.173,"LINESTRING (-2.0211002 43.2139653, -2.0211602 43.2139311)",,Kaleberria,30,,,,
778031181,False,2,residential,False,165.32,"LINESTRING (-2.0211002 43.2139653, -2.021034 43.214009, -2.020997 43.214036, -2.0209655 43.2140677, -2.0209183 43.2141455, -2.0209012 43.2141805, -2.0208857 43.2142279, -2.020873 43.2142689, -2.020866 43.2143738, -2.0208572 43.2146586, -2.0208572 43.2148402, -2.0208582 43.2154001)",,Kaleberria,30,,,,
"[1144916812, 1144916813]",False,,unclassified,"[False, True]",31.981,"LINESTRING (-2.0183127 43.2215641, -2.0180887 43.2213904, -2.018074 43.2213801, -2.0180333 43.2213627)",,Kaletxiki,10,,,yes,
"[509473063, 1221027415, 40382199]",True,1,residential,False,69.381,"LINESTRING (-2.0180333 43.2213627, -2.0178619 43.2214517, -2.0176967 43.2215273, -2.0175521 43.221584, -2.0173725 43.2216209, -2.0172761 43.22164)",,Kaletxiki,30,,,,
"[1144916812, 1144916813]",False,,unclassified,"[False, True]",31.980999999999998,"LINESTRING (-2.0180333 43.2213627, -2.018074 43.2213801, -2.0180887 43.2213904, -2.0183127 43.2215641)",,Kaletxiki,10,,,yes,
1027710832,True,1,residential,False,32.15,"LINESTRING (-2.0211623 43.2171359, -2.0211135 43.21708, -2.0210217 43.2169655, -2.0209828 43.2169099, -2.0209634 43.2168859)",,Txistoki pasealekua,30,,,,
"[1240845523, 1027710805, 1096772583]",False,,residential,True,67.463,"LINESTRING (-2.0211623 43.2171359, -2.0213597 43.2172511, -2.0214015 43.2172759, -2.0214623 43.2173094, -2.0214803 43.2173194, -2.0218253 43.2175026)",,Txistoki pasealekua,30,,,,
"[1028895390, 551481150]",False,"['1', '2']",secondary,False,67.907,"LINESTRING (-2.0165396 43.2220517, -2.01639 43.2221233, -2.0159957 43.2223185, -2.0158455 43.2223939)",GI-3722,"['Ama Kandida etorbidea', 'Gudarien etorbidea']","['40', '30']",6.5,,,
1163462598,True,1,secondary,False,24.953,"LINESTRING (-2.0165396 43.2220517, -2.0166113 43.222031, -2.0166832 43.2220097, -2.0167524 43.2219947, -2.0168334 43.2219933)",,,,,,,
1264816789,True,1,secondary,False,8.815,"LINESTRING (-2.016999 43.2219083, -2.0169864 43.2218835, -2.0169636 43.221863, -2.0169329 43.2218489)",GI-3722,Ama Kandida etorbidea,40,8.5,,,
1169651066,False,,unclassified,False,3.369,"LINESTRING (-2.0201574 43.2148082, -2.0201574 43.2147779)",,,,,,,
534850155,False,,unclassified,False,23.583,"LINESTRING (-2.0201574 43.2147779, -2.0198794 43.2148406)",,,,,,,
1169651066,False,,unclassified,True,3.369,"LINESTRING (-2.0201574 43.2147779, -2.0201574 43.2148082)",,,,,,,
534850155,False,,unclassified,True,6.569,"LINESTRING (-2.0201574 43.2147779, -2.0201869 43.2147706, -2.0202067 43.2147657, -2.0202348 43.2147605)",,,,,,,
"[534850156, 1169651069]",False,,unclassified,True,63.164,"LINESTRING (-2.0198077 43.2153973, -2.0198351 43.2151086, -2.0198713 43.215081, -2.0198794 43.2148406)",,,,,,,
27271075,False,2,residential,True,9.135,"LINESTRING (-2.0167537 43.2188355, -2.0168472 43.2188814)",,La Salle etorbidea,30,,,,
1221544638,False,1,residential,False,27.669,"LINESTRING (-2.0167537 43.2188355, -2.0165837 43.2190513)",,,30,,,,
"[1242610745, 1069693738, 27271075]",False,2,residential,False,221.65799999999996,"LINESTRING (-2.0167537 43.2188355, -2.0166724 43.2187956, -2.0166041 43.2187637, -2.0165283 43.2187536, -2.0164781 43.2187528, -2.0164509 43.2187533, -2.016422 43.2187538, -2.0163623 43.2187543, -2.0162448 43.218739, -2.0161866 43.218727, -2.016118 43.218699, -2.0160634 43.2186664, -2.0160245 43.2186395, -2.0159832 43.2186021, -2.0159519 43.2185634, -2.0159039 43.2185039, -2.0155198 43.21796, -2.0151222 43.217397)",,"['Leizotz Auz', 'La Salle etorbidea']",30,,,,
1221544638,False,1,residential,True,27.669,"LINESTRING (-2.0165837 43.2190513, -2.0167537 43.2188355)",,,30,,,,
529006642,False,1,living_street,True,30.225000000000005,"LINESTRING (-2.0183312 43.2183995, -2.0182979 43.2184454, -2.0182865 43.2184733, -2.0182486 43.2185282, -2.0182185 43.2185639, -2.0182025 43.2185874, -2.0181929 43.2186016, -2.0181795 43.2186213, -2.0181606 43.2186402)",,Alkartasuna kalea,,4,,,
"[534850152, 1239417118, 1239417119]",False,,unclassified,True,53.013999999999996,"LINESTRING (-2.0196894 43.2143872, -2.019788 43.2143917, -2.0199145 43.2143863, -2.0199584 43.214352, -2.0199863 43.2143302, -2.0202253 43.2143358, -2.0202494 43.2143377, -2.0203091 43.2143424)",,,,,,,
778031181,False,2,residential,True,12.945,"LINESTRING (-2.0208168 43.2166617, -2.0208199 43.2166071, -2.020824 43.2165454)",,Kaleberria,30,,,,
1240845515,True,1,residential,False,18.325,"LINESTRING (-2.0208168 43.2166617, -2.02078 43.2167564, -2.0207733 43.2167785, -2.020758 43.2168208)",,Kaleberria,30,,,,
778031181,False,2,residential,False,19.215,"LINESTRING (-2.020849 43.2158218, -2.0208466 43.2159946)",,Kaleberria,30,,,,
778031181,False,2,residential,True,29.97,"LINESTRING (-2.020849 43.2158218, -2.02085 43.215747, -2.0208543 43.2155523)",,Kaleberria,30,,,,
1032376924,False,1,residential,False,66.26400000000001,"LINESTRING (-2.020849 43.2158218, -2.0209289 43.2158197, -2.0210502 43.2158187, -2.0210979 43.2158077, -2.0211189 43.2157741, -2.0211127 43.2157183, -2.02111 43.2156941, -2.0211077 43.2156691, -2.0211029 43.2156172, -2.0211019 43.215607, -2.0210818 43.2155741, -2.0210438 43.2155541, -2.020935 43.2155518, -2.0208543 43.2155523)",,Kaleberria,,2.10,,,
778031181,False,2,residential,False,29.97,"LINESTRING (-2.0208543 43.2155523, -2.02085 43.215747, -2.020849 43.2158218)",,Kaleberria,30,,,,
1032376924,False,1,residential,True,66.264,"LINESTRING (-2.0208543 43.2155523, -2.020935 43.2155518, -2.0210438 43.2155541, -2.0210818 43.2155741, -2.0211019 43.215607, -2.0211029 43.2156172, -2.0211077 43.2156691, -2.02111 43.2156941, -2.0211127 43.2157183, -2.0211189 43.2157741, -2.0210979 43.2158077, -2.0210502 43.2158187, -2.0209289 43.2158197, -2.020849 43.2158218)",,Kaleberria,,2.10,,,
778031181,False,2,residential,True,16.927,"LINESTRING (-2.0208543 43.2155523, -2.0208567 43.2154413, -2.0208582 43.2154001)",,Kaleberria,30,,,,
1252923893,True,1,residential,False,3.534,"LINESTRING (-2.0220928 43.2209048, -2.0221219 43.2209074, -2.0221359 43.2209053)",,Rikardo Arriegi,30,,,,
1252923889,True,1,residential,False,7.748,"LINESTRING (-2.0221359 43.2209053, -2.0221522 43.2209028, -2.0221787 43.2208911, -2.0221984 43.2208736, -2.0222041 43.220862)",,Rikardo Arriegi,30,,,,
1252923890,True,2,residential,False,13.278,"LINESTRING (-2.0221359 43.2209053, -2.0221728 43.2209215, -2.0222832 43.2209572)",,Rikardo Arregi kalea,30,,,,
1252923894,True,1,residential,False,8.671,"LINESTRING (-2.0222041 43.220862, -2.022209 43.2208524, -2.0222093 43.2208298, -2.0221994 43.2208085, -2.0221802 43.2207907)",,Rikardo Arriegi,30,,,,
1252923895,True,1,residential,False,7.161999999999999,"LINESTRING (-2.0208242 43.2169548, -2.0208643 43.2169563, -2.0209028 43.2169478, -2.0209092 43.2169443)",,,30,,roundabout,,
1240845527,True,1,residential,False,19.519,"LINESTRING (-2.0207393 43.2168974, -2.0207322 43.2169441, -2.0207274 43.2170726)",,Juan Bautista Erro kalea,30,,,,
1252923895,True,1,residential,False,9.777999999999999,"LINESTRING (-2.0207393 43.2168974, -2.0207577 43.2169235, -2.0207871 43.2169434, -2.0208242 43.2169548)",,,30,,roundabout,,
1240845516,True,1,residential,False,15.84,"LINESTRING (-2.0208906 43.2167929, -2.0208663 43.2167645, -2.0208406 43.2167073, -2.0208168 43.2166617)",,Kaleberria,30,,,,
1252923895,True,1,residential,False,11.921,"LINESTRING (-2.0208906 43.2167929, -2.0208545 43.2167877, -2.020818 43.216791, -2.0207847 43.2168024, -2.020758 43.2168208)",,,30,,roundabout,,
1252923895,True,1,residential,False,8.952,"LINESTRING (-2.020758 43.2168208, -2.0207405 43.2168444, -2.0207393 43.2168493, -2.0207341 43.2168708, -2.0207393 43.2168974)",,,30,,roundabout,,
1240845524,True,1,residential,False,29.811,"LINESTRING (-2.0209092 43.2169443, -2.0209317 43.2169539, -2.0210954 43.2170996, -2.0211623 43.2171359)",,Txistoki pasealekua,30,,,,
1252923895,True,1,residential,False,8.131,"LINESTRING (-2.0209092 43.2169443, -2.020935 43.2169302, -2.020957 43.2169057, -2.0209634 43.2168859)",,,30,,roundabout,,
1252923895,True,1,residential,False,12.933,"LINESTRING (-2.0209634 43.2168859, -2.0209662 43.2168771, -2.0209624 43.2168504, -2.0209474 43.216826, -2.0209227 43.2168061, -2.0208906 43.2167929)",,,30,,roundabout,,
611168241,False,1,residential,True,28.439,"LINESTRING (-2.0204737 43.2165307, -2.020726 43.2165434, -2.020824 43.2165454)",,Kaleberria,30,,,,
