osmid,oneway,highway,reversed,length,geometry,name,ref,lanes,maxspeed,junction
153226118,True,residential,False,71.565,"LINESTRING (3.0253591 39.7727042, 3.0257875 39.7721512)",carrer de Sant Jaume,,,,
153318494,False,residential,False,44.177,"LINESTRING (3.0201029 39.7686843, 3.0197987 39.7690055)",travessia de les Forques,,,,
279395975,True,residential,False,45.732,"LINESTRING (3.0201029 39.7686843, 3.0205391 39.7689225)",Carrer del Senyor Rafel,,,,
86257440,False,residential,False,50.163,"LINESTRING (3.0197987 39.7690055, 3.019324 39.7687402)",Carrer de les Forques,,,,
86257440,False,residential,True,53.44,"LINESTRING (3.0197987 39.7690055, 3.0203053 39.7692872)",Carrer de les Forques,,,,
153318494,False,residential,True,44.177,"LINESTRING (3.0197987 39.7690055, 3.0201029 39.7686843)",travessia de les Forques,,,,
23256014,True,secondary,False,4.402,"LINESTRING (3.0305427 39.7717533, 3.030587 39.7717735)",rotonda dels pagesos,Ma-3450,1,40,roundabout
173093746,True,residential,False,34.238,"LINESTRING (3.0305427 39.7717533, 3.0306492 39.7716819, 3.0307192 39.7715991, 3.0307905 39.7715148)",,,,,
23256014,True,secondary,False,26.23,"LINESTRING (3.0306227 39.7718278, 3.0306006 39.7719177, 3.0305458 39.7719881, 3.0304763 39.7720203)",rotonda dels pagesos,Ma-3450,1,40,roundabout
23256014,True,secondary,False,7.954,"LINESTRING (3.0302597 39.7719581, 3.0301892 39.7719114)",rotonda dels pagesos,Ma-3450,1,40,roundabout
23256012,False,secondary,False,32.663000000000004,"LINESTRING (3.0303846 39.7720218, 3.0303513 39.7721925, 3.0303408 39.7722218, 3.0303204 39.772279, 3.0303046 39.772308)",ronda de s'Albufera,Ma-3450,2,40,
23256014,True,secondary,False,12.894000000000002,"LINESTRING (3.0303846 39.7720218, 3.0303405 39.7720066, 3.0303085 39.7719881, 3.0302597 39.7719581)",rotonda dels pagesos,Ma-3450,1,40,roundabout
23256012,False,secondary,True,32.663,"LINESTRING (3.0303046 39.772308, 3.0303204 39.772279, 3.0303408 39.7722218, 3.0303513 39.7721925, 3.0303846 39.7720218)",ronda de s'Albufera,Ma-3450,2,40,
392562415,False,secondary,False,275.07399999999996,"LINESTRING (3.0303046 39.772308, 3.0302858 39.7723426, 3.0285388 39.7743755)",ronda de s'Albufera,Ma-3450,2,70,
173093750,True,residential,False,63.885,"LINESTRING (3.0288042 39.7737903, 3.0292197 39.7733127)",,,1,30,
25651678,True,residential,False,37.4,"LINESTRING (3.0247481 39.7659134, 3.0251271 39.7660815)",carrer Sagasta,,,,
51506066,True,residential,False,102.578,"LINESTRING (3.0241555 39.7667156, 3.0247481 39.7659134)",Carrer de la Lluna,,,,
138775647,True,residential,False,50.941,"LINESTRING (3.0241555 39.7667156, 3.0236696 39.7664503)",Carrer Dato,,,,
51506066,True,residential,False,69.896,"LINESTRING (3.0237487 39.7672609, 3.0241555 39.7667156)",Carrer de la Lluna,,,,
521204616,True,residential,False,40.623,"LINESTRING (3.0237487 39.7672609, 3.0241342 39.7674746)",Carrer Renou,,,,
279395970,True,residential,False,97.20599999999999,"LINESTRING (3.0241342 39.7674746, 3.0238587 39.7678595, 3.0235778 39.768237)",Carrer Goleta,,,,
521204616,True,residential,False,75.87899999999999,"LINESTRING (3.0241342 39.7674746, 3.0242527 39.7675423, 3.0248512 39.767877)",Carrer Renou,,,,
51506066,True,residential,False,41.738,"LINESTRING (3.0226314 39.768779, 3.0228575 39.7684463)",Carrer de la Lluna,,,,
51506067,True,residential,False,41.621,"LINESTRING (3.0226314 39.768779, 3.0230268 39.7689975)",Carrer Major,,,,
31829607,True,tertiary,False,17.601,"LINESTRING (3.0237056 39.7723048, 3.0238731 39.7723969)",Carrer dels Fadrins,,,,
179352174,True,residential,False,44.736,"LINESTRING (3.0237056 39.7723048, 3.0239635 39.7719547)",carrer Marina,,,,
32134584,True,residential,False,71.283,"LINESTRING (3.0245258 39.7698679, 3.0241048 39.7704213)",Carrer Muntanya,,,,
"[179642449, 179643579, 179352164, 179642445]",False,living_street,"[False, True]",224.03000000000003,"LINESTRING (3.0245258 39.7698679, 3.0247389 39.7695957, 3.0247033 39.7695756, 3.0243925 39.7694001, 3.0240057 39.7691878, 3.023801 39.7694467, 3.0245258 39.7698679)",Plaça Major,,,,
"[179642449, 179643579, 179352164, 179642445]",False,living_street,"[False, True]",224.03000000000003,"LINESTRING (3.0245258 39.7698679, 3.023801 39.7694467, 3.0240057 39.7691878, 3.0243925 39.7694001, 3.0247033 39.7695756, 3.0247389 39.7695957, 3.0245258 39.7698679)",Plaça Major,,,,
25651678,True,residential,False,79.557,"LINESTRING (3.0251271 39.7660815, 3.0259237 39.7664516)",carrer Sagasta,,,,
279395970,True,residential,False,107.708,"LINESTRING (3.0251271 39.7660815, 3.0245228 39.7669315)",Carrer Goleta,,,,
86257431,False,residential,True,75.644,"LINESTRING (3.0297178 39.7727581, 3.029003 39.7723569)",carrer del Mercat,,,,
173093750,True,residential,False,102.262,"LINESTRING (3.0297178 39.7727581, 3.0302042 39.7721813, 3.0302387 39.7721416, 3.0302542 39.7720704, 3.0302597 39.7719581)",,,1,30,
86257421,True,residential,False,76.553,"LINESTRING (3.0292197 39.7733127, 3.0284981 39.7729048)",carrer Crestatx,,,,
173093750,True,residential,False,74.934,"LINESTRING (3.0292197 39.7733127, 3.0297178 39.7727581)",,,1,30,
51196238,True,residential,False,36.39,"LINESTRING (3.0250836 39.7717687, 3.0254313 39.7719576)",Carrer de l'Escola,,,,
51720804,True,residential,False,72.165,"LINESTRING (3.0250836 39.7717687, 3.024673 39.7723358)",Carrer del Capità Pere,,,,
279400475,False,tertiary,False,15.006,"LINESTRING (3.0298659 39.7716708, 3.0297174 39.7715988)",Carrer de Mister Green,,2,50,
279400476,True,tertiary,False,41.635999999999996,"LINESTRING (3.0298659 39.7716708, 3.0301453 39.771698, 3.0303492 39.7717179)",Carrer de Mister Green,,1,50,
86257433,False,residential,True,72.518,"LINESTRING (3.0293607 39.7659953, 3.0300776 39.7663441)",carrer del Forn de Vidre,,,,
108114718,False,residential,False,53.211,"LINESTRING (3.0293607 39.7659953, 3.0296331 39.765565)",Carretera de Muro,,,,
108114718,False,residential,True,103.30600000000001,"LINESTRING (3.0293607 39.7659953, 3.0288588 39.7667472, 3.0287964 39.7668161)",Carretera de Muro,,,,
153226092,True,residential,False,72.64,"LINESTRING (3.0263454 39.7701598, 3.0270516 39.7705233)",carrer Marjals,,,,
51720804,True,residential,False,138.24099999999999,"LINESTRING (3.0263454 39.7701598, 3.0260924 39.7703557, 3.0258948 39.770623, 3.0254927 39.7712059)",Carrer del Capità Pere,,,,
424216505,False,residential,True,37.063,"LINESTRING (3.0304083 39.767347, 3.0301765 39.7676287)",,,,,
471551038,False,residential,False,11.175,"LINESTRING (3.0269659 39.771525, 3.0268548 39.771472)",,,,,
471551039,True,residential,False,51.684,"LINESTRING (3.0269659 39.771525, 3.0270912 39.7713761, 3.0271963 39.7712512, 3.0272943 39.7711347)",Plaça del Mercat,,,,
471551039,True,residential,False,77.183,"LINESTRING (3.0272943 39.7711347, 3.0276042 39.7712887, 3.027792 39.7713821, 3.0276216 39.7715815)",Plaça del Mercat,,,,
109881343,True,residential,False,22.709,"LINESTRING (3.0286438 39.7668409, 3.0284192 39.7667318)",carrer de Sant Antoni,,,,
690869263,True,residential,False,10.524999999999999,"LINESTRING (3.0286438 39.7668409, 3.0286417 39.766822, 3.0286474 39.7668036, 3.0286603 39.7667875, 3.0286791 39.7667753, 3.0287019 39.7667681)",,,,,roundabout
690869263,True,residential,False,6.834,"LINESTRING (3.0286965 39.7668839, 3.0286728 39.7668746, 3.0286545 39.7668597, 3.0286438 39.7668409)",,,,,roundabout
25651676,False,residential,False,49.706,"LINESTRING (3.0287491 39.7668821, 3.0287605 39.766906, 3.0287786 39.7669239, 3.0292125 39.7671427)",Carrer del Príncep,,,,
690869263,True,residential,False,4.567,"LINESTRING (3.0287491 39.7668821, 3.028723 39.7668865, 3.0286965 39.7668839)",,,,,roundabout
108114718,False,residential,False,103.30600000000001,"LINESTRING (3.0287964 39.7668161, 3.0288588 39.7667472, 3.0293607 39.7659953)",Carretera de Muro,,,,
690869263,True,residential,False,9.012,"LINESTRING (3.0287964 39.7668161, 3.0287965 39.7668364, 3.0287879 39.7668555, 3.0287715 39.7668713, 3.0287491 39.7668821)",,,,,roundabout
690869263,True,residential,False,10.78,"LINESTRING (3.0287019 39.7667681, 3.0287271 39.7667669, 3.0287515 39.7667718, 3.0287725 39.7667825, 3.028788 39.7667978, 3.0287964 39.7668161)",,,,,roundabout
86257433,False,residential,False,21.184,"LINESTRING (3.0302871 39.7664459, 3.0300776 39.7663441)",carrer del Forn de Vidre,,,,
1148805478,True,residential,False,16.604,"LINESTRING (3.0297538 39.765448, 3.0296331 39.765565)",Carretera de Muro,,,,
1247762317,False,residential,False,36.087,"LINESTRING (3.024595 39.7731257, 3.0242439 39.7729454)",,,,,
86257404,False,residential,True,100.434,"LINESTRING (3.0242439 39.7729454, 3.0236854 39.7737401)",Carrer del Capità Pere,,,,
1247762317,False,residential,True,36.087,"LINESTRING (3.0242439 39.7729454, 3.024595 39.7731257)",,,,,
86257404,False,residential,False,30.838,"LINESTRING (3.0242439 39.7729454, 3.0243029 39.7728614, 3.0244154 39.7727014)",Carrer del Capità Pere,,,,
