osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,junction,lanes,access,tunnel
42510638,False,Carrer de Teodor Llorente,residential,,False,51.687,"LINESTRING (2.0609972 41.364479, 2.0614066 41.3641302)",,,,,
42510638,False,Carrer de Teodor Llorente,residential,,True,25.115,"LINESTRING (2.0609972 41.364479, 2.0607959 41.3646469)",,,,,
548981509,False,Plaça de Gabriel Campreciós i Negre,residential,,False,51.511,"LINESTRING (2.0609972 41.364479, 2.0607808 41.3643555, 2.0606788 41.3642944, 2.0606451 41.3642377, 2.0606299 41.3641709, 2.0606287 41.3641395)",,,,,
548981509,False,Plaça de Gabriel Campreciós i Negre,residential,,False,21.398,"LINESTRING (2.0607446 41.3640915, 2.0609778 41.3640115)",,,,,
548981509,False,Plaça de Gabriel Campreciós i Negre,residential,,True,11.047,"LINESTRING (2.0607446 41.3640915, 2.0606287 41.3641395)",,,,,
666707716,False,Carrer Torrent d'en Negre,residential,,True,22.147,"LINESTRING (2.0545164 41.3661433, 2.0543876 41.3660747, 2.0543 41.366028)",,,2,,
183491517,False,Passatge Fatjó,living_street,,True,126.08,"LINESTRING (2.0609231 41.3627567, 2.0600316 41.3636721)",,,1,,
392528114,True,Carrer de Maria Rosa Gelabert i Cases,residential,,False,8.963000000000001,"LINESTRING (2.0606357 41.3640591, 2.0606329 41.3641086, 2.0606287 41.3641395)",,,,,
812574277,True,Carrer de Maria Rosa Gelabert i Cases,residential,,False,10.05,"LINESTRING (2.0606357 41.3640591, 2.0606664 41.3640769, 2.0606929 41.3640867, 2.0607446 41.3640915)",,,,,
946733962,False,Carrer de la Font del Be,residential,,True,64.949,"LINESTRING (2.0570123 41.3691407, 2.0563324 41.3688564)",,,,,
42730737,False,Passeig de Canalies,living_street,,False,32.533,"LINESTRING (2.0601372 41.368225, 2.0598279 41.3680469)",,,,,
28991654,False,Avinguda de Barcelona,tertiary,50,False,16.716,"LINESTRING (2.0579438 41.3625948, 2.05795 41.3626027, 2.058013 41.3627357)",,,,,
28991654,False,Avinguda de Barcelona,tertiary,50,True,28.599000000000004,"LINESTRING (2.0579438 41.3625948, 2.0578437 41.3624668, 2.057756 41.3623802)",,,,,
1228272882,False,,residential,30,False,99.553,"LINESTRING (2.0581841 41.362542, 2.0582436 41.3625851, 2.0590936 41.3631211)",,,,,
1228272883,True,,residential,30,False,24.566000000000003,"LINESTRING (2.0581841 41.362542, 2.058083 41.3625162, 2.0580273 41.3625203, 2.057976 41.3625531, 2.0579438 41.3625948)",,,,,
1228272882,False,,residential,30,True,99.553,"LINESTRING (2.0590936 41.3631211, 2.0582436 41.3625851, 2.0581841 41.362542)",,,,,
