osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,junction,access,ref
138141445,True,Carrer de l'Urgell,residential,,False,67.518,"LINESTRING (2.0913253 41.3255577, 2.0920898 41.3257554)",,,,
110417415,True,Carrer del Penedès,residential,30,False,112.514,"LINESTRING (2.0913253 41.3255577, 2.0915687 41.325099, 2.091827 41.3246186)",,,,
110415802,True,Carrer de l'Empordà,residential,30,False,9.2,"LINESTRING (2.0898433 41.3264566, 2.0898793 41.3263784)",,,,
110417414,True,Avinguda d'Apel·les Mestres,tertiary,30,False,10.421,"LINESTRING (2.0898433 41.3264566, 2.0897245 41.3264279)",,,,
110440640,True,Carrer Mossèn Cinto Verdaguer,residential,,False,82.796,"LINESTRING (2.0918134 41.3279037, 2.0916522 41.3286384)",,,,
116697891,True,Carrer del Mariscal Joffre,living_street,,False,71.725,"LINESTRING (2.0918134 41.3279037, 2.0926623 41.3280022)",,,,
295086230,True,Carrer del Doctor Robert,residential,,False,84.102,"LINESTRING (2.0926476 41.3287539, 2.0916522 41.3286384)",,,,
427585395,True,Carrer de Jaume Casanovas,living_street,,False,7.262,"LINESTRING (2.0926476 41.3287539, 2.0926463 41.3288192)",,,,
40726944,True,Carrer del Centre,residential,30,False,74.678,"LINESTRING (2.0954015 41.3290316, 2.0957985 41.3284298)",1,,,
304838290,False,Carrer de Lleida,tertiary,,True,6.587,"LINESTRING (2.0904285 41.3203674, 2.0904987 41.3203944)",,,,
"[532069358, 295476126]",True,Carrer de Lleida,tertiary,40,False,15.365,"LINESTRING (2.0904285 41.3203674, 2.0903473 41.3203528, 2.0903108 41.3203477, 2.0902477 41.3203433)",,,,
295476125,True,Carrer de Lleida,tertiary,,False,10.906,"LINESTRING (2.0903421 41.3202939, 2.0903728 41.3203181, 2.0904285 41.3203674)",,,,
540451688,True,,tertiary,40,False,9.963999999999999,"LINESTRING (2.0903421 41.3202939, 2.0903289 41.3203095, 2.090288 41.3203345, 2.0902477 41.3203433)",,roundabout,,
304838290,False,Carrer de Lleida,tertiary,,False,6.587,"LINESTRING (2.0904987 41.3203944, 2.0904285 41.3203674)",,,,
251740156,False,Carrer de Lleida,tertiary,30,True,48.08,"LINESTRING (2.0904987 41.3203944, 2.0906182 41.320445, 2.0906854 41.3204713, 2.0910072 41.3205971)",,,,
295476127,True,Avinguda del Remolar,tertiary,40,False,38.89,"LINESTRING (2.0904987 41.3203944, 2.0904278 41.3203805, 2.0903688 41.3203725, 2.0903071 41.3203725, 2.0902588 41.3203785, 2.0901972 41.3204027, 2.0901556 41.3204269, 2.0900971 41.3204875)",,,,
304838296,True,Avinguda del Remolar,tertiary,30,False,47.447,"LINESTRING (2.0900971 41.3204875, 2.0898461 41.3208703)",,,,
316582362,True,Carrer de la Carretera de la Marina,tertiary,30,False,71.662,"LINESTRING (2.0991027 41.3285283, 2.0987104 41.3291015)",1,,,
293970999,False,Carrer de Pau Casals,residential,30,True,47.948,"LINESTRING (2.0991027 41.3285283, 2.0991806 41.3285594, 2.0996096 41.3287309)",,,,
116698829,True,Carrer de Castella,residential,30,False,95.888,"LINESTRING (2.0953006 41.3260244, 2.0947852 41.326795)",,,,
251740129,True,Avinguda Verge de Montserrat,tertiary,30,False,112.303,"LINESTRING (2.0953006 41.3260244, 2.095196 41.325981, 2.0945106 41.3256962, 2.0942337 41.3255851, 2.0941202 41.3255405)",1,,,
110437738,True,Carrer Barcelona,residential,30,False,110.42999999999999,"LINESTRING (2.0949941 41.3240844, 2.0949421 41.3240645, 2.0938389 41.3236011)",,,,
294168865,True,Carrer del Coronel Sanfeliu,tertiary,30,False,85.99600000000001,"LINESTRING (2.0949941 41.3240844, 2.0950352 41.3240235, 2.09543 41.3234391, 2.0954632 41.323396)",,,,
723759133,True,,tertiary,30,False,4.109999999999999,"LINESTRING (2.0961439 41.3225724, 2.0961413 41.3225551, 2.0961462 41.3225359)",,roundabout,,
"[138114901, 108524239]",False,Carrer de Lleida,tertiary,30,False,46.793,"LINESTRING (2.093045 41.3214142, 2.0929767 41.3213913, 2.092548 41.3212201)",,,,
138114901,False,Carrer de Lleida,tertiary,30,True,69.868,"LINESTRING (2.093045 41.3214142, 2.0931269 41.3214433, 2.0932302 41.3214799, 2.0934487 41.3215574, 2.0935551 41.3215952, 2.0937187 41.3216532, 2.0938015 41.3216826)",,,,
116698829,True,Carrer de Castella,residential,30,False,18.761,"LINESTRING (2.0954047 41.3258749, 2.0953555 41.3259432, 2.0953006 41.3260244)",,,,
"[305566064, 240941220]",True,Avinguda Verge de Montserrat,tertiary,30,False,244.382,"LINESTRING (2.0954047 41.3258749, 2.0961896 41.3262009, 2.097884 41.3268405, 2.0980031 41.3268854)",1,,,
294363751,True,Carrer de la Carretera de la Marina,tertiary,30,False,87.089,"LINESTRING (2.1000575 41.3269715, 2.1005277 41.3262724)",1,,,
490117576,True,,secondary,40,False,6.01,"LINESTRING (2.0982319 41.3203308, 2.0982602 41.3203141, 2.098293 41.320303)",,roundabout,,
274782778,True,Avinguda de l'Onze de Setembre,secondary,50,False,151.089,"LINESTRING (2.0984854 41.3203933, 2.0985418 41.3204233, 2.0985996 41.32045, 2.0987 41.3204804, 2.0990655 41.3205877, 2.0997547 41.3207901, 2.0999274 41.320838, 2.0999797 41.3208534, 2.1001577 41.320906)",1,,,B-250
557700794,True,,secondary,40,False,12.087,"LINESTRING (2.0984854 41.3203933, 2.0984865 41.3204205, 2.0984789 41.320447, 2.098463 41.3204714, 2.0984398 41.3204923)",,roundabout,,
490117576,True,,secondary,40,False,14.107,"LINESTRING (2.098293 41.320303, 2.0983347 41.320298, 2.0983766 41.3203018, 2.0984154 41.3203143, 2.098448 41.3203345)",,roundabout,,
490117579,True,Carretera de la Platja,tertiary,30,False,24.333,"LINESTRING (2.098293 41.320303, 2.0983243 41.3202856, 2.0985099 41.3201571)",,,,
557700803,True,,secondary,40,False,6.09,"LINESTRING (2.0982162 41.320476, 2.0981987 41.320452, 2.0981894 41.3204255)",,roundabout,,
557700803,True,,secondary,40,False,3.239,"LINESTRING (2.0984398 41.3204923, 2.0984083 41.3205093)",,roundabout,,
490117576,True,,secondary,40,False,7.3260000000000005,"LINESTRING (2.098448 41.3203345, 2.0984725 41.3203618, 2.0984854 41.3203933)",,roundabout,,
116702205,True,Passatge de l'Arús,residential,30,False,6.513,"LINESTRING (2.0987104 41.3291015, 2.0986332 41.3290931)",,,,
1222524869,True,Carrer de Girona,living_street,,False,3.127,"LINESTRING (2.0958049 41.321447, 2.0957711 41.3214349)",,,,
