osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,width,bridge,junction
231680866,,Доњи Букреш,residential,False,True,147.96799999999996,,,"LINESTRING (20.0028621 43.2704542, 20.0027119 43.270507, 20.0025496 43.2705655, 20.0024068 43.270594, 20.0018696 43.2706505, 20.0016363 43.2706661, 20.0015518 43.2706612, 20.0014821 43.2706485, 20.0013775 43.2706124, 20.001293 43.2705958, 20.0012004 43.2705987, 20.0010999 43.2706114)",,,
231680852,,Атифа Пуриватре,residential,False,False,72.655,,,"LINESTRING (19.997046 43.2739622, 19.997157 43.2739343, 19.997256 43.2738986, 19.9974842 43.2738128, 19.9977451 43.2737249, 19.9978101 43.2737098, 19.9978443 43.2737068, 19.9978658 43.2737117)",,,
231680861,,Ћазима Чолаковића,residential,False,True,105.37599999999999,,,"LINESTRING (19.9940725 43.2737391, 19.9943916 43.2737225, 19.9946558 43.2737293, 19.9949214 43.2737488, 19.9950863 43.2737762, 19.9951909 43.2738045, 19.995254 43.2738269, 19.9953049 43.2738387, 19.9953507 43.273842)",,,
"[231680857, 1049401580, 687948669]",,Букреш,residential,False,False,19.19,,,"LINESTRING (20.00285 43.2715703, 20.0028969 43.2715703, 20.0030652 43.2715588, 20.0030862 43.2715574)",,yes,
231680857,,Букреш,residential,False,True,148.683,,,"LINESTRING (20.00285 43.2715703, 20.0028031 43.2715703, 20.0024678 43.2715762, 20.002158 43.2715957, 20.0020762 43.2715964, 20.0019099 43.2715977, 20.001651 43.2716211, 20.0014445 43.2716582, 20.0012219 43.2717158, 20.0010479 43.2717621)",,,
1049401582,,,residential,False,True,44.226,,,"LINESTRING (20.00285 43.2715703, 20.0027266 43.2718115, 20.002563 43.2718857)",,,
1049401582,,,residential,False,True,32.16,,,"LINESTRING (20.002563 43.2718857, 20.0024651 43.272166)",,,
"[1143770066, 1049401581]",,,residential,False,False,122.48400000000001,1,,"LINESTRING (20.002563 43.2718857, 20.0023793 43.2718467, 20.0019541 43.2718574, 20.0014539 43.2719131, 20.001246 43.2719229, 20.0010666 43.2719439)",,,
1049401582,,,residential,False,False,44.226,,,"LINESTRING (20.002563 43.2718857, 20.0027266 43.2718115, 20.00285 43.2715703)",,,
1143765117,,,unclassified,False,True,29.591,1,,"LINESTRING (19.9986722 43.2731994, 19.9983264 43.2732856)",,,
231680818,201,Краља Петра првог,secondary,False,False,24.311999999999998,2,50,"LINESTRING (19.9986722 43.2731994, 19.9986953 43.2732606, 19.9987529 43.27341)",,,
231680818,201,Краља Петра првог,secondary,False,True,67.606,2,50,"LINESTRING (19.9986722 43.2731994, 19.9986429 43.2731219, 19.9985974 43.2729843, 19.9985739 43.2729179, 19.9985571 43.2728706, 19.9985316 43.2727792, 19.9985166 43.2727196, 19.9985124 43.2727032, 19.9984897 43.2726065)",,,
151609417,29,Браће Чоловића,primary,False,False,219.36,2,40,"LINESTRING (20.0002164 43.2759034, 20.0002734 43.2759081, 20.0003574 43.2759048, 20.000437 43.2758998, 20.0005203 43.2758864, 20.0005855 43.2758742, 20.0006705 43.2758568, 20.0018483 43.275558, 20.0020643 43.2754997, 20.0021699 43.2754701, 20.0022356 43.2754493, 20.0022779 43.2754337, 20.0023435 43.2754036, 20.0024162 43.2753633, 20.0024783 43.2753281, 20.0025269 43.2752986, 20.0025685 43.27527, 20.0026487 43.2752098, 20.002684 43.2751799)",,,
151609417,29,Браће Чоловића,primary,False,True,20.933,2,40,"LINESTRING (20.0002164 43.2759034, 20.0001771 43.2759001, 20.000114 43.2758902, 19.9999653 43.2758598)",,,
1143775329,,,living_street,False,False,203.17,,,"LINESTRING (20.0002164 43.2759034, 20.0002346 43.2759543, 20.000307 43.2759972, 20.0005698 43.2761339, 20.0007335 43.2762491, 20.0007871 43.2763272, 20.0008032 43.2764112, 20.0008166 43.2765928, 20.0007978 43.2766944, 20.000771 43.2767412, 20.0007013 43.2767998, 20.0005591 43.2768272, 20.0003794 43.2768604, 20.0002131 43.2768877, 19.9999932 43.2769346, 19.9997563 43.2770093)",,,
231680847,,Алије Изетбеговића,residential,False,False,20.272,,,"LINESTRING (20.0010666 43.2719439, 20.0010479 43.2717621)",,,
231680847,,Алије Изетбеговића,residential,False,True,35.793,,,"LINESTRING (20.0010666 43.2719439, 20.0010996 43.2722649)",,,
"[1143770066, 1049401581]",,,residential,False,True,122.48400000000001,1,,"LINESTRING (20.0010666 43.2719439, 20.001246 43.2719229, 20.0014539 43.2719131, 20.0019541 43.2718574, 20.0023793 43.2718467, 20.002563 43.2718857)",,,
344249548,,Ускуфијева,residential,False,True,41.363,,,"LINESTRING (20.0045987 43.2731745, 20.0041025 43.2732631)",,,
1239123973,,Ивана Васојевића Васкета,residential,False,True,40.698,,,"LINESTRING (20.0045987 43.2731745, 20.0047177 43.2735301)",,,
