osmid,oneway,highway,reversed,length,lanes,name,maxspeed,geometry,access,ref,tunnel,bridge
404632578,False,residential,False,159.932,,919/1. Sokak,,"LINESTRING (27.1344165 38.4180192, 27.1337423 38.4177324, 27.1332173 38.417523, 27.1327829 38.417364)",,,,
23629431,False,residential,True,33.924,,Anafartalar Caddesi,,"LINESTRING (27.1346394 38.4191485, 27.13436 38.418936)",,,,
23615926,False,residential,True,81.601,,,,"LINESTRING (27.1341668 38.4155251, 27.1343052 38.4162509)",,,,
23615926,False,residential,False,44.153,,,,"LINESTRING (27.1341668 38.4155251, 27.1341551 38.415464, 27.1341451 38.4151288)",,,,
209965301,False,residential,False,57.853,,,,"LINESTRING (27.1341668 38.4155251, 27.1347842 38.4154162, 27.1348146 38.4154108)",,,,
209965243,False,residential,False,166.871,,,,"LINESTRING (27.1327829 38.417364, 27.132903 38.4170967, 27.1332877 38.4172596, 27.133553 38.4173233, 27.1339792 38.4173986, 27.134355 38.4175105)",,,,
404632578,False,residential,False,107.036,,919/1. Sokak,,"LINESTRING (27.1327829 38.417364, 27.1326762 38.417325, 27.1322155 38.4171076, 27.1318123 38.4170007, 27.1316684 38.4169758)",,,,
404632578,False,residential,True,159.93200000000002,,919/1. Sokak,,"LINESTRING (27.1327829 38.417364, 27.1332173 38.417523, 27.1337423 38.4177324, 27.1344165 38.4180192)",,,,
52656510,False,residential,True,78.71000000000001,,,,"LINESTRING (27.1326059 38.4185691, 27.1323978 38.4184919, 27.1321805 38.4185087, 27.1318817 38.41824)",,,,
217657699,False,living_street,True,13.076,,,,"LINESTRING (27.1321978 38.4218537, 27.1322885 38.42176)",,,,
231076973,True,residential,False,60.725,,860. Sokak,,"LINESTRING (27.1321978 38.4218537, 27.1323406 38.421986, 27.1325036 38.4223363)",,,,
348703661,True,primary_link,False,96.271,,,,"LINESTRING (27.1277357 38.4157113, 27.1274596 38.4160084, 27.1270584 38.416395)",,,,
193294043,True,primary,False,42.358000000000004,,,,"LINESTRING (27.1270584 38.416395, 27.1269136 38.4164989, 27.1267054 38.4166569)",,,,
"[25034938, 527125292, 4581798]",True,primary,False,245.81899999999996,4,"['Birleşmiş Milletler Caddesi', 'Mustafa Kemal Sahil Bulvarı']","['70', '50']","LINESTRING (27.1267286 38.4175023, 27.1269686 38.4178197, 27.1271606 38.4180803, 27.127736 38.4188535, 27.1279605 38.4192424, 27.1280317 38.4194542)",,,yes,
402240204,True,secondary,False,123.57800000000002,,Mithatpaşa Caddesi,,"LINESTRING (27.1260729 38.4150968, 27.1262728 38.4152015, 27.1265208 38.4153353, 27.1269802 38.4155917, 27.1270553 38.4156367, 27.1270975 38.4156819, 27.1271089 38.4157271, 27.1270989 38.4157956)",,,,
402240205,True,unclassified,False,133.567,,,,"LINESTRING (27.1260729 38.4150968, 27.1262601 38.4151414, 27.1263623 38.4151712, 27.1268115 38.4153958, 27.1268992 38.4154408, 27.1271153 38.415563, 27.1271444 38.4156009, 27.1271541 38.4156419, 27.1271585 38.4156979, 27.1271511 38.4157385, 27.1271364 38.4157628, 27.1270989 38.4157956)",,,,
348703666,True,primary_link,False,110.783,,,,"LINESTRING (27.1261224 38.4163204, 27.1266526 38.4161639, 27.1268125 38.4161078, 27.1269776 38.4160526, 27.1272908 38.4159297)",,,,
1065097507,True,primary_link,False,85.14900000000002,,,,"LINESTRING (27.1261224 38.4163204, 27.1264753 38.416156, 27.1265866 38.4160877, 27.1266456 38.4160425, 27.1266939 38.4159931, 27.1267274 38.4159395, 27.1267448 38.4158859, 27.1267582 38.4158271, 27.1267628 38.4157956)",,,,
208885373,False,residential,False,44.455,,,,"LINESTRING (27.1298057 38.4152236, 27.1298775 38.4154252, 27.1300397 38.4155671)",,,,
208885373,False,residential,True,23.208,,,,"LINESTRING (27.1298057 38.4152236, 27.1298504 38.4151188, 27.1298665 38.4150214)",,,,
402937376,False,residential,False,124.168,,,,"LINESTRING (27.1298057 38.4152236, 27.1291957 38.4152078, 27.1287031 38.4151865, 27.1286212 38.4151361, 27.1285871 38.4150594, 27.1286012 38.414971)",,,,
404391667,True,primary,False,51.55,,Halil Rıfat Paşa Caddesi,,"LINESTRING (27.1286012 38.414971, 27.1282542 38.4153465)",,,,
402937376,False,residential,True,124.16799999999999,,,,"LINESTRING (27.1286012 38.414971, 27.1285871 38.4150594, 27.1286212 38.4151361, 27.1287031 38.4151865, 27.1291957 38.4152078, 27.1298057 38.4152236)",,,,
404563493,False,residential,False,82.298,,Mucibur Rahman Sokağı,,"LINESTRING (27.1302363 38.4198442, 27.1311777 38.4199057)",,,,
404563493,False,residential,True,144.564,,Mucibur Rahman Sokağı,,"LINESTRING (27.1302363 38.4198442, 27.1294875 38.4199856, 27.1287249 38.4203438)",,,,
"[49419560, 404563495]",False,residential,False,149.719,,"['858. Sokak', '856. Sokak']",,"LINESTRING (27.1302363 38.4198442, 27.1301354 38.4194412, 27.1305282 38.4194272, 27.1313293 38.4194195)",,,,
404574000,False,residential,False,30.983,,860. Sokak,,"LINESTRING (27.1303784 38.4212535, 27.1307331 38.4212738)",,,,
231076973,True,residential,False,52.738,,860. Sokak,,"LINESTRING (27.1316972 38.421599, 27.1319587 38.421685, 27.1321978 38.4218537)",,,,
404574004,False,residential,True,19.532,,,,"LINESTRING (27.1316972 38.421599, 27.1316107 38.4216142, 27.1315672 38.4216393, 27.1315251 38.421694)",,,,
426431969,True,residential,False,21.233,,Şehit Fethi Bey Caddesi,,"LINESTRING (27.1315251 38.421694, 27.1314678 38.4215084)",,,,
404574004,False,residential,False,19.532,,,,"LINESTRING (27.1315251 38.421694, 27.1315672 38.4216393, 27.1316107 38.4216142, 27.1316972 38.421599)",,,,
23615834,False,residential,True,57.733,,,,"LINESTRING (27.1336468 38.4201452, 27.1329922 38.4200643)",,,,
54376790,False,residential,False,11.42,,876. Sokak,,"LINESTRING (27.1336468 38.4201452, 27.1336175 38.4202453)",,,,
23615834,False,residential,False,36.870999999999995,,,,"LINESTRING (27.1336468 38.4201452, 27.133653 38.4201443, 27.1339965 38.4200972, 27.1340636 38.4200876)",,,,
54376790,False,residential,True,65.66499999999999,,876. Sokak,,"LINESTRING (27.1336468 38.4201452, 27.1336329 38.4198001, 27.133626 38.4195549)",,,,
49419561,False,residential,True,12.276,,871. Sokak,,"LINESTRING (27.1336135 38.4186687, 27.1335664 38.4187309, 27.1335485 38.4187663)",,,,
52656508,False,living_street,True,31.41,,870. Sokak,,"LINESTRING (27.1336135 38.4186687, 27.1335399 38.4186113, 27.1336883 38.4184472)",,,,
153717212,False,residential,False,36.743,,872. Sokak,,"LINESTRING (27.1336135 38.4186687, 27.1337233 38.4186515, 27.1339394 38.4188254)",,,,
153717199,False,residential,False,37.038,,,,"LINESTRING (27.1335485 38.4187663, 27.1331994 38.4185762)",,,,
153717199,False,residential,True,29.461,,,,"LINESTRING (27.1335485 38.4187663, 27.1338148 38.4189296)",,,,
49419561,False,residential,False,12.276,,871. Sokak,,"LINESTRING (27.1335485 38.4187663, 27.1335664 38.4187309, 27.1336135 38.4186687)",,,,
49419561,False,residential,True,20.612,,871. Sokak,,"LINESTRING (27.1335485 38.4187663, 27.1334974 38.4188678, 27.1334585 38.4189377)",,,,
404632576,False,residential,False,18.476,,875. Sokak,,"LINESTRING (27.1336718 38.4190523, 27.1338148 38.4189296)",,,,
153716998,False,residential,False,22.531999999999996,,874. Sokak,,"LINESTRING (27.1336718 38.4190523, 27.1336102 38.4190192, 27.1334585 38.4189377)",,,,
153716998,False,residential,True,28.119,,874. Sokak,,"LINESTRING (27.1336718 38.4190523, 27.1338559 38.4191668, 27.1338929 38.4192291)",,,,
153717212,False,residential,False,30.966,,872. Sokak,,"LINESTRING (27.1339394 38.4188254, 27.1341874 38.4190249)",,,,
404632576,False,residential,False,16.329,,875. Sokak,,"LINESTRING (27.1339394 38.4188254, 27.1340664 38.4187174)",,,,
404632576,False,residential,True,15.877,,875. Sokak,,"LINESTRING (27.1339394 38.4188254, 27.1338148 38.4189296)",,,,
153717212,False,residential,True,36.743,,872. Sokak,,"LINESTRING (27.1339394 38.4188254, 27.1337233 38.4186515, 27.1336135 38.4186687)",,,,
23629431,False,residential,False,35.286,,Anafartalar Caddesi,,"LINESTRING (27.1340664 38.4187174, 27.13436 38.418936)",,,,
23629431,False,residential,True,13.281,,Anafartalar Caddesi,,"LINESTRING (27.1340664 38.4187174, 27.1339698 38.418625)",,,,
404632576,False,residential,True,16.329,,875. Sokak,,"LINESTRING (27.1340664 38.4187174, 27.1339394 38.4188254)",,,,
153717199,False,residential,True,37.038,,,,"LINESTRING (27.1331994 38.4185762, 27.1335485 38.4187663)",,,,
404632562,False,living_street,False,33.323,,863. Sokak,,"LINESTRING (27.1331994 38.4185762, 27.1332843 38.4184652, 27.1334011 38.4183216)",,,,
404632562,False,living_street,True,17.063000000000002,,863. Sokak,,"LINESTRING (27.1331994 38.4185762, 27.1331533 38.4186287, 27.1330823 38.4186991)",,,,
402240204,True,secondary,False,34.510000000000005,,Mithatpaşa Caddesi,,"LINESTRING (27.1270989 38.4157956, 27.1270519 38.4158313, 27.1269903 38.4158544, 27.1269312 38.4158639, 27.1268629 38.4158597, 27.126807 38.4158407, 27.1267628 38.4157956)",,,,
193294044,True,secondary,False,45.213,,Mithatpaşa Caddesi,,"LINESTRING (27.1267628 38.4157956, 27.1267502 38.4157199, 27.1266885 38.4156138, 27.1266189 38.4155431, 27.1264981 38.4154624)",,,,
"[23616116, 739763297, 25034948]",True,primary,False,291.513,3,Mustafa Kemal Sahil Bulvarı,"['70', '50']","LINESTRING (27.1278524 38.4193713, 27.1277955 38.419254, 27.1275863 38.4189302, 27.127012 38.4181508, 27.1264625 38.4174814, 27.1260787 38.4171638)",,,yes,
862501940,True,primary,False,28.545,,,,"LINESTRING (27.1310395 38.4223539, 27.1311853 38.4225838)",,,,
1024652350,True,primary,False,83.36,4,Fevzi Paşa Bulvarı,,"LINESTRING (27.1310395 38.4223539, 27.131154 38.4224375, 27.131308 38.4224874, 27.1316301 38.4224873, 27.1318743 38.4224874, 27.1319417 38.4224864)",,,,
862501939,True,primary,False,30.811,3,Cumhuriyet Bulvarı,,"LINESTRING (27.1311853 38.4225838, 27.1310946 38.4225089, 27.1309392 38.4223848)",,,,
527125300,True,unclassified,False,146.988,,,30,"LINESTRING (27.1283228 38.420601, 27.1281023 38.4204153, 27.1279082 38.4198936, 27.1278807 38.419712, 27.1278534 38.4195318, 27.1278524 38.4193713)",,,,
739763296,True,primary,False,142.93800000000002,3,Mustafa Kemal Sahil Bulvarı,50,"LINESTRING (27.1283228 38.420601, 27.1281153 38.4201699, 27.1279551 38.4196896, 27.1278524 38.4193713)",,,,
711142684,False,residential,True,33.539,,899. Sokak,,"LINESTRING (27.1329167 38.4223775, 27.1331439 38.422134)",,,,
711142685,False,residential,True,18.165,,,,"LINESTRING (27.1333771 38.4223837, 27.1334895 38.4222461)",,,,
711142688,False,residential,False,34.277,,905. Sokak,,"LINESTRING (27.1334979 38.4212458, 27.1338699 38.4213462)",,,,
49406850,False,residential,False,9.477,,904. Sokak,,"LINESTRING (27.1338923 38.4214296, 27.1338699 38.4213462)",,,,
711142689,False,residential,False,18.828,,909. Sokak,,"LINESTRING (27.1338923 38.4214296, 27.1341084 38.4214273)",,,,
49406850,False,residential,True,23.159,,904. Sokak,,"LINESTRING (27.1338923 38.4214296, 27.1338816 38.4215782, 27.1338569 38.4216344)",,,,
153896955,False,residential,False,27.805,,908 sokak,,"LINESTRING (27.1341084 38.4214273, 27.1341149 38.4211773)",,,,
711142689,False,residential,False,20.099,,909. Sokak,,"LINESTRING (27.1341084 38.4214273, 27.1343391 38.4214251)",,,,
711142689,False,residential,True,18.828,,909. Sokak,,"LINESTRING (27.1341084 38.4214273, 27.1338923 38.4214296)",,,,
153896955,False,residential,True,24.051000000000002,,908 sokak,,"LINESTRING (27.1341084 38.4214273, 27.134103 38.4214923, 27.1341117 38.4216433)",,,,
711142689,False,residential,True,20.099,,909. Sokak,,"LINESTRING (27.1343391 38.4214251, 27.1341084 38.4214273)",,,,
49406850,False,residential,True,11.535,,904. Sokak,,"LINESTRING (27.1339148 38.4211085, 27.1338857 38.4212097)",,,,
711142690,False,living_street,False,19.037,,911. Sokak,,"LINESTRING (27.1339148 38.4211085, 27.1341149 38.4211773)",,,,
49406850,False,residential,False,43.239,,904. Sokak,,"LINESTRING (27.1339148 38.4211085, 27.1339889 38.4209159, 27.1340848 38.4207439)",,,,
49406850,False,residential,True,12.127,,904. Sokak,,"LINESTRING (27.1337165 38.4219582, 27.1336355 38.4220469)",,,,
49419565,False,residential,True,31.469,,902. Sokak,,"LINESTRING (27.1337165 38.4219582, 27.1333963 38.4218272)",,,,
49406850,False,residential,False,38.033,,904. Sokak,,"LINESTRING (27.1337165 38.4219582, 27.1337916 38.421795, 27.1338488 38.4216529, 27.1338569 38.4216344)",,,,
711142692,False,residential,False,8.747,,İpek Pazarı Caddesi,,"LINESTRING (27.1337569 38.4216273, 27.1338569 38.4216344)",,,,
711142687,False,residential,False,19.838,,906. Sokak,,"LINESTRING (27.1336728 38.4211464, 27.1338857 38.4212097)",,,,
711142687,False,residential,True,42.548,,906. Sokak,,"LINESTRING (27.1336728 38.4211464, 27.1332214 38.4210003)",,,,
153887270,False,residential,False,55.561,,,,"LINESTRING (27.1336728 38.4211464, 27.1337921 38.4208833, 27.1339179 38.4206861)",,,,
649742760,True,primary,False,21.57,4,Fevzi Paşa Bulvarı,,"LINESTRING (27.1325378 38.4224903, 27.1327854 38.4224896)",,,,
49419565,False,residential,False,31.469,,902. Sokak,,"LINESTRING (27.1333963 38.4218272, 27.1337165 38.4219582)",,,,
711142684,False,residential,False,12.592,,899. Sokak,,"LINESTRING (27.1333963 38.4218272, 27.1333131 38.4219198)",,,,
49419565,False,residential,True,89.797,,902. Sokak,,"LINESTRING (27.1333963 38.4218272, 27.1327266 38.4215475, 27.1324816 38.4214552)",,,,
49419561,False,residential,False,45.335,,871. Sokak,,"LINESTRING (27.1327941 38.4208654, 27.1329087 38.4204677)",,,,
711142687,False,residential,False,40.134,,906. Sokak,,"LINESTRING (27.1327941 38.4208654, 27.1332214 38.4210003)",,,,
49419561,False,residential,True,59.42100000000001,,871. Sokak,,"LINESTRING (27.1327941 38.4208654, 27.1326348 38.4211626, 27.13253 38.4213581)",,,,
711142692,False,residential,False,22.219,,İpek Pazarı Caddesi,,"LINESTRING (27.1338569 38.4216344, 27.1341117 38.4216433)",,,,
711142692,False,residential,True,8.747,,İpek Pazarı Caddesi,,"LINESTRING (27.1338569 38.4216344, 27.1337569 38.4216273)",,,,
49406850,False,residential,False,23.159,,904. Sokak,,"LINESTRING (27.1338569 38.4216344, 27.1338816 38.4215782, 27.1338923 38.4214296)",,,,
49406850,False,residential,True,38.033,,904. Sokak,,"LINESTRING (27.1338569 38.4216344, 27.1338488 38.4216529, 27.1337916 38.421795, 27.1337165 38.4219582)",,,,
"[233894881, 233894884, 733622711]",True,primary_link,False,527.3340000000001,,,"['70', '50']","LINESTRING (27.1243183 38.4162479, 27.1241845 38.4162332, 27.1240787 38.4162175, 27.1239679 38.4161977, 27.1238715 38.4161962, 27.1237751 38.4162011, 27.1237169 38.4162121, 27.1236425 38.4162339, 27.1235653 38.4162678, 27.1234963 38.4163105, 27.1234403 38.4163555, 27.1233945 38.4164069, 27.1233598 38.4164562, 27.1233312 38.4165118, 27.123315 38.4165784, 27.1233118 38.4166327, 27.1233141 38.416697, 27.1233279 38.4167529, 27.1233493 38.4168169, 27.1233829 38.4168688, 27.1234281 38.4169199, 27.1234886 38.416971, 27.1235575 38.4170178, 27.1236488 38.4170646, 27.1237546 38.4170887, 27.1238303 38.4170983, 27.1239073 38.4171034, 27.1239809 38.4171028, 27.1242751 38.417085, 27.1245456 38.417047, 27.1249284 38.4169681, 27.125326 38.416874, 27.1256242 38.416786, 27.125852 38.4167136, 27.1260646 38.4166255, 27.1262286 38.4165462, 27.126462 38.416433, 27.1266847 38.4163077, 27.1268877 38.4161919, 27.1269388 38.4161628, 27.1271874 38.4160102, 27.1272908 38.4159297)",,,,yes
649742760,True,primary,False,73.473,4,Fevzi Paşa Bulvarı,,"LINESTRING (27.1327854 38.4224896, 27.1329995 38.422489, 27.1336285 38.4224741)",,,,
25524336,False,residential,False,56.978,,864. Sokak,,"LINESTRING (27.132976 38.4201455, 27.1336175 38.4202453)",,,,
49419561,False,residential,False,9.139,,871. Sokak,,"LINESTRING (27.132976 38.4201455, 27.1329922 38.4200643)",,,,
49419561,False,residential,True,25.636,,871. Sokak,,"LINESTRING (27.132976 38.4201455, 27.1329275 38.4203729)",,,,
867516367,False,residential,True,73.347,,864. Sokak,,"LINESTRING (27.132976 38.4201455, 27.1321568 38.4199933)",,,,
231076973,True,residential,False,22.38,,860. Sokak,,"LINESTRING (27.1314678 38.4215084, 27.1316972 38.421599)",,,,
25524335,False,residential,True,64.401,,863. Sokak,,"LINESTRING (27.1330823 38.4186991, 27.132709 38.419199)",,,,
404632565,False,residential,False,41.676,,,,"LINESTRING (27.1330823 38.4186991, 27.1326644 38.4185167)",,,,
404632562,False,living_street,False,17.063000000000002,,863. Sokak,,"LINESTRING (27.1330823 38.4186991, 27.1331533 38.4186287, 27.1331994 38.4185762)",,,,
"[217657697, 209965373]",False,residential,"[False, True]",71.229,,,,"LINESTRING (27.1337751 38.4146935, 27.1339481 38.4146539, 27.1341451 38.4151288)",,,,
52656502,False,residential,False,13.183,,,,"LINESTRING (27.1309899 38.4163212, 27.1311375 38.4163473)",no,,,
23629399,False,unclassified,True,20.15,,,,"LINESTRING (27.1343688 38.4150828, 27.1341451 38.4151288)",,,,
