osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,access,ref,junction,tunnel
197273369,Stelzweg,residential,,False,True,220.08800000000002,"LINESTRING (9.536348 47.3751801, 9.5362975 47.3751982, 9.5361359 47.3752223, 9.535674 47.3752991, 9.5354823 47.3753443, 9.5354039 47.3754014, 9.5353835 47.3754623, 9.5354039 47.3755056, 9.5354416 47.3755233, 9.5358193 47.3754918, 9.5360226 47.3754643, 9.5363886 47.3754663, 9.5371298 47.3755312)",,,,,,
197273364,Im Nonnental,residential,,False,True,216.163,"LINESTRING (9.5410257 47.3753934, 9.5410767 47.3753081, 9.5412261 47.3750585, 9.541209 47.3749986, 9.5411443 47.374957, 9.5407328 47.3748782, 9.5404937 47.374814, 9.5402689 47.3746984, 9.5400543 47.374588, 9.5398942 47.3745095, 9.5397239 47.3744749, 9.5391786 47.3744616)",,,,,,
197273360,Erlenstrasse,residential,,False,False,149.3,"LINESTRING (9.5379622 47.3762376, 9.5379902 47.3761622, 9.5380381 47.3760604, 9.5382036 47.3757083, 9.5382427 47.3756252, 9.538296 47.3755708, 9.5383633 47.37555, 9.5386012 47.3755619, 9.5389492 47.3755657, 9.5392253 47.3755916)",,,,,,
"[197273360, 40526175, 197273359]",Erlenstrasse,residential,,False,True,22.777,"LINESTRING (9.5379622 47.3762376, 9.5379446 47.3763398, 9.537954 47.3764104, 9.537951 47.3764414)",yes,,,,,
"[197273368, 295085492]","['Erlenweg', 'Spangelnweg']",residential,,False,False,207.44800000000006,"LINESTRING (9.5379622 47.3762376, 9.5380652 47.3762765, 9.5382694 47.3763884, 9.5386291 47.376603, 9.5387785 47.3766473, 9.5388603 47.3766594, 9.5389498 47.3766726, 9.539246 47.3766713, 9.5394635 47.3766704, 9.5396316 47.3766789, 9.5398993 47.3766304, 9.5401558 47.3766194, 9.5404957 47.3766102)",,,,,,
"[197273368, 295085492]","['Erlenweg', 'Spangelnweg']",residential,,False,True,207.448,"LINESTRING (9.5404957 47.3766102, 9.5401558 47.3766194, 9.5398993 47.3766304, 9.5396316 47.3766789, 9.5394635 47.3766704, 9.539246 47.3766713, 9.5389498 47.3766726, 9.5388603 47.3766594, 9.5387785 47.3766473, 9.5386291 47.376603, 9.5382694 47.3763884, 9.5380652 47.3762765, 9.5379622 47.3762376)",,,,,,
124416646,Rorschacherstrasse,primary,50,False,True,26.51,"LINESTRING (9.5476207 47.3824887, 9.5474646 47.382275)",,2,,13,,
"[1181156801, 785730292]",Heidenerstrasse,tertiary,50,False,True,66.65,"LINESTRING (9.5425377 47.3819379, 9.5423859 47.3817689, 9.5421576 47.3815569, 9.5420365 47.3814444)",,2,,AR 57,,
202266839,Feldackerweg,residential,,False,False,56.201,"LINESTRING (9.5478565 47.3780591, 9.5476047 47.3785349)",,,,,,
124720109,Rorschacherstrasse,primary,,False,False,134.92999999999998,"LINESTRING (9.5458739 47.3810198, 9.5462698 47.3812906, 9.5465163 47.3814563, 9.5468437 47.3816764, 9.5471191 47.3818917)",,2,,13,,
124720109,Rorschacherstrasse,primary,,False,True,180.76999999999998,"LINESTRING (9.5458739 47.3810198, 9.5457648 47.3809456, 9.5456366 47.3808585, 9.5453357 47.3806562, 9.5452423 47.3805799, 9.5452003 47.3805429, 9.5451667 47.3805125, 9.5451221 47.3804695, 9.5449778 47.3803104, 9.5447958 47.3800844, 9.5446583 47.3799103, 9.5446332 47.3798778, 9.5446062 47.379849, 9.5445667 47.3798069, 9.544478 47.3797119)",,2,,13,,
202266851,Elsenackerstrasse,residential,,False,False,166.576,"LINESTRING (9.5458739 47.3810198, 9.5462018 47.380813, 9.5462876 47.3807394, 9.5463324 47.3806623, 9.5463844 47.3804571, 9.5465131 47.3799493, 9.5465944 47.3796599)",,,,,,
202279131,Bahnhofstrasse,residential,,False,False,95.86000000000001,"LINESTRING (9.5458876 47.3771255, 9.5470227 47.3773733, 9.547056 47.3774229)",,,,,,
202284535,Bahnhofstrasse,residential,,False,False,12.427,"LINESTRING (9.547056 47.3774229, 9.546905 47.377468)",,2,,,,
202279131,Bahnhofstrasse,residential,,False,True,95.86000000000001,"LINESTRING (9.547056 47.3774229, 9.5470227 47.3773733, 9.5458876 47.3771255)",,,,,,
202279132,,residential,,False,True,102.408,"LINESTRING (9.5461704 47.3776827, 9.5457355 47.3775666, 9.5448968 47.3773598)",,,,,,
785960868,Bahnhofstrasse,residential,,False,False,119.59299999999999,"LINESTRING (9.5461704 47.3776827, 9.5461338 47.3776936, 9.5447126 47.3781096)",,2,,,,
"[837190195, 785960868]",Bahnhofstrasse,residential,,False,True,60.247,"LINESTRING (9.5461704 47.3776827, 9.546357 47.3776273, 9.5465068 47.3775828, 9.546905 47.377468)",,2,,,,
194177401,Kronenstrasse,residential,,False,False,165.69299999999996,"LINESTRING (9.5391686 47.3801788, 9.5386094 47.3803531, 9.5385392 47.3803681, 9.5384584 47.3803737, 9.5383585 47.3803407, 9.5380464 47.380073, 9.5378814 47.3799463, 9.5377121 47.3798282, 9.537606 47.3797658, 9.5375346 47.3797291, 9.537454 47.3796982)",,,,,,
147349464,Regenhäldeli,residential,,False,True,157.83800000000002,"LINESTRING (9.5385922 47.3821948, 9.5384929 47.3821354, 9.5384399 47.3820614, 9.5384217 47.3819605, 9.5384482 47.3818641, 9.5386684 47.3817991, 9.5391485 47.3817655, 9.5396675 47.3817546, 9.5399653 47.3817089)",,,,,,
382325456,,tertiary,50,True,False,13.668,"LINESTRING (9.5384552 47.3786388, 9.5384362 47.3786598, 9.5384104 47.3786771, 9.5383793 47.3786898, 9.5383447 47.3786971, 9.5383085 47.3786987)",,,,,roundabout,
382325456,,tertiary,50,True,False,10.884,"LINESTRING (9.5383456 47.3784945, 9.53838 47.3785019, 9.5384109 47.3785146, 9.5384365 47.3785319, 9.5384553 47.3785528)",,,,,roundabout,
1183889440,Gerbergasse,tertiary,50,False,True,9.029,"LINESTRING (9.5381155 47.378379, 9.5381301 47.3782984)",,2,,,,
1111859124,Gerbergasse,tertiary,50,True,False,17.556,"LINESTRING (9.5381155 47.378379, 9.5381449 47.3784033, 9.5381791 47.3784293, 9.5382343 47.3784767, 9.538268 47.3784981)",,1,,,,
1108021085,Churerstrasse,primary,50,False,True,17.131,"LINESTRING (9.5425965 47.3780137, 9.5426394 47.3778624)",,2,,13,,
1265279069,,primary,50,True,False,21.398,"LINESTRING (9.5425965 47.3780137, 9.5426065 47.3780999, 9.5426028 47.3781767, 9.5425988 47.3782057)",,1,,13,,
382325456,,tertiary,50,True,False,11.113,"LINESTRING (9.5381938 47.3786564, 9.5381758 47.3786346, 9.5381662 47.3786105, 9.5381654 47.3785855, 9.5381734 47.3785611)",,,,,roundabout,
382325456,,tertiary,50,True,False,10.141,"LINESTRING (9.5383085 47.3786987, 9.5382753 47.3786949, 9.5382441 47.3786863, 9.5382165 47.3786732, 9.5381938 47.3786564)",,,,,roundabout,
1111860098,Trogenerstrasse,tertiary,50,True,False,20.18,"LINESTRING (9.5383085 47.3786987, 9.5382018 47.3787849, 9.5381257 47.3788308)",,1,,,,
382325456,,tertiary,50,True,False,10.312999999999999,"LINESTRING (9.5381734 47.3785611, 9.5381885 47.3785403, 9.53821 47.3785223, 9.538237 47.378508, 9.538268 47.3784981)",,,,,roundabout,
1111859123,Gerbergasse,tertiary,50,True,False,21.451999999999998,"LINESTRING (9.5381734 47.3785611, 9.5381223 47.3784953, 9.5381042 47.3784567, 9.5381155 47.378379)",,1,,,,
382325456,,tertiary,50,True,False,5.916,"LINESTRING (9.538268 47.3784981, 9.5382934 47.3784939, 9.5383196 47.3784926, 9.5383456 47.3784945)",,,,,roundabout,
1183889463,Trogenerstrasse,tertiary,50,False,True,16.633,"LINESTRING (9.5381257 47.3788308, 9.5380097 47.3789581)",,,,,,
1111859406,Trogenerstrasse,tertiary,50,True,False,20.144,"LINESTRING (9.5381257 47.3788308, 9.5381401 47.3787635, 9.5381649 47.3787189, 9.5381814 47.3786848, 9.5381938 47.3786564)",,1,,,,
382325456,,tertiary,50,True,False,9.846,"LINESTRING (9.5384553 47.3785528, 9.5384657 47.3785738, 9.5384691 47.3785958, 9.5384656 47.3786178, 9.5384552 47.3786388)",,,,,roundabout,
1111859408,Trogenerstrasse,tertiary,50,True,False,18.137999999999998,"LINESTRING (9.5384553 47.3785528, 9.5384955 47.3785582, 9.5385919 47.3785726, 9.5386816 47.3786043)",,1,,,,
175702357,Trogenerstrasse,tertiary,50,False,False,57.945,"LINESTRING (9.5386816 47.3786043, 9.5387557 47.3786214, 9.5388182 47.3786412, 9.5390806 47.3787384, 9.5393519 47.3788573)",,2,,,,
1111859407,Trogenerstrasse,tertiary,50,True,False,17.485,"LINESTRING (9.5386816 47.3786043, 9.5385917 47.3786206, 9.5384972 47.3786324, 9.5384552 47.3786388)",,1,,,,
18494406,Bahnhofstrasse,residential,,False,True,10.951,"LINESTRING (9.5447126 47.3781096, 9.5445783 47.3781474)",,2,,,,
785960868,Bahnhofstrasse,residential,,False,True,119.59299999999999,"LINESTRING (9.5447126 47.3781096, 9.5461338 47.3776936, 9.5461704 47.3776827)",,2,,,,
"[837190194, 23505694]",Feldstrasse,residential,,False,False,177.498,"LINESTRING (9.5447126 47.3781096, 9.5447596 47.3781651, 9.5448412 47.3781975, 9.5449872 47.3782294, 9.5453337 47.3782783, 9.5454651 47.3782965, 9.5457676 47.3783343, 9.546101 47.3783694, 9.5468091 47.3784506, 9.5469293 47.3784634, 9.5469707 47.3784678)",,,,,,
193020106,Brendenbachweg,residential,,False,False,32.061,"LINESTRING (9.5357108 47.378679, 9.5356167 47.3786309, 9.535577 47.3786107, 9.5357148 47.3784628)",,,,,,
193018170,,primary,50,True,False,10.412,"LINESTRING (9.5424678 47.378192, 9.5424946 47.3781873, 9.5425222 47.3781863, 9.5425495 47.3781891, 9.5425754 47.3781957, 9.5425988 47.3782057)",,1,,13,roundabout,
1265279068,,primary,50,True,False,22.116,"LINESTRING (9.5424678 47.378192, 9.542493 47.3781616, 9.5425346 47.3780893, 9.5425965 47.3780137)",,1,,13,,
