osmid,oneway,name,highway,reversed,length,geometry,junction,maxspeed,lanes,ref,tunnel,bridge
"[205691689, 205691690, 32973771, 32973773, 789235953, 154375187, 932445180]",False,Route de Saint-Mammès,secondary,False,159.62699999999998,"LINESTRING (2.8204825 48.3772991, 2.8204725 48.3772338, 2.8204398 48.3771577, 2.8203995 48.3770969, 2.8202244 48.3769445, 2.8201977 48.3769235, 2.8201437 48.3768752, 2.8200122 48.3767581, 2.8199723 48.376706, 2.8199435 48.3766267, 2.8199679 48.3762973, 2.8199919 48.3761301, 2.8200378 48.3759719)",,"['50', '80']",,"['D 40', 'D 218']",,yes
10357075,True,Rond-Point du 19 Mars 1962,tertiary,False,15.143,"LINESTRING (2.8108599 48.3745518, 2.8108911 48.3745788, 2.8109094 48.3746106, 2.8109133 48.3746445, 2.8109023 48.3746778)",roundabout,,2,,,
319852444,True,Avenue Jean Jaurès,tertiary,False,22.903,"LINESTRING (2.8108599 48.3745518, 2.8110214 48.3745671, 2.8111669 48.3745808)",,30,2,D 302,,
104261481,False,Avenue Jean Jaurès,tertiary,True,63.181,"LINESTRING (2.8111669 48.3745808, 2.8118548 48.3744068, 2.8119676 48.374381)",,30,2,D 302,,
319852443,True,Avenue Jean Jaurès,tertiary,False,22.322,"LINESTRING (2.8111669 48.3745808, 2.8110356 48.3746289, 2.8109023 48.3746778)",,30,2,D 302,,
709251471,False,Avenue de Fontainebleau,tertiary,False,14.107,"LINESTRING (2.8104328 48.3744812, 2.8102479 48.3744494)",,,2,D 302,,
319852436,True,Avenue de Fontainebleau,tertiary,False,20.753,"LINESTRING (2.8104328 48.3744812, 2.8105498 48.3744979, 2.8107075 48.3745204)",,,2,D 302,,
106269822,False,Rue des Fossés,residential,True,159.65300000000002,"LINESTRING (2.8144191 48.3736528, 2.8144374 48.3736034, 2.8145219 48.3734372, 2.8145642 48.3733164, 2.8145624 48.3732496, 2.8145092 48.3729416, 2.8145667 48.3725666, 2.8146364 48.3723284, 2.8146505 48.3722895, 2.8146715 48.3722425)",,50,2,,,
319852441,True,Rue de Montrichard,residential,False,101.807,"LINESTRING (2.8144191 48.3736528, 2.8142742 48.373612, 2.813953 48.3733441, 2.8139068 48.3733015, 2.8134727 48.3730016)",,,,,,
709250530,False,Rue des Fossés,residential,False,11.521999999999998,"LINESTRING (2.8144191 48.3736528, 2.8144595 48.3736817, 2.8145253 48.3737287)",,50,2,,,
587796040,False,,residential,False,114.315,"LINESTRING (2.8146948 48.3695709, 2.8148851 48.3694602, 2.8149061 48.3694447, 2.8152295 48.369206, 2.8157158 48.3688495, 2.8157511 48.368821)",,,,,,
"[658132387, 658132388]",False,Avenue Georges Clemenceau,tertiary,False,35.421,"LINESTRING (2.8146948 48.3695709, 2.8147308 48.3696012, 2.814785 48.3696416, 2.8150243 48.369802)",,30,2,D 104,,
"[658132388, 658132389, 658132390]",False,Avenue Georges Clemenceau,tertiary,True,107.87400000000001,"LINESTRING (2.8146948 48.3695709, 2.814627 48.3695139, 2.8142928 48.3692329, 2.814182 48.3691259, 2.8139456 48.3689165, 2.8138075 48.3688007)",,"['30', '50']",2,D 104,,
319852442,True,Avenue de la Gare,tertiary,False,20.070999999999998,"LINESTRING (2.8104057 48.3747777, 2.8104733 48.3747129, 2.8105604 48.3746293)",,,2,D 302A,,
658284992,False,Avenue de la Gare,tertiary,True,44.236,"LINESTRING (2.8104057 48.3747777, 2.8103525 48.374789, 2.809846 48.3749191)",,50,2,D 302A,,
1022198641,False,Rue de Grez,tertiary,False,15.431,"LINESTRING (2.81652 48.3705724, 2.8163458 48.3704958)",,,,D 104,,
1022198641,False,Rue de Grez,tertiary,True,5.347,"LINESTRING (2.81652 48.3705724, 2.8165803 48.370599)",,,,D 104,,
1022197135,True,Rue des Fossés,residential,False,29.302,"LINESTRING (2.81652 48.3705724, 2.8164079 48.3706203, 2.8162137 48.3707385)",,,,,,
