osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,width,ref,tunnel
876556775,Avenue de Corzent,tertiary,50,False,True,11.392,"LINESTRING (6.4749555 46.372849, 6.4749064 46.3728447, 6.4748586 46.3728361, 6.474812 46.3728244)",2,,,,
"[776523784, 1126791275]",Avenue de Corzent,tertiary,50,True,False,15.373000000000001,"LINESTRING (6.4749555 46.372849, 6.4750578 46.3728254, 6.4750911 46.3728158, 6.4751417 46.3727986)",1,,,,
"[1126791274, 776523782]",,tertiary_link,50,True,False,22.954,"LINESTRING (6.474812 46.3728244, 6.4748515 46.3728137, 6.4748872 46.3727979, 6.4749179 46.3727776, 6.4749422 46.3727536, 6.4749593 46.3727268, 6.4749676 46.3727032, 6.4749701 46.3726852, 6.4749686 46.3726676)",1,,,,
876556775,Avenue de Corzent,tertiary,50,False,False,11.392000000000001,"LINESTRING (6.474812 46.3728244, 6.4748586 46.3728361, 6.4749064 46.3728447, 6.4749555 46.372849)",2,,,,
24241822,Avenue du Turgot,residential,30,False,True,94.47899999999998,"LINESTRING (6.4745628 46.3701207, 6.474577 46.3701148, 6.4745902 46.3701083, 6.4746041 46.3701004, 6.4746167 46.370092, 6.4746314 46.3700804, 6.4746509 46.3700605, 6.474783 46.3699179, 6.4751468 46.3695229, 6.4751665 46.3695011, 6.4751858 46.3694732, 6.4751959 46.3694539, 6.4752178 46.3694076)",2,,,,
812934018,,residential,30,True,False,10.498999999999999,"LINESTRING (6.4745628 46.3701207, 6.4745707 46.3701331, 6.4745734 46.3701464, 6.4745708 46.3701598, 6.4745629 46.3701721, 6.4745505 46.3701825, 6.4745344 46.3701902, 6.4745159 46.3701946)",,roundabout,,,
812934018,,residential,30,True,False,23.603,"LINESTRING (6.4745159 46.3701946, 6.4744948 46.3701952, 6.4744743 46.3701915, 6.4744607 46.3701861, 6.4744491 46.3701788, 6.47444 46.3701697, 6.474434 46.3701594, 6.4744315 46.3701456, 6.4744347 46.3701318, 6.4744435 46.3701193, 6.474457 46.3701089, 6.4744741 46.3701016, 6.4744936 46.3700979, 6.4745138 46.3700982, 6.4745331 46.3701023, 6.4745498 46.37011, 6.4745628 46.3701207)",,roundabout,,,
24254121,Avenue du Général de Gaulle,tertiary,30,False,True,148.577,"LINESTRING (6.4750869 46.3693783, 6.4750259 46.3693632, 6.4749527 46.3693438, 6.4748636 46.3693182, 6.4747926 46.3692962, 6.4747204 46.3692723, 6.4746661 46.3692534, 6.4745898 46.3692252, 6.4745357 46.3692041, 6.4744814 46.3691819, 6.4744407 46.3691646, 6.4741492 46.3690319, 6.4739917 46.368957, 6.4738616 46.3688957, 6.4736705 46.3688057, 6.4736181 46.3687811, 6.4734326 46.3686925)",,,,,
1194228258,Avenue du Général de Gaulle,tertiary,30,False,False,10.559000000000001,"LINESTRING (6.4750869 46.3693783, 6.475125 46.3693873, 6.4751762 46.3693988, 6.4752178 46.3694076)",,,,,
"[406957507, 904112255]",Impasse de la Passerelle,residential,30,False,True,65.216,"LINESTRING (6.4824417 46.3693073, 6.4824238 46.3693565, 6.4823512 46.3695563, 6.4823123 46.3696632, 6.4822998 46.3696977, 6.4822776 46.3697588, 6.4822694 46.3697772, 6.4822531 46.3698015, 6.4822332 46.3698224, 6.4822108 46.36984, 6.4821816 46.3698573)",,,,,
"[909546203, 847075527]",Avenue Jules Ferry,tertiary,50,True,False,73.888,"LINESTRING (6.4840553 46.3728975, 6.4839312 46.3728402, 6.483818 46.3727716, 6.4836421 46.3726486, 6.4835972 46.3726172, 6.4834641 46.3725242, 6.4833458 46.3724506)",2,,,D 2005,
846506126,Impasse des Mouettes,residential,,False,True,60.719,"LINESTRING (6.4736684 46.3741009, 6.4738762 46.3741796, 6.4739835 46.3740204, 6.4740546 46.3739186, 6.4741113 46.3738332)",,,,,
67831629,Impasse des Mouettes,residential,,False,True,179.101,"LINESTRING (6.4725237 46.3733801, 6.4724138 46.373511, 6.4728858 46.3737757, 6.4733928 46.374044, 6.473441 46.3740537, 6.4734943 46.3740502, 6.4735322 46.3740283, 6.4735862 46.3739927, 6.4738962 46.3737981, 6.4741113 46.3738332)",,,,,
847085931,Avenue Jules Ferry,tertiary,30,True,False,12.412,"LINESTRING (6.4833204 46.3723389, 6.4834357 46.3724172)",,,,D 2005,
776478705,Avenue Jules Ferry,unclassified,,True,False,28.240000000000002,"LINESTRING (6.4833204 46.3723389, 6.483367 46.3723266, 6.4834148 46.3723186, 6.483502 46.3723116, 6.4835912 46.3723086, 6.4836831 46.3723095)",,,,,
1236554365,,tertiary_link,,False,True,6.181,"LINESTRING (6.4825274 46.3716426, 6.4824659 46.3716785)",,,,,
"[847075524, 847075526, 827480687]",Avenue Jules Ferry,tertiary,30,True,False,98.506,"LINESTRING (6.4825274 46.3716426, 6.4827251 46.37182, 6.4830648 46.372127, 6.483204 46.3722488, 6.4832269 46.3722678, 6.4832747 46.3723058, 6.4833204 46.3723389)",2,,,D 2005,
847075525,Avenue Jules Ferry,unclassified,30,True,False,7.834,"LINESTRING (6.4834357 46.3724172, 6.4833458 46.3724506)",,,,,
"[828532002, 847085932]",Avenue Jules Ferry,tertiary,50,True,False,71.705,"LINESTRING (6.4834357 46.3724172, 6.483528 46.37248, 6.4838815 46.3727338, 6.4839768 46.3728115, 6.4840553 46.3728975)",,,,D 2005,
815192169,Place Jules Mercier,tertiary,30,False,False,52.831,"LINESTRING (6.4783872 46.370011, 6.4784433 46.3700237, 6.4784934 46.370038, 6.4785334 46.3700516, 6.4785676 46.3700649, 6.4786018 46.3700799, 6.4786343 46.3700959, 6.4786592 46.3701083, 6.4786824 46.3701232, 6.4787082 46.3701398, 6.4787329 46.3701573, 6.4787613 46.3701797, 6.4787829 46.3701986, 6.4788955 46.3703126)",2,,,,
847205472,Place Jules Mercier,tertiary_link,30,True,False,37.715999999999994,"LINESTRING (6.4783872 46.370011, 6.4787348 46.3700459, 6.4787749 46.3700498, 6.4788075 46.3700516, 6.4788402 46.3700522, 6.4788746 46.3700516)",1,,,,
"[868304067, 847205470]","['Avenue du Général de Gaulle', 'Place Jules Mercier']",tertiary,30,False,True,66.363,"LINESTRING (6.4783872 46.370011, 6.4783428 46.3699992, 6.4782925 46.3699881, 6.4782389 46.3699758, 6.4781088 46.3699485, 6.4779907 46.3699272, 6.4778874 46.36991, 6.4778195 46.3698997, 6.4775508 46.3698619)",3,,,,
294012560,Place du Marché,residential,30,False,True,39.235,"LINESTRING (6.4809992 46.3718236, 6.4810808 46.3719048, 6.481293 46.3721124)",,,,,
"[847103408, 867310816, 867310814, 867310815]",Rue des Granges,residential,30,True,False,101.985,"LINESTRING (6.4809992 46.3718236, 6.481019 46.3718219, 6.4810357 46.3718168, 6.4810505 46.3718098, 6.4810624 46.3718, 6.4810771 46.3717873, 6.4810907 46.3717742, 6.4811732 46.3716856, 6.4812271 46.3716277, 6.4816754 46.3711463, 6.481705 46.3711146, 6.4817438 46.3710733)",1,,,,
24241794,Rue François Morel,residential,30,False,False,97.41600000000001,"LINESTRING (6.4775508 46.3698619, 6.4775736 46.3698059, 6.4777157 46.3694525, 6.4778655 46.3690799, 6.4778907 46.3690178)",2,,,,
"[868304067, 847205470]","['Avenue du Général de Gaulle', 'Place Jules Mercier']",tertiary,30,False,False,66.363,"LINESTRING (6.4775508 46.3698619, 6.4778195 46.3698997, 6.4778874 46.36991, 6.4779907 46.3699272, 6.4781088 46.3699485, 6.4782389 46.3699758, 6.4782925 46.3699881, 6.4783428 46.3699992, 6.4783872 46.370011)",3,,,,
"[1194228258, 847205470]",Avenue du Général de Gaulle,tertiary,30,False,True,118.016,"LINESTRING (6.4775508 46.3698619, 6.4775041 46.3698551, 6.4774537 46.3698469, 6.4769993 46.3697595, 6.4768962 46.3697392, 6.4761547 46.3695927, 6.4760697 46.3695759)",,,,,
406957506,Avenue de la Gare,unclassified,30,True,False,63.12,"LINESTRING (6.4813705 46.3694499, 6.4813361 46.3695282, 6.4813011 46.3696079, 6.4812499 46.3697246, 6.4812262 46.3697706, 6.4812135 46.3697894, 6.4811964 46.3698146, 6.481142 46.3698851, 6.4811219 46.3699133, 6.4811038 46.3699411, 6.4810804 46.3699793)",1,,,,
250579500,Chemin de Sous Bassus,residential,,False,True,113.51200000000001,"LINESTRING (6.476603 46.3730579, 6.4766443 46.373066, 6.4766637 46.3730736, 6.4766775 46.3730861, 6.4766833 46.3731017, 6.4766859 46.3731326, 6.4766827 46.3731635, 6.4766739 46.3731939, 6.4764858 46.3736588, 6.4764116 46.3738421, 6.476351 46.3740152)",,,,,
1236554365,,tertiary_link,,False,False,6.181,"LINESTRING (6.4824659 46.3716785, 6.4825274 46.3716426)",,,,,
"[847075522, 818490741]",Avenue Jules Ferry,tertiary,30,True,False,81.765,"LINESTRING (6.4824659 46.3716785, 6.4822157 46.3714523, 6.4819064 46.3711709, 6.4818867 46.3711556, 6.4818479 46.3711277, 6.4818063 46.3711021)",,,,D 2005,
