osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,ref,bridge,width,access,tunnel
"[47124316, 47124318, 47124319]",Rue Jean de la Hourtique,residential,50,,False,False,60.109,"LINESTRING (-0.4954545 43.8867543, -0.4954967 43.8870205, -0.4955206 43.8872024, -0.4955605 43.8872876)",,,,,,yes
50062802,Avenue du Président John F. Kennedy,secondary,50,,True,False,16.523,"LINESTRING (-0.4998776 43.8869423, -0.4997797 43.8868352, -0.4997642 43.8868182)",,D 624,,,,
1111542734,Place Jean Jaurès,secondary,50,circular,True,False,8.074,"LINESTRING (-0.4998776 43.8869423, -0.499829 43.8869519, -0.499784 43.8869682)",2,,,,,
50062805,Avenue du Trente Quatrième Régiment d'Infanterie,secondary,50,,True,False,16.749000000000002,"LINESTRING (-0.5000357 43.88696, -0.5000352 43.8868369, -0.5000334 43.8868094)",,D 933,,,,
1108811400,Place Jean Jaurès,secondary,50,circular,True,False,9.567,"LINESTRING (-0.5000357 43.88696, -0.4999798 43.886945, -0.4999205 43.8869398)",2,,,,,
"[1108811399, 1110066938, 1111542735]",Place Jean Jaurès,secondary,50,circular,True,False,36.838,"LINESTRING (-0.5001092 43.887243, -0.5001396 43.8872134, -0.5001655 43.8871673, -0.5001732 43.8871179, -0.5001624 43.8870697, -0.5001344 43.8870254, -0.5000912 43.8869879, -0.5000357 43.88696)",2,,,,,
66355208,Avenue du Président John F. Kennedy,secondary,50,,True,False,16.753999999999998,"LINESTRING (-0.4997642 43.8868182, -0.4997667 43.8868372, -0.499784 43.8869682)",,D 624,,,,
50062810,Avenue Georges Clemenceau,secondary,50,,True,False,15.044,"LINESTRING (-0.4997464 43.8869892, -0.49956 43.8869732)",1,D 30,,,,
1108811401,Place Jean Jaurès,secondary,50,circular,True,False,11.065,"LINESTRING (-0.4997464 43.8869892, -0.4997029 43.8870278, -0.4996755 43.8870735)",2,,,,,
50753838,,unclassified,,,False,True,28.126,"LINESTRING (-0.5023729 43.8952755, -0.5023769 43.8952474, -0.5023948 43.8952222, -0.5024417 43.8951755, -0.502477 43.8951446, -0.5025429 43.8950985, -0.5025723 43.8950738)",,,,,,
1245911808,Avenue Victor Duruy,unclassified,50,,False,True,43.146,"LINESTRING (-0.5023729 43.8952755, -0.5023005 43.8950537, -0.5022495 43.8948978)",,C,,6.8,,
25498176,Rue d'Alsace Lorraine,secondary,50,,False,True,37.246,"LINESTRING (-0.5067669 43.8881631, -0.5066538 43.8881798, -0.5063116 43.8882304)",2,C,,,,
256022359,Impasse Rigole,residential,,,False,False,36.53,"LINESTRING (-0.5067669 43.8881631, -0.5067623 43.8881351, -0.5067128 43.8878369)",,,,,,
298802279,Boulevard d'Auribeau,secondary,50,,False,True,22.19,"LINESTRING (-0.5044961 43.8874394, -0.5042572 43.8873385)",2,C,,,,
170844866,Rue Paul Cassou,residential,30,,True,False,140.517,"LINESTRING (-0.5044961 43.8874394, -0.5045483 43.887375, -0.5045812 43.8873464, -0.5046509 43.8873329, -0.5061739 43.8872615)",1,,,,,
298802279,Boulevard d'Auribeau,secondary,50,,False,False,149.959,"LINESTRING (-0.5044961 43.8874394, -0.5045706 43.8874753, -0.5046036 43.8874939, -0.5046637 43.8875278, -0.5047238 43.8875616, -0.5048842 43.8876415, -0.5049641 43.8876824, -0.5050441 43.8877232, -0.5052853 43.8878355, -0.5055315 43.8879449, -0.5058224 43.8880775, -0.5060553 43.8881837)",2,C,,,,
298802279,Boulevard d'Auribeau,secondary,50,,False,False,22.19,"LINESTRING (-0.5042572 43.8873385, -0.5044961 43.8874394)",2,C,,,,
44630891,Rue du Plumaçon,residential,30,,False,True,65.544,"LINESTRING (-0.5042572 43.8873385, -0.504313 43.8872561, -0.5043159 43.8872282, -0.504321 43.8871783, -0.5043519 43.8871324, -0.5043988 43.8870816, -0.5044196 43.887014, -0.5044323 43.8867757)",,,,,,
298802277,Rue du Général Lasserre,tertiary,30,,True,False,70.231,"LINESTRING (-0.5042572 43.8873385, -0.5042076 43.8873867, -0.5041805 43.887413, -0.5041079 43.8874857, -0.5040574 43.8875439, -0.5038631 43.8877407, -0.5037665 43.8878385, -0.5037514 43.8878541)",1,,,,,
49416728,Boulevard Jean Lacoste,secondary,50,,False,True,57.66,"LINESTRING (-0.5052744 43.8950476, -0.5052007 43.8950487, -0.5051844 43.8950491, -0.5051448 43.8950498, -0.5046085 43.8950589, -0.504555 43.8950592)",,D 634,,,,
1111577376,Boulevard Jean Lacoste,secondary,50,,False,False,53.952,"LINESTRING (-0.5038817 43.8950627, -0.504555 43.8950592)",,D 634,,,,
25408717,Rue Jean Robert,residential,50,,True,False,39.368,"LINESTRING (-0.5038817 43.8950627, -0.5039888 43.8949813, -0.5042032 43.8947952)",1,,,,,
"[340425208, 871908933]","['Boulevard Jean Lacoste', 'Place Francis Planté']",secondary,50,,False,True,104.928,"LINESTRING (-0.5038817 43.8950627, -0.503779 43.8950635, -0.5028482 43.8950708, -0.5027716 43.8950714, -0.5025723 43.8950738)",,D 634,,,,
"[793282004, 1245912812]",Avenue de Nonères,residential,"['50', '30']",,False,True,56.717,"LINESTRING (-0.5038817 43.8950627, -0.5038149 43.8951215, -0.5037866 43.8951465, -0.5036684 43.8952507, -0.5035827 43.8953262, -0.5034337 43.8954576)",2,,,,,
45020777,Rue de la Fraternité,residential,30,,False,True,53.285999999999994,"LINESTRING (-0.5034337 43.8954576, -0.5034778 43.8954648, -0.5040823 43.8955634)",,,,,,
"[1245912812, 793282004]",Avenue de Nonères,residential,"['30', '50']",,False,False,56.717,"LINESTRING (-0.5034337 43.8954576, -0.5035827 43.8953262, -0.5036684 43.8952507, -0.5037866 43.8951465, -0.5038149 43.8951215, -0.5038817 43.8950627)",2,,,,,
"[25370563, 25414373]","['Quai Silguy', 'Rue Sarraute']",residential,30,,True,False,459.56800000000015,"LINESTRING (-0.5038408 43.8910332, -0.5039206 43.8909846, -0.5041623 43.8908172, -0.5042786 43.8907448, -0.504585 43.8905568, -0.5049055 43.8903587, -0.5050985 43.8902394, -0.505273 43.8901139, -0.5053343 43.8900699, -0.505428 43.8899849, -0.5054862 43.8899017, -0.505584 43.8897567, -0.5056009 43.8897316, -0.5058309 43.8892985, -0.5059901 43.8891528, -0.5061686 43.8890611, -0.5062702 43.8890208, -0.5066775 43.8888986, -0.5069105 43.8888414, -0.5069442 43.8888324, -0.5070438 43.8888209, -0.5070955 43.8888309, -0.5071259 43.888847, -0.5071482 43.8888671, -0.5071606 43.8888896, -0.5071575 43.8889234, -0.5070201 43.8892745, -0.5069223 43.8895132, -0.5069205 43.8895175, -0.5069027 43.8895601)",,,,,,
"[25383125, 255202690, 795767597, 783703110]","[""Pont des Droits de l'Homme"", 'Rue du Pont du Commerce', 'Boulevard Ferdinand de Candau']",tertiary,30,,False,"[False, True]",81.80799999999999,"LINESTRING (-0.5038408 43.8910332, -0.503738 43.8909499, -0.5037139 43.8909137, -0.5034389 43.8905008, -0.5034147 43.8904654, -0.503389 43.8904279, -0.5033851 43.8904221, -0.5033616 43.8903877)",2,C,yes,,,
"[813166365, 795767597]",Boulevard Ferdinand de Candau,tertiary,"['30', '50']",,False,True,150.25000000000003,"LINESTRING (-0.5038408 43.8910332, -0.5038839 43.891056, -0.5039071 43.8910681, -0.5042312 43.8912372, -0.5043387 43.8912875, -0.5043468 43.8912913, -0.5046084 43.8914138, -0.5048087 43.8914921, -0.5052027 43.8916278, -0.505374 43.8916856, -0.5053993 43.8916921, -0.505456 43.8917109)",2,C,,,,
363494296,Rue Victor Hugo,secondary,50,,False,False,11.022,"LINESTRING (-0.5014833 43.8930085, -0.5013468 43.8930207)",,D 932,,,,
1111577375,Rue Victor Hugo,secondary,50,,False,True,16.934,"LINESTRING (-0.5014833 43.8930085, -0.501693 43.8929896)",,D 932,,,,
44506099,Rue des Frères Robert et Gérard Darbins,residential,50,,True,False,7.574,"LINESTRING (-0.4969298 43.8934726, -0.4969278 43.8934045)",,,,,,
367122430,Avenue du Maréchal Foch,secondary,,,True,False,22.534,"LINESTRING (-0.4969298 43.8934726, -0.4970459 43.8934509, -0.4970733 43.8934458, -0.497202 43.8934217)",,D 932,,,,
25346673,Avenue Cronstadt,residential,50,,False,True,8.128,"LINESTRING (-0.4962944 43.893551, -0.4963591 43.8936073)",,,,,,
790820498,Avenue du Maréchal Foch,secondary,,,True,False,57.51100000000001,"LINESTRING (-0.4962944 43.893551, -0.4961293 43.8936325, -0.4960862 43.8936537, -0.4959604 43.893721, -0.4958086 43.8938023, -0.4957906 43.893812, -0.4957805 43.8938174, -0.4957598 43.8938286, -0.4957129 43.893854)",,D 932,,,,
47246827,Rue Aspirant Gérard Brochon,residential,50,,False,True,4.717,"LINESTRING (-0.4957129 43.893854, -0.4957321 43.8938941)",,,,,,
47246827,Rue Aspirant Gérard Brochon,residential,50,,False,False,4.717,"LINESTRING (-0.4957321 43.8938941, -0.4957129 43.893854)",,,,,,
367122430,Avenue du Maréchal Foch,secondary,,,True,False,59.52799999999999,"LINESTRING (-0.4957321 43.8938941, -0.4957958 43.8938637, -0.4958882 43.8938196, -0.4961261 43.893706, -0.4961542 43.8936941, -0.4961727 43.8936863, -0.4963591 43.8936073)",,D 932,,,,
25346673,Avenue Cronstadt,residential,50,,False,False,8.128,"LINESTRING (-0.4963591 43.8936073, -0.4962944 43.893551)",,,,,,
367122430,Avenue du Maréchal Foch,secondary,,,True,False,48.165,"LINESTRING (-0.4963591 43.8936073, -0.4965781 43.8935469, -0.4967867 43.8934998, -0.4969298 43.8934726)",,D 932,,,,
1108153817,Avenue Jean de Lattre de Tassigny,tertiary,50,,False,True,6.707,"LINESTRING (-0.497202 43.8934217, -0.497153 43.8933728)",,C,,,,
875106663,Rue Victor Hugo,secondary,,,True,False,57.49,"LINESTRING (-0.497202 43.8934217, -0.4972939 43.8934089, -0.4979081 43.8933301)",,D 932,,,,
44506099,Rue des Frères Robert et Gérard Darbins,residential,50,,True,False,88.478,"LINESTRING (-0.4969278 43.8934045, -0.4969184 43.8933373, -0.4966969 43.8926535, -0.4966951 43.8926481, -0.4966887 43.8926282)",,,,,,
790820498,Avenue du Maréchal Foch,secondary,,,True,False,53.398,"LINESTRING (-0.4969278 43.8934045, -0.4967324 43.8934406, -0.4965071 43.893488, -0.4964757 43.8934973, -0.4964236 43.8935127, -0.4962944 43.893551)",,D 932,,,,
25498185,Rue du Ruisseau,residential,30,,True,False,48.638000000000005,"LINESTRING (-0.5060553 43.8881837, -0.5060636 43.8881481, -0.5061588 43.8877527)",,,,,,
298802279,Boulevard d'Auribeau,secondary,50,,False,True,149.959,"LINESTRING (-0.5060553 43.8881837, -0.5058224 43.8880775, -0.5055315 43.8879449, -0.5052853 43.8878355, -0.5050441 43.8877232, -0.5049641 43.8876824, -0.5048842 43.8876415, -0.5047238 43.8875616, -0.5046637 43.8875278, -0.5046036 43.8874939, -0.5045706 43.8874753, -0.5044961 43.8874394)",2,C,,,,
"[25498176, 1111577380]","[""Boulevard d'Auribeau"", ""Rue d'Alsace Lorraine""]",secondary,50,,False,False,21.792,"LINESTRING (-0.5060553 43.8881837, -0.5061344 43.8882129, -0.5062125 43.8882329, -0.5062621 43.8882368, -0.5063116 43.8882304)",2,C,,,,
66355270,Avenue Georges Clemenceau,secondary,50,,True,False,14.511,"LINESTRING (-0.49956 43.8869732, -0.4996422 43.8870398, -0.4996755 43.8870735)",1,D 30,,,,
25414563,Rue Pierre Lisse,tertiary,50,,True,False,90.624,"LINESTRING (-0.4968766 43.8897815, -0.4968625 43.8897168, -0.4968436 43.8896305, -0.4968401 43.8896145, -0.4969584 43.8890576, -0.4969757 43.888976)",,,,,,
583958396,Allées Brouchet,residential,30,,False,False,86.14099999999999,"LINESTRING (-0.4968766 43.8897815, -0.4970068 43.8897618, -0.4970399 43.8897565, -0.4970635 43.8897528, -0.4970868 43.8897491, -0.4979317 43.8896335)",2,,,,,
"[604656569, 1108153818, 1169591868, 25383973]",Boulevard Delamarre,tertiary,50,,False,False,150.79399999999998,"LINESTRING (-0.4968766 43.8897815, -0.4968924 43.8898482, -0.4969034 43.8898851, -0.4969075 43.8899052, -0.496909 43.8899124, -0.4969141 43.8899331, -0.4969382 43.8900304, -0.4969508 43.8900629, -0.4969761 43.8900995, -0.4971232 43.8902382, -0.4977791 43.8907871, -0.4977988 43.8908056, -0.4978073 43.8908135, -0.4978287 43.8908346, -0.4978512 43.8908598, -0.4978623 43.890879, -0.4978664 43.8908862, -0.4978704 43.8908975)",2,C,,,,
461970340,Boulevard Delamarre,tertiary,50,,False,False,18.474999999999998,"LINESTRING (-0.4978704 43.8908975, -0.4978837 43.8909353, -0.4978899 43.8909529, -0.4978886 43.8909782, -0.4978831 43.8910049, -0.4978726 43.8910312, -0.4978564 43.8910581)",,C,,,,
"[604656569, 1108153818, 1169591868, 25383973]",Boulevard Delamarre,tertiary,50,,False,True,150.79399999999998,"LINESTRING (-0.4978704 43.8908975, -0.4978664 43.8908862, -0.4978623 43.890879, -0.4978512 43.8908598, -0.4978287 43.8908346, -0.4978073 43.8908135, -0.4977988 43.8908056, -0.4977791 43.8907871, -0.4971232 43.8902382, -0.4969761 43.8900995, -0.4969508 43.8900629, -0.4969382 43.8900304, -0.4969141 43.8899331, -0.496909 43.8899124, -0.4969075 43.8899052, -0.4969034 43.8898851, -0.4968924 43.8898482, -0.4968766 43.8897815)",2,C,,,,
45332173,Rue du Mamelon Vert,residential,50,,False,True,137.543,"LINESTRING (-0.4952751 43.8911687, -0.4952385 43.8912262, -0.4952335 43.8912514, -0.4952534 43.891273, -0.4952933 43.8912921, -0.4956774 43.8913988, -0.4957921 43.8914335, -0.4958956 43.8914756, -0.4959164 43.8914876, -0.4962622 43.891688, -0.4963519 43.8917374, -0.4965402 43.8918324, -0.4965525 43.8918609)",,,,,,
