osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,width,bridge,junction,tunnel,ref
"[160533331, 282246079]",2,Unii Lubelskiej,secondary,50,False,True,170.979,"LINESTRING (15.5813278 54.1775775, 15.5813934 54.1775271, 15.5814138 54.177512, 15.5814365 54.177497, 15.5814587 54.1774843, 15.5814832 54.1774711, 15.5815137 54.1774562, 15.5815667 54.1774321, 15.581617 54.1774092, 15.5826585 54.1769425, 15.5832239 54.1766888, 15.5832734 54.1766681, 15.5833806 54.1766231)",,,,,,
282246079,2,Unii Lubelskiej,secondary,50,False,False,33.330999999999996,"LINESTRING (15.5806604 54.1780954, 15.5806102 54.1781306, 15.5805693 54.1781577, 15.5805227 54.1781873, 15.5804862 54.178208, 15.5804396 54.1782353, 15.5803681 54.1782731, 15.5803014 54.1783086)",,,,,,
282246079,2,Unii Lubelskiej,secondary,50,False,True,72.134,"LINESTRING (15.5806604 54.1780954, 15.5807198 54.1780519, 15.5807681 54.1780147, 15.5809561 54.1778678, 15.5811914 54.1776831, 15.5813278 54.1775775)",,,,,,
"[404081536, 403625118, 404081535]",2,Zapleczna,"['residential', 'living_street']",50,False,True,29.067,"LINESTRING (15.5806604 54.1780954, 15.5807162 54.178122, 15.5807481 54.1781382, 15.5807901 54.1781535, 15.5808324 54.1781619, 15.5808836 54.1781638, 15.581069 54.1781496)",,,,,,
282238377,2,Lipowa,residential,50,True,False,37.128,"LINESTRING (15.5830398 54.1756103, 15.5831902 54.1757251, 15.5832109 54.1757443, 15.5832271 54.1757611, 15.5832438 54.1757778, 15.5832677 54.1758015, 15.5833032 54.1758375, 15.5833538 54.1758883)",,,,,,
383745674,2,Lipowa,residential,,False,True,64.854,"LINESTRING (15.5830398 54.1756103, 15.5829925 54.1755276, 15.5829864 54.175517, 15.5827298 54.175056)",,,,,,
"[180711746, 23755578, 474837599]",1,Zapleczna,"['living_street', 'residential']",,False,False,159.64799999999997,"LINESTRING (15.5834637 54.1777331, 15.583225 54.1775497, 15.5831705 54.1775419, 15.5830892 54.177559, 15.5829328 54.1776276, 15.5828735 54.1776526, 15.582814 54.1776776, 15.5828155 54.1777049, 15.5828242 54.1777526, 15.5836249 54.1783438, 15.5836767 54.1783799, 15.5836976 54.178396, 15.5837196 54.1784171)",,,,,,
"[404081536, 403625118, 404081535]",2,Zapleczna,"['living_street', 'residential']",50,False,False,29.067,"LINESTRING (15.581069 54.1781496, 15.5808836 54.1781638, 15.5808324 54.1781619, 15.5807901 54.1781535, 15.5807481 54.1781382, 15.5807162 54.178122, 15.5806604 54.1780954)",,,,,,
"[404081536, 185845146]","['1', '2']",Zapleczna,living_street,,False,True,96.42399999999999,"LINESTRING (15.581069 54.1781496, 15.5811944 54.178147, 15.5815567 54.1781411, 15.5816318 54.1781375, 15.5816708 54.1781342, 15.5817077 54.1781264, 15.5817451 54.1781138, 15.5820495 54.1779806, 15.5823806 54.1778327)",,,,,,
"[404081537, 404081538]",,Zapleczna,living_street,,False,True,7.843,"LINESTRING (15.581069 54.1781496, 15.5810704 54.1781735, 15.5810727 54.1782201)",,,,,,
185845146,1,Zapleczna,living_street,,False,False,26.253,"LINESTRING (15.5827034 54.1776911, 15.5823806 54.1778327)",,,,,,
254020220,2,Budowlana,residential,30,False,False,7.322,"LINESTRING (15.5787593 54.1757259, 15.578693 54.1756727)",,,,,,
667975691,,Budowlana,living_street,,False,True,8.615,"LINESTRING (15.5787593 54.1757259, 15.5786546 54.1757733)",,,,,,
"[254020223, 737209911, 737209912, 254020220, 254020221, 593635391]",2,Budowlana,residential,30,False,"[False, True]",174.457,"LINESTRING (15.5787593 54.1757259, 15.5788388 54.1757875, 15.5788628 54.1758065, 15.5789789 54.1758978, 15.5790019 54.1759157, 15.5790517 54.1759477, 15.5791319 54.1759925, 15.579169 54.1760131, 15.5792726 54.1760684, 15.5793277 54.1760984, 15.5793912 54.1761353, 15.5794545 54.176176, 15.5795105 54.1762169, 15.5795544 54.17625, 15.5798534 54.1764768, 15.5801223 54.1766842, 15.5803044 54.1768231, 15.5803382 54.1768497, 15.5803681 54.1768727, 15.580387 54.1768875, 15.5804249 54.1769161, 15.5804535 54.1769377)",,,,,,
144447949,1,Budowlana,residential,30,False,False,88.43299999999999,"LINESTRING (15.5763848 54.1737834, 15.5763041 54.1736983, 15.5762559 54.1736551, 15.5761114 54.1735251, 15.5757412 54.1732242, 15.5756208 54.1731265)",,,,,,
"[478008089, 242444553]",2,Budowlana,residential,"['30', '50']",False,False,50.193,"LINESTRING (15.5763848 54.1737834, 15.5764916 54.1736996, 15.5766215 54.1736062, 15.5767339 54.1735246, 15.5767975 54.1734762, 15.5768271 54.1734536, 15.5768605 54.1734282)",,,,,,
138959684,3,Podporucznika Edmunda Łopuskiego,tertiary,30,False,True,26.841,"LINESTRING (15.5702443 54.1766966, 15.5700398 54.1765975, 15.5699249 54.1765439)",yes,,,,,
244706953,1,,tertiary_link,30,True,False,47.333,"LINESTRING (15.5702443 54.1766966, 15.5701716 54.1766864, 15.5701128 54.1766862, 15.570076 54.1766919, 15.5699047 54.1767361, 15.5696725 54.1767961, 15.5695722 54.1768286)",,,,,,
"[286417075, 286417076]","['2', '3']",Podporucznika Edmunda Łopuskiego,tertiary,30,False,False,43.181,"LINESTRING (15.5702443 54.1766966, 15.5702867 54.1767173, 15.5704297 54.1767856, 15.5707553 54.1769443)",yes,,,,,
250170878,1,Aleja św. Jana Pawła II,tertiary_link,50,True,False,60.262,"LINESTRING (15.5808893 54.1767195, 15.580944 54.1766171, 15.5809762 54.1765408, 15.5809964 54.1764695, 15.5809989 54.1764352, 15.5809983 54.1764042, 15.5809902 54.176377, 15.5809751 54.1763542, 15.5809513 54.1763281, 15.5809279 54.1763086, 15.5808951 54.1762845, 15.5808012 54.1762234)",,,,,,
"[282246080, 282246081]",2,Aleja św. Jana Pawła II,tertiary,50,True,False,51.84100000000001,"LINESTRING (15.5808893 54.1767195, 15.5809467 54.1766742, 15.5810033 54.1766197, 15.5810257 54.1765816, 15.5810503 54.1765293, 15.5810674 54.1764733, 15.5810889 54.1764102, 15.5811197 54.1763608, 15.5811463 54.1763198, 15.5811698 54.1762889)",,,,,,
23755031,3,Kamienna,tertiary,50,False,True,25.157,"LINESTRING (15.5808012 54.1762234, 15.5809493 54.1762591, 15.5810678 54.1762769, 15.5811698 54.1762889)",,,,,,
254577152,3,Kamienna,tertiary,50,False,False,26.487000000000002,"LINESTRING (15.5808012 54.1762234, 15.5806557 54.176177, 15.5805615 54.1761407, 15.5804579 54.1760962)",,,,,,
"[408200304, 249167065]",2,Podporucznik Emilii Gierczak,"['living_street', 'residential']","['20', '30']",False,True,98.16000000000001,"LINESTRING (15.575252 54.1742568, 15.57518 54.1742818, 15.5751468 54.1742843, 15.5751254 54.1742797, 15.575109 54.1742733, 15.5750949 54.1742625, 15.5744859 54.173675, 15.5744139 54.1736224, 15.5743851 54.1736097)",,,,,,
383745674,2,Lipowa,residential,,False,False,64.854,"LINESTRING (15.5827298 54.175056, 15.5829864 54.175517, 15.5829925 54.1755276, 15.5830398 54.1756103)",,,,,,
383745674,2,Lipowa,residential,,False,True,26.814,"LINESTRING (15.5827298 54.175056, 15.5826921 54.1750051, 15.5826264 54.1748838, 15.5826198 54.1748572, 15.5826237 54.1748416, 15.5826354 54.1748274)",,,,,,
175324822,,Słowińców,residential,50,False,True,148.849,"LINESTRING (15.5804579 54.1760962, 15.58051 54.1760487, 15.5805314 54.1760285, 15.5805675 54.1760061, 15.5806315 54.1759815, 15.5807092 54.1759696, 15.5807616 54.1759683, 15.5816481 54.1759491, 15.5826477 54.1759181)",,,,,,
254577152,3,Kamienna,tertiary,50,False,True,26.487000000000002,"LINESTRING (15.5804579 54.1760962, 15.5805615 54.1761407, 15.5806557 54.176177, 15.5808012 54.1762234)",,,,,,
"[254020232, 286735549, 282246077]",3,Kamienna,tertiary,50,False,False,98.94699999999999,"LINESTRING (15.5804579 54.1760962, 15.580358 54.1760501, 15.5801881 54.1759625, 15.5801498 54.1759422, 15.580107 54.1759184, 15.5800726 54.1759001, 15.5800286 54.1758759, 15.5799863 54.1758523, 15.5799022 54.1758017, 15.5797995 54.1757312, 15.579725 54.1756753, 15.5796533 54.1756178, 15.5794567 54.175435)",,,,,,
282238368,,Kupiecka,tertiary_link,50,True,False,24.084,"LINESTRING (15.5831904 54.1760906, 15.5831693 54.1760852, 15.5831457 54.1760792, 15.583114 54.1760709, 15.5830232 54.1760526, 15.5829605 54.1760448, 15.5828852 54.1760372, 15.5828352 54.1760367)",,,,,,102
282238375,1,Kupiecka,secondary,50,True,False,16.352999999999998,"LINESTRING (15.5831904 54.1760906, 15.5831887 54.1760809, 15.5831869 54.1760702, 15.5831854 54.1760599, 15.5831692 54.1760101, 15.5831537 54.1759452)",,,,,,
379105843,2,Ratuszowa,residential,30,True,False,53.699,"LINESTRING (15.5756827 54.1760629, 15.5757407 54.1761104, 15.5757606 54.1761266, 15.5761641 54.1764551)",,,,,,
"[405130913, 23755373]",2,Armii Krajowej,"['unclassified', 'residential']",30,True,False,90.87299999999999,"LINESTRING (15.5746476 54.1766108, 15.5747748 54.1765322, 15.574797 54.1765197, 15.5755517 54.176132, 15.5755761 54.1761193, 15.5756827 54.1760629)",,,,,,
172840154,1,Katedralna,residential,30,True,False,85.842,"LINESTRING (15.5746476 54.1766108, 15.5745502 54.1765361, 15.5745309 54.1765212, 15.5741957 54.1762758, 15.5741414 54.176234, 15.5739578 54.1760626, 15.573924 54.1760303, 15.5738722 54.1759875)",,,,,,
832739945,1,Rondo im. Stefana Lipickiego,tertiary,40,True,False,9.432,"LINESTRING (15.572936 54.1797321, 15.572945 54.1797533, 15.5729458 54.1797727, 15.5729398 54.179792, 15.5729236 54.179814)",,,,roundabout,,
160081442,,Wodna,residential,,False,False,193.60899999999998,"LINESTRING (15.5811293 54.1734709, 15.5812413 54.17353, 15.5817092 54.1735875, 15.5821222 54.1736387, 15.5826508 54.1736992, 15.5831198 54.1737529, 15.5836784 54.1738169, 15.5839933 54.1738886)",,,,,,
"[557661397, 667703281, 242444556, 667703277]","['1', '2']",Budowlana,residential,30,True,False,164.61500000000007,"LINESTRING (15.5778315 54.1749957, 15.5777234 54.1749078, 15.5770213 54.1743545, 15.5769856 54.1743261, 15.5769621 54.1743056, 15.5769172 54.1742689, 15.5767333 54.1741226, 15.5765657 54.1739755, 15.5764274 54.1738283, 15.5763848 54.1737834)",,,,,,
161404437,1,Lipowa,residential,,True,False,42.481,"LINESTRING (15.5826354 54.1748274, 15.5826576 54.1748114, 15.5826951 54.1747995, 15.5827419 54.174795, 15.5827735 54.1747993, 15.582812 54.1748125, 15.5828385 54.1748326, 15.5828498 54.1748504, 15.5828508 54.1748726, 15.5828423 54.1748941, 15.5828226 54.174919, 15.5827494 54.1750197, 15.5827298 54.175056)",,4,,,,
383745674,2,Lipowa,residential,,False,False,26.814,"LINESTRING (15.5826354 54.1748274, 15.5826237 54.1748416, 15.5826198 54.1748572, 15.5826264 54.1748838, 15.5826921 54.1750051, 15.5827298 54.175056)",,,,,,
185845146,1,Zapleczna,living_street,,False,True,26.253,"LINESTRING (15.5823806 54.1778327, 15.5827034 54.1776911)",,,,,,
"[404081536, 185845146]","['1', '2']",Zapleczna,living_street,,False,False,96.42399999999999,"LINESTRING (15.5823806 54.1778327, 15.5820495 54.1779806, 15.5817451 54.1781138, 15.5817077 54.1781264, 15.5816708 54.1781342, 15.5816318 54.1781375, 15.5815567 54.1781411, 15.5811944 54.178147, 15.581069 54.1781496)",,,,,,
286737574,,Zapleczna,living_street,,False,False,96.53,"LINESTRING (15.5823806 54.1778327, 15.5823986 54.1778453, 15.5825373 54.1779432, 15.5826295 54.1780095, 15.5827029 54.1780641, 15.5828427 54.1781695, 15.5829839 54.1782787, 15.5829901 54.1782999, 15.5829799 54.1783235, 15.582903 54.1783548, 15.5828553 54.1783596, 15.5828154 54.1783471, 15.5826595 54.1782361)",,,,,,
286737574,,Zapleczna,living_street,,False,True,96.52999999999999,"LINESTRING (15.5826595 54.1782361, 15.5828154 54.1783471, 15.5828553 54.1783596, 15.582903 54.1783548, 15.5829799 54.1783235, 15.5829901 54.1782999, 15.5829839 54.1782787, 15.5828427 54.1781695, 15.5827029 54.1780641, 15.5826295 54.1780095, 15.5825373 54.1779432, 15.5823986 54.1778453, 15.5823806 54.1778327)",,,,,,
305952220,2,Sybiraków,residential,30,False,True,125.17500000000001,"LINESTRING (15.5716137 54.1785993, 15.5716291 54.1786195, 15.5716605 54.1786616, 15.5723244 54.179506, 15.5723375 54.1795236, 15.5723548 54.1795467, 15.5723949 54.1796003, 15.5724122 54.1796234)",,,,,,
832866158,1,Sybiraków,residential,30,True,False,18.961,"LINESTRING (15.5716137 54.1785993, 15.5715222 54.1785494, 15.571453 54.1785153, 15.5713907 54.17849)",yes,,,,,
305952220,2,Sybiraków,residential,30,False,False,125.175,"LINESTRING (15.5724122 54.1796234, 15.5723949 54.1796003, 15.5723548 54.1795467, 15.5723375 54.1795236, 15.5723244 54.179506, 15.5716605 54.1786616, 15.5716291 54.1786195, 15.5716137 54.1785993)",,,,,,
832739943,1,Rondo im. Stefana Lipickiego,tertiary,40,True,False,25.005,"LINESTRING (15.5724122 54.1796234, 15.5724721 54.1796122, 15.5725202 54.1796132, 15.572546 54.1796166, 15.5727793 54.1796637)",,,,roundabout,,
667975691,,Budowlana,living_street,,False,False,8.615,"LINESTRING (15.5786546 54.1757733, 15.5787593 54.1757259)",,,,,,
254020220,2,Budowlana,residential,30,False,True,7.322,"LINESTRING (15.578693 54.1756727, 15.5787593 54.1757259)",,,,,,
"[667703282, 667975690]",2,Budowlana,residential,30,True,False,93.86699999999999,"LINESTRING (15.578693 54.1756727, 15.5779531 54.1750889, 15.5779262 54.1750675, 15.5778315 54.1749957)",,,,,,
174593408,2,Młyńska,tertiary,50,True,False,65.67,"LINESTRING (15.5730541 54.1724294, 15.573137 54.1724481, 15.5731979 54.17246, 15.5732685 54.1724712, 15.5733054 54.1724755, 15.573351 54.1724809, 15.5733948 54.1724861, 15.5734362 54.1724909, 15.5736084 54.1725124, 15.5736767 54.1725215, 15.5738286 54.1725423, 15.5739193 54.1725591, 15.5740247 54.1725852)",,,,,,
174609956,1,Rondo Kardynała Ignacego Jeża,tertiary,50,True,False,24.517999999999997,"LINESTRING (15.5730541 54.1724294, 15.5730886 54.172469, 15.573114 54.1724974, 15.5731317 54.1725253, 15.5731468 54.1725685, 15.5731469 54.1725945, 15.5731561 54.1726383)",,,,roundabout,,
"[404081537, 404081538]",,Zapleczna,living_street,,False,False,7.843,"LINESTRING (15.5810727 54.1782201, 15.5810704 54.1781735, 15.581069 54.1781496)",,,,,,
172840154,1,Katedralna,residential,30,True,False,2.207,"LINESTRING (15.5728817 54.1752269, 15.5728614 54.175211)",,,,,,
147100834,,Brzozowa,residential,30,True,False,92.47599999999998,"LINESTRING (15.5728817 54.1752269, 15.5728061 54.1752627, 15.5727836 54.1752734, 15.5724328 54.175459, 15.5723332 54.1755128, 15.5722333 54.1755685, 15.5719363 54.1757448, 15.5718406 54.1757921)",,,,,,
665436623,2,Podporucznika Edmunda Łopuskiego,tertiary,30,False,False,4.428,"LINESTRING (15.5698718 54.176519, 15.5699249 54.1765439)",yes,,,,,
23755387,2,Dworcowa,tertiary,30,False,False,39.588,"LINESTRING (15.5698718 54.176519, 15.5698377 54.1765473, 15.5697861 54.1766001, 15.5697594 54.176627, 15.5696564 54.1767357, 15.5695722 54.1768286)",,,,,,
"[138959682, 117578149, 117578143]",2,Podporucznika Edmunda Łopuskiego,tertiary,"['30', '50']",False,True,76.282,"LINESTRING (15.5698718 54.176519, 15.5698062 54.1764891, 15.5697543 54.1764612, 15.5697021 54.1764317, 15.5692489 54.1761405, 15.5690655 54.1760222)",yes,,yes,,,
540759526,1,Gabriela Narutowicza,residential,30,True,False,79.991,"LINESTRING (15.5749492 54.1754857, 15.5751213 54.1756194, 15.5755698 54.1759705, 15.5756075 54.1760014, 15.5756827 54.1760629)",,5,,,,
"[667559762, 406769851, 172840285]",1,Mariacka,residential,30,True,False,89.616,"LINESTRING (15.5749492 54.1754857, 15.5749047 54.175505, 15.5748764 54.1755172, 15.5740611 54.1759057, 15.5740069 54.1759315, 15.5739145 54.1759705, 15.5738722 54.1759875)",,,,,,
185457112,2,Grochowska,living_street,,False,True,172.804,"LINESTRING (15.5840031 54.1755098, 15.5838796 54.17528, 15.5837852 54.1751025, 15.5836503 54.1748488, 15.5835651 54.1746886, 15.5834504 54.174473, 15.5833205 54.1742289, 15.5832722 54.1741382, 15.5832127 54.1740262)",,4,,,,
"[399498348, 827559451, 1104476796, 1013694456]",1,Aleja św. Jana Pawła II,tertiary,30,True,False,176.099,"LINESTRING (15.5727793 54.1796637, 15.5728271 54.1796448, 15.572929 54.1796113, 15.5729808 54.179596, 15.573076 54.179568, 15.5735237 54.1794346, 15.5737367 54.1793706, 15.5748076 54.1790487, 15.5748675 54.1790309, 15.5751832 54.1789372)",,,,,,
832739942,1,Rondo im. Stefana Lipickiego,tertiary,40,True,False,13.285,"LINESTRING (15.5727793 54.1796637, 15.5728379 54.1796755, 15.5728755 54.1796867, 15.5729091 54.1797035, 15.5729142 54.1797086, 15.572936 54.1797321)",,,,roundabout,,
832739944,1,Rondo im. Stefana Lipickiego,tertiary,40,True,False,15.488,"LINESTRING (15.5725226 54.1798147, 15.5724499 54.1798002, 15.572411 54.179791, 15.5723775 54.1797764, 15.5723562 54.1797617, 15.5723362 54.1797384)",,,,roundabout,,
832739941,1,Rondo im. Stefana Lipickiego,tertiary,40,True,False,14.847000000000001,"LINESTRING (15.5723362 54.1797384, 15.5723273 54.1797067, 15.5723341 54.1796801, 15.5723505 54.1796582, 15.5723741 54.1796403, 15.5724122 54.1796234)",,,,roundabout,,
"[138614569, 955455691]",2,Plac 18 Marca,tertiary,30,False,True,79.257,"LINESTRING (15.5723362 54.1797384, 15.5722883 54.1797403, 15.5721732 54.1797473, 15.5721109 54.1797504, 15.571952 54.1797575, 15.571412 54.1797864, 15.5713366 54.1797903, 15.5711233 54.1798026)",,,,,,
"[827559449, 172840148]",2,Michała Drzymały,residential,30,False,True,48.959,"LINESTRING (15.5729236 54.179814, 15.5729655 54.1798246, 15.5730669 54.1798535, 15.5731123 54.1798662, 15.5731728 54.1798831, 15.5736032 54.1800028)",,,,,,
832739945,1,Rondo im. Stefana Lipickiego,tertiary,40,True,False,28.728,"LINESTRING (15.5729236 54.179814, 15.5728934 54.1798358, 15.5728581 54.1798502, 15.5728137 54.1798592, 15.572765 54.1798603, 15.5727104 54.1798521, 15.5725226 54.1798147)",,,,roundabout,,
171860516,4,Koszalińska,secondary,50,False,False,14.479,"LINESTRING (15.5833538 54.1758883, 15.5831537 54.1759452)",,,,,,
172421807,1,Kupiecka,secondary,50,True,False,73.05399999999999,"LINESTRING (15.5833538 54.1758883, 15.5834238 54.1760181, 15.5834296 54.1760287, 15.5834336 54.1760361, 15.5834433 54.176054, 15.5836265 54.1763962, 15.5836354 54.1764103, 15.5836435 54.1764241, 15.5836554 54.1764533, 15.5836596 54.1764765, 15.5836548 54.1764936, 15.5836419 54.1765167)",,,,,,
338486546,1,Armii Krajowej,tertiary,30,True,False,10.574,"LINESTRING (15.5706051 54.1785956, 15.5707299 54.1785347)",yes,,,,,
"[286417073, 1099492028, 1099492029]","['2', '3']",Armii Krajowej,tertiary,30,False,"[False, True]",78.474,"LINESTRING (15.5706051 54.1785956, 15.570277 54.1787129, 15.5699628 54.1788252, 15.569891 54.1788485, 15.5698167 54.1788726, 15.5695666 54.178954)",yes,,,,,
1119122082,1,Rondo Praw Kobiet,tertiary,30,True,False,13.948,"LINESTRING (15.5715558 54.1784329, 15.5715434 54.1784525, 15.5715224 54.1784694, 15.5714944 54.1784824, 15.5714615 54.1784905, 15.571426 54.1784931, 15.5713907 54.17849)",yes,,,roundabout,,
1119122088,1,Sybiraków,residential,30,True,False,18.886,"LINESTRING (15.5715558 54.1784329, 15.5715678 54.1784745, 15.5715805 54.1785093, 15.5716137 54.1785993)",yes,,,,,
1119122082,1,Rondo Praw Kobiet,tertiary,30,True,False,2.332,"LINESTRING (15.5715587 54.178412, 15.5715558 54.1784329)",yes,,,roundabout,,
1119122082,1,Rondo Praw Kobiet,tertiary,30,True,False,13.954,"LINESTRING (15.5714114 54.1783401, 15.5714472 54.1783403, 15.5714814 54.1783462, 15.5715117 54.1783573, 15.5715358 54.1783728, 15.5715518 54.1783915, 15.5715587 54.178412)",yes,,,roundabout,,
1119122089,1,Armii Krajowej,tertiary,30,True,False,44.235,"LINESTRING (15.5714114 54.1783401, 15.5714948 54.1783173, 15.5715458 54.1782918, 15.5715964 54.1782686, 15.5716441 54.1782509, 15.5717724 54.1782048, 15.5719856 54.1781292)",yes,,,,,
1119122082,1,Rondo Praw Kobiet,tertiary,30,True,False,9.303,"LINESTRING (15.5713046 54.1783897, 15.5713214 54.1783712, 15.5713461 54.1783561, 15.5713769 54.1783455, 15.5714114 54.1783401)",yes,,,roundabout,,
1119122082,1,Rondo Praw Kobiet,tertiary,30,True,False,11.626000000000001,"LINESTRING (15.5713581 54.1784814, 15.5713306 54.178468, 15.5713104 54.1784508, 15.5712989 54.178431, 15.5712969 54.1784101, 15.5713046 54.1783897)",yes,,,roundabout,,
1119122087,1,Armii Krajowej,tertiary,30,True,False,51.340999999999994,"LINESTRING (15.5713581 54.1784814, 15.5712712 54.1784797, 15.5711721 54.1784827, 15.5710844 54.1784883, 15.571014 54.1784966, 15.5709519 54.1785087, 15.5706051 54.1785956)",yes,,,,,
1119122082,1,Rondo Praw Kobiet,tertiary,30,True,False,2.327,"LINESTRING (15.5713907 54.17849, 15.5713581 54.1784814)",yes,,,roundabout,,
338486546,1,Armii Krajowej,tertiary,30,True,False,93.79299999999999,"LINESTRING (15.5707299 54.1785347, 15.5709359 54.1784454, 15.5710963 54.1783881, 15.571163 54.1783658, 15.5712201 54.1783426, 15.571274 54.1783188, 15.5713092 54.1783052, 15.571344 54.1782931, 15.5714124 54.1782737, 15.5714704 54.1782592, 15.5716336 54.1782126, 15.5717539 54.1781823, 15.5719856 54.1781292)",yes,,,,,
1119122081,1,Armii Krajowej,tertiary,30,True,False,40.806,"LINESTRING (15.5707299 54.1785347, 15.5709649 54.1784679, 15.5710747 54.1784369, 15.5711338 54.1784234, 15.5711888 54.1784134, 15.5712607 54.1784005, 15.5713046 54.1783897)",yes,,,,,
