osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge
895501907,False,,living_street,,True,88.995,"LINESTRING (26.6046166 46.2842387, 26.6046301 46.2841294, 26.6047078 46.2840107, 26.6048419 46.2838865, 26.6049814 46.2837735, 26.6051477 46.2836641, 26.6052399 46.2835894)",,,
895501908,False,,living_street,,True,40.902,"LINESTRING (26.605341 46.2839505, 26.6053072 46.2838407, 26.6052796 46.2837465, 26.6052399 46.2835894)",,,
895501908,False,,living_street,,True,7.629,"LINESTRING (26.6052399 46.2835894, 26.6052199 46.2835222)",,,
895501907,False,,living_street,,False,88.995,"LINESTRING (26.6052399 46.2835894, 26.6051477 46.2836641, 26.6049814 46.2837735, 26.6048419 46.2838865, 26.6047078 46.2840107, 26.6046301 46.2841294, 26.6046166 46.2842387)",,,
895501908,False,,living_street,,False,40.902,"LINESTRING (26.6052399 46.2835894, 26.6052796 46.2837465, 26.6053072 46.2838407, 26.605341 46.2839505)",,,
895501908,False,,living_street,,False,7.629,"LINESTRING (26.6052199 46.2835222, 26.6052399 46.2835894)",,,
895501908,False,,living_street,,True,18.001,"LINESTRING (26.6052199 46.2835222, 26.6050926 46.2833863)",,,
895501906,False,,living_street,,False,91.94,"LINESTRING (26.6052199 46.2835222, 26.6056091 46.2833545, 26.6062925 46.2831624)",,,
895501908,False,,living_street,,False,18.001,"LINESTRING (26.6050926 46.2833863, 26.6052199 46.2835222)",,,
212441562,False,Strada Salinei,residential,50,False,372.54600000000005,"LINESTRING (26.6050926 46.2833863, 26.6052063 46.2833361, 26.6074995 46.2825445, 26.6080209 46.2823947, 26.608382 46.2822805, 26.6094184 46.2818794)",2,,
"[526938100, 1049846590]",False,Strada Victoriei,residential,50,False,141.575,"LINESTRING (26.6070342 46.2815195, 26.6066457 46.2817274, 26.606541 46.2817795, 26.6055401 46.2822639)",2,,
527198270,False,,living_street,,False,72.62100000000001,"LINESTRING (26.6029653 46.2805476, 26.6030864 46.2805536, 26.603207 46.2805659, 26.6034216 46.2805937, 26.6038864 46.2806853)",,,
"[221966952, 39930865]",False,,"['living_street', 'residential']",RO:urban,"[False, True]",367.76,"LINESTRING (26.606419 46.2777628, 26.6062336 46.2777841, 26.6059752 46.2778001, 26.6051022 46.2778453, 26.6047106 46.2778992, 26.6045822 46.2779089, 26.6042383 46.2779433, 26.6040445 46.2779716, 26.603894 46.2780213, 26.6035504 46.2781752, 26.6034484 46.2782443, 26.6033588 46.2783219, 26.6032884 46.2784106, 26.6032516 46.2785472, 26.6033575 46.2786185, 26.6034415 46.2787102, 26.6037188 46.2792826)",,,
