osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,junction,geometry,access
23556915,True,,,Strada Academiei,residential,RO:urban,False,39.525000000000006,,"LINESTRING (26.099009 44.4370587, 26.0988043 44.43723, 26.0987276 44.437287, 26.0986667 44.4373141)",
"[229477787, 23782053]",True,"['4', '3']",DN4,Bulevardul Ion Constantin Brătianu,primary,60,False,95.23500000000001,,"LINESTRING (26.1023591 44.4353582, 26.1023868 44.4352849, 26.1024028 44.4352567, 26.1024328 44.4352131, 26.1025043 44.4351121, 26.1025914 44.4349967, 26.1026507 44.4349049, 26.1027076 44.4348053, 26.1027741 44.4346736, 26.1028054 44.4345673)",
"[28430422, 668309191]",True,4,DN4;DN2;DN3,Piața Universității,primary,50,False,34.137,circular,"LINESTRING (26.1023591 44.4353582, 26.1024044 44.4353486, 26.1024485 44.4353422, 26.1024909 44.4353401, 26.1025347 44.4353423, 26.1025836 44.4353507, 26.1026242 44.4353633, 26.1026497 44.4353739, 26.1026727 44.4353881, 26.1026896 44.435402, 26.1027078 44.435418, 26.1027323 44.4354425)",
174965593,False,,,Strada Cavafii Vechi,residential,RO:urban,False,38.318,,"LINESTRING (26.1055837 44.4331266, 26.1055824 44.4334712)",
894313712,False,,,Strada Cavafii Vechi,residential,,True,12.443,,"LINESTRING (26.1055837 44.4331266, 26.1055838 44.4330147)",
53083599,True,1,,Strada Biserica Răsvan,residential,RO:urban,False,93.992,,"LINESTRING (26.1055837 44.4331266, 26.1058393 44.4331336, 26.1058974 44.43313, 26.1059385 44.4331207, 26.105994 44.4330965, 26.106029 44.4330712, 26.1060543 44.4330492, 26.1061128 44.4329894, 26.1061893 44.4329113, 26.1062162 44.4328869, 26.1062455 44.4328656, 26.1062853 44.432841, 26.1064066 44.4327673, 26.106493 44.4327197, 26.1065167 44.4327067)",
894313713,False,,,Strada Băniei,residential,,True,12.245999999999999,,"LINESTRING (26.1055837 44.4331266, 26.1055016 44.433122, 26.10543 44.4331175)",
894313713,False,,,Strada Băniei,residential,,False,12.245999999999999,,"LINESTRING (26.10543 44.4331175, 26.1055016 44.433122, 26.1055837 44.4331266)",
231769535,False,2,,,tertiary,50,False,14.705,,"LINESTRING (26.1015194 44.4374897, 26.1013445 44.4374462)",
231769534,True,4,DN1;DN1A;DN7,Bulevardul Nicolae Bălcescu,primary,60,False,41.5,,"LINESTRING (26.1015194 44.4374897, 26.1013542 44.4378226, 26.1013449 44.4378415)",
389234566,False,2,,Strada Batiștei,tertiary,50,True,142.21500000000003,,"LINESTRING (26.1015194 44.4374897, 26.1016026 44.4375117, 26.1016496 44.4375251, 26.1016585 44.4375269, 26.1017776 44.437557, 26.1022978 44.4376946, 26.1023367 44.4377058, 26.1023721 44.4377178, 26.1024077 44.437733, 26.1025361 44.4377953, 26.1026592 44.4378571, 26.1030958 44.4380757)",
231769535,False,2,,,tertiary,50,True,14.705,,"LINESTRING (26.1013445 44.4374462, 26.1015194 44.4374897)",
"[196636258, 891089879]",True,4,DN1;DN1A;DN7,Bulevardul Nicolae Bălcescu,primary,60,False,222.41899999999998,,"LINESTRING (26.1013445 44.4374462, 26.1015374 44.4370556, 26.1017532 44.4366189, 26.1019363 44.4362481, 26.1020559 44.4360079, 26.1021663 44.4357678, 26.1022131 44.4356481, 26.10225 44.4355538)",
