osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,access
"[529020131, 460354725]","['2', '3']",B91,Rosentaler Straße,primary,50,True,False,60.887,"LINESTRING (14.3037542 46.6198077, 14.3037651 46.61985, 14.3038074 46.6200272, 14.3038208 46.6202151, 14.3038289 46.6203519)",,,
48510304,,,Viktringer Ring,residential,30,True,False,152.10000000000002,"LINESTRING (14.3038289 46.6203519, 14.3039728 46.6203529, 14.3041026 46.6203544, 14.3044928 46.6203588, 14.3050788 46.6204129, 14.3058131 46.6204504)",,,
460354725,3,B91,Rosentaler Straße,primary,50,True,False,42.261,"LINESTRING (14.3038289 46.6203519, 14.3038328 46.6205504, 14.3038221 46.6207318)",,,
536409828,4,B70c,Viktringer Ring,primary,50,False,False,11.459,"LINESTRING (14.3038221 46.6207318, 14.3036721 46.6207344)",,,
"[460354728, 65490296, 65490263]","['2', '4']",B70c,Viktringer Ring,primary,50,False,True,193.30499999999998,"LINESTRING (14.3038221 46.6207318, 14.3039837 46.6207156, 14.3046952 46.6206883, 14.3056938 46.6206621, 14.3058916 46.620654, 14.3063487 46.6206376)",,,
"[460347618, 460356780, 460356781]","['2', '3']",B91,Villacher Ring,primary,50,True,False,298.05499999999995,"LINESTRING (14.3038221 46.6207318, 14.3038124 46.620894, 14.303791 46.6211479, 14.3037707 46.6214663, 14.3037373 46.6216364, 14.3036517 46.6219676, 14.3035723 46.6222287, 14.3034129 46.6226973, 14.3033068 46.6229839, 14.3031619 46.6232341, 14.3031452 46.623263, 14.3030863 46.6233468)",,,
216984166,3,B83,Villacher Straße,primary,50,True,False,12.824,"LINESTRING (14.3022996 46.6232933, 14.3024611 46.6232617)",,,
460336222,2,B83,Villacher Straße,primary,50,False,True,30.107,"LINESTRING (14.3022996 46.6232933, 14.3019054 46.623297)",,,
852373243,4,,Dr.-Herrmann-Gasse,residential,30,False,True,8.472,"LINESTRING (14.3055817 46.6242145, 14.3055648 46.6242898)",,,
463295890,2,,Dr.-Herrmann-Gasse,residential,30,True,False,64.36200000000001,"LINESTRING (14.3055817 46.6242145, 14.3055491 46.6241607, 14.3055455 46.6241021, 14.3055912 46.6237656, 14.3056121 46.6237155, 14.3056556 46.6236502)",,,
463301847,3,,Ursulinengasse,residential,30,False,True,16.698,"LINESTRING (14.3052878 46.6251811, 14.3052385 46.6253274)",,,
"[1136048162, 1136048165, 1136048166, 463301845, 463301846, 463301853]",3,,Ursulinengasse,residential,30,True,False,86.624,"LINESTRING (14.3052878 46.6251811, 14.3052703 46.6250853, 14.3052811 46.6250177, 14.3052942 46.6249417, 14.3053269 46.624839, 14.3053629 46.6247386, 14.3053912 46.6246585, 14.3054356 46.624533, 14.3054646 46.6244873, 14.3054947 46.6244523, 14.3055189 46.6244306)",,,
349224886,,,10.-Oktober-Straße,residential,,False,True,2.913,"LINESTRING (14.3074252 46.621573, 14.3074251 46.6215992)",,,
24321314,,,Paulitschgasse,residential,,False,True,80.157,"LINESTRING (14.3074252 46.621573, 14.3070251 46.6215786, 14.3063757 46.6215807)",,,
349224886,,,10.-Oktober-Straße,residential,,False,False,106.915,"LINESTRING (14.3074252 46.621573, 14.3074257 46.6214641, 14.3074267 46.6214001, 14.3074261 46.6213762, 14.3074282 46.6209719, 14.3074293 46.6207498, 14.3074301 46.6206115)",,,
26567156,,,Priesterhausgasse,residential,30,True,False,27.572000000000003,"LINESTRING (14.3108736 46.6256036, 14.3105874 46.625567, 14.3105187 46.625558)",,,
629525001,,,Priesterhausgasse,residential,30,True,False,30.863,"LINESTRING (14.3108736 46.6256036, 14.310622 46.6256226, 14.3106004 46.6256335, 14.3104976 46.6256814)",,,
60980026,,,Bahnhofstraße,residential,30,False,False,13.815999999999999,"LINESTRING (14.3104976 46.6256814, 14.3105126 46.6255945, 14.3105187 46.625558)",,,
"[22690008, 60980026]",,,Bahnhofstraße,residential,30,False,True,56.46,"LINESTRING (14.3104976 46.6256814, 14.3104773 46.625809, 14.3104587 46.6259221, 14.310406 46.6261852)",,,
24311365,2,,Karfreitstraße,residential,,True,False,99.754,"LINESTRING (14.3086537 46.6215956, 14.3086555 46.62164, 14.3086529 46.6216689, 14.3086636 46.6224926)",,,
"[24311318, 715363071]",2,,Paulitschgasse,residential,30,False,"[False, True]",24.471999999999998,"LINESTRING (14.3086537 46.6215956, 14.308724 46.6215786, 14.3088711 46.6215388, 14.3089564 46.6215245)",,,
794568051,2,,Dr.-Herrmann-Gasse,residential,,False,False,11.91,"LINESTRING (14.3056932 46.6230228, 14.3056937 46.6230771, 14.3056922 46.6231299)",,,
794568054,,,Dr.-Herrmann-Gasse,residential,,True,False,53.574999999999996,"LINESTRING (14.305649 46.622542, 14.3056918 46.6229743, 14.3056932 46.6230228)",,,
"[65490290, 794568055]",,,"['Benediktinerplatz', 'Lichtenfelsgasse']",residential,30,True,False,76.157,"LINESTRING (14.305649 46.622542, 14.3057866 46.6225474, 14.3065439 46.6225348, 14.3066413 46.6225143)",,,
"[1136048163, 1136048164, 1136048167, 463301844, 463301848]",2,,Ursulinengasse,residential,30,True,False,86.58699999999999,"LINESTRING (14.3055189 46.6244306, 14.3055357 46.6244589, 14.3055458 46.6244846, 14.3055469 46.6245181, 14.305521 46.6245962, 14.3054348 46.6248649, 14.3054013 46.6249579, 14.3053474 46.6250877, 14.3052878 46.6251811)",,,
"[852373244, 852393741]",4,,Ursulinengasse,residential,30,False,False,16.044,"LINESTRING (14.3055189 46.6244306, 14.3055253 46.6244121, 14.3055648 46.6242898)",,,
853333788,,,Koschatstraße,secondary,50,False,False,7.441,"LINESTRING (14.302496 46.6258753, 14.3025915 46.6258886)",,,
1265134808,3,,,primary_link,50,True,False,8.349,"LINESTRING (14.3029874 46.6233148, 14.3030863 46.6233468)",,,
"[460354722, 65490282, 65490303]","['2', '3']",B91,Villacher Ring,primary,50,True,False,258.641,"LINESTRING (14.3029874 46.6233148, 14.3030477 46.6232279, 14.3031481 46.6230582, 14.3032026 46.6229559, 14.3033195 46.6226667, 14.3034432 46.6222899, 14.3035461 46.6219157, 14.3036008 46.6217014, 14.3036293 46.621509, 14.3036467 46.6211631, 14.303652 46.6210498)",,,
72590893,2,B70,Feldmarschall-Conrad-Platz,primary,50,True,False,71.771,"LINESTRING (14.313699 46.6254594, 14.3137429 46.6252689, 14.313758 46.6251583, 14.3137509 46.6250627, 14.3137226 46.6249507, 14.3136653 46.6248246)",,,
1091683300,2,B70,Völkermarkter Ring,primary,50,True,False,5.938000000000001,"LINESTRING (14.3129045 46.6278143, 14.3128514 46.6278393, 14.3128388 46.6278424)",,,
1091683306,1,B70,St. Veiter Ring,primary,50,True,False,7.699999999999999,"LINESTRING (14.3128112 46.6277916, 14.3128444 46.6277931, 14.3129045 46.6278143)",,,
1091683307,2,,Sankt Veiter Ring,secondary,50,True,False,13.763000000000002,"LINESTRING (14.3128112 46.6277916, 14.3128081 46.6277651, 14.3128205 46.6277281, 14.3128714 46.6276803)",,,
"[1091635417, 1091635419, 460365844, 1091683303]","['2', '3']",B70,"['St. Veiter Ring', 'Völkermarkter Ring']",primary,50,True,False,102.288,"LINESTRING (14.3128388 46.6278424, 14.3127809 46.6278568, 14.3127314 46.6278682, 14.3125162 46.6279091, 14.3123747 46.6279212, 14.3120527 46.6279325, 14.3116916 46.6279336, 14.3115213 46.6279022)",,,
1091683304,2,,Sankt Veiter Ring,secondary,50,True,False,6.077999999999999,"LINESTRING (14.3128388 46.6278424, 14.312824 46.6278247, 14.3128112 46.6277916)",,,
1265134804,3,B91,Villacher Ring,primary,50,True,False,7.23,"LINESTRING (14.3030863 46.6233468, 14.3030438 46.6234049)",,,
"[24306362, 60905214]",1,,"['Stauderplatz', 'Villacher Straße']",residential,"['50', '30']",True,False,110.374,"LINESTRING (14.3030863 46.6233468, 14.3032047 46.6233864, 14.3037223 46.6235458, 14.3038584 46.6235736, 14.3040718 46.6236077, 14.3044496 46.6236595)",,,
1265134809,2,,,primary_link,50,True,False,7.918,"LINESTRING (14.3030438 46.6234049, 14.3029491 46.6233759)",,,
"[460347609, 529020124]","['2', '3']",B83,Villacher Ring,primary,50,True,False,59.462999999999994,"LINESTRING (14.3030438 46.6234049, 14.3029533 46.623538, 14.3028354 46.623776, 14.3027331 46.623893)",,,
1265134807,3,B91,Villacher Ring,primary,50,True,False,7.397,"LINESTRING (14.3029491 46.6233759, 14.3029874 46.6233148)",,,
"[1265134810, 216984165]",1,B83,Villacher Straße,primary,50,True,False,50.821000000000005,"LINESTRING (14.3029491 46.6233759, 14.3027895 46.6233342, 14.3026497 46.6233125, 14.3024982 46.6233005, 14.3022996 46.6232933)",,,
