osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,junction,bridge,access,width
28493088,,,residential,,False,False,85.46000000000001,"LINESTRING (14.419989 48.3536688, 14.4197592 48.3537107, 14.4195493 48.3537447, 14.4194536 48.3537566, 14.4193462 48.3537654, 14.4189941 48.3537831, 14.4189014 48.3537889, 14.4188519 48.3537953)",Friedhofgasse,,,,
28493088,,,residential,,False,True,83.435,"LINESTRING (14.419989 48.3536688, 14.4205617 48.3535494, 14.4210638 48.3534389)",Friedhofgasse,,,,
146122756,,,residential,,False,False,176.238,"LINESTRING (14.419989 48.3536688, 14.4202003 48.3540095, 14.4203425 48.3542516, 14.4205003 48.3545227, 14.4206685 48.3548596, 14.420748 48.3550317, 14.4207964 48.3551586)",Burgfeld,,,,
5853722,,B125,primary,50,False,False,36.868,"LINESTRING (14.4207964 48.3551586, 14.4203474 48.3553032)",Prager Straße,,,,
5853722,,B125,primary,50,False,True,64.634,"LINESTRING (14.4207964 48.3551586, 14.4216035 48.3549345)",Prager Straße,,,,
146122756,,,residential,,False,True,176.238,"LINESTRING (14.4207964 48.3551586, 14.420748 48.3550317, 14.4206685 48.3548596, 14.4205003 48.3545227, 14.4203425 48.3542516, 14.4202003 48.3540095, 14.419989 48.3536688)",Burgfeld,,,,
67417011,,,residential,,False,False,197.43,"LINESTRING (14.421047 48.3570176, 14.4208311 48.3568702, 14.4207057 48.3567962, 14.4205622 48.3567187, 14.4205179 48.3566875, 14.420473 48.3566376, 14.4201987 48.3562196, 14.4200559 48.3560187, 14.4197279 48.3556192, 14.4196693 48.3555258)",Punzenbergstraße,,,,
67417011,,,residential,,False,True,50.792,"LINESTRING (14.421047 48.3570176, 14.421174 48.3571136, 14.4212263 48.3571524, 14.4214755 48.3573743)",Punzenbergstraße,,,,
146122751,,,residential,,False,False,97.827,"LINESTRING (14.421047 48.3570176, 14.4207834 48.357196, 14.4207538 48.3572246, 14.4207382 48.3572903, 14.4207017 48.3573284, 14.42022 48.3575296, 14.4200907 48.3575905)",Am Rosengarten,,,,
146122759,,,residential,,False,True,87.378,"LINESTRING (14.4227939 48.357188, 14.422305 48.3572336, 14.4222243 48.356779)",Narzissenweg,,,,
146122751,,,residential,,False,True,97.827,"LINESTRING (14.4200907 48.3575905, 14.42022 48.3575296, 14.4207017 48.3573284, 14.4207382 48.3572903, 14.4207538 48.3572246, 14.4207834 48.357196, 14.421047 48.3570176)",Am Rosengarten,,,,
146125729,,,residential,,False,True,74.688,"LINESTRING (14.4174762 48.3534041, 14.4175837 48.3533779, 14.4177765 48.3533217, 14.4180302 48.3532156, 14.4183579 48.3530801)",Feuerweg,,,,
19785330,,,residential,,False,True,152.69299999999998,"LINESTRING (14.4138754 48.3497944, 14.41349 48.3499979, 14.4132091 48.3501298, 14.4128065 48.3503518, 14.4122666 48.3506551)",Wiesenweg,,,,
368353117,,,residential,,False,True,60.705,"LINESTRING (14.4179036 48.3569687, 14.4176727 48.3569865, 14.4173592 48.3570241, 14.4172554 48.3570325, 14.4172095 48.3570311, 14.4171551 48.3570217, 14.4170959 48.3570058)",Alberndorfer Straße,,,,
146085737,,L1467,tertiary,50,False,False,11.384,"LINESTRING (14.4170959 48.3570058, 14.4170087 48.3570902)",Alberndorfer Straße,,,,
146085737,,L1467,tertiary,50,False,True,133.05599999999998,"LINESTRING (14.4170959 48.3570058, 14.4175713 48.3565187, 14.4178046 48.3562895, 14.4179108 48.3561918, 14.4180406 48.356093, 14.418139 48.3560346)",Alberndorfer Straße,,,,
368353117,,,residential,,False,False,60.705,"LINESTRING (14.4170959 48.3570058, 14.4171551 48.3570217, 14.4172095 48.3570311, 14.4172554 48.3570325, 14.4173592 48.3570241, 14.4176727 48.3569865, 14.4179036 48.3569687)",Alberndorfer Straße,,,,
