osmid,name,highway,oneway,reversed,length,geometry,lanes,width,maxspeed,bridge,junction,ref
224176371,Rua dos Mouros,residential,True,False,38.599000000000004,"LINESTRING (-7.6518629 37.1237083, -7.6522068 37.1237666, -7.6522772 37.1237304)",,,,,,
32559780,Rua dos Mouros,residential,True,False,26.836,"LINESTRING (-7.6522772 37.1237304, -7.6520287 37.1235926)",,,,,,
"[171894088, 923139326, 923139327]","['Rua Sesinando da Purificação Azinheira', ""Calçada de Sant'Anna"", 'Largo de Santa Ana']",residential,False,True,118.381,"LINESTRING (-7.6513577 37.1284554, -7.6511023 37.1285409, -7.6509491 37.1282898, -7.6508025 37.1280761, -7.6504434 37.1282212)",,,,,,
173661682,,tertiary,True,False,5.811999999999999,"LINESTRING (-7.6462445 37.1229556, -7.646214 37.1229652, -7.6461905 37.1229834)",,,,,roundabout,
525861934,Rua João Arias,tertiary,True,False,15.338,"LINESTRING (-7.6461905 37.1229834, -7.6460175 37.122983)",,,,,,
173661682,,tertiary,True,False,8.707,"LINESTRING (-7.6461905 37.1229834, -7.6461775 37.1230073, -7.6461769 37.1230334, -7.646189 37.1230577)",,,,,roundabout,
173661682,,tertiary,True,False,5.8100000000000005,"LINESTRING (-7.646189 37.1230577, -7.6462117 37.1230765, -7.6462418 37.1230869)",,,,,roundabout,
173188142,,secondary,True,False,47.503,"LINESTRING (-7.6449555 37.1220656, -7.6448828 37.122058, -7.6448192 37.1220676, -7.6447619 37.1220918, -7.6447161 37.1221283, -7.6446857 37.1221739, -7.6446736 37.1222247, -7.6446807 37.122276, -7.6447114 37.1223295)",1,5,50,,roundabout,
525861925,Travessa Poeta Isidoro Pires,residential,False,False,35.323,"LINESTRING (-7.6502261 37.1229552, -7.6500316 37.1230311, -7.6499126 37.1230481, -7.6498526 37.1230567)",,,,,,
525861931,Rua João Arias,tertiary,True,False,19.397,"LINESTRING (-7.6449649 37.1224697, -7.6450192 37.1224922, -7.6451627 37.1225441)",1,,,,,
175449172,Rua João Arias,tertiary,False,False,90.238,"LINESTRING (-7.6451627 37.1225441, -7.6459533 37.1229613, -7.6460175 37.122983)",,,,,,
525861930,Rua João Arias,tertiary,True,False,23.423000000000002,"LINESTRING (-7.6451627 37.1225441, -7.6450829 37.1224323, -7.6450413 37.1223573)",1,,,,,
32755162,Rua das Freiras,residential,False,True,4.165,"LINESTRING (-7.6464354 37.1228306, -7.6464551 37.1228646)",,,,,,
32755162,Rua das Freiras,residential,False,False,112.23,"LINESTRING (-7.6464354 37.1228306, -7.6463904 37.122753, -7.6463114 37.1226168, -7.6461845 37.1224187, -7.6459104 37.1219969, -7.6458636 37.1219304)",,,,,,
525861936,,residential,True,False,22.275,"LINESTRING (-7.6464354 37.1228306, -7.6462879 37.1229055, -7.6462445 37.1229556)",,,,,,
175449172,Rua João Arias,tertiary,False,True,90.238,"LINESTRING (-7.6460175 37.122983, -7.6459533 37.1229613, -7.6451627 37.1225441)",,,,,,
525861935,Rua João Arias,tertiary,True,False,17.855,"LINESTRING (-7.6460175 37.122983, -7.6461048 37.1230429, -7.646189 37.1230577)",,,,,,
526311278,Rua Doutor Manuel Trindade,residential,False,True,70.964,"LINESTRING (-7.6525606 37.1217759, -7.6517666 37.1218564)",,,,,,
"[140108372, 526311279]",Praceta Doutor Manuel Trindade,residential,True,False,119.19699999999999,"LINESTRING (-7.6525606 37.1217759, -7.6526883 37.1217629, -7.6527312 37.1217265, -7.65275 37.1213844, -7.6527192 37.1213437, -7.6526132 37.1213437, -7.6525743 37.1213758, -7.6525606 37.1217759)",,,,,,
527370842,,residential,False,True,101.61,"LINESTRING (-7.6524818 37.129975, -7.6520864 37.1291173)",1,,,,,
64352520,Rua Borda d'Água da Assêca,residential,False,True,139.411,"LINESTRING (-7.6518756 37.1279518, -7.6519187 37.1279197, -7.6518996 37.1278902, -7.6515822 37.1275426, -7.6514117 37.1274054, -7.6511866 37.127322, -7.6507445 37.1273273)",,,,,,
527370870,Rua Borda d'Água da Assêca,residential,True,False,11.36,"LINESTRING (-7.6518756 37.1279518, -7.6518233 37.1279905, -7.6517818 37.1280214)",,,,,,
548955329,Travessa Nossa Senhora do Livramento,residential,True,False,27.79,"LINESTRING (-7.6447742 37.1280808, -7.6446994 37.1278381)",,,,,,
32512200,Rua Poeta Emiliano da Costa,residential,True,False,78.455,"LINESTRING (-7.6447742 37.1280808, -7.6453118 37.1279427, -7.6456165 37.1278644)",1,,,,,
38130151,Calçada Dona Ana,residential,False,True,6.004,"LINESTRING (-7.6514102 37.1266552, -7.6513762 37.1267019)",,3,,,,
549714532,Rua Terreiro do Parguinho,residential,False,False,18.534,"LINESTRING (-7.6514102 37.1266552, -7.6515969 37.1267302)",,,,,,
38130151,Calçada Dona Ana,residential,False,False,153.218,"LINESTRING (-7.6514102 37.1266552, -7.6515602 37.1264493, -7.6515733 37.1264333, -7.6518249 37.1261255, -7.6520622 37.1257968, -7.65234 37.1254954)",,3,,,,
549714532,Rua Terreiro do Parguinho,residential,False,True,18.534,"LINESTRING (-7.6515969 37.1267302, -7.6514102 37.1266552)",,,,,,
633742731,Rua Maria Piedade Vaz Baganha,secondary,False,False,6.96,"LINESTRING (-7.6551446 37.1225537, -7.6551682 37.1226134)",2,,50,,,
633742735,,secondary,False,False,10.557,"LINESTRING (-7.6551446 37.1225537, -7.6551281 37.1225617, -7.6550468 37.1226078)",2,,50,,,
633742747,Rua Doutor Miguel Bombarda,secondary,False,True,7.372,"LINESTRING (-7.6550468 37.1226078, -7.6549638 37.1226039)",2,5,50,,,
633742735,,secondary,False,True,10.557,"LINESTRING (-7.6550468 37.1226078, -7.6551281 37.1225617, -7.6551446 37.1225537)",2,,50,,,
633742738,Rua Doutor Miguel Bombarda,secondary,True,False,10.782,"LINESTRING (-7.6550468 37.1226078, -7.6551251 37.1226117, -7.6551682 37.1226134)",1,,50,,,
633742731,Rua Maria Piedade Vaz Baganha,secondary,False,True,6.96,"LINESTRING (-7.6551682 37.1226134, -7.6551446 37.1225537)",2,,50,,,
79138318,Avenida Dom Manuel I,secondary,True,False,8.685,"LINESTRING (-7.6448622 37.1225025, -7.6448885 37.1224751, -7.6449186 37.1224387)",1,,50,,,
633749826,,secondary_link,True,False,10.021,"LINESTRING (-7.6448622 37.1225025, -7.6449193 37.1224745, -7.6449649 37.1224697)",1,,,,,
525861931,Rua João Arias,tertiary,True,False,5.36,"LINESTRING (-7.6449186 37.1224387, -7.6449649 37.1224697)",1,,,,,
633749828,Avenida Dom Manuel I,secondary,True,False,5.094,"LINESTRING (-7.6449186 37.1224387, -7.6449477 37.1223992)",1,,50,,,
633749827,Rua João Arias,tertiary,True,False,6.046,"LINESTRING (-7.6448661 37.122404, -7.6449186 37.1224387)",1,,,,,
173188142,,secondary,True,False,7.287,"LINESTRING (-7.6448661 37.122404, -7.6449072 37.1224047, -7.6449477 37.1223992)",1,5,50,,roundabout,
175843661,Rua Dom Marcelino Franco,tertiary,True,False,6.156,"LINESTRING (-7.6489416 37.1251128, -7.6488812 37.1250855)",1,,30,,,
636131788,,tertiary,True,False,4.7010000000000005,"LINESTRING (-7.6489416 37.1251128, -7.6489367 37.1251263, -7.6489363 37.1251404, -7.6489406 37.1251541)",1,4,,,roundabout,
636131788,,tertiary,True,False,18.779,"LINESTRING (-7.6489406 37.1251541, -7.6489523 37.1251696, -7.6489697 37.1251812, -7.648991 37.1251875, -7.6490137 37.1251878, -7.6490352 37.1251822, -7.6490532 37.1251712, -7.6490657 37.1251561, -7.6490706 37.1251426, -7.649071 37.1251285, -7.6490667 37.1251148)",1,4,,,roundabout,
649170241,Rua da Liberdade,residential,False,False,14.012999999999998,"LINESTRING (-7.6511293 37.1242346, -7.6511276 37.1242832, -7.6511284 37.1243606)",2,,,,,
649170244,Rua da Liberdade,residential,True,False,19.712,"LINESTRING (-7.6511293 37.1242346, -7.6511984 37.124156, -7.6512151 37.1241069, -7.6512262 37.1240778)",1,,,,,
649170248,Rua da Liberdade,residential,False,True,13.195,"LINESTRING (-7.6511293 37.1242346, -7.6511128 37.1241776, -7.6511072 37.1241611, -7.6511018 37.124148, -7.6510892 37.1241205)",2,,,,,
758755854,,residential,True,False,56.949,"LINESTRING (-7.6528144 37.1273537, -7.6526795 37.1273374, -7.6526258 37.1272853, -7.6527116 37.1269564)",,,,,,
64352261,Rua dos Pelames,residential,True,False,42.113,"LINESTRING (-7.6527116 37.1269564, -7.6531754 37.1270382)",,,,,,
923066937,Largo das Portas do Postigo,residential,False,True,17.187,"LINESTRING (-7.6529849 37.1245779, -7.6531682 37.1246282)",,,,,,
86167252,Rua Dom Paio Peres Correia,residential,False,True,38.171,"LINESTRING (-7.6529849 37.1245779, -7.6529803 37.1246273, -7.6527408 37.1248505)",,,,,,
923066937,Largo das Portas do Postigo,residential,False,False,17.187,"LINESTRING (-7.6531682 37.1246282, -7.6529849 37.1245779)",,,,,,
274787553,Rua António Viegas,residential,True,False,92.14699999999999,"LINESTRING (-7.6531682 37.1246282, -7.6531878 37.1246622, -7.6531977 37.1246703, -7.653243 37.1246892, -7.6536753 37.1248793, -7.6539948 37.1251128)",,,,,,
117456900,Rua 31 de Janeiro,residential,True,False,63.736000000000004,"LINESTRING (-7.6467883 37.1234445, -7.6467473 37.1234891, -7.6467283 37.123529, -7.646551 37.1239827)",,,,,,
525861932,Travessa da Caridade,residential,True,False,61.821,"LINESTRING (-7.6467883 37.1234445, -7.6467477 37.1234338, -7.6463536 37.1232053, -7.646305 37.1230777)",,,,,,
173162978,Rua António Pinheiro,tertiary,False,False,138.40499999999997,"LINESTRING (-7.6509488 37.1306911, -7.6513298 37.1300189, -7.6515471 37.1296355, -7.6515629 37.1295501)",,,,,,
941397935,,residential,False,False,99.73400000000001,"LINESTRING (-7.6509488 37.1306911, -7.650577 37.1305682, -7.6505424 37.1305228, -7.6507457 37.1301095, -7.6506563 37.1300755)",,,,,,
941397935,,residential,False,True,99.734,"LINESTRING (-7.6506563 37.1300755, -7.6507457 37.1301095, -7.6505424 37.1305228, -7.650577 37.1305682, -7.6509488 37.1306911)",,,,,,
