osmid,ref,highway,junction,oneway,reversed,length,lanes,name,maxspeed,geometry
690499572,,residential,,False,False,25.125999999999998,1,Rua da Mata,50,"LINESTRING (-7.7659912 40.6041318, -7.7659659 40.6041301, -7.7656941 40.6041185)"
690499572,,residential,,False,True,87.84200000000001,1,Rua da Mata,50,"LINESTRING (-7.7659912 40.6041318, -7.7661137 40.60414, -7.7661893 40.6041422, -7.7662953 40.6041685, -7.7667575 40.6043219, -7.766866 40.604364, -7.7668958 40.6043883, -7.7668976 40.6044341)"
749378765,,residential,,False,False,45.235,1,Rua do Relógio Velho,50,"LINESTRING (-7.7659912 40.6041318, -7.7660141 40.6040067, -7.766023 40.6039419, -7.7660272 40.6038882, -7.7660274 40.6038701, -7.7660278 40.6038261, -7.7660238 40.6037267)"
134098558,,residential,,False,True,124.10900000000001,2,Rua da Eternidade,50,"LINESTRING (-7.7686301 40.6063536, -7.7685486 40.6065862, -7.7683146 40.6072619, -7.7682855 40.6073459, -7.7682565 40.6074331)"
749398745,,residential,,True,False,21.746000000000002,1,Rua da Eternidade,50,"LINESTRING (-7.7686301 40.6063536, -7.7686609 40.6062989, -7.7686833 40.6062671, -7.7687001 40.6062367, -7.768707 40.6062045, -7.7687085 40.6061701)"
"[749398744, 134098563]",,residential,,False,False,9.202,2,"['Rua da Paz', 'Rua da Eternidade']",50,"LINESTRING (-7.7687085 40.6061701, -7.7686715 40.6061667, -7.7686033 40.6061498)"
749398744,,residential,,False,False,46.028999999999996,2,Rua da Eternidade,50,"LINESTRING (-7.7686033 40.6061498, -7.7685582 40.606122, -7.768504 40.6060501, -7.7684039 40.6058761, -7.7683536 40.6057868)"
"[749398744, 134098563]",,residential,,False,True,9.202,2,"['Rua da Paz', 'Rua da Eternidade']",50,"LINESTRING (-7.7686033 40.6061498, -7.7686715 40.6061667, -7.7687085 40.6061701)"
749398746,,residential,,True,False,22.821,1,Rua da Eternidade,50,"LINESTRING (-7.7686033 40.6061498, -7.7686046 40.6061913, -7.7686075 40.6062303, -7.7686107 40.6062695, -7.7686185 40.6063027, -7.7686301 40.6063536)"
749468806,,residential,,False,True,49.778999999999996,1,Travessa de São Julião,50,"LINESTRING (-7.7650481 40.6074097, -7.7647321 40.607144, -7.7646981 40.6071183, -7.7646766 40.6071101, -7.7646314 40.6071032)"
133125513,,residential,,True,False,66.77799999999999,1,Rua do Grémio,50,"LINESTRING (-7.7608016 40.6042426, -7.7610119 40.6045701, -7.7610511 40.6046388, -7.7610564 40.6046473, -7.7610917 40.6046954, -7.7610948 40.6047503, -7.7610987 40.6047921)"
749468807,,residential,,False,False,53.95,1,Travessa do Grémio,50,"LINESTRING (-7.7608016 40.6042426, -7.7611013 40.6041195, -7.7611105 40.6041101, -7.7611121 40.6040996, -7.761109 40.6040902, -7.760981 40.6039217)"
749468807,,residential,,False,True,53.95,1,Travessa do Grémio,50,"LINESTRING (-7.760981 40.6039217, -7.761109 40.6040902, -7.7611121 40.6040996, -7.7611105 40.6041101, -7.7611013 40.6041195, -7.7608016 40.6042426)"
177058288,,residential,,True,False,21.289,,,,"LINESTRING (-7.7616056 40.6009927, -7.7616672 40.6009923, -7.7617365 40.600985, -7.7618514 40.6009572)"
177058294,EN 232,primary,roundabout,True,False,13.556,1,Rotunda Foral Dom Henrique,50,"LINESTRING (-7.7616056 40.6009927, -7.7616213 40.6009578, -7.7616268 40.6009186, -7.7616163 40.6008737)"
131675480,,tertiary,roundabout,True,False,2.671,2,Largo Dr. Couto,50,"LINESTRING (-7.7610987 40.6047921, -7.7610741 40.6048072)"
