osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,width,maxspeed,bridge,junction,tunnel
1163724159,False,,,residential,True,10.844,"LINESTRING (-7.8067601 41.0989852, -7.8067251 41.0989681, -7.8066913 41.0989424, -7.8066719 41.0989163)",,,,,,
85784532,False,2,EM 226,primary,False,50.028,"LINESTRING (-7.8095023 41.0966255, -7.8097598 41.0968755, -7.8098684 41.0969809)",Avenida 5 de Outubro,,,,,
85784532,False,2,EM 226,primary,True,80.735,"LINESTRING (-7.8095023 41.0966255, -7.8090742 41.0962098, -7.8089116 41.0960519)",Avenida 5 de Outubro,,,,,
895214945,False,,,residential,False,55.987,"LINESTRING (-7.8095023 41.0966255, -7.8093741 41.0966594, -7.8089458 41.0967726, -7.8088718 41.0967921)",Largo dos Bancos,,,,,
895214945,False,,,residential,False,35.253,"LINESTRING (-7.8088718 41.0967921, -7.8084748 41.096897)",Largo dos Bancos,,,,,
895214945,False,,,residential,True,55.987,"LINESTRING (-7.8088718 41.0967921, -7.8089458 41.0967726, -7.8093741 41.0966594, -7.8095023 41.0966255)",Largo dos Bancos,,,,,
895214946,True,,,residential,False,64.116,"LINESTRING (-7.8088718 41.0967921, -7.8088427 41.0967408, -7.8083915 41.0963463)",Rua do Teatro,,,,,
895214945,False,,,residential,True,35.253,"LINESTRING (-7.8084748 41.096897, -7.8088718 41.0967921)",Largo dos Bancos,,,,,
603468281,True,2,EM 226,primary,False,71.759,"LINESTRING (-7.8092171 41.0973999, -7.8093123 41.097338, -7.8095534 41.0971812, -7.8097895 41.0970311, -7.8098684 41.0969809)",Rua Cândido dos Reis,,,,,
895214946,True,,,residential,False,73.51899999999999,"LINESTRING (-7.8092171 41.0973999, -7.8091756 41.0973269, -7.8089163 41.0968704, -7.8088718 41.0967921)",Rua do Teatro,,,,,
894651840,True,1,EN 2,primary,False,54.856,"LINESTRING (-7.8083915 41.0963463, -7.8087145 41.0961365, -7.8087885 41.0960947, -7.8088542 41.0960693, -7.8089116 41.0960519)",Avenida Visconde Guedes Teixeira,5,,,,
"[603468281, 122727635]",True,2,EM 226,primary,False,38.907,"LINESTRING (-7.8089035 41.0976523, -7.8089143 41.0976219, -7.8091332 41.0974576, -7.8091907 41.0974171, -7.8092171 41.0973999)","['Rua de Almacave', 'Rua Cândido dos Reis']",9,,,,
839977023,True,,,residential,False,287.23,"LINESTRING (-7.8089035 41.0976523, -7.8088352 41.0976295, -7.8084435 41.0974203, -7.8082357 41.097414, -7.8080826 41.097459, -7.8081816 41.0976929, -7.8083388 41.0979165, -7.808349 41.097931, -7.8084137 41.0979826, -7.8084974 41.0980858, -7.8085009 41.0982392, -7.8085782 41.0983962, -7.8086656 41.098571, -7.8088027 41.0987649, -7.8089629 41.0989315, -7.8091172 41.0991465)",Rua do Castelo,,,,,
122727763,False,,,residential,True,42.941,"LINESTRING (-7.8104889 41.0981961, -7.8105552 41.0981841, -7.8106246 41.0981716, -7.810655 41.0981625, -7.8106851 41.0981484, -7.810841 41.0980591, -7.8109278 41.0980095)",,,,,,
1030461717,False,,,residential,False,143.166,"LINESTRING (-7.8155846 41.1018254, -7.8156877 41.1016619, -7.8159715 41.1012119, -7.8160079 41.1011539, -7.8160444 41.1010913, -7.8160727 41.1010303, -7.816093 41.1009692, -7.8161092 41.1009036, -7.8161193 41.100838, -7.8161274 41.1007253, -7.8161256 41.1006228)",,,,,,
"[122726834, 566319063]",False,,,residential,False,151.556,"LINESTRING (-7.8161256 41.1006228, -7.8159559 41.1006267, -7.814512 41.1006436, -7.8143222 41.1006769)",Rua das Amoreiras,,,,,
1030461717,False,,,residential,True,143.166,"LINESTRING (-7.8161256 41.1006228, -7.8161274 41.1007253, -7.8161193 41.100838, -7.8161092 41.1009036, -7.816093 41.1009692, -7.8160727 41.1010303, -7.8160444 41.1010913, -7.8160079 41.1011539, -7.8159715 41.1012119, -7.8156877 41.1016619, -7.8155846 41.1018254)",,,,,,
89982946,False,,,residential,True,16.443,"LINESTRING (-7.8156115 41.0961918, -7.8156857 41.0963287)",,,,,,
89982946,False,,,residential,False,87.628,"LINESTRING (-7.8156115 41.0961918, -7.8153466 41.0957025, -7.8153913 41.0954451)",,,,,,
1030461737,False,,,residential,False,79.629,"LINESTRING (-7.8066283 41.0943106, -7.8059258 41.0945248, -7.8058411 41.094655)",,,,,,
127631658,False,,EN 226,primary,False,14.933,"LINESTRING (-7.8058411 41.094655, -7.8057974 41.0946578, -7.8056631 41.0946551)",,,,,,
127631658,False,,EN 226,primary,True,202.898,"LINESTRING (-7.8058411 41.094655, -7.8067315 41.0945988, -7.8069097 41.0945749, -7.8079534 41.0942299, -7.8081143 41.0941988, -7.8081551 41.0941965)",,,,,,
1030461737,False,,,residential,True,79.629,"LINESTRING (-7.8058411 41.094655, -7.8059258 41.0945248, -7.8066283 41.0943106)",,,,,,
122726835,False,,,residential,False,9.836,"LINESTRING (-7.8148721 41.1014515, -7.8149384 41.1015245)",,,,,,
122726835,False,,,residential,True,96.347,"LINESTRING (-7.8148721 41.1014515, -7.8143649 41.1008932, -7.8142226 41.1007365)",,,,,,
1069372660,False,,,residential,False,73.493,"LINESTRING (-7.8148721 41.1014515, -7.8149959 41.1013573, -7.815093 41.1012598, -7.8151314 41.1011791, -7.8148948 41.1009125)",,,,,,
1069372660,False,,,residential,True,73.493,"LINESTRING (-7.8148948 41.1009125, -7.8151314 41.1011791, -7.815093 41.1012598, -7.8149959 41.1013573, -7.8148721 41.1014515)",,,,,,
127631681,False,,,residential,True,5.211,"LINESTRING (-7.8098977 41.1014592, -7.8099395 41.1014245)",Avenida Droutor António Osório da Mota,,,,,
1069372663,False,,,residential,False,17.574,"LINESTRING (-7.8098977 41.1014592, -7.8097138 41.1013832)",,,,,,
127631681,False,,,residential,False,129.437,"LINESTRING (-7.8098977 41.1014592, -7.8089651 41.102234, -7.8089203 41.1023471)",Avenida Droutor António Osório da Mota,,,,,
1069372663,False,,,residential,True,17.574,"LINESTRING (-7.8097138 41.1013832, -7.8098977 41.1014592)",,,,,,
1069372663,False,,,residential,False,72.221,"LINESTRING (-7.8097138 41.1013832, -7.8096248 41.1011973, -7.8094348 41.1012826, -7.8096329 41.1014289, -7.8097138 41.1013832)",,,,,,
1069372663,False,,,residential,True,72.221,"LINESTRING (-7.8097138 41.1013832, -7.8096329 41.1014289, -7.8094348 41.1012826, -7.8096248 41.1011973, -7.8097138 41.1013832)",,,,,,
122727562,False,,,residential,True,17.303,"LINESTRING (-7.8112474 41.0992129, -7.8114487 41.0991782)",,,,,,
1069372665,False,,,residential,False,21.043,"LINESTRING (-7.8112474 41.0992129, -7.8114128 41.0993553)",,,,,,
122727562,False,,,residential,False,44.044,"LINESTRING (-7.8112474 41.0992129, -7.8110176 41.0992525, -7.8109711 41.0992973, -7.8109039 41.099412, -7.8108857 41.0994455)",,,,,,
122727964,True,,EM 539,tertiary,False,72.309,"LINESTRING (-7.8104546 41.1016005, -7.8112078 41.1012831)",Jardim da República,,,,,
