osmid,highway,junction,oneway,reversed,length,lanes,name,geometry,bridge,maxspeed,width
111002103,residential,,False,False,33.959,2,Caminho do Ribeiro do Paraiso,"LINESTRING (-16.769384 32.7252974, -16.7691453 32.7255275)",,40,
134136310,residential,,False,True,15.929,,,"LINESTRING (-16.769384 32.7252974, -16.7695422 32.7253504)",,,
111002103,residential,,False,True,68.229,2,Caminho do Ribeiro do Paraiso,"LINESTRING (-16.769384 32.7252974, -16.7694108 32.7251958, -16.769439 32.7250243, -16.7694524 32.7246881)",,40,
111002103,residential,,False,True,33.959,2,Caminho do Ribeiro do Paraiso,"LINESTRING (-16.7691453 32.7255275, -16.769384 32.7252974)",,40,
134136310,residential,,False,False,15.929,,,"LINESTRING (-16.7695422 32.7253504, -16.769384 32.7252974)",,,
111002103,residential,,False,False,68.229,2,Caminho do Ribeiro do Paraiso,"LINESTRING (-16.7694524 32.7246881, -16.769439 32.7250243, -16.7694108 32.7251958, -16.769384 32.7252974)",,40,
134248786,residential,,True,False,204.92399999999998,2,Rua Nova da Graça,"LINESTRING (-16.7694524 32.7246881, -16.7693974 32.7246295, -16.7693518 32.7245426, -16.7692325 32.7242244, -16.7692284 32.724159, -16.7692325 32.7240755, -16.7692968 32.7239074, -16.7693344 32.7238092, -16.7693344 32.723728, -16.769325 32.723649, -16.7692807 32.7235328, -16.7690639 32.7229317)",,40,
26415365,tertiary,,True,False,80.816,,Caminho da Ribeira,"LINESTRING (-16.7709719 32.7245155, -16.7706377 32.7241924, -16.7705726 32.7241277, -16.7704035 32.7239682)",,,
26415365,tertiary,,True,False,22.89,,Caminho da Ribeira,"LINESTRING (-16.7711263 32.7246752, -16.7709719 32.7245155)",,,
384920644,residential,,False,True,32.185,2,,"LINESTRING (-16.7640038 32.7195554, -16.7641386 32.7192891)",,40,
111648858,residential,,True,False,104.657,2,Caminho da Misericordia B,"LINESTRING (-16.7631284 32.7199595, -16.7636964 32.7195274, -16.7637728 32.7194778, -16.7638211 32.7194732, -16.7639163 32.7195082, -16.7640038 32.7195554)",,40,
"[641522836, 641522837]",residential,,False,"[False, True]",75.366,,,"LINESTRING (-16.7631284 32.7199595, -16.7631294 32.7199809, -16.7631311 32.7200154, -16.7633276 32.7202196, -16.7633014 32.7202625, -16.7632324 32.7203358, -16.76306 32.7204977)",,,
26437006,unclassified,,False,False,89.80900000000001,2,Rua Infante Dom Henrique,"LINESTRING (-16.7695999 32.719788, -16.7696432 32.7198456, -16.7700022 32.720323, -16.7700626 32.7203804, -16.7701484 32.7204466)",,,
26437006,unclassified,,False,True,38.172,2,Rua Infante Dom Henrique,"LINESTRING (-16.7695999 32.719788, -16.7695397 32.7197102, -16.7693773 32.7195003)",,,
134072369,residential,,False,False,73.336,,,"LINESTRING (-16.7695999 32.7190253, -16.769738 32.7192386, -16.7697421 32.7192656, -16.7697153 32.7193017, -16.7693773 32.7195003)",,,
134072364,residential,,True,False,72.668,,,"LINESTRING (-16.7702886 32.7194958, -16.7700666 32.7195635, -16.7699915 32.7196019, -16.769899 32.7196639, -16.7698118 32.7197113, -16.7695999 32.719788)",,50,
560384863,residential,,False,False,23.6,,,"LINESTRING (-16.7702886 32.7194958, -16.7702715 32.7194591, -16.7702421 32.7194152, -16.7702118 32.7193769, -16.7701691 32.7193346, -16.7701501 32.7193211)",,,
