osmid,ref,highway,junction,oneway,reversed,length,geometry,name,maxspeed,bridge,lanes
31145662,,tertiary,,False,False,22.075,"LINESTRING (-2.369908 52.6669906, -2.3698038 52.6670346, -2.3696393 52.667104)",Aston Street,30 mph,,
31145662,,tertiary,,False,True,214.981,"LINESTRING (-2.369908 52.6669906, -2.3702996 52.6668254, -2.3709257 52.6665664, -2.3713591 52.6664011, -2.3717659 52.6663243, -2.3727753 52.6662596)",Aston Street,30 mph,,
406679566,,unclassified,,False,False,80.397,"LINESTRING (-2.369908 52.6669906, -2.3698266 52.6668852, -2.369813 52.6667546, -2.3699104 52.6665773, -2.3700373 52.6663341, -2.3700603 52.6663033)",Station Approach,,,
406679566,,unclassified,,False,True,104.88,"LINESTRING (-2.3715215 52.6661623, -2.3711816 52.6661596, -2.3710797 52.6661637, -2.3707602 52.666161, -2.3702685 52.6661871, -2.3701121 52.6662338, -2.3700603 52.6663033)",Station Approach,,,
97086781,B4379,secondary,,False,False,38.344,"LINESTRING (-2.3729594 52.669417, -2.3728232 52.6697518)",Broadway,30 mph,,
97086781,B4379,secondary,,False,True,93.561,"LINESTRING (-2.3729594 52.669417, -2.3729911 52.6692643, -2.3730188 52.668577)",Broadway,30 mph,,
406679578,,residential,,False,False,117.62299999999999,"LINESTRING (-2.3729594 52.669417, -2.3734363 52.6694037, -2.3737115 52.6693687, -2.3737429 52.6692734, -2.3741125 52.6692432, -2.3741806 52.6692146, -2.3741754 52.6689904)",,,,
406679578,,residential,,False,True,117.623,"LINESTRING (-2.3741754 52.6689904, -2.3741806 52.6692146, -2.3741125 52.6692432, -2.3737429 52.6692734, -2.3737115 52.6693687, -2.3734363 52.6694037, -2.3729594 52.669417)",,,,
406679566,,unclassified,,False,False,104.88,"LINESTRING (-2.3700603 52.6663033, -2.3701121 52.6662338, -2.3702685 52.6661871, -2.3707602 52.666161, -2.3710797 52.6661637, -2.3711816 52.6661596, -2.3715215 52.6661623)",Station Approach,,,
406679566,,unclassified,,False,True,80.39699999999999,"LINESTRING (-2.3700603 52.6663033, -2.3700373 52.6663341, -2.3699104 52.6665773, -2.369813 52.6667546, -2.3698266 52.6668852, -2.369908 52.6669906)",Station Approach,,,
406679582,,unclassified,,False,False,196.195,"LINESTRING (-2.3700603 52.6663033, -2.3699952 52.6661944, -2.3697412 52.66609, -2.3694094 52.666013, -2.3692865 52.6659509, -2.3691472 52.6659037, -2.3674492 52.6656825)",,,,
406679582,,unclassified,,False,True,196.195,"LINESTRING (-2.3674492 52.6656825, -2.3691472 52.6659037, -2.3692865 52.6659509, -2.3694094 52.666013, -2.3697412 52.66609, -2.3699952 52.6661944, -2.3700603 52.6663033)",,,,
31145685,,unclassified,,False,False,22.112,"LINESTRING (-2.3658877 52.6682859, -2.3657332 52.6681105)",Curriers Lane,,,2
406680508,,residential,,False,False,16.663,"LINESTRING (-2.3658877 52.6682859, -2.3660991 52.6682083)",,,,
31145685,,unclassified,,False,True,85.488,"LINESTRING (-2.3658877 52.6682859, -2.3662075 52.6687055, -2.36629 52.668815, -2.3664202 52.6689836)",Curriers Lane,,,2
406680508,,residential,,False,True,16.663,"LINESTRING (-2.3660991 52.6682083, -2.3658877 52.6682859)",,,,
97086772,,tertiary,,False,True,63.771,"LINESTRING (-2.3660069 52.6677808, -2.3661267 52.6677468, -2.366308 52.6676976, -2.3664584 52.6676692, -2.3669069 52.6676151)",Aston Road,30 mph,,
730260930,,tertiary,,True,False,20.543999999999997,"LINESTRING (-2.3660069 52.6677808, -2.3658619 52.6678319, -2.3657312 52.6678567)",Aston Road,30 mph,,
97086725,A464,primary,,False,True,17.509,"LINESTRING (-2.3728228 52.665796, -2.3727799 52.6656407)",Market Place,30 mph,,
97086725,A464,primary,,False,False,33.66,"LINESTRING (-2.3728228 52.665796, -2.3728517 52.665942, -2.3729292 52.6660904)",Market Place,30 mph,,
406681186,,residential,,False,False,73.111,"LINESTRING (-2.3728228 52.665796, -2.372315 52.6658143, -2.3721183 52.6658289, -2.3721063 52.6656002)",,,,
406681186,,residential,,False,True,73.111,"LINESTRING (-2.3721063 52.6656002, -2.3721183 52.6658289, -2.372315 52.6658143, -2.3728228 52.665796)",,,,
407043529,,residential,,False,True,5.986,"LINESTRING (-2.3765595 52.6710853, -2.3766468 52.6710755)",,,,
635582516,,residential,,False,True,187.17200000000003,"LINESTRING (-2.3687183 52.6669457, -2.3686258 52.6669284, -2.3677774 52.6667694, -2.3679067 52.666495, -2.3678757 52.6664899, -2.3666321 52.6662863)",Springhill,,,
730260924,,tertiary,roundabout,True,False,3.3,"LINESTRING (-2.3656791 52.6677314, -2.3657157 52.6677511)",Aston Road,30 mph,,
730260924,,tertiary,roundabout,True,False,12.475999999999999,"LINESTRING (-2.3657157 52.6677511, -2.3657394 52.6677752, -2.3657503 52.6678025, -2.3657475 52.6678305, -2.3657312 52.6678567)",Aston Road,30 mph,,
730260925,,tertiary,,True,False,19.912,"LINESTRING (-2.3657157 52.6677511, -2.3658391 52.667764, -2.3660069 52.6677808)",Aston Road,30 mph,,
730260924,,tertiary,roundabout,True,False,4.068,"LINESTRING (-2.3657312 52.6678567, -2.365714 52.6678717, -2.3656924 52.6678845)",Aston Road,30 mph,,
730260932,,unclassified,,True,False,19.081,"LINESTRING (-2.3656924 52.6678845, -2.3656929 52.6680561)",Curriers Lane,,,
730261381,,residential,,False,True,13.737,"LINESTRING (-2.3657661 52.6673529, -2.365793 52.6673766, -2.3658719 52.6674584)",Springhill,,,
406675948,,residential,,False,False,145.376,"LINESTRING (-2.3658719 52.6674584, -2.366057 52.6674042, -2.3661281 52.6673627, -2.3661991 52.6672968, -2.3663625 52.6668871, -2.3663812 52.6668402, -2.3666321 52.6662863)",Springhill,,,
406675948,,residential,,False,True,19.035,"LINESTRING (-2.3658719 52.6674584, -2.3658082 52.6674864, -2.3656647 52.667574)",Springhill,,,
730261381,,residential,,False,False,13.737,"LINESTRING (-2.3658719 52.6674584, -2.365793 52.6673766, -2.3657661 52.6673529)",Springhill,,,
406675948,,residential,,False,False,19.035,"LINESTRING (-2.3656647 52.667574, -2.3658082 52.6674864, -2.3658719 52.6674584)",Springhill,,,
730260926,,residential,,True,False,17.625,"LINESTRING (-2.3656647 52.667574, -2.3656587 52.6676571, -2.3656791 52.6677314)",Springhill,,,
6302846,A4169,primary,roundabout,True,False,12.072,"LINESTRING (-2.3776848 52.6639937, -2.37768 52.6639837, -2.3776812 52.6639573, -2.3777017 52.6639287, -2.3777326 52.6639102, -2.377753 52.6639032)",,,,
484041501,,residential,,False,True,24.65,"LINESTRING (-2.3743626 52.6655712, -2.3740413 52.6656769)",Church Meadow,,,
"[97086739, 484041500, 484041501]",,residential,,False,False,38.263999999999996,"LINESTRING (-2.3743626 52.6655712, -2.3743959 52.6655603, -2.3745424 52.6655294, -2.3745863 52.6655229, -2.3749043 52.6654711)",Church Meadow,,yes,
855938479,,residential,,False,False,25.146,"LINESTRING (-2.3743626 52.6655712, -2.3744826 52.6657444, -2.3745021 52.6657808)",,,,
855938479,,residential,,False,True,25.146,"LINESTRING (-2.3745021 52.6657808, -2.3744826 52.6657444, -2.3743626 52.6655712)",,,,
97086737,,residential,,False,False,6.565,"LINESTRING (-2.3699685 52.6649102, -2.3698712 52.6649083)",Mead Way,,,
1000808912,,residential,,False,True,6.531,"LINESTRING (-2.3697744 52.6649064, -2.3698712 52.6649083)",Mead Way,,,
97086795,,residential,,False,False,34.44,"LINESTRING (-2.3693785 52.6674371, -2.3695075 52.6673529, -2.3698085 52.6672849)",Bluegate,,,
"[1235553764, 97086799]",,residential,,False,"[False, True]",139.277,"LINESTRING (-2.3709563 52.6680094, -2.3708111 52.6679491, -2.3704235 52.6680759, -2.3696039 52.6680888, -2.368978 52.6681277)",Grosvenor Gardens,,,
1235553765,,residential,,False,False,9.247,"LINESTRING (-2.3671702 52.6679075, -2.367036 52.6679246)",,,,
97086783,,residential,,False,False,35.499,"LINESTRING (-2.367036 52.6679246, -2.3669069 52.6676151)",Aston Dale,,,
97086783,,residential,,False,True,14.703,"LINESTRING (-2.367036 52.6679246, -2.3670816 52.6680539)",Aston Dale,,,
1235553765,,residential,,False,True,9.247,"LINESTRING (-2.367036 52.6679246, -2.3671702 52.6679075)",,,,
1267253864,,residential,,False,False,8.335,"LINESTRING (-2.3789338 52.6670776, -2.378929 52.6670027)",,,,
1267253864,,residential,,False,True,7.044,"LINESTRING (-2.3789249 52.6669394, -2.378929 52.6670027)",,,,
