osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,lanes,access,bridge
849748555,False,,Pike Lane,residential,,True,62.929,"LINESTRING (-0.9019683 52.2385715, -0.9020896 52.2381632, -0.9020591 52.2380482, -0.9020493 52.2380143)",,,,
61908808,False,,Pike Lane,residential,,False,20.53,"LINESTRING (-0.9019578 52.237814, -0.9020408 52.2379915)",,,,
"[809029164, 61908807]",False,,St Mary's Street,residential,,False,72.733,"LINESTRING (-0.9019578 52.237814, -0.9018045 52.2378372, -0.9016968 52.2378394, -0.9016111 52.237835, -0.9014183 52.2378127, -0.9011759 52.2377624, -0.9009231 52.2377152)",,,,
61908807,False,,St Mary's Street,residential,,True,67.433,"LINESTRING (-0.9019578 52.237814, -0.9022835 52.2377202, -0.9023516 52.2377125, -0.9027112 52.2376718, -0.9028101 52.2376606, -0.9029033 52.2376714)",,,,
809029161,True,A508,Horse Market,trunk,30 mph,False,8.874,"LINESTRING (-0.9007601 52.2376427, -0.9007534 52.237563)",,,,
809029158,False,,St Mary's Street,residential,,True,13.796,"LINESTRING (-0.9007601 52.2376427, -0.9008381 52.2376855, -0.9009231 52.2377152)",,,,
191260789,True,A508,Horse Shoe Street,trunk,30 mph,False,115.14,"LINESTRING (-0.9007839 52.2367695, -0.9008162 52.2362754, -0.9008931 52.2359457, -0.9009563 52.2357414)",,,,
"[1053795596, 780456973]",True,,Gold Street,"['unclassified', 'residential']",20 mph,False,182.35500000000002,"LINESTRING (-0.9007839 52.2367695, -0.9005752 52.2367744, -0.8998617 52.2367911, -0.8993805 52.2367967, -0.8988695 52.2368005, -0.8981076 52.236822)",,2,,
79811602,True,,,trunk_link,30 mph,False,84.525,"LINESTRING (-0.8973112 52.2334538, -0.8974936 52.2336312, -0.8975409 52.2336782, -0.897625 52.2337208, -0.8977354 52.2337702, -0.8978708 52.2338137, -0.8982379 52.2339255)",,,,
618536737,True,A508,Bridge Street,trunk,30 mph,False,35.851,"LINESTRING (-0.8973112 52.2334538, -0.8973674 52.2337224, -0.8973781 52.2337736)",,,,
217201547,False,,Derngate,residential,,False,137.959,"LINESTRING (-0.8941149 52.2370076, -0.8940054 52.2369895, -0.8938987 52.2369718, -0.8936483 52.2368906, -0.8936082 52.2368776, -0.8934081 52.236808, -0.893092 52.2366642, -0.8923904 52.236371)",,,,
217201547,False,,Derngate,residential,,True,22.749,"LINESTRING (-0.8941149 52.2370076, -0.8943204 52.2370432, -0.8943683 52.2370446, -0.8944407 52.2370416)",,,,
191260789,True,A508,Horse Shoe Street,trunk,30 mph,False,19.908,"LINESTRING (-0.9009563 52.2357414, -0.9010108 52.2355655)",,,,
89871334,True,,,unclassified,,False,20.080000000000002,"LINESTRING (-0.9009563 52.2357414, -0.9009272 52.2356979, -0.9008521 52.2356487, -0.9007604 52.2356136)",,,,
89871333,True,,,unclassified,,False,17.871,"LINESTRING (-0.9007604 52.2356136, -0.9010108 52.2355655)",,,,
89871336,False,,,unclassified,,False,52.477000000000004,"LINESTRING (-0.9007604 52.2356136, -0.900542 52.2356548, -0.9004642 52.2356845, -0.900432 52.2357187, -0.9004171 52.235729, -0.9004172 52.2359516)",,,,
58706004,False,,Upper Bath Street,residential,,False,53.439,"LINESTRING (-0.9021366 52.2395236, -0.9021515 52.2394592, -0.9014809 52.2393956)",,,,
125686561,True,A5123,,primary_link,30 mph,False,37.196,"LINESTRING (-0.8961475 52.2339722, -0.8961133 52.2339338, -0.8960698 52.2338992, -0.8959902 52.2338687, -0.8958981 52.2338622, -0.8956815 52.2338557)",,,,
470239071,True,A508,Cattle Market Road,trunk,30 mph,False,19.603,"LINESTRING (-0.8961475 52.2339722, -0.8961546 52.2338811, -0.8961899 52.2337988)",,,,
8046672,True,A5123,Victoria Promenade,primary,30 mph,False,35.232,"LINESTRING (-0.8956815 52.2338557, -0.8958899 52.2338252, -0.8960126 52.2338144, -0.8961899 52.2337988)",,,,
125686562,True,A5123,,primary_link,30 mph,False,54.144999999999996,"LINESTRING (-0.8956815 52.2338557, -0.8960049 52.2337468, -0.8962169 52.2336592, -0.8963404 52.2335874)",,,,
382406049,False,A5123,Victoria Promenade,primary,30 mph,False,60.50000000000001,"LINESTRING (-0.8956815 52.2338557, -0.8955798 52.2338714, -0.8948488 52.2339842, -0.89482 52.2339886)",,,,
56752124,False,,Saint Giles Square,residential,,True,60.821999999999996,"LINESTRING (-0.8953252 52.2370608, -0.8948093 52.2370821, -0.8946398 52.2370743, -0.8944407 52.2370416)",,,,
191260790,True,A508,Horse Market,trunk,30 mph,False,45.711,"LINESTRING (-0.9002529 52.2393504, -0.9004071 52.2389503)",,,,
470278076,True,,Greyfriars,unclassified,,False,11.249,"LINESTRING (-0.9002529 52.2393504, -0.9004045 52.2393906)",,,,
149625163,True,,,unclassified,30 mph,False,31.724,"LINESTRING (-0.8926945 52.2406126, -0.8925238 52.2406879, -0.8924702 52.240738, -0.8924632 52.2407605, -0.8924555 52.2407856, -0.8925029 52.240824)",,,,
393275850,True,,Lady's Lane,unclassified,30 mph,False,36.609,"LINESTRING (-0.8926945 52.2406126, -0.8923625 52.2406793, -0.892186 52.2407194)",,2,,
61218083,True,,Kingswell Street,residential,,False,49.393,"LINESTRING (-0.897399 52.2346323, -0.8975249 52.2347131, -0.8975916 52.2347981, -0.8976422 52.2349079, -0.8976513 52.2350319)",,,,
193176179,True,A508,Bridge Street,trunk,30 mph,False,22.701999999999998,"LINESTRING (-0.897399 52.2346323, -0.8973743 52.2347242, -0.897307 52.2348273)",,,,
331526686,False,,Angel Street,residential,,False,48.381,"LINESTRING (-0.8946526 52.2360484, -0.8947898 52.236045, -0.8949112 52.236042, -0.8952256 52.2360309, -0.8953621 52.2360261)",,,,
56752122,False,,Swan Street,unclassified,,False,38.872,"LINESTRING (-0.8937388 52.2346121, -0.8937367 52.234564, -0.8937302 52.2343645, -0.8936893 52.2342657)",,,,
"[56752122, 57378572, 56752125]",False,,"[""Saint John's Street"", 'Swan Street']","['unclassified', 'residential']",20 mph,"[False, True]",127.56400000000002,"LINESTRING (-0.8937388 52.2346121, -0.8937185 52.2348597, -0.8937297 52.2350981, -0.8937362 52.2351916, -0.8941496 52.2351943, -0.8944878 52.2352024, -0.894662 52.2351987)",,,,
135693783,False,,,residential,,False,11.162,"LINESTRING (-0.8906839 52.2352198, -0.8906165 52.2353113)",,,,
59313380,False,,Scholars Court,residential,,False,8.386,"LINESTRING (-0.8906165 52.2353113, -0.8905033 52.2352816)",,,,
59313380,False,,Scholars Court,residential,,True,36.081,"LINESTRING (-0.8906165 52.2353113, -0.8911026 52.2354404)",,,,
135693783,False,,,residential,,True,11.162,"LINESTRING (-0.8906165 52.2353113, -0.8906839 52.2352198)",,,,
135694305,False,,,residential,,False,60.094,"LINESTRING (-0.89175 52.2358555, -0.8916079 52.2357677, -0.8915181 52.235727, -0.8909973 52.2355868)",,,,
59313379,False,,Scholars Court,residential,,False,73.498,"LINESTRING (-0.8920116 52.2349028, -0.8916457 52.2349344, -0.891168 52.2350416, -0.8912135 52.2351615)",,,,
59313379,False,,Scholars Court,residential,,False,35.268,"LINESTRING (-0.8909973 52.2355868, -0.8907947 52.2358787)",,,,
59313379,False,,Scholars Court,residential,,True,17.788,"LINESTRING (-0.8909973 52.2355868, -0.8911026 52.2354404)",,,,
135694305,False,,,residential,,True,60.094,"LINESTRING (-0.8909973 52.2355868, -0.8915181 52.235727, -0.8916079 52.2357677, -0.89175 52.2358555)",,,,
59313377,False,,Albion Place,residential,,False,100.182,"LINESTRING (-0.8922952 52.2354301, -0.8923023 52.2355967, -0.8923221 52.2359645, -0.8923238 52.2361036, -0.8922717 52.2362728, -0.8922736 52.2363278)",,,,
59313377,False,,Albion Place,residential,,True,94.81500000000001,"LINESTRING (-0.8922952 52.2354301, -0.8922608 52.2346183, -0.8922591 52.2345777)",,,,
135694309,False,,,residential,,True,50.191,"LINESTRING (-0.8922952 52.2354301, -0.892025 52.2353676, -0.891577 52.2353759)",,,,
135694306,False,,,residential,,False,52.988,"LINESTRING (-0.8917947 52.2352676, -0.8917836 52.235141, -0.8912135 52.2351615)",,,,
135694309,False,,,residential,,False,50.191,"LINESTRING (-0.891577 52.2353759, -0.892025 52.2353676, -0.8922952 52.2354301)",,,,
59313379,False,,Scholars Court,residential,,False,33.085,"LINESTRING (-0.8912135 52.2351615, -0.8912381 52.2352189, -0.8912288 52.235266, -0.8911026 52.2354404)",,,,
59313379,False,,Scholars Court,residential,,True,73.498,"LINESTRING (-0.8912135 52.2351615, -0.891168 52.2350416, -0.8916457 52.2349344, -0.8920116 52.2349028)",,,,
135694306,False,,,residential,,True,52.988,"LINESTRING (-0.8912135 52.2351615, -0.8917836 52.235141, -0.8917947 52.2352676)",,,,
141542187,False,,Albert Place,unclassified,,True,14.524000000000001,"LINESTRING (-0.8916109 52.2394844, -0.8916597 52.2394925, -0.8917534 52.2394867, -0.8918196 52.2394758)",,,,
149625152,True,,Lower Mounts,primary,30 mph,False,93.032,"LINESTRING (-0.8901835 52.2400165, -0.8902948 52.2400374, -0.8905211 52.2401202, -0.8908027 52.2402241, -0.8909865 52.2402876, -0.8913691 52.2404285)",,,,
"[61293771, 227526925]",False,A5123,Lower Mounts,primary,30 mph,False,52.830999999999996,"LINESTRING (-0.8901835 52.2400165, -0.8899127 52.2398978, -0.8897706 52.2398413, -0.8896894 52.2398099, -0.8895992 52.239775, -0.8895395 52.2397518)",,,,
227526928,True,,Upper Mounts,primary,30 mph,False,17.486,"LINESTRING (-0.8925029 52.240824, -0.8927269 52.2409009)",,,,
59753112,False,,Church Lane,residential,,True,4.469,"LINESTRING (-0.8954815 52.2415625, -0.8955361 52.2415402)",,,,
59753112,False,,Church Lane,residential,,False,5.104,"LINESTRING (-0.8955998 52.241516, -0.8955361 52.2415402)",,,,
59753112,False,,Church Lane,residential,,True,69.351,"LINESTRING (-0.8955998 52.241516, -0.895704 52.2414765, -0.8960042 52.2413745, -0.8964993 52.2412241)",,,,
149625155,True,,,residential,,False,34.56,"LINESTRING (-0.8955998 52.241516, -0.8955188 52.2415927, -0.8954624 52.2416732, -0.8954763 52.2417333, -0.8955131 52.2418008)",,,,
33132453,False,,Earl Street,residential,,False,7.372,"LINESTRING (-0.8927269 52.2409009, -0.892683 52.2409615)",,,,
463092706,True,,Upper Mounts,primary,30 mph,False,197.46200000000002,"LINESTRING (-0.8927269 52.2409009, -0.8928402 52.2409398, -0.8930485 52.2410113, -0.8935007 52.2411547, -0.8938825 52.2412719, -0.8941195 52.2413432, -0.8943219 52.2414078, -0.8949041 52.2415936, -0.8952998 52.2417199)",,,,
32148967,True,,Baliff Street,residential,,False,11.466,"LINESTRING (-0.896073 52.2423194, -0.8961738 52.2422368)",,,,
149625165,False,,Bailiff Street,residential,,False,4.158,"LINESTRING (-0.896073 52.2423194, -0.8960372 52.2423497)",,,,
242974535,True,,Campbell Street,primary,30 mph,False,65.78,"LINESTRING (-0.8955131 52.2418008, -0.8956246 52.2418495, -0.8957897 52.2419179, -0.8962468 52.2421832)",,,,
5042063,True,A5123,Campbell Street,primary,30 mph,False,14.377,"LINESTRING (-0.8963445 52.2423129, -0.8961738 52.2422368)",,,,
149625160,True,,,residential,,False,21.326,"LINESTRING (-0.8963445 52.2423129, -0.8962175 52.2423277, -0.8961213 52.2423377, -0.8960372 52.2423497)",,,,
149625165,False,,Bailiff Street,residential,,True,4.158,"LINESTRING (-0.8960372 52.2423497, -0.896073 52.2423194)",,,,
191260791,True,A508,Broad Street,trunk,30 mph,False,20.898,"LINESTRING (-0.9000539 52.2401405, -0.8999234 52.2403106)",,,,
1098182845,True,,Lady's Lane,unclassified,30 mph,False,13.952,"LINESTRING (-0.9000539 52.2401405, -0.8998728 52.2400818)",,,,
191260790,True,A508,Horse Market,trunk,30 mph,False,85.946,"LINESTRING (-0.8998728 52.2400818, -0.8998942 52.2400468, -0.9000698 52.2398422, -0.9001931 52.239511, -0.9002529 52.2393504)",,,,
1098182845,True,,Lady's Lane,unclassified,30 mph,False,23.612,"LINESTRING (-0.8998728 52.2400818, -0.8998053 52.2400562, -0.8995393 52.2400396)",,,,
59313377,False,,Albion Place,residential,,False,94.81500000000001,"LINESTRING (-0.8922591 52.2345777, -0.8922608 52.2346183, -0.8922952 52.2354301)",,,,
149625152,True,,Lower Mounts,primary,30 mph,False,17.039,"LINESTRING (-0.8913691 52.2404285, -0.89151 52.2404798, -0.8915842 52.2405068)",,,,
227526929,True,,Lower Mounts,tertiary_link,30 mph,False,42.151999999999994,"LINESTRING (-0.8913691 52.2404285, -0.8914187 52.2404928, -0.891509 52.2405356, -0.8917572 52.2406165, -0.8917911 52.240633, -0.891809 52.2406708)",,,,
11977324,True,,,unclassified,,False,109.71300000000001,"LINESTRING (-0.8915842 52.2405068, -0.8921549 52.2405868, -0.8922664 52.2405955, -0.8924796 52.2405686, -0.8926038 52.2405294, -0.8927051 52.2404808, -0.8927461 52.2404388, -0.8928016 52.2403702, -0.8928957 52.2402468)",,,,
393275849,True,,Lower Mounts,primary,30 mph,False,47.307,"LINESTRING (-0.8915842 52.2405068, -0.8917664 52.2405711, -0.8919977 52.2406518, -0.892186 52.2407194)",,,,
393275850,True,,Lady's Lane,unclassified,30 mph,False,9.342,"LINESTRING (-0.892186 52.2407194, -0.8920579 52.2407495)",,2,,
227526928,True,,Upper Mounts,primary,30 mph,False,24.516,"LINESTRING (-0.892186 52.2407194, -0.8923621 52.2407754, -0.8924375 52.2408014, -0.8925029 52.240824)",,,,
377395163,False,,College Street Mews,residential,,False,44.26,"LINESTRING (-0.8982834 52.2376899, -0.8989298 52.2376482)",,,,
470278074,True,,College Street,residential,,False,90.163,"LINESTRING (-0.8982834 52.2376899, -0.8983073 52.2377961, -0.8983559 52.2380064, -0.8983628 52.238036, -0.8985686 52.2384798)",,,,
377395163,False,,College Street Mews,residential,,True,44.26,"LINESTRING (-0.8989298 52.2376482, -0.8982834 52.2376899)",,,,
787047399,True,,,trunk,30 mph,False,2.664,"LINESTRING (-0.9014112 52.2352373, -0.9013729 52.2352422)",roundabout,,,
149625158,True,,Church Lane,residential,,False,21.691000000000003,"LINESTRING (-0.8952998 52.2417199, -0.8953593 52.2416548, -0.8954429 52.2415783, -0.8954815 52.2415625)",,,,
"[463092706, 242974535]",True,,"['Campbell Street', 'Upper Mounts']",primary,30 mph,False,17.115000000000002,"LINESTRING (-0.8952998 52.2417199, -0.89539 52.2417487, -0.8955131 52.2418008)",,,,
57378575,False,,Drapery,residential,,True,111.423,"LINESTRING (-0.897277 52.2381573, -0.8972247 52.237856, -0.8972011 52.2376956, -0.8971574 52.2373845, -0.8970968 52.2372691, -0.8970711 52.2372201, -0.8970445 52.2371696)",,,destination,
59087034,True,,Greyfriars,unclassified,,False,39.693,"LINESTRING (-0.8979157 52.2394133, -0.8981532 52.2393873, -0.8984903 52.2393532)",,,,
"[71762605, 61191535]",False,,Drapery,residential,,True,35.495,"LINESTRING (-0.8979157 52.2394133, -0.8979279 52.2393514, -0.8979419 52.2393059, -0.897947 52.2392589, -0.8979357 52.2392174, -0.8978752 52.2391018)",,2,,
"[477245755, 71762606]",True,,,residential,,False,22.295,"LINESTRING (-0.8979157 52.2394133, -0.8979051 52.2394957, -0.8978905 52.2395489, -0.8978704 52.2396116)",,,,
8046671,True,A508,Horse Shoe Street,trunk,30 mph,False,173.546,"LINESTRING (-0.9013729 52.2352422, -0.9013097 52.2353087, -0.9012248 52.2354439, -0.9011399 52.2356182, -0.9010285 52.2359451, -0.9009825 52.2362444, -0.90096 52.2367667)",,,,
600834663,True,,,trunk,30 mph,False,29.884,"LINESTRING (-0.9013729 52.2352422, -0.9013318 52.2352441, -0.901232 52.2352346, -0.9011917 52.2352244, -0.9011483 52.2352083, -0.9010819 52.2351681, -0.901059 52.2351462, -0.9010336 52.2351086)",roundabout,,,
59088586,False,,Albert Place,unclassified,,False,94.90100000000001,"LINESTRING (-0.8918196 52.2394758, -0.8918222 52.239512, -0.8921327 52.2399321, -0.8921629 52.2400934, -0.8921975 52.2401856, -0.8922146 52.2402842)",,,,
59088586,False,,Albert Place,unclassified,,True,47.248,"LINESTRING (-0.8918196 52.2394758, -0.8918625 52.2394512, -0.8920985 52.2393379, -0.8922673 52.2392438, -0.8923464 52.2391997)",,,,
141542187,False,,Albert Place,unclassified,,False,14.524,"LINESTRING (-0.8918196 52.2394758, -0.8917534 52.2394867, -0.8916597 52.2394925, -0.8916109 52.2394844)",,,,
61192772,False,,,unclassified,,False,19.415,"LINESTRING (-0.8923464 52.2391997, -0.8920623 52.2392145)",,,,
59088586,False,,Albert Place,unclassified,,False,47.248,"LINESTRING (-0.8923464 52.2391997, -0.8922673 52.2392438, -0.8920985 52.2393379, -0.8918625 52.2394512, -0.8918196 52.2394758)",,,,
59088586,False,,Albert Place,unclassified,,True,30.599,"LINESTRING (-0.8923464 52.2391997, -0.8924352 52.2391738, -0.8925298 52.2391582, -0.8925951 52.2391516, -0.8926639 52.2391516, -0.892713 52.2391584, -0.892776 52.2391736)",,,,
59087038,False,,Wellington Street,unclassified,,True,92.404,"LINESTRING (-0.892776 52.2391736, -0.8928001 52.2392126, -0.8928143 52.2392514, -0.8928401 52.239409, -0.8928481 52.2394575, -0.8928584 52.2395015, -0.892877 52.2395809, -0.8929195 52.2397629, -0.8929417 52.2398635, -0.8929714 52.2399413, -0.8930061 52.2399893)",,,,
59088586,False,,Albert Place,unclassified,,False,30.599,"LINESTRING (-0.892776 52.2391736, -0.892713 52.2391584, -0.8926639 52.2391516, -0.8925951 52.2391516, -0.8925298 52.2391582, -0.8924352 52.2391738, -0.8923464 52.2391997)",,,,
59087034,True,,Greyfriars,unclassified,,False,320.45899999999995,"LINESTRING (-0.8930061 52.2399893, -0.8930516 52.2399368, -0.8931165 52.2399038, -0.8933021 52.2398608, -0.8936129 52.2398182, -0.8940304 52.2397793, -0.8940854 52.2397757, -0.8947425 52.2396894, -0.8967808 52.2395232, -0.8968625 52.2395139, -0.8975731 52.2394471)",,,,
59087038,False,,Wellington Street,unclassified,,False,92.404,"LINESTRING (-0.8930061 52.2399893, -0.8929714 52.2399413, -0.8929417 52.2398635, -0.8929195 52.2397629, -0.892877 52.2395809, -0.8928584 52.2395015, -0.8928481 52.2394575, -0.8928401 52.239409, -0.8928143 52.2392514, -0.8928001 52.2392126, -0.892776 52.2391736)",,,,
59087040,True,,,unclassified,,False,29.683,"LINESTRING (-0.8928957 52.2402468, -0.8929676 52.2400466, -0.8930061 52.2399893)",,,,
227526931,True,A4500,,primary,30 mph,False,30.909,"LINESTRING (-0.8892565 52.2397831, -0.889262 52.2397689, -0.8892665 52.2397524, -0.8892642 52.239736, -0.8892569 52.2397162, -0.8892472 52.2396978, -0.889229 52.2396737, -0.8890879 52.2395343)",,,,
562606155,False,A4500,Abington Square,primary,30 mph,True,20.450000000000003,"LINESTRING (-0.8892565 52.2397831, -0.8893194 52.2397593, -0.8893667 52.2397476, -0.8893864 52.2397445, -0.889406 52.2397427, -0.8894463 52.2397421, -0.8894752 52.2397434, -0.8895042 52.2397457, -0.8895395 52.2397518)",,,,
"[61293771, 227526925]",False,A5123,Lower Mounts,primary,30 mph,True,52.831,"LINESTRING (-0.8895395 52.2397518, -0.8895992 52.239775, -0.8896894 52.2398099, -0.8897706 52.2398413, -0.8899127 52.2398978, -0.8901835 52.2400165)",,,,
562606155,False,A4500,Abington Square,primary,30 mph,False,20.45,"LINESTRING (-0.8895395 52.2397518, -0.8895042 52.2397457, -0.8894752 52.2397434, -0.8894463 52.2397421, -0.889406 52.2397427, -0.8893864 52.2397445, -0.8893667 52.2397476, -0.8893194 52.2397593, -0.8892565 52.2397831)",,,,
"[600834666, 1106761990]",True,A428,St Peters Way,primary,30 mph,False,87.725,"LINESTRING (-0.9018941 52.2352283, -0.902024 52.2352676, -0.9021926 52.2353072, -0.9025012 52.2353413, -0.9028692 52.2353743, -0.9031433 52.2353999)",,,,
71763658,True,A5123,Towcester Road,primary,30 mph,False,88.335,"LINESTRING (-0.9026753 52.2345799, -0.9025581 52.2346355, -0.9019029 52.2348674, -0.9018249 52.2349038, -0.9017408 52.2349474, -0.9016862 52.234992, -0.9016351 52.2350395)",,2,,
468440578,True,,Towcester Road,primary_link,,False,98.58800000000001,"LINESTRING (-0.9026753 52.2345799, -0.9025845 52.2346657, -0.9025103 52.2347041, -0.90212 52.2348451, -0.9019408 52.2349514, -0.9018779 52.2350177, -0.9018593 52.235054, -0.9018444 52.235104, -0.901848 52.2351453, -0.9018941 52.2352283)",,1,,
33132436,False,,The Green,primary_link,,True,8.93,"LINESTRING (-0.9031433 52.2353999, -0.9031338 52.23548)",,,,
4274695,True,,,trunk,30 mph,False,3.214,"LINESTRING (-0.9016351 52.2350395, -0.9016353 52.2350684)",roundabout,,,
61214457,True,,,primary,30 mph,False,4.798,"LINESTRING (-0.8936893 52.2342657, -0.8936273 52.2342452)",roundabout,,,
56752122,False,,Swan Street,unclassified,,True,38.872,"LINESTRING (-0.8936893 52.2342657, -0.8937302 52.2343645, -0.8937367 52.234564, -0.8937388 52.2346121)",,,,
61214463,False,A5123,Victoria Promenade,primary,30 mph,False,252.40200000000002,"LINESTRING (-0.8924719 52.2344038, -0.8907163 52.2347441, -0.89037 52.234824, -0.8901367 52.2349094, -0.8898579 52.2350593, -0.8896262 52.2352217, -0.8894737 52.2353137, -0.8894118 52.2353411, -0.8892346 52.2354096)",,,,
61214465,True,A5123,Victoria Promenade,primary,30 mph,False,81.13000000000001,"LINESTRING (-0.8924719 52.2344038, -0.8929821 52.2342637, -0.8931268 52.2342369, -0.8931813 52.2342268, -0.8933335 52.2341958, -0.8934775 52.2341627, -0.8935728 52.2341292)",,,,
"[58706001, 58706002]",False,,"['Herbert Street', 'Crispin Street']",residential,,False,166.623,"LINESTRING (-0.9024027 52.240363, -0.90241 52.2407234, -0.9017923 52.2407431, -0.900554 52.2407825)",,,,
4274693,True,A428,St Peters Way,primary,30 mph,False,25.320000000000004,"LINESTRING (-0.9016353 52.2350684, -0.9016806 52.2351138, -0.9017179 52.2351395, -0.9018099 52.2351925, -0.9018941 52.2352283)",,,,
787047399,True,,,trunk,30 mph,False,25.732999999999997,"LINESTRING (-0.9016353 52.2350684, -0.9016316 52.2350886, -0.9016059 52.2351375, -0.901552 52.2351854, -0.901484 52.2352184, -0.9014112 52.2352373)",roundabout,,,
809029158,False,,St Mary's Street,residential,,False,13.796,"LINESTRING (-0.9009231 52.2377152, -0.9008381 52.2376855, -0.9007601 52.2376427)",,,,
"[809029160, 1098182846, 809029159]",True,A508,Horse Market,trunk,30 mph,False,189.976,"LINESTRING (-0.9009231 52.2377152, -0.9009167 52.2378193, -0.9009066 52.2378917, -0.9008528 52.2381671, -0.9007595 52.2384696, -0.9006081 52.2388329, -0.9004564 52.2392601, -0.9004045 52.2393906)",,,,
"[809029164, 61908807]",False,,St Mary's Street,residential,,True,72.733,"LINESTRING (-0.9009231 52.2377152, -0.9011759 52.2377624, -0.9014183 52.2378127, -0.9016111 52.237835, -0.9016968 52.2378394, -0.9018045 52.2378372, -0.9019578 52.237814)",,,,
791473080,True,A508,Horse Market,trunk,30 mph,False,51.571,"LINESTRING (-0.9009376 52.2372515, -0.9009231 52.2377152)",,,,
809029157,True,,,trunk_link,,False,38.638,"LINESTRING (-0.9009376 52.2372515, -0.9008826 52.2372956, -0.9008445 52.2374354, -0.9008354 52.2375103, -0.9008043 52.2375438, -0.9007534 52.237563)",,,,
61908808,False,,Pike Lane,residential,,True,20.53,"LINESTRING (-0.9020408 52.2379915, -0.9019578 52.237814)",,,,
849748555,False,,Pike Lane,residential,,False,62.929,"LINESTRING (-0.9020493 52.2380143, -0.9020591 52.2380482, -0.9020896 52.2381632, -0.9019683 52.2385715)",,,,
