osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,lanes
291788671,False,,Whitemoss Road,residential,30 mph,True,38.528,"LINESTRING (-4.1727806 55.7640848, -4.1724729 55.7640929, -4.1723478 55.7641149, -4.1723001 55.7641533, -4.1722338 55.7641904)",,,
444427757,True,,Stuart Street,tertiary,30 mph,False,30.042,"LINESTRING (-4.1727806 55.7640848, -4.172708 55.7639344, -4.1726885 55.7638897, -4.1726716 55.7638615, -4.1726476 55.7638254)",,,2
444427761,False,,Stuart Street,tertiary,30 mph,False,45.33,"LINESTRING (-4.1727806 55.7640848, -4.1727602 55.7641834, -4.1727507 55.7642616, -4.1727797 55.7643802, -4.1728512 55.7644829)",,,2
1149152806,True,B761,Priestknowe Roundabout,secondary,30 mph,False,5.792,"LINESTRING (-4.1726476 55.7638254, -4.1726091 55.763811, -4.1725809 55.7637903)",roundabout,,
444427758,True,B761,Whitemoss Avenue,secondary,30 mph,False,28.746000000000002,"LINESTRING (-4.1721875 55.763659, -4.1723592 55.7636328, -4.1724564 55.7636115, -4.1726098 55.7635615)",,,2
158675008,False,,Brunel Way,residential,,False,24.471,"LINESTRING (-4.1719003 55.7558028, -4.1720501 55.7557947, -4.1722858 55.7558219)",,,
156814431,False,,,residential,,False,14.735,"LINESTRING (-4.1780664 55.764466, -4.178278 55.7644078)",,,
"[61131528, 156814431]",False,,Brouster Place,residential,,True,144.49699999999999,"LINESTRING (-4.1780664 55.764466, -4.1778434 55.7645273, -4.1775434 55.7642145, -4.1775542 55.7641119, -4.1776615 55.7640274, -4.1786182 55.7637673)",,,
712300648,False,,,residential,,False,31.961999999999996,"LINESTRING (-4.1780664 55.764466, -4.1782369 55.7646032, -4.1784198 55.7645414)",,,
712300648,False,,,residential,,True,31.961999999999996,"LINESTRING (-4.1784198 55.7645414, -4.1782369 55.7646032, -4.1780664 55.764466)",,,
38061056,False,,Telford Road,residential,,False,5.47,"LINESTRING (-4.1813403 55.7586814, -4.181425 55.7586936)",,,
38061056,False,,Telford Road,residential,,True,154.55499999999998,"LINESTRING (-4.1813403 55.7586814, -4.1811418 55.7586662, -4.1808612 55.7585751, -4.1806641 55.7584932, -4.180276 55.7582668, -4.1801744 55.75819, -4.180108 55.7581557, -4.1798601 55.7580738, -4.1796809 55.7580426, -4.179435 55.7579998, -4.1792867 55.757991)",,,
713794774,False,,Headhouse Green,residential,30 mph,False,105.751,"LINESTRING (-4.1813403 55.7586814, -4.1814257 55.7584569, -4.1820149 55.7582064, -4.1825517 55.7582549)",,,1
85134714,False,,Mid Park,residential,,False,62.474000000000004,"LINESTRING (-4.1825517 55.7582549, -4.1824747 55.7583771, -4.1823655 55.7588049)",,,
85134714,False,,Mid Park,residential,,True,103.276,"LINESTRING (-4.1825517 55.7582549, -4.1827288 55.7581623, -4.1829417 55.7581332, -4.183132 55.7581387, -4.1832293 55.7581447, -4.1836413 55.7581845, -4.1841122 55.7582458)",,,
713794774,False,,Headhouse Green,residential,30 mph,True,105.751,"LINESTRING (-4.1825517 55.7582549, -4.1820149 55.7582064, -4.1814257 55.7584569, -4.1813403 55.7586814)",,,1
61127512,False,,Andrew Street,unclassified,,True,220.063,"LINESTRING (-4.174338 55.7627541, -4.1748647 55.7627761, -4.1758271 55.7628072, -4.1759076 55.7627921, -4.1759804 55.7627503, -4.1759826 55.7627235, -4.1760147 55.7623315, -4.1760559 55.7618291, -4.176065 55.7617181)",,,
782661300,False,,Denholm Crescent,residential,,False,99.287,"LINESTRING (-4.1780061 55.7583687, -4.1777061 55.7583341, -4.1773081 55.7582992, -4.17721 55.7582565, -4.177115 55.7581948, -4.1768893 55.7578767)",,,
84752302,False,,Denholm Crescent,residential,,False,41.177,"LINESTRING (-4.1789138 55.7584204, -4.1788133 55.7584144, -4.1786877 55.7584383, -4.1782704 55.7583946)",,,
84752302,False,,Denholm Crescent,residential,,True,87.192,"LINESTRING (-4.1771181 55.7584702, -4.1780207 55.7585585, -4.1781132 55.7583864, -4.1782704 55.7583946)",,,
159664005,False,,,residential,,True,43.373999999999995,"LINESTRING (-4.1723438 55.7576869, -4.1724446 55.7577396, -4.1728387 55.7577759, -4.1729924 55.7577918)",,,
84752259,False,,Sinclair Park,residential,,False,44.376,"LINESTRING (-4.1745968 55.7582031, -4.1746303 55.7581095, -4.1746647 55.7580852, -4.1747435 55.7578163)",,,
1241753254,False,,,residential,,True,21.052,"LINESTRING (-4.1746451 55.75717, -4.1746853 55.7570832, -4.1747666 55.7569947)",,,
84752290,False,,Bell Green East,residential,,True,36.055,"LINESTRING (-4.1747666 55.7569947, -4.17527 55.7571525)",,,
84752290,False,,Bell Green East,residential,,False,46.117000000000004,"LINESTRING (-4.1747666 55.7569947, -4.1743491 55.7568638, -4.1743045 55.7568296, -4.1742381 55.7567332)",,,
1241753254,False,,,residential,,False,21.052,"LINESTRING (-4.1747666 55.7569947, -4.1746853 55.7570832, -4.1746451 55.75717)",,,
84752262,False,,Muirhouse Lane,residential,,False,12.909,"LINESTRING (-4.1765957 55.7576703, -4.1766264 55.7575555)",,,
1241753283,False,,Muirhouse Lane,residential,,False,15.928,"LINESTRING (-4.1763751 55.7575326, -4.1766264 55.7575555)",,,
"[84752266, 84752245]",False,,"['Napier Lane', 'Napier Hill']",residential,,True,120.13,"LINESTRING (-4.1772784 55.7561999, -4.1774393 55.7562108, -4.1775729 55.7562111, -4.1779472 55.7562427, -4.1778942 55.7564183, -4.177754 55.7569352)",,,
84752270,False,,Macadam Place,residential,,True,84.433,"LINESTRING (-4.1786161 55.7565557, -4.1785664 55.7566138, -4.178533 55.756653, -4.178768 55.7567231, -4.1788064 55.7567595, -4.1788012 55.7567964, -4.1787688 55.7568603, -4.1785633 55.7571969)",,,
85134749,False,,Hume Place,residential,,False,7.74,"LINESTRING (-4.1866085 55.7574681, -4.1867212 55.7574394)",,,
964058878,False,,,residential,,True,28.357,"LINESTRING (-4.186888 55.7576711, -4.1867955 55.757585, -4.186787 55.7575143, -4.1867212 55.7574394)",,,
