osmid,oneway,lanes,ref,name,highway,maxspeed,junction,reversed,length,geometry,access,tunnel
131911686,False,,,Institution Road,residential,30 mph,,False,75.758,"LINESTRING (-3.3079145 57.6470713, -3.3077683 57.6471337, -3.3074806 57.6472565, -3.3074614 57.6472648, -3.3073447 57.6473146, -3.3071915 57.6473801, -3.3071113 57.6474155, -3.3069214 57.6474976)",,
131911686,False,,,Institution Road,residential,30 mph,,True,107.586,"LINESTRING (-3.3079145 57.6470713, -3.3080063 57.6470374, -3.3082178 57.6469593, -3.3084437 57.6468902, -3.3086009 57.6468421, -3.3089951 57.6467279, -3.3090198 57.6467208, -3.3090633 57.6467084, -3.309385 57.6466167, -3.3094803 57.6465893)",,
62282896,True,2,A941,Cumming Street,primary,30 mph,,False,59.81400000000001,"LINESTRING (-3.3159433 57.6515805, -3.3158768 57.6514954, -3.315826 57.6513888, -3.3157339 57.6511768, -3.3156918 57.6511006, -3.3156692 57.651064)",,
186649783,False,2,A941,,primary,30 mph,,False,59.699,"LINESTRING (-3.3159433 57.6515805, -3.3160876 57.6519329, -3.3161531 57.6521055)",,
63849408,False,,,Lossie Wynd North,residential,30 mph,,True,5.776,"LINESTRING (-3.315538 57.6508735, -3.3156231 57.6508485)",,
62282896,True,2,A941,Cumming Street,primary,30 mph,,False,84.532,"LINESTRING (-3.315538 57.6508735, -3.3154723 57.6508058, -3.3152568 57.6505426, -3.3151322 57.6503941, -3.3150981 57.6503535, -3.315008 57.6502891, -3.3148481 57.6502218)",,
63849408,False,,,Lossie Wynd North,residential,30 mph,,False,40.369,"LINESTRING (-3.315538 57.6508735, -3.3152606 57.6509548, -3.3152248 57.6509659, -3.3150377 57.6510209, -3.3149327 57.6510329)",,
58015531,False,2,,Trinity Place,residential,30 mph,,False,6.287,"LINESTRING (-3.3156692 57.651064, -3.3157611 57.6510361)",,
62282896,True,2,A941,Cumming Street,primary,30 mph,,False,22.601,"LINESTRING (-3.3156692 57.651064, -3.3155881 57.6509331, -3.315538 57.6508735)",,
57722515,True,2,A96,,trunk,30 mph,roundabout,False,13.533,"LINESTRING (-3.3150065 57.6501495, -3.3150035 57.6501612, -3.3149808 57.6501858, -3.3149447 57.6502054, -3.3148989 57.6502178, -3.3148481 57.6502218)",,
"[38311216, 1163917694]",True,2,A941,Cumming Street,primary,30 mph,,False,85.973,"LINESTRING (-3.3150065 57.6501495, -3.3150858 57.6502279, -3.3151774 57.6503252, -3.315218 57.6503731, -3.315561 57.6507772, -3.3156231 57.6508485)",,
