osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes,bridge
108884132,False,Newland,secondary,False,95.71600000000002,"LINESTRING (-0.5429577 53.2294944, -0.5430565 53.229509, -0.5431001 53.2295156, -0.5436408 53.2295978, -0.5437536 53.2296281, -0.5439044 53.2297042, -0.5439834 53.2297659, -0.5441553 53.2299002)",B199,30 mph,,
779342248,False,Newland,secondary,False,9.35,"LINESTRING (-0.5469448 53.2310599, -0.5470333 53.2311252)",B199,30 mph,2,
"[779342248, 779342265, 779342254, 779342264]",False,Newland,secondary,True,157.91100000000003,"LINESTRING (-0.5469448 53.2310599, -0.546781 53.2309884, -0.5467068 53.230963, -0.5466731 53.2309515, -0.5464655 53.230871, -0.5463329 53.2308214, -0.5459642 53.2306739, -0.5458089 53.2306178, -0.5456216 53.2305484, -0.5455731 53.2305294, -0.545425 53.2304794, -0.5453501 53.230452, -0.5449377 53.230304)",B199,30 mph,2,
868204396,False,Sincil Street,unclassified,False,21.339,"LINESTRING (-0.5387511 53.2266419, -0.5388381 53.2264572)",,,,
5044149,False,West Parade,unclassified,True,68.937,"LINESTRING (-0.5453011 53.2322146, -0.5460387 53.2323649, -0.5461069 53.2323789, -0.5462814 53.2324147)",,,2,
"[1255225251, 257971868]",True,West Parade,unclassified,False,23.436,"LINESTRING (-0.5453011 53.2322146, -0.5452589 53.232215, -0.5452091 53.2322134, -0.5451323 53.2322024, -0.545099 53.2322029, -0.5450691 53.2322058, -0.5450544 53.2322092, -0.5449563 53.2322253)",,30 mph,1,
257971868,True,West Parade,unclassified,False,5.277,"LINESTRING (-0.5449563 53.2322253, -0.5448824 53.2322425)",,30 mph,1,
1255225252,True,Yarborough Road,secondary,False,9.698,"LINESTRING (-0.5449563 53.2322253, -0.5449753 53.23227, -0.5449799 53.232311)",B1308,,,
480914689,False,The Avenue,secondary,True,132.503,"LINESTRING (-0.5468327 53.2312701, -0.5468052 53.2313166, -0.5467576 53.2314475, -0.5463535 53.2322682, -0.5463343 53.2323073, -0.5462814 53.2324147)",B1273,,,
1262541514,True,The Avenue,secondary,False,25.787,"LINESTRING (-0.5468327 53.2312701, -0.5468072 53.2312328, -0.5468313 53.2311971, -0.5469448 53.2310599)",B1273,,,
779342248,False,Newland,secondary,True,9.35,"LINESTRING (-0.5470333 53.2311252, -0.5469448 53.2310599)",B199,30 mph,2,
779435955,True,The Avenue,secondary,False,21.572,"LINESTRING (-0.5470333 53.2311252, -0.5469379 53.2312143, -0.5468944 53.2312549, -0.5468327 53.2312701)",B1273,,,
