osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,width,junction,tunnel
162381387,True,The Leggar,unclassified,False,11.794,"LINESTRING (-2.9978908 51.1318445, -2.9977262 51.1318686)",2,,,,,,
162381387,True,The Leggar,unclassified,False,71.01,"LINESTRING (-2.9977262 51.1318686, -2.9976762 51.1319542, -2.9976427 51.1320115, -2.9974709 51.1324858)",2,,,,,,
28373835,True,The Clink,tertiary,False,10.843,"LINESTRING (-3.0038367 51.1311765, -3.003949 51.1311091)",1,,30 mph,,,,
162437185,False,West Quay Close,residential,True,4.237,"LINESTRING (-3.0038367 51.1311765, -3.0038828 51.1312013)",2,,,,,,
162437185,False,West Quay Close,residential,False,18.622,"LINESTRING (-3.0038367 51.1311765, -3.0037549 51.1311326, -3.0036094 51.131092)",2,,,,,,
162381377,True,The Clink,tertiary,False,12.052,"LINESTRING (-3.0038828 51.1312013, -3.0037813 51.131289)",1,,30 mph,,,,
162437185,False,West Quay Close,residential,False,4.237,"LINESTRING (-3.0038828 51.1312013, -3.0038367 51.1311765)",2,,,,,,
28591906,True,Northgate,residential,False,52.375,"LINESTRING (-3.0038828 51.1312013, -3.0039752 51.1312579, -3.0040834 51.1313485, -3.0041579 51.1314235, -3.0042567 51.1316014)",1,,,,,,
28373835,True,The Clink,tertiary,False,10.944,"LINESTRING (-3.0037195 51.1312419, -3.0038367 51.1311765)",1,,30 mph,,,,
162437184,False,West Quay Close,residential,True,6.784,"LINESTRING (-3.0037195 51.1312419, -3.0037813 51.131289)",,,,,,,
162437184,False,West Quay Close,residential,False,18.543,"LINESTRING (-3.0037195 51.1312419, -3.0036866 51.1311688, -3.0036094 51.131092)",,,,,,,
162437184,False,West Quay Close,residential,False,6.784,"LINESTRING (-3.0037813 51.131289, -3.0037195 51.1312419)",,,,,,,
"[162381377, 162381379]",True,The Clink,tertiary,False,200.698,"LINESTRING (-3.0037813 51.131289, -3.0036661 51.1313502, -3.0035764 51.1313828, -3.0034091 51.1314331, -3.0032304 51.1314585, -3.0030993 51.1314611, -3.0029627 51.1314532, -3.0026679 51.1314312, -3.0023941 51.1314283, -3.0018892 51.131447, -3.0018434 51.1314512, -3.0017194 51.1314752, -3.0010497 51.1316606)","['1', '2']",,30 mph,yes,,,
78273964,False,West Quay,residential,False,24.471,"LINESTRING (-3.0018705 51.1310256, -3.0018844 51.1312455)",,,,,,,
78273964,False,West Quay,residential,True,88.179,"LINESTRING (-3.0018705 51.1310256, -3.0018581 51.1308297, -3.0018253 51.1303857, -3.0018134 51.1302334)",,,,,,,
162437185,False,West Quay Close,residential,True,129.617,"LINESTRING (-3.0018705 51.1310256, -3.0019043 51.1310575, -3.0019348 51.1310703, -3.0019687 51.1310735, -3.0020145 51.1310703, -3.0020714 51.1310526, -3.0021246 51.1310056, -3.0021877 51.1309817, -3.002285 51.1309723, -3.0024617 51.1309738, -3.0025994 51.1309781, -3.0030969 51.1309884, -3.0031688 51.1309959, -3.0032375 51.1310084, -3.0033145 51.1310236, -3.0036094 51.131092)",2,,,,,,
28600494,False,Canal Side,residential,True,76.66499999999999,"LINESTRING (-3.0094563 51.1244239, -3.0093615 51.1245055, -3.009474 51.1245514, -3.0096826 51.1246567, -3.0098129 51.1247372, -3.0100678 51.1248904)",,,,,,,
28593003,False,,unclassified,False,16.411,"LINESTRING (-2.9999433 51.1308579, -2.9999089 51.1308403, -2.9998869 51.1308231, -2.999872 51.1308092, -2.999851 51.1307739, -2.9998277 51.1307332)",,,,,,,
28593003,False,,unclassified,True,11.278,"LINESTRING (-2.9999433 51.1308579, -2.9999854 51.1308616, -3.0000471 51.1308566, -3.0000986 51.1308414)",,,,,,,
162381375,False,Rope Walk,unclassified,False,75.036,"LINESTRING (-2.9999433 51.1308579, -2.9999101 51.130895, -2.9999011 51.1309052, -2.9998859 51.1309144, -2.999866 51.1309213, -2.9998187 51.1309338, -2.9997754 51.1309467, -2.99973 51.1309646, -2.999695 51.1309851, -2.9996658 51.1310126, -2.9996501 51.1310354, -2.9996403 51.1310616, -2.9996207 51.1311399, -2.9996078 51.1311717, -2.9995808 51.1311989, -2.999547 51.1312201, -2.9995099 51.1312367, -2.999365 51.1312879, -2.9992595 51.1313237)",1,,,,,,
162381362,True,Carvers Road,unclassified,False,23.277,"LINESTRING (-3.0004107 51.1306635, -3.0003776 51.1304552)",1,,,,,,
1219373922,True,Carvers Road,tertiary,False,9.859,"LINESTRING (-3.0004107 51.1306635, -3.0004296 51.1306468, -3.0004463 51.1306377, -3.0004653 51.1306307, -3.0004961 51.1306248, -3.0005284 51.1306244)",,,30 mph,,,roundabout,
8016743,True,The Leggar,unclassified,False,59.627,"LINESTRING (-2.9973745 51.1324758, -2.9975493 51.1319509)",2,,,,,,
779121235,True,The Legger,unclassified,False,6.957000000000001,"LINESTRING (-2.9973745 51.1324758, -2.9974076 51.1324741, -2.9974404 51.1324775, -2.9974709 51.1324858)",1,,20 mph,,,roundabout,
779121235,True,The Legger,unclassified,False,4.73,"LINESTRING (-2.9974709 51.1324858, -2.9974977 51.1324988, -2.9975185 51.1325156)",1,,20 mph,,,roundabout,
779121235,True,The Legger,unclassified,False,17.621,"LINESTRING (-2.9972834 51.1326001, -2.9972713 51.1325814, -2.9972666 51.1325582, -2.9972721 51.132535, -2.9972875 51.1325137, -2.9973107 51.1324963, -2.9973404 51.1324834, -2.9973745 51.1324758)",1,,20 mph,,,roundabout,
28891590,True,Bridgwater Retail Park,unclassified,False,31.547,"LINESTRING (-2.9975185 51.1325156, -2.9976267 51.1325375, -2.9977474 51.1325493, -2.9979634 51.132556)",2,,,,,,
779121235,True,The Legger,unclassified,False,14.131,"LINESTRING (-2.9975185 51.1325156, -2.9975338 51.1325391, -2.9975374 51.1325644, -2.9975288 51.1325893, -2.9975089 51.1326114, -2.9974795 51.1326289)",1,,20 mph,,,roundabout,
779121235,True,The Legger,unclassified,False,5.509,"LINESTRING (-2.9974795 51.1326289, -2.9974565 51.132637, -2.9974315 51.1326421, -2.9974054 51.1326441)",1,,20 mph,,,roundabout,
"[1117074700, 783037631]",False,Bridgwater Retail Park,unclassified,True,23.314999999999998,"LINESTRING (-2.9982964 51.1325388, -2.9980186 51.1325535, -2.9979634 51.132556)",2,,,,,,
779121235,True,The Legger,unclassified,False,10.292,"LINESTRING (-2.9974054 51.1326441, -2.9973688 51.1326415, -2.9973346 51.1326328, -2.9973054 51.1326187, -2.9972834 51.1326001)",1,,20 mph,,,roundabout,
1117074697,True,The Leggar,unclassified,False,23.06,"LINESTRING (-2.9974054 51.1326441, -2.9973491 51.1326652, -2.9972988 51.1326888, -2.997257 51.1327098, -2.9971433 51.1327698)",,,,,,,
162381389,True,The Leggar,unclassified,False,21.308,"LINESTRING (-2.9971433 51.1327698, -2.9972197 51.1326911, -2.9972576 51.1326421, -2.9972834 51.1326001)",,,,,,,
28560714,False,Albert Street,residential,False,7.664,"LINESTRING (-3.0075752 51.1265028, -3.0076456 51.1264499)",,,,,,,
28568341,True,Broadway,primary,False,35.352,"LINESTRING (-3.0075752 51.1265028, -3.0071925 51.1262945)",2,A39,30 mph,,,,
1246099645,False,Library Close,residential,True,116.664,"LINESTRING (-3.0087928 51.1292099, -3.0089403 51.1289675, -3.0086327 51.1288326, -3.008415 51.1289948, -3.0080611 51.12883, -3.0079771 51.128791)",,,,,,,
