osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,width,access,bridge
"[427802568, 1043450548]",,,"['living_street', 'residential']",,,False,False,63.948,"LINESTRING (-5.0557524 50.261353, -5.055855 50.2612718, -5.0559248 50.2612637, -5.0559466 50.261262, -5.055971 50.2612588, -5.0559928 50.2612517, -5.0560196 50.2612371, -5.0560277 50.2612309, -5.0560351 50.261223, -5.0560478 50.261208, -5.0560793 50.2611865, -5.0561008 50.2611735, -5.056131 50.2611597, -5.0561544 50.2611509, -5.0561735 50.2611424, -5.0561906 50.2611314, -5.0562175 50.2611107, -5.056255 50.2610901, -5.0562979 50.2610626, -5.0563422 50.2610275, -5.0563861 50.2609738)","['Bassett Walk', 'Tresawya Drive']",,,
"[76618035, 1043450549]",,,living_street,,,False,True,61.21099999999999,"LINESTRING (-5.0557524 50.261353, -5.0561097 50.2615347, -5.056367 50.2616732, -5.0563978 50.2616915, -5.0564201 50.2617002)",Bassett Walk,,,
"[427802568, 76618059]",,,residential,,,False,"[False, True]",85.69099999999999,"LINESTRING (-5.0563861 50.2609738, -5.0562054 50.2609053, -5.0559922 50.2607887, -5.0559372 50.260766, -5.0559128 50.2607521, -5.0558755 50.2607308, -5.0558428 50.2606994, -5.0556515 50.2605928, -5.0555912 50.2605478, -5.0555737 50.2605294, -5.0555563 50.2605024, -5.0555426 50.2604784, -5.0555262 50.2604538)",Tresawya Drive,,,
"[427802568, 1043450548]",,,"['residential', 'living_street']",,,False,True,63.948,"LINESTRING (-5.0563861 50.2609738, -5.0563422 50.2610275, -5.0562979 50.2610626, -5.056255 50.2610901, -5.0562175 50.2611107, -5.0561906 50.2611314, -5.0561735 50.2611424, -5.0561544 50.2611509, -5.056131 50.2611597, -5.0561008 50.2611735, -5.0560793 50.2611865, -5.0560478 50.261208, -5.0560351 50.261223, -5.0560277 50.2612309, -5.0560196 50.2612371, -5.0559928 50.2612517, -5.055971 50.2612588, -5.0559466 50.261262, -5.0559248 50.2612637, -5.055855 50.2612718, -5.0557524 50.261353)","['Bassett Walk', 'Tresawya Drive']",,,
491146126,,,residential,,,False,False,43.465999999999994,"LINESTRING (-5.0563861 50.2609738, -5.056432 50.2609501, -5.0564506 50.2609408, -5.0564669 50.260928, -5.056475 50.2609117, -5.0564776 50.2608729, -5.0564817 50.2608543, -5.0564917 50.2608356, -5.0565078 50.2608136, -5.056532 50.260793, -5.0565661 50.2607759, -5.056603 50.260763, -5.0566438 50.2607546, -5.0567914 50.2607433)",Tresawya Drive,,,
76617985,,,residential,,,False,True,25.706,"LINESTRING (-5.0572139 50.2626876, -5.0574248 50.2628754)",St. Dominic Street,,,
"[37285283, 440834934]",,,unclassified,,,False,False,98.05799999999999,"LINESTRING (-5.0489192 50.2630015, -5.0489017 50.2629973, -5.0488338 50.2629744, -5.0487085 50.2628918, -5.0485699 50.2628546, -5.0481434 50.2627635, -5.048056 50.2627448, -5.0479742 50.2627254, -5.0479055 50.2627045, -5.0478509 50.2626843, -5.0476992 50.2626161)",Quay Street,,yes,
491146125,,,residential,,,False,True,109.716,"LINESTRING (-5.0568035 50.2602361, -5.0566884 50.2602429, -5.0565768 50.2602513, -5.0564695 50.2602586, -5.0564394 50.2602606, -5.0564196 50.260261, -5.0564015 50.2602604, -5.0563864 50.2602578, -5.0563589 50.2602522, -5.0559887 50.2601733, -5.0559499 50.2601671, -5.0559144 50.2601642, -5.0558755 50.2601671, -5.0558379 50.2601736, -5.055811 50.2601849, -5.055787 50.260201, -5.0557669 50.2602229, -5.0557547 50.2602398, -5.0556434 50.260382, -5.0556207 50.2604063, -5.0555931 50.2604266, -5.0555643 50.2604419, -5.0555262 50.2604538)",Tresawya Drive,,,
1044063305,,,residential,,,False,True,23.856,"LINESTRING (-5.0566594 50.2605492, -5.0567619 50.2606607, -5.0567753 50.2606808, -5.0567847 50.2607137, -5.0567914 50.2607433)",Tresawya Drive,,,
188040577,,,tertiary,,,False,False,59.86000000000001,"LINESTRING (-5.0570018 50.2625335, -5.0566689 50.2624327, -5.0565629 50.2623955, -5.0564871 50.2623678, -5.0564582 50.2623572, -5.056293 50.2622952, -5.0562579 50.2622821)",City Road,,,
188040577,,,tertiary,,,False,True,11.209999999999999,"LINESTRING (-5.0570018 50.2625335, -5.0570536 50.2625531, -5.0570731 50.2625621, -5.0570945 50.2625758, -5.0571153 50.2625848, -5.057131 50.2625905)",City Road,,,
1044359062,,,unclassified,,,False,True,17.981,"LINESTRING (-5.0570018 50.2625335, -5.0570308 50.2624993, -5.0570422 50.2624858, -5.0570476 50.2624763, -5.0570699 50.26238)",,,,
253107567,,,tertiary,,,True,False,51.524,"LINESTRING (-5.0459539 50.2633888, -5.0461068 50.2632063, -5.0461445 50.2631657, -5.0462249 50.2630868, -5.0462504 50.2630508, -5.0462651 50.2630199, -5.0462736 50.2629909, -5.0462776 50.2629775)",Malpas Road,,,
1249689024,2,,trunk,30 mph,roundabout,True,False,39.003,"LINESTRING (-5.0459539 50.2633888, -5.0460771 50.2633042, -5.0461189 50.263281, -5.0461641 50.2632584, -5.0462149 50.2632381, -5.0462638 50.263224, -5.0463252 50.2632129, -5.046403 50.2632129)",Trafalgar Roundabout,,,
1249689025,2,,trunk,30 mph,roundabout,True,False,2.724,"LINESTRING (-5.046403 50.2632129, -5.0464413 50.2632138)",Trafalgar Roundabout,,,
1044593292,,,residential,20 mph,,False,False,7.044,"LINESTRING (-5.0528631 50.260309, -5.0527789 50.2602756)",Chapel Row,,,
76618110,,,residential,20 mph,,False,False,35.018,"LINESTRING (-5.0528631 50.260309, -5.0529504 50.2602377, -5.0530289 50.2601695, -5.0531531 50.2600705, -5.0531656 50.2600605)",Chapel Row,,,
76618110,,,residential,20 mph,,False,True,51.416,"LINESTRING (-5.0528631 50.260309, -5.0526235 50.2604911, -5.0523991 50.2606637)",Chapel Row,,,
76618041,,,residential,20 mph,,False,False,88.26299999999999,"LINESTRING (-5.0494638 50.2599653, -5.0494714 50.2599539, -5.049473 50.2599425, -5.0494704 50.2599292, -5.0494603 50.259919, -5.0490667 50.2596728, -5.0488675 50.2595472, -5.0486495 50.2593854)",Newham Road,,,
630031491,,,residential,20 mph,,False,False,150.616,"LINESTRING (-5.0494638 50.2599653, -5.049524 50.2599438, -5.0495595 50.2599292, -5.0498578 50.2597397, -5.0498707 50.2597281, -5.0498781 50.259714, -5.0498774 50.2596986, -5.0498687 50.2596831, -5.0498546 50.2596664, -5.0498346 50.2596539, -5.0496038 50.259552, -5.0493845 50.2594555, -5.0488909 50.2592799, -5.0488756 50.2592754, -5.0488608 50.2592724, -5.0488464 50.2592712, -5.0488314 50.2592716, -5.0488152 50.2592731, -5.0488005 50.2592767, -5.0487851 50.2592827, -5.0487732 50.2592908, -5.0486898 50.2593569, -5.0486697 50.2593723, -5.0486495 50.2593854)",Newham Road,,,
76618041,,,residential,20 mph,,False,True,22.184,"LINESTRING (-5.0494638 50.2599653, -5.0494336 50.2599869, -5.0492436 50.2601066)",Newham Road,,,
630031492,,,residential,20 mph,,False,True,40.954,"LINESTRING (-5.0483341 50.2590787, -5.0484961 50.2592549, -5.0485316 50.2592935, -5.0485691 50.259329, -5.0486495 50.2593854)",Newham Road,,,
"[40993800, 1173638154, 31669876, 1259147765]",,,unclassified,,,False,True,116.371,"LINESTRING (-5.0519992 50.2640086, -5.0520299 50.2640131, -5.0520795 50.2640294, -5.0521607 50.2640417, -5.0522035 50.2640466, -5.0522424 50.264047, -5.0522706 50.2640449, -5.0522967 50.2640398, -5.0523189 50.2640311, -5.052337 50.2640204, -5.0523541 50.2640071, -5.0523659 50.2639915, -5.0523745 50.2639737, -5.0523752 50.2639518, -5.0523672 50.2639368, -5.0523571 50.2639227, -5.0523282 50.2639024, -5.0523065 50.2638897, -5.0522946 50.2638725, -5.0522585 50.2638177, -5.0522072 50.263732, -5.0521304 50.2635905, -5.0520996 50.2635287, -5.052054 50.2634662, -5.0520332 50.2634379, -5.0519993 50.2633789, -5.0519929 50.2633677, -5.0519341 50.2632703)","['High Cross', 'King Street']","['4.6', '4.8']",no,
630036255,,,unclassified,,,True,False,96.326,"LINESTRING (-5.0519992 50.2640086, -5.0519054 50.2639964, -5.0512011 50.2639051, -5.0510866 50.2638943, -5.0506626 50.2638753)",High Cross,,no,
188040580,,,residential,,,False,False,31.73,"LINESTRING (-5.0560262 50.262526, -5.0562579 50.2622821)",Cuth Avallon,,,
188040580,,,residential,,,False,True,9.727,"LINESTRING (-5.0560262 50.262526, -5.0559487 50.2625981)",Cuth Avallon,,,
630214669,,,residential,,,False,False,17.505,"LINESTRING (-5.0560262 50.262526, -5.0562367 50.2626077)",Cuth Avallon,,,
630214669,,,residential,,,False,True,17.505,"LINESTRING (-5.0562367 50.2626077, -5.0560262 50.262526)",Cuth Avallon,,,
1016425350,,,unclassified,,,True,False,19.424999999999997,"LINESTRING (-5.049579 50.2634933, -5.0494856 50.2635378, -5.0493584 50.2635964)",Duke Street,,,
1039458258,1,,unclassified,,,True,False,15.305,"LINESTRING (-5.0563227 50.2647956, -5.0562651 50.264753, -5.0562327 50.2647392, -5.0561852 50.2647259, -5.0561509 50.264718)",Edward Street,,,
1039458259,2,,unclassified,,,False,False,44.913000000000004,"LINESTRING (-5.0563227 50.2647956, -5.056326 50.2651404, -5.0563274 50.2651995)",Edward Street,,,
76618027,,,residential,,,False,False,28.220000000000002,"LINESTRING (-5.0509991 50.2593158, -5.0510267 50.2595481, -5.0510282 50.2595689)",,,,
76618027,,,residential,,,False,True,25.529000000000003,"LINESTRING (-5.0509991 50.2593158, -5.0509925 50.2591507, -5.0509885 50.2591357, -5.0509798 50.2591198, -5.0509684 50.2591057, -5.0509523 50.2590928)",,,,
"[817111608, 1049162879]",,,unclassified,,,False,"[False, True]",47.714,"LINESTRING (-5.0509991 50.2593158, -5.0509644 50.2593171, -5.0508839 50.2593166, -5.0505882 50.2593059, -5.0505526 50.2593067, -5.0505131 50.2593127, -5.0504809 50.2593209, -5.0504527 50.259326, -5.0504226 50.2593277, -5.0503334 50.2593243)",De Luci Park,,,
"[39839592, 1173638147]",,,unclassified,,,False,True,115.41999999999999,"LINESTRING (-5.0525998 50.2622663, -5.0525965 50.2622595, -5.0525925 50.2622513, -5.0525925 50.2622411, -5.0525935 50.2622318, -5.0526073 50.2622177, -5.0528245 50.2619858, -5.0530652 50.2617288, -5.0532197 50.2615507, -5.0532927 50.261459, -5.0533706 50.2613612)",Lemon Mews Road,,destination,
48648539,,,tertiary,30 mph,,True,False,27.849,"LINESTRING (-5.0558672 50.264742, -5.0557852 50.2647558, -5.0554929 50.2648158)",Union Street,,,
1039458260,,,tertiary,30 mph,,True,False,22.088,"LINESTRING (-5.0558672 50.264742, -5.055778 50.2647447, -5.0557104 50.2647438, -5.0556622 50.2647388, -5.0556104 50.2647268, -5.0555744 50.2647047)",Union Street,,,
31669870,,,tertiary,30 mph,,True,False,73.823,"LINESTRING (-5.0555744 50.2647047, -5.0555094 50.2640421)",Castle Street,,,
76618031,,,residential,20 mph,,False,False,105.207,"LINESTRING (-5.0493738 50.260384, -5.0493805 50.260375, -5.0493995 50.2603536, -5.0496192 50.2602018, -5.0498144 50.2600763, -5.049886 50.2600303, -5.0503287 50.2597457, -5.0503966 50.2597021)",St Aubyn's Road,,,
76618031,,,residential,20 mph,,False,True,11.573,"LINESTRING (-5.0493738 50.260384, -5.0493684 50.2603913, -5.0493617 50.2604106, -5.0493591 50.260426, -5.049355 50.2604608, -5.0493525 50.2604866)",St Aubyn's Road,,,
1049735202,,,residential,20 mph,,False,True,43.81400000000001,"LINESTRING (-5.0493738 50.260384, -5.0493175 50.260372, -5.0493061 50.2603695, -5.0492927 50.2603643, -5.0492799 50.2603579, -5.0491881 50.2603059, -5.0491559 50.2602854, -5.0491264 50.2602614, -5.049113 50.2602469, -5.0491056 50.2602314, -5.0491103 50.2602117, -5.049123 50.2601907, -5.0491373 50.2601767, -5.0491431 50.260171, -5.049164 50.2601579, -5.0492436 50.2601066)",Newham Road,,,
"[1043401544, 1043401545]",,,unclassified,,,False,"[False, True]",57.42099999999999,"LINESTRING (-5.0529928 50.2637555, -5.0530617 50.2637462, -5.0530952 50.2637282, -5.053124 50.2637021, -5.05313 50.2636784, -5.0531242 50.2636508, -5.0530969 50.2636211, -5.0530607 50.263603, -5.0530057 50.263594, -5.0529497 50.2635992, -5.0529058 50.2636139, -5.0528776 50.2636402, -5.0528652 50.2636732, -5.052876 50.263706, -5.0529085 50.2637285, -5.0529461 50.2637478, -5.0529928 50.2637555)",The Leats,,,
"[1043401544, 1043401545]",,,unclassified,,,False,"[False, True]",57.42100000000001,"LINESTRING (-5.0529928 50.2637555, -5.0529461 50.2637478, -5.0529085 50.2637285, -5.052876 50.263706, -5.0528652 50.2636732, -5.0528776 50.2636402, -5.0529058 50.2636139, -5.0529497 50.2635992, -5.0530057 50.263594, -5.0530607 50.263603, -5.0530969 50.2636211, -5.0531242 50.2636508, -5.05313 50.2636784, -5.053124 50.2637021, -5.0530952 50.2637282, -5.0530617 50.2637462, -5.0529928 50.2637555)",The Leats,,,
"[1043401545, 54684594]",,,unclassified,,,False,"[False, True]",182.44,"LINESTRING (-5.0529928 50.2637555, -5.0531175 50.263789, -5.0532192 50.2638116, -5.0532349 50.2638151, -5.0533043 50.2638276, -5.0534186 50.2638482, -5.0534975 50.2638541, -5.0536775 50.2638712, -5.0539395 50.2638952, -5.0541304 50.2639086, -5.0541822 50.2639126, -5.0545223 50.263939, -5.0545686 50.2639548, -5.0547324 50.263974, -5.0551688 50.2640138, -5.0555094 50.2640421)",The Leats,5.6,,
491146126,,,residential,,,False,True,43.466,"LINESTRING (-5.0567914 50.2607433, -5.0566438 50.2607546, -5.056603 50.260763, -5.0565661 50.2607759, -5.056532 50.260793, -5.0565078 50.2608136, -5.0564917 50.2608356, -5.0564817 50.2608543, -5.0564776 50.2608729, -5.056475 50.2609117, -5.0564669 50.260928, -5.0564506 50.2609408, -5.056432 50.2609501, -5.0563861 50.2609738)",Tresawya Drive,,,
1044063305,,,residential,,,False,False,23.856,"LINESTRING (-5.0567914 50.2607433, -5.0567847 50.2607137, -5.0567753 50.2606808, -5.0567619 50.2606607, -5.0566594 50.2605492)",Tresawya Drive,,,
1044063305,,,residential,,,False,True,21.5,"LINESTRING (-5.0567914 50.2607433, -5.0568075 50.2607857, -5.0568572 50.260856, -5.0569591 50.260888)",Tresawya Drive,,,
1044056225,,,residential,,,False,True,17.816,"LINESTRING (-5.0549877 50.260979, -5.0550406 50.2609349, -5.05505 50.2609173, -5.05505 50.2608959, -5.0550319 50.2608323)",Corte Spry,,,
1044056225,,,residential,,,False,False,17.816,"LINESTRING (-5.0550319 50.2608323, -5.05505 50.2608959, -5.05505 50.2609173, -5.0550406 50.2609349, -5.0549877 50.260979)",Corte Spry,,,
1044056226,,,residential,,,False,False,32.393,"LINESTRING (-5.0550319 50.2608323, -5.05516 50.2608659, -5.0552881 50.2609002, -5.0553397 50.260916, -5.0553672 50.2609229, -5.0553967 50.2609259, -5.0554302 50.2609242, -5.0554564 50.2609177)",Corte Spry,,,
1044056226,,,residential,,,False,True,23.024,"LINESTRING (-5.0550319 50.2608323, -5.0549535 50.2608093, -5.0548697 50.2607814, -5.0547919 50.260757, -5.0547366 50.2607496)",Corte Spry,,,
1044056226,,,residential,,,False,True,32.393,"LINESTRING (-5.0554564 50.2609177, -5.0554302 50.2609242, -5.0553967 50.2609259, -5.0553672 50.2609229, -5.0553397 50.260916, -5.0552881 50.2609002, -5.05516 50.2608659, -5.0550319 50.2608323)",Corte Spry,,,
1044063305,,,residential,,,False,False,21.5,"LINESTRING (-5.0569591 50.260888, -5.0568572 50.260856, -5.0568075 50.2607857, -5.0567914 50.2607433)",Tresawya Drive,,,
1043450548,,,living_street,,,False,False,14.982,"LINESTRING (-5.0556225 50.2614591, -5.0557524 50.261353)",Bassett Walk,,,
1044359039,,,living_street,,,False,False,10.088,"LINESTRING (-5.0564201 50.2617002, -5.056352 50.2617798)",Bassett Walk,,,
"[76618035, 1043450549]",,,living_street,,,False,False,61.211,"LINESTRING (-5.0564201 50.2617002, -5.0563978 50.2616915, -5.056367 50.2616732, -5.0561097 50.2615347, -5.0557524 50.261353)",Bassett Walk,,,
76618035,,,living_street,,,False,True,64.663,"LINESTRING (-5.0564201 50.2617002, -5.0564367 50.2617057, -5.0564783 50.2617271, -5.0568099 50.2618362, -5.0568384 50.2618568, -5.0568509 50.2618611, -5.0570033 50.2619116, -5.05711 50.262046)",Bassett Walk,,,
1044359039,,,living_street,,,False,True,10.088,"LINESTRING (-5.056352 50.2617798, -5.0564201 50.2617002)",Bassett Walk,,,
1044359062,,,unclassified,,,False,False,17.980999999999998,"LINESTRING (-5.0570699 50.26238, -5.0570476 50.2624763, -5.0570422 50.2624858, -5.0570308 50.2624993, -5.0570018 50.2625335)",,,,
1044593292,,,residential,20 mph,,False,True,7.044,"LINESTRING (-5.0527789 50.2602756, -5.0528631 50.260309)",Chapel Row,,,
"[817111608, 1049162879]",,,unclassified,,,False,"[False, True]",47.714,"LINESTRING (-5.0503334 50.2593243, -5.0504226 50.2593277, -5.0504527 50.259326, -5.0504809 50.2593209, -5.0505131 50.2593127, -5.0505526 50.2593067, -5.0505882 50.2593059, -5.0508839 50.2593166, -5.0509644 50.2593171, -5.0509991 50.2593158)",De Luci Park,,,
625582416,2,A39,trunk,70 mph,,True,False,4.115,"LINESTRING (-5.0490695 50.2604558, -5.0491034 50.2604858)",Morlaix Avenue,,,
188103479,,,tertiary,,,True,False,20.462,"LINESTRING (-5.0490695 50.2604558, -5.0491337 50.2604582, -5.0492399 50.2604685, -5.0493525 50.2604866)",Fairmantle Street,,,
1047504989,,,residential,,,False,False,8.813,"LINESTRING (-5.0452875 50.2628742, -5.0452419 50.2629479)",Waterloo,,,
76618098,,,residential,20 mph,,False,False,222.798,"LINESTRING (-5.0540784 50.2592101, -5.0540525 50.2592094, -5.0539181 50.2592056, -5.0538766 50.2592052, -5.0538531 50.259205, -5.0537465 50.2592039, -5.0537204 50.2592028, -5.05367 50.259201, -5.0535178 50.2591961, -5.0534495 50.2591928, -5.0532702 50.2591842, -5.0532597 50.2591837, -5.0532448 50.2591832, -5.0531245 50.259179, -5.0531121 50.2591786, -5.0529479 50.2591728, -5.0528971 50.259171, -5.0528902 50.2591707, -5.0528459 50.2591691, -5.0527883 50.259167, -5.0525965 50.2591627, -5.0521492 50.2591451, -5.0518988 50.2591346, -5.0518701 50.2591334, -5.0517603 50.2591288, -5.0515149 50.2591143, -5.0514063 50.2590997, -5.0513653 50.2590967, -5.0513097 50.2590961, -5.0512064 50.2590993, -5.0511575 50.2591001, -5.0511098 50.2590997, -5.0510093 50.2590958, -5.0509523 50.2590928)",Barrack Lane,,,
1051158645,,,residential,,,False,False,9.507,"LINESTRING (-5.0587119 50.2600612, -5.0587677 50.2599835)",Observer Close,,,
1039458259,2,,unclassified,,,False,True,44.913000000000004,"LINESTRING (-5.0563274 50.2651995, -5.056326 50.2651404, -5.0563227 50.2647956)",Edward Street,,,
1053942603,,,residential,,,False,True,5.991,"LINESTRING (-5.0546242 50.2647046, -5.0546892 50.2647389)",Williams Court,,,
164924625,,,residential,,,False,True,4.058,"LINESTRING (-5.0546892 50.2647389, -5.0547442 50.2647487)",Williams Court,,,
1053942603,,,residential,,,False,False,5.991,"LINESTRING (-5.0546892 50.2647389, -5.0546242 50.2647046)",Williams Court,,,
164924625,,,residential,,,False,False,45.51,"LINESTRING (-5.0546892 50.2647389, -5.054653 50.2647935, -5.0546276 50.2648421, -5.0546148 50.2648691, -5.0546075 50.2648961, -5.0546101 50.264915, -5.0546189 50.2649334, -5.054649 50.2649664, -5.0546757 50.2649897, -5.0547791 50.2650746, -5.0548094 50.2650978)",Williams Court,,,
164924625,,,residential,,,False,False,4.058,"LINESTRING (-5.0547442 50.2647487, -5.0546892 50.2647389)",Williams Court,,,
"[1053767643, 58698486]",,,residential,,,False,False,129.578,"LINESTRING (-5.0569229 50.2657993, -5.0568402 50.2657734, -5.0565273 50.2657663, -5.0564837 50.2657684, -5.0564615 50.265771, -5.0564374 50.2657757, -5.0564117 50.2657837, -5.0562735 50.2658248, -5.0562547 50.2658287, -5.0562315 50.2658306, -5.0562099 50.2658305, -5.0559519 50.2658087, -5.0558936 50.2658021, -5.0558352 50.2657939, -5.0557642 50.2657809, -5.0557239 50.2657736, -5.0556958 50.2657693, -5.055669 50.2657671, -5.0556448 50.265768, -5.0556187 50.265777, -5.0556051 50.2657905, -5.05539 50.2659913, -5.0553567 50.2660306)","['Claremont Terrace', 'Castle Rise']",,,
