osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,tunnel
271138361,Calle del Sur,residential,False,True,40.03,,,,"LINESTRING (-3.0794373 39.5216483, -3.0793254 39.5219978)",
271138300,Calle Castilla,residential,False,False,50.256,,,,"LINESTRING (-3.0797997 39.5217324, -3.0803607 39.5218628)",
271138300,Calle Castilla,residential,False,True,32.461,,,,"LINESTRING (-3.0797997 39.5217324, -3.0794373 39.5216483)",
271138311,Calle Donantes de Sangre,residential,False,True,31.822,,,,"LINESTRING (-3.0797997 39.5217324, -3.07975 39.522016)",
199362979,Calle Carlos V,residential,False,False,62.523,,,,"LINESTRING (-3.0713933 39.5217558, -3.0716826 39.5222719)",
271138309,Calle Don Quijote,residential,False,False,70.333,,,,"LINESTRING (-3.0713933 39.5217558, -3.0706694 39.5220529)",
199362969,Calle del Charco,residential,False,False,102.016,,,,"LINESTRING (-3.0755612 39.5217995, -3.0767479 39.5218608)",
199362969,Calle del Charco,residential,False,True,56.299,,,,"LINESTRING (-3.0755612 39.5217995, -3.0749063 39.5217657)",
199362976,Calle Vía Férrea,residential,False,False,19.203,,,,"LINESTRING (-3.0803607 39.5218628, -3.0803128 39.5220315)",
271138300,Calle Castilla,residential,False,True,50.256,,,,"LINESTRING (-3.0803607 39.5218628, -3.0797997 39.5217324)",
271138313,Calle Dulcinea,residential,False,False,73.732,,,,"LINESTRING (-3.0724452 39.5219659, -3.0716826 39.5222719)",
199362981,Calle del Jardín,residential,False,False,54.366,,,,"LINESTRING (-3.0724452 39.5219659, -3.0727365 39.5223836, -3.0727459 39.5223963)",
199362969,Calle del Charco,residential,False,True,46.977,,,,"LINESTRING (-3.0787929 39.5219747, -3.0782471 39.5219397)",
199362969,Calle del Charco,residential,False,False,45.747,,,,"LINESTRING (-3.0787929 39.5219747, -3.0788104 39.5219758, -3.0793254 39.5219978)",
271138330,Calle Monte,residential,False,False,90.566,,,,"LINESTRING (-3.0787929 39.5219747, -3.078664 39.5223858, -3.0785471 39.5227668)",
199362969,Calle del Charco,residential,False,False,36.476,,,,"LINESTRING (-3.0793254 39.5219978, -3.07975 39.522016)",
271138361,Calle del Sur,residential,False,False,40.03,,,,"LINESTRING (-3.0793254 39.5219978, -3.0794373 39.5216483)",
271138361,Calle del Sur,residential,False,True,86.877,,,,"LINESTRING (-3.0793254 39.5219978, -3.0790648 39.5227528)",
199362969,Calle del Charco,residential,False,True,45.747,,,,"LINESTRING (-3.0793254 39.5219978, -3.0788104 39.5219758, -3.0787929 39.5219747)",
270410159,Calle Costeras,residential,False,False,62.267,,,,"LINESTRING (-3.0706694 39.5220529, -3.0709145 39.52258)",
270410159,Calle Costeras,residential,False,True,49.182,,,,"LINESTRING (-3.0706694 39.5220529, -3.0704757 39.5216366)",
271138309,Calle Don Quijote,residential,False,True,70.333,,,,"LINESTRING (-3.0706694 39.5220529, -3.0713933 39.5217558)",
199362973,Calle Padre Joaquín,residential,False,False,6.366,,,,"LINESTRING (-3.0767298 39.5222024, -3.0767267 39.5222596)",
199362973,Calle Padre Joaquín,residential,False,True,38.016,,,,"LINESTRING (-3.0767298 39.5222024, -3.0767479 39.5218608)",
271138335,Calle Pemán,residential,False,False,163.20100000000002,,,,"LINESTRING (-3.0767298 39.5222024, -3.0760405 39.5222416, -3.0758183 39.5222613, -3.0753799 39.5223058, -3.0748868 39.5223508, -3.074838 39.5223553)",
199362986,Calle Comandante Franco,residential,False,False,55.054,,,,"LINESTRING (-3.0781622 39.522207, -3.0780095 39.5226879)",
199362986,Calle Comandante Franco,residential,False,True,30.602,,,,"LINESTRING (-3.0781622 39.522207, -3.0782471 39.5219397)",
271138306,Calle Cánovas,residential,False,False,123.267,,,,"LINESTRING (-3.0781622 39.522207, -3.0767267 39.5222596)",
199362973,Calle Padre Joaquín,residential,False,False,37.348,,,,"LINESTRING (-3.0767267 39.5222596, -3.0767089 39.5225952)",
199362973,Calle Padre Joaquín,residential,False,True,6.366,,,,"LINESTRING (-3.0767267 39.5222596, -3.0767298 39.5222024)",
271138306,Calle Cánovas,residential,False,True,123.267,,,,"LINESTRING (-3.0767267 39.5222596, -3.0781622 39.522207)",
199362979,Calle Carlos V,residential,False,False,58.011,,,,"LINESTRING (-3.0716826 39.5222719, -3.0719518 39.5227505)",
199362979,Calle Carlos V,residential,False,True,62.523,,,,"LINESTRING (-3.0716826 39.5222719, -3.0713933 39.5217558)",
271138313,Calle Dulcinea,residential,False,False,74.258,,,,"LINESTRING (-3.0716826 39.5222719, -3.0709145 39.52258)",
271138313,Calle Dulcinea,residential,False,True,73.732,,,,"LINESTRING (-3.0716826 39.5222719, -3.0724452 39.5219659)",
270410182,,residential,False,False,75.381,,,,"LINESTRING (-3.074838 39.5223553, -3.0747702 39.5230312)",
"[199362990, 270410182]",Calle San Andrés,residential,False,True,65.871,,,,"LINESTRING (-3.074838 39.5223553, -3.0748921 39.5218158, -3.0749063 39.5217657)",
271138335,Calle Pemán,residential,False,True,163.201,,,,"LINESTRING (-3.074838 39.5223553, -3.0748868 39.5223508, -3.0753799 39.5223058, -3.0758183 39.5222613, -3.0760405 39.5222416, -3.0767298 39.5222024)",
199362981,Calle del Jardín,residential,False,True,19.936,,,,"LINESTRING (-3.0728609 39.5225521, -3.0727459 39.5223963)",
271138318,Calle Este,residential,False,False,81.037,,,,"LINESTRING (-3.0728609 39.5225521, -3.0719518 39.5227505)",
199362981,Calle del Jardín,residential,False,False,55.272999999999996,,,,"LINESTRING (-3.0728609 39.5225521, -3.0730999 39.5228761, -3.073169 39.5229884)",
270410159,Calle Costeras,residential,False,False,42.377,,,,"LINESTRING (-3.0709145 39.52258, -3.0710814 39.5229387)",
270410159,Calle Costeras,residential,False,True,62.267,,,,"LINESTRING (-3.0709145 39.52258, -3.0706694 39.5220529)",
271138313,Calle Dulcinea,residential,False,True,74.258,,,,"LINESTRING (-3.0709145 39.52258, -3.0716826 39.5222719)",
199362986,Calle Comandante Franco,residential,False,False,21.626,,,,"LINESTRING (-3.0780095 39.5226879, -3.0779495 39.5228768)",
199362986,Calle Comandante Franco,residential,False,True,55.054,,,,"LINESTRING (-3.0780095 39.5226879, -3.0781622 39.522207)",
271138326,Calle La Perdiz,residential,False,True,112.16899999999998,,,,"LINESTRING (-3.0780095 39.5226879, -3.0774634 39.5226799, -3.0767028 39.5227092)",
199362973,Calle Padre Joaquín,residential,False,False,61.231,,,,"LINESTRING (-3.0767028 39.5227092, -3.0766735 39.5232594)",
199362973,Calle Padre Joaquín,residential,False,True,12.687,,,,"LINESTRING (-3.0767028 39.5227092, -3.0767089 39.5225952)",
271138326,Calle La Perdiz,residential,False,False,112.16899999999998,,,,"LINESTRING (-3.0767028 39.5227092, -3.0774634 39.5226799, -3.0780095 39.5226879)",
270410178,,residential,False,False,47.559,,,,"LINESTRING (-3.074121 39.5227259, -3.074468 39.5230595)",
"[270410178, 173086098]",Calle San Antón,residential,False,True,81.994,,,,"LINESTRING (-3.074121 39.5227259, -3.073547 39.5221742, -3.0735227 39.5221508)",
271138356,Calle Virgen del Pilar,residential,False,False,87.152,,,,"LINESTRING (-3.074121 39.5227259, -3.0740375 39.5227554, -3.0735899 39.5229135, -3.073169 39.5229884)",
199362979,Calle Carlos V,residential,False,False,61.955,,,,"LINESTRING (-3.0719518 39.5227505, -3.0722391 39.5232617)",
199362979,Calle Carlos V,residential,False,True,58.011,,,,"LINESTRING (-3.0719518 39.5227505, -3.0716826 39.5222719)",
271138318,Calle Este,residential,False,False,77.534,,,,"LINESTRING (-3.0719518 39.5227505, -3.0710814 39.5229387)",
271138318,Calle Este,residential,False,True,81.037,,,,"LINESTRING (-3.0719518 39.5227505, -3.0728609 39.5225521)",
270410165,Calle Los Molinos,residential,False,False,44.432,,,,"LINESTRING (-3.0790648 39.5227528, -3.0785471 39.5227668)",
270410165,Calle Los Molinos,residential,False,True,53.014,,,,"LINESTRING (-3.0790648 39.5227528, -3.0796825 39.5227362)",
271138361,Calle del Sur,residential,False,False,86.877,,,,"LINESTRING (-3.0790648 39.5227528, -3.0793254 39.5219978)",
271138361,Calle del Sur,residential,False,True,34.435,,,,"LINESTRING (-3.0790648 39.5227528, -3.0790555 39.5230624)",
270410159,Calle Costeras,residential,False,False,83.216,,,,"LINESTRING (-3.0710814 39.5229387, -3.0714091 39.5236431)",
270410159,Calle Costeras,residential,False,True,42.377,,,,"LINESTRING (-3.0710814 39.5229387, -3.0709145 39.52258)",
271138318,Calle Este,residential,False,True,77.534,,,,"LINESTRING (-3.0710814 39.5229387, -3.0719518 39.5227505)",
271138356,Calle Virgen del Pilar,residential,False,False,85.353,,,,"LINESTRING (-3.073169 39.5229884, -3.0722391 39.5232617)",
199362981,Calle del Jardín,residential,False,False,71.721,,,,"LINESTRING (-3.073169 39.5229884, -3.0733165 39.5232279, -3.0735775 39.52355)",
199362981,Calle del Jardín,residential,False,True,55.272999999999996,,,,"LINESTRING (-3.073169 39.5229884, -3.0730999 39.5228761, -3.0728609 39.5225521)",
271138356,Calle Virgen del Pilar,residential,False,True,87.152,,,,"LINESTRING (-3.073169 39.5229884, -3.0735899 39.5229135, -3.0740375 39.5227554, -3.074121 39.5227259)",
199362976,Calle Vía Férrea,residential,False,True,30.577,,,,"LINESTRING (-3.0800281 39.5230577, -3.0801027 39.5227888)",
271138336,Calle Pizarro,residential,False,False,83.424,,,,"LINESTRING (-3.0800281 39.5230577, -3.0790555 39.5230624)",
199362976,Calle Vía Férrea,residential,False,False,55.55,,,,"LINESTRING (-3.0800281 39.5230577, -3.079916 39.5234617, -3.0798925 39.5235462)",
271138336,Calle Pizarro,residential,False,True,83.424,,,,"LINESTRING (-3.0790555 39.5230624, -3.0800281 39.5230577)",
271138361,Calle del Sur,residential,False,False,34.435,,,,"LINESTRING (-3.0790555 39.5230624, -3.0790648 39.5227528)",
"[271138336, 271138330]","['Calle Pizarro', 'Calle Monte']",residential,False,"[False, True]",73.839,,,,"LINESTRING (-3.0790555 39.5230624, -3.0785823 39.5230646, -3.0785471 39.5227668)",
270410165,Calle Los Molinos,residential,False,False,15.452,,,,"LINESTRING (-3.0776065 39.523207, -3.0775776 39.5232349, -3.0775734 39.5233381)",
270410165,Calle Los Molinos,residential,False,True,47.049,,,,"LINESTRING (-3.0776065 39.523207, -3.0776167 39.5231972, -3.0779495 39.5228768)",
271138360,Calle del Carmen,residential,False,False,80.536,,,,"LINESTRING (-3.0776065 39.523207, -3.0775667 39.5232017, -3.0775033 39.5231932, -3.0766735 39.5232594)",
199362979,Calle Carlos V,residential,False,False,21.258,,,,"LINESTRING (-3.0722391 39.5232617, -3.0723377 39.5234371)",
199362979,Calle Carlos V,residential,False,True,61.955,,,,"LINESTRING (-3.0722391 39.5232617, -3.0719518 39.5227505)",
271138356,Calle Virgen del Pilar,residential,False,True,85.353,,,,"LINESTRING (-3.0722391 39.5232617, -3.073169 39.5229884)",
199362972,Calle General Moscardó,residential,False,False,42.512,,,,"LINESTRING (-3.0739812 39.5233282, -3.0735775 39.52355)",
271138314,Calle El Gato,residential,False,False,69.229,,,,"LINESTRING (-3.0739812 39.5233282, -3.0743515 39.5238814)",
199362972,Calle General Moscardó,residential,False,True,51.343,,,,"LINESTRING (-3.0739812 39.5233282, -3.0744116 39.5230917, -3.074468 39.5230595)",
199362979,Calle Carlos V,residential,False,False,72.672,,,,"LINESTRING (-3.0723377 39.5234371, -3.0726748 39.5240367)",
199362979,Calle Carlos V,residential,False,True,21.258,,,,"LINESTRING (-3.0723377 39.5234371, -3.0722391 39.5232617)",
271138342,Calle San Isidro,residential,False,False,42.582,,,,"LINESTRING (-3.0723377 39.5234371, -3.0718606 39.523543)",
271138342,Calle San Isidro,residential,False,False,40.294,,,,"LINESTRING (-3.0718606 39.523543, -3.0714091 39.5236431)",
271138342,Calle San Isidro,residential,False,True,42.582,,,,"LINESTRING (-3.0718606 39.523543, -3.0723377 39.5234371)",
271138355,Calle Toledo,residential,False,False,87.209,,,,"LINESTRING (-3.0718606 39.523543, -3.0722537 39.5242663)",
270410159,Calle Costeras,residential,False,False,102.131,,,,"LINESTRING (-3.0714091 39.5236431, -3.0718113 39.5245076)",
270410159,Calle Costeras,residential,False,True,83.216,,,,"LINESTRING (-3.0714091 39.5236431, -3.0710814 39.5229387)",
271138342,Calle San Isidro,residential,False,False,25.0,,,,"LINESTRING (-3.0714091 39.5236431, -3.071129 39.5237053)",
271138342,Calle San Isidro,residential,False,True,40.294,,,,"LINESTRING (-3.0714091 39.5236431, -3.0718606 39.523543)",
271138342,Calle San Isidro,residential,False,True,25.0,,,,"LINESTRING (-3.071129 39.5237053, -3.0714091 39.5236431)",
270410170,Calle Santa Ana,residential,False,False,75.335,,,,"LINESTRING (-3.0749283 39.5237131, -3.0751468 39.5243693)",
270410170,Calle Santa Ana,residential,False,True,24.982,,,,"LINESTRING (-3.0749283 39.5237131, -3.0748558 39.5234955)",
271138360,Calle del Carmen,residential,False,True,157.962,,,,"LINESTRING (-3.0749283 39.5237131, -3.0766735 39.5232594)",
271138314,Calle El Gato,residential,False,True,69.229,,,,"LINESTRING (-3.0743515 39.5238814, -3.0739812 39.5233282)",
199362981,Calle del Jardín,residential,False,False,94.721,,,,"LINESTRING (-3.0738542 39.5239296, -3.0739039 39.5240042, -3.0741281 39.5243509, -3.0743592 39.5246871)",
199362981,Calle del Jardín,residential,False,True,48.474000000000004,,,,"LINESTRING (-3.0738542 39.5239296, -3.0737001 39.5236984, -3.0735775 39.52355)",
271138331,Calle Oliva,residential,False,False,100.276,,,,"LINESTRING (-3.0738542 39.5239296, -3.0735382 39.5241289, -3.0734098 39.5242454, -3.0731213 39.5245495, -3.0730697 39.5245906)",
199362972,Calle General Moscardó,residential,False,False,46.473,,,,"LINESTRING (-3.0722537 39.5242663, -3.0718113 39.5245076)",
199362972,Calle General Moscardó,residential,False,True,44.23,,,,"LINESTRING (-3.0722537 39.5242663, -3.0726748 39.5240367)",
271138355,Calle Toledo,residential,False,True,87.209,,,,"LINESTRING (-3.0722537 39.5242663, -3.0718606 39.523543)",
271138355,Calle Toledo,residential,False,False,149.478,,,,"LINESTRING (-3.0722537 39.5242663, -3.0726971 39.5250731, -3.0727911 39.5252411, -3.0730893 39.5254094)",
271138316,Calle El Horno,residential,False,False,61.423,,,,"LINESTRING (-3.0766951 39.5245222, -3.0761985 39.5249202)",
199362973,Calle Padre Joaquín,residential,False,False,43.61,,,,"LINESTRING (-3.0766951 39.5245222, -3.0767139 39.5246092, -3.0767695 39.5248893, -3.0767735 39.5249097)",
199362973,Calle Padre Joaquín,residential,False,True,23.764000000000003,,,,"LINESTRING (-3.0766951 39.5245222, -3.0766814 39.5244588, -3.0766769 39.5243094)",
271138319,Calle Felipe II,residential,False,False,41.449,,,,"LINESTRING (-3.0760487 39.5245658, -3.0761985 39.5249202)",
199362983,Calle Remigio Cantos,residential,False,False,69.125,,,,"LINESTRING (-3.0760487 39.5245658, -3.0759286 39.5246151, -3.0753166 39.5248252)",
199362983,Calle Remigio Cantos,residential,False,True,60.96,,,,"LINESTRING (-3.0760487 39.5245658, -3.0764761 39.5243904, -3.0766769 39.5243094)",
199362979,Calle Carlos V,residential,False,True,70.29,,,,"LINESTRING (-3.0730697 39.5245906, -3.0726748 39.5240367)",
199362979,Calle Carlos V,residential,False,False,62.82,,,,"LINESTRING (-3.0730697 39.5245906, -3.0730833 39.5246097, -3.0731972 39.5250373, -3.0732096 39.5251435)",
271138331,Calle Oliva,residential,False,True,100.27600000000001,,,,"LINESTRING (-3.0730697 39.5245906, -3.0731213 39.5245495, -3.0734098 39.5242454, -3.0735382 39.5241289, -3.0738542 39.5239296)",
271138316,Calle El Horno,residential,False,True,61.423,,,,"LINESTRING (-3.0761985 39.5249202, -3.0766951 39.5245222)",
271138319,Calle Felipe II,residential,False,False,9.486,,,,"LINESTRING (-3.0761985 39.5249202, -3.0762328 39.5250013)",
271138319,Calle Felipe II,residential,False,True,41.449,,,,"LINESTRING (-3.0761985 39.5249202, -3.0760487 39.5245658)",
271138303,Calle Cruz Sorda,residential,False,False,34.08,,,,"LINESTRING (-3.0762328 39.5250013, -3.0758447 39.525067)",
271138319,Calle Felipe II,residential,False,True,9.486,,,,"LINESTRING (-3.0762328 39.5250013, -3.0761985 39.5249202)",
271138303,Calle Cruz Sorda,residential,False,True,47.481,,,,"LINESTRING (-3.0762328 39.5250013, -3.0766179 39.5249361, -3.0767735 39.5249097)",
271138303,Calle Cruz Sorda,residential,False,False,37.172,,,,"LINESTRING (-3.0758447 39.525067, -3.0754182 39.5251264)",
271138303,Calle Cruz Sorda,residential,False,True,34.08,,,,"LINESTRING (-3.0758447 39.525067, -3.0762328 39.5250013)",
271138299,Calle Artesanos,residential,False,False,58.534000000000006,,,,"LINESTRING (-3.0758447 39.525067, -3.0759051 39.5252838, -3.0760195 39.5255754)",
270410170,Calle Santa Ana,residential,False,False,35.578,,,,"LINESTRING (-3.0754182 39.5251264, -3.0755377 39.5254328)",
270410170,Calle Santa Ana,residential,False,True,23.969,,,,"LINESTRING (-3.0754182 39.5251264, -3.0753376 39.52492)",
271138303,Calle Cruz Sorda,residential,False,True,37.172,,,,"LINESTRING (-3.0754182 39.5251264, -3.0758447 39.525067)",
199362973,Calle Padre Joaquín,residential,False,False,84.886,,,,"LINESTRING (-3.0768125 39.5254027, -3.0768348 39.5255444, -3.0768702 39.5257699, -3.0768516 39.5258489, -3.0766985 39.526139)",
199362973,Calle Padre Joaquín,residential,False,True,48.248,,,,"LINESTRING (-3.0768125 39.5254027, -3.076771 39.5251389, -3.0767514 39.525014, -3.0767603 39.5249722)",
271138295,Calle Almenara,residential,False,False,70.677,,,,"LINESTRING (-3.0768125 39.5254027, -3.0760592 39.5255681, -3.0760195 39.5255754)",
199362979,Calle Carlos V,residential,False,False,4.595,,,,"LINESTRING (-3.0730893 39.5254094, -3.0731118 39.5254469)",
199362979,Calle Carlos V,residential,False,True,31.483,,,,"LINESTRING (-3.0730893 39.5254094, -3.0731057 39.5253338, -3.0732096 39.5251435)",
271138355,Calle Toledo,residential,False,True,149.478,,,,"LINESTRING (-3.0730893 39.5254094, -3.0727911 39.5252411, -3.0726971 39.5250731, -3.0722537 39.5242663)",
270410170,Calle Santa Ana,residential,False,False,16.896,,,,"LINESTRING (-3.0755377 39.5254328, -3.0755945 39.5255783)",
270410170,Calle Santa Ana,residential,False,True,35.578,,,,"LINESTRING (-3.0755377 39.5254328, -3.0754182 39.5251264)",
271138340,Calle Ramón y Cajal,residential,False,True,149.00400000000002,,,,"LINESTRING (-3.0755377 39.5254328, -3.0750924 39.5256339, -3.0749557 39.5256702, -3.0744771 39.5257888, -3.0740562 39.5258745, -3.0739396 39.5259324)",
271138295,Calle Almenara,residential,False,False,36.906,,,,"LINESTRING (-3.0760195 39.5255754, -3.0758809 39.5256007, -3.0755945 39.5255783)",
271138295,Calle Almenara,residential,False,True,70.677,,,,"LINESTRING (-3.0760195 39.5255754, -3.0760592 39.5255681, -3.0768125 39.5254027)",
271138299,Calle Artesanos,residential,False,True,58.534000000000006,,,,"LINESTRING (-3.0760195 39.5255754, -3.0759051 39.5252838, -3.0758447 39.525067)",
270410170,Calle Santa Ana,residential,False,True,16.896,,,,"LINESTRING (-3.0755945 39.5255783, -3.0755377 39.5254328)",
270410170,Calle Santa Ana,residential,False,False,38.856,,,,"LINESTRING (-3.0755945 39.5255783, -3.0757072 39.525867, -3.0757251 39.5259129)",
271138295,Calle Almenara,residential,False,True,36.906,,,,"LINESTRING (-3.0755945 39.5255783, -3.0758809 39.5256007, -3.0760195 39.5255754)",
181659461,Calle Valencia,residential,False,True,10.991,,,,"LINESTRING (-3.0739396 39.5259324, -3.0740427 39.5259911)",
181659461,Calle Valencia,residential,False,False,42.924,,,,"LINESTRING (-3.0739396 39.5259324, -3.0738655 39.5258902, -3.0735648 39.5256771)",
271138340,Calle Ramón y Cajal,residential,False,False,149.00400000000002,,,,"LINESTRING (-3.0739396 39.5259324, -3.0740562 39.5258745, -3.0744771 39.5257888, -3.0749557 39.5256702, -3.0750924 39.5256339, -3.0755377 39.5254328)",
199362977,Calle Cantarranas,residential,False,True,26.152,,,,"LINESTRING (-3.0768502 39.5271182, -3.0765453 39.5271205)",
199362977,Calle Cantarranas,residential,False,False,43.201,,,,"LINESTRING (-3.0768502 39.5271182, -3.0769465 39.5271175, -3.0773518 39.5270857)",
296368139,,residential,False,False,53.526,,,,"LINESTRING (-3.0768502 39.5271182, -3.0771959 39.5273186, -3.0773491 39.5274074)",
"[271075203, 271075222]",Calle El Santo,residential,False,False,6.7059999999999995,,,,"LINESTRING (-3.0773491 39.5274074, -3.0773555 39.52744, -3.0773648 39.5274549, -3.0773675 39.5274655)",
271075222,,residential,False,True,37.567,,,,"LINESTRING (-3.0773491 39.5274074, -3.0772979 39.5271446, -3.0773518 39.5270857)",
296368139,,residential,False,True,53.526,,,,"LINESTRING (-3.0773491 39.5274074, -3.0771959 39.5273186, -3.0768502 39.5271182)",
271075210,Calle Maese Nicolás,residential,False,False,6.367,,,,"LINESTRING (-3.0724081 39.5288003, -3.0723639 39.5288463)",
271075210,Calle Maese Nicolás,residential,False,True,28.61,,,,"LINESTRING (-3.0724081 39.5288003, -3.0726012 39.5285905)",
271075221,,residential,False,False,64.481,,,,"LINESTRING (-3.0724081 39.5288003, -3.0731461 39.528911)",
271075221,,residential,False,True,59.998,,,,"LINESTRING (-3.0724081 39.5288003, -3.0717214 39.5286973)",
199362981,Calle del Jardín,residential,False,False,19.936,,,,"LINESTRING (-3.0727459 39.5223963, -3.0728609 39.5225521)",
199362981,Calle del Jardín,residential,False,True,54.366,,,,"LINESTRING (-3.0727459 39.5223963, -3.0727365 39.5223836, -3.0724452 39.5219659)",
"[270410176, 1088120698]",Travesía de San Antón,residential,False,True,72.012,,,,"LINESTRING (-3.0727459 39.5223963, -3.0729008 39.5223433, -3.0735227 39.5221508)",building_passage
271075207,Calle Gavilanes,residential,False,True,68.842,,,,"LINESTRING (-3.0750256 39.5291867, -3.0753834 39.5286325)",
271075221,,residential,False,True,99.055,,,,"LINESTRING (-3.0750256 39.5291867, -3.0738925 39.5290142)",
271075221,,residential,False,False,89.05499999999999,,,,"LINESTRING (-3.0750256 39.5291867, -3.0759645 39.5293297, -3.0759982 39.5293868)",
