osmid,oneway,highway,reversed,length,geometry,ref,maxspeed,junction,lanes,name,bridge,access
"[205128481, 734611362]",False,residential,False,33.870000000000005,"LINESTRING (1.6365702 41.1989175, 1.6365108 41.1989858, 1.6363647 41.1991798)",,,,,Carrerada de Santa Coloma,,
"[734611369, 734611378]",True,residential,False,141.463,"LINESTRING (1.6365702 41.1989175, 1.6363552 41.1989077, 1.6350575 41.1988487, 1.6350106 41.1988457, 1.6349648 41.1988424, 1.6348829 41.1988366)",,,,,Avinguda de Barcelona,,
135608274,False,tertiary,False,14.009,"LINESTRING (1.6338084 41.1988674, 1.6338022 41.198945, 1.6338052 41.1989932)",,40,,,Carretera de Cunit a Clariana,,
"[1085361256, 135608282]",True,primary_link,False,24.29,"LINESTRING (1.6338084 41.1988674, 1.6338012 41.1988124, 1.6337994 41.1987834, 1.6337732 41.1987096, 1.633766 41.1986955, 1.6337456 41.1986557)",,,,1,,,
979542224,False,residential,False,18.573,"LINESTRING (1.6338052 41.1989932, 1.6335931 41.1990425)",,,,,Carrer de la Pujada,,
135608274,False,tertiary,False,66.321,"LINESTRING (1.6338052 41.1989932, 1.6338154 41.1990911, 1.6338202 41.1991691, 1.6338179 41.1993094, 1.633855 41.1994208, 1.6339351 41.1995744)",,40,,,Carretera de Cunit a Clariana,,
135608274,False,tertiary,True,14.009,"LINESTRING (1.6338052 41.1989932, 1.6338022 41.198945, 1.6338084 41.1988674)",,40,,,Carretera de Cunit a Clariana,,
979542224,False,residential,True,18.573,"LINESTRING (1.6335931 41.1990425, 1.6338052 41.1989932)",,,,,Carrer de la Pujada,,
205141382,False,residential,False,23.509999999999998,"LINESTRING (1.6335931 41.1990425, 1.6334605 41.1990804, 1.6334312 41.1990891, 1.6333311 41.1991189)",,,,,Carrer de la Pujada,,
"[234947832, 734611337]",False,residential,False,39.79600000000001,"LINESTRING (1.6378306 41.1989884, 1.6378015 41.1990507, 1.6376727 41.199326)",,,,,Carrer del Margalló,,
"[734611369, 734611351]",True,residential,False,105.74699999999999,"LINESTRING (1.6378306 41.1989884, 1.6367285 41.1989264, 1.6366808 41.1989237, 1.6366486 41.1989219, 1.6365702 41.1989175)",,,,,Avinguda de Barcelona,,
"[734611365, 37591590, 734611381, 1000344728, 35960444]",True,primary,False,436.08999999999986,"LINESTRING (1.6394363 41.1990008, 1.6393115 41.1989543, 1.6391888 41.1989424, 1.6379717 41.1988862, 1.6376614 41.1988719, 1.636771 41.1988308, 1.6366888 41.198828, 1.6365348 41.1988229, 1.6363707 41.1988174, 1.6359917 41.1988046, 1.6350253 41.1987569, 1.634899 41.1987445, 1.6347887 41.1987336, 1.6346179 41.1987168, 1.6343649 41.1986905, 1.6342548 41.1986747)",C-31,50,,1,,,
570035801,True,primary,False,16.806,"LINESTRING (1.6394363 41.1990008, 1.6394441 41.1989098, 1.6394758 41.1988548)",C-31,50,roundabout,,,,
"[570035803, 734189707]",True,primary,False,24.054999999999996,"LINESTRING (1.6394758 41.1988548, 1.6395162 41.1988147, 1.6395742 41.1987808, 1.6396421 41.1987594, 1.639715 41.1987519)",C-31,50,roundabout,,,,
154475587,True,primary_link,False,28.083,"LINESTRING (1.6394728 41.1990696, 1.6393272 41.1990454, 1.6391409 41.1990381)",,,,1,,,
570035801,True,primary,False,8.24,"LINESTRING (1.6394728 41.1990696, 1.6394447 41.1990189, 1.6394363 41.1990008)",C-31,50,roundabout,,,,
"[734611393, 151665773]",False,residential,False,68.66,"LINESTRING (1.6348829 41.1988366, 1.6348632 41.198936, 1.6347617 41.1994473)",,,,2,Carrer d'Enric Granados,,
237976378,True,residential,False,80.678,"LINESTRING (1.6348829 41.1988366, 1.6347717 41.1988243, 1.6340344 41.1987377, 1.6339303 41.1987241)",,,,,Avinguda de Barcelona,,
"[734189682, 276517852]",True,primary,False,29.277,"LINESTRING (1.6334704 41.1985292, 1.633567 41.1985281, 1.6337232 41.1985488, 1.6338175 41.1985554)",C-31,50,,1,,,
"[970702619, 276517854]",False,primary,True,36.474,"LINESTRING (1.6334704 41.1985292, 1.6331851 41.1984771, 1.6330468 41.1984517)",C-31,50,,2,Avinguda de Barcelona,yes,
289326502,False,residential,False,32.785,"LINESTRING (1.6346347 41.1947772, 1.6347123 41.1944882)",,,,,Avinguda de la Font / Riera de Cunit,,
"[973071860, 289326500, 973071862]",True,residential,False,57.735,"LINESTRING (1.6346347 41.1947772, 1.6345922 41.1950904, 1.6345482 41.1952332, 1.6344973 41.1952765)",,,,,Avinguda de la Font,,
"[1186456712, 1122014101]",True,residential,False,22.482,"LINESTRING (1.6334079 41.1967501, 1.6334827 41.1968119, 1.6335932 41.1968453, 1.6336289 41.1968562)",,,,,Carrer de l'Estació,,
835060470,True,primary,False,7.885,"LINESTRING (1.6395341 41.1991229, 1.6395177 41.1991135, 1.6394728 41.1990696)",C-31,50,roundabout,,,,
"[835060466, 733875180, 835060463]",True,primary,False,96.836,"LINESTRING (1.6370056 41.1987801, 1.6375186 41.1988006, 1.6379771 41.1988203, 1.6381612 41.1988287)",C-31,50,,1,,,
"[135616043, 49850365, 49850366]",False,residential,False,156.334,"LINESTRING (1.6389847 41.1953322, 1.6386854 41.1957886, 1.6382157 41.1964789, 1.638181 41.1965297, 1.6381439 41.1965877)",,50,,2,Carrerada de Santa Coloma,yes,
733909738,False,residential,False,275.88,"LINESTRING (1.6389847 41.1953322, 1.6388508 41.1953096, 1.6379596 41.1951388, 1.6377561 41.1950998, 1.6372365 41.1950003, 1.6357948 41.194705)",,,,,Avinguda de Tarragona,,
733909738,False,residential,True,56.889,"LINESTRING (1.6389847 41.1953322, 1.6390892 41.1953548, 1.639199 41.1953753, 1.6396435 41.1954585)",,,,,Avinguda de Tarragona,,
151656437,True,primary_link,False,6.053,"LINESTRING (1.6399867 41.1985943, 1.6400285 41.1985668, 1.6400412 41.1985585)",,,,,,,
235006045,True,residential,False,154.39499999999998,"LINESTRING (1.6399867 41.1985943, 1.6399668 41.19859, 1.6399461 41.1985855, 1.6398927 41.1985738, 1.6398609 41.1985778, 1.6397972 41.1986138, 1.6396892 41.1986591, 1.6395613 41.1986947, 1.6393304 41.1987253, 1.6391073 41.198748, 1.6387513 41.19876, 1.6382471 41.1987349, 1.6381929 41.1987322)",,,,,Avinguda de Barcelona,,
1085361252,False,residential,False,86.976,"LINESTRING (1.6345795 41.2012347, 1.6344331 41.2020091)",,,,,Carrer d'Enric Granados,,
"[734611393, 1085361252]",False,residential,True,5.184,"LINESTRING (1.6345795 41.2012347, 1.6345832 41.2012151, 1.6345848 41.2011883)",,,,2,Carrer d'Enric Granados,,
734611393,False,residential,True,82.713,"LINESTRING (1.6345848 41.2011883, 1.6346195 41.2004449)",,,,2,Carrer d'Enric Granados,,
"[734611393, 1085361252]",False,residential,False,5.184,"LINESTRING (1.6345848 41.2011883, 1.6345832 41.2012151, 1.6345795 41.2012347)",,,,2,Carrer d'Enric Granados,,
736996778,True,residential,False,45.635,"LINESTRING (1.6345848 41.2011883, 1.6346302 41.2011936, 1.6350386 41.2012411, 1.6350968 41.201289)",,,,,Carrer de la Pedrera,,
733909731,True,residential,False,20.887,"LINESTRING (1.638063 41.1970341, 1.6379602 41.1970498, 1.6379051 41.1970585, 1.637819 41.1970737)",,,,,Carrer de la Conca de Barberà,,
740639924,True,residential,False,17.57,"LINESTRING (1.638063 41.1970341, 1.6380004 41.1969811, 1.6379751 41.1969597, 1.6379247 41.1969152)",,,,,Carrer de la Conca de Barberà,,
740641562,False,residential,False,19.719,"LINESTRING (1.6379247 41.1969152, 1.637819 41.1970737)",,50,,2,Carrerada de Santa Coloma,,
"[733909737, 734189627]",False,residential,True,40.775,"LINESTRING (1.6379247 41.1969152, 1.6379685 41.1968478, 1.6380227 41.1967671, 1.6381096 41.1966378, 1.6381439 41.1965877)",,50,,2,Carrerada de Santa Coloma,,
"[1051107403, 734590668]",True,residential,False,33.929,"LINESTRING (1.6319262 41.1983, 1.6318104 41.1984008, 1.6317435 41.1984883, 1.6316965 41.1985498)",,,,,Carrer de Montblanc,,
1186456700,True,primary,False,20.878,"LINESTRING (1.6319262 41.1983, 1.6318676 41.1983162, 1.6318052 41.1983163, 1.6317465 41.1983004, 1.6316985 41.1982705)",,,,,,,
1186456700,True,primary,False,5.228,"LINESTRING (1.6316985 41.1982705, 1.631667 41.1982299)",,,,,,,
1051107399,True,primary,False,61.506,"LINESTRING (1.6319883 41.1981103, 1.6321358 41.1982157, 1.6322508 41.1982559, 1.6322568 41.1982573, 1.6324559 41.1983033, 1.6325271 41.1983184, 1.6326391 41.1983422)",C-31,50,,1,,,
1186456698,True,primary,False,24.153000000000002,"LINESTRING (1.6319883 41.1981103, 1.6320106 41.1981494, 1.6320157 41.1981918, 1.6320031 41.1982333, 1.631974 41.1982698, 1.6319262 41.1983)",,,,,,,
1186456699,True,primary,False,2.023,"LINESTRING (1.631739 41.1980683, 1.6317612 41.1980611)",,,,,,,
733870467,True,primary,False,30.99,"LINESTRING (1.631667 41.1982299, 1.6315049 41.1981461, 1.6313393 41.1981066)",C-31,50,,1,,,
1186456697,True,primary,False,20.394000000000002,"LINESTRING (1.631667 41.1982299, 1.6316557 41.1981838, 1.631666 41.1981375, 1.6316966 41.1980966, 1.631739 41.1980683)",,,,,,,
135608274,False,tertiary,False,94.64,"LINESTRING (1.6339351 41.1995744, 1.6339933 41.1997299, 1.6340503 41.1998572, 1.6341223 41.2000908, 1.6341429 41.2002053, 1.6341572 41.2004049)",,40,,,Carretera de Cunit a Clariana,,
135608274,False,tertiary,True,66.321,"LINESTRING (1.6339351 41.1995744, 1.633855 41.1994208, 1.6338179 41.1993094, 1.6338202 41.1991691, 1.6338154 41.1990911, 1.6338052 41.1989932)",,40,,,Carretera de Cunit a Clariana,,
151665767,False,residential,False,67.9,"LINESTRING (1.6339351 41.1995744, 1.6340487 41.1996108, 1.634116 41.1996285, 1.6346114 41.1997679, 1.6346401 41.1997752, 1.6346947 41.199789)",,,,,Carrer d'Onofre Llopis,,
736996775,False,residential,True,50.408,"LINESTRING (1.63628 41.201453, 1.6356876 41.2013703)",,,,,Carrer de la Pedrera,,
151665750,False,residential,False,104.11699999999999,"LINESTRING (1.63628 41.201453, 1.6364745 41.2014966, 1.6372182 41.2018482, 1.63736 41.201909)",,,,,Carrer de la Pedrera,,
205128480,False,residential,True,79.11200000000001,"LINESTRING (1.63628 41.201453, 1.6362928 41.2013487, 1.636344 41.2007432)",,,,,Carrerada de Santa Coloma,,
1122014102,True,residential,False,24.052,"LINESTRING (1.6334254 41.196966, 1.6334177 41.1968569, 1.6334079 41.1967501)",,,,,Carrer de l'Estació,,
1186456699,True,primary,False,3.327,"LINESTRING (1.6319684 41.1980844, 1.6319883 41.1981103)",,,,,,,
1186456699,True,primary,False,18.502000000000002,"LINESTRING (1.6317612 41.1980611, 1.6317908 41.1980514, 1.6318471 41.1980473, 1.6319023 41.1980566, 1.6319684 41.1980844)",,,,,,,
1186456704,True,residential,False,17.678,"LINESTRING (1.6317612 41.1980611, 1.6318058 41.1980089, 1.631832 41.1979783, 1.6319031 41.19795)",,,,,Carrer de Montblanc,,
1186456705,True,residential,False,16.16,"LINESTRING (1.6319031 41.19795, 1.63195 41.1980096, 1.631956 41.1980337, 1.6319684 41.1980844)",,,,,Carrer de Montblanc,,
1186456706,False,residential,True,8.225,"LINESTRING (1.6319031 41.19795, 1.6319066 41.1979366, 1.6319145 41.1979059, 1.6319219 41.1978774)",,,,,Carrer de Montblanc,,
1186456706,False,residential,False,8.225,"LINESTRING (1.6319219 41.1978774, 1.6319145 41.1979059, 1.6319066 41.1979366, 1.6319031 41.19795)",,,,,Carrer de Montblanc,,
276517853,True,primary,False,38.835,"LINESTRING (1.6323805 41.1983414, 1.6321585 41.198296, 1.6320722 41.1982871, 1.6319875 41.1982946, 1.6319262 41.1983)",C-31,50,,1,,,
1186456713,True,residential,False,14.382,"LINESTRING (1.6335239 41.197072, 1.6334254 41.196966)",,,,,Carrer de l'Estació,,
734710134,False,residential,True,42.022999999999996,"LINESTRING (1.6335239 41.197072, 1.6335149 41.1970992, 1.6335063 41.1971501, 1.6335046 41.1972041, 1.6334924 41.1974485)",,,,,Avinguda de la Font / Riera de Cunit,,
"[1186456714, 1186456716]",False,residential,False,25.599,"LINESTRING (1.6335239 41.197072, 1.6335418 41.197018, 1.6336289 41.1968562)",,,,,Avinguda de la Font / Riera de Cunit,,
"[734119642, 835060458]",False,residential,False,190.129,"LINESTRING (1.6336289 41.1968562, 1.63389 41.1963705, 1.6340948 41.1960324, 1.6341095 41.1960071, 1.6341141 41.1959969, 1.6342307 41.1957802, 1.6343091 41.1956252, 1.6344973 41.1952765)",,,,,Avinguda de la Font / Riera de Cunit,,
"[1186456714, 1186456716]",False,residential,True,25.599,"LINESTRING (1.6336289 41.1968562, 1.6335418 41.197018, 1.6335239 41.197072)",,,,,Avinguda de la Font / Riera de Cunit,,
