osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,bridge,access
420082440,,Carretera N-VI,secondary,True,False,20.86,"LINESTRING (-3.9253605 40.572073, -3.9252331 40.5720128, -3.9251508 40.5719739)",1,20,,,
511410318,M-618,Plaza de la Peña del Dedo Gordo,secondary,True,False,8.719999999999999,"LINESTRING (-3.925412 40.5745363, -3.9254407 40.5745689, -3.9254824 40.574592)",1,,roundabout,,
144859134,,Calle Las Marías,residential,False,False,41.493,"LINESTRING (-3.9320191 40.5755639, -3.9317059 40.5758514)",,30,,,
"[28507602, 144859139]",,"['Calle el Nogal', 'Calle Barrio de la Cañada']",residential,True,False,108.723,"LINESTRING (-3.9320191 40.5755639, -3.9313783 40.5751904, -3.9310852 40.5754787)",,30,,,
371633153,,Calle Vicente Pérez Gala,residential,True,False,79.168,"LINESTRING (-3.9331206 40.5767755, -3.9322859 40.5770995)",,,,,
516595552,,Calle Profesor Alonso Parra,residential,True,False,168.781,"LINESTRING (-3.9331206 40.5767755, -3.9332934 40.5782877)",,,,,
26977025,,Calle de Colmenar,residential,True,False,31.843,"LINESTRING (-3.9322859 40.5770995, -3.9325727 40.5772854)",,,,,
26977024,,Calle Profesor Alonso Parra,residential,False,False,2.66,"LINESTRING (-3.9331506 40.5790504, -3.9331538 40.5790742)",,,,,
396394130,,Calle de los Pérez,residential,False,False,33.199,"LINESTRING (-3.9331506 40.5790504, -3.9335359 40.5789912)",,,,,
26977024,,Calle Profesor Alonso Parra,residential,False,True,86.50800000000001,"LINESTRING (-3.9331506 40.5790504, -3.9331335 40.5787726, -3.9332728 40.5783514, -3.9332775 40.5783359, -3.9332934 40.5782877)",,,,,
26977024,,Calle Profesor Alonso Parra,residential,False,False,34.229,"LINESTRING (-3.9331538 40.5790742, -3.9332316 40.5793763)",,,,,
26977024,,Calle Profesor Alonso Parra,residential,False,True,2.66,"LINESTRING (-3.9331538 40.5790742, -3.9331506 40.5790504)",,,,,
396394129,,Calle de los Pérez,residential,False,False,34.528,"LINESTRING (-3.9331538 40.5790742, -3.9327462 40.5790984)",,,,,
396394129,,Calle de los Pérez,residential,False,True,34.528,"LINESTRING (-3.9327462 40.5790984, -3.9331538 40.5790742)",,,,,
396394131,,Calle de los Velasco,residential,False,False,22.203,"LINESTRING (-3.9334902 40.5793403, -3.9332316 40.5793763)",,,,,
396394131,,Calle de los Velasco,residential,False,True,34.660000000000004,"LINESTRING (-3.9328279 40.5794324, -3.932919 40.5794197, -3.9332316 40.5793763)",,,,,
188842064,,Calle Flor de Lis,residential,False,True,27.987,"LINESTRING (-3.9315361 40.5794483, -3.9314227 40.5792118)",,,,,
396394127,,Calle Flor de Lis,residential,False,False,59.674,"LINESTRING (-3.9315361 40.5794483, -3.9322056 40.5792767)",,,,,
188842064,,Calle Flor de Lis,residential,False,False,21.174,"LINESTRING (-3.9315361 40.5794483, -3.9315865 40.5795818, -3.931604 40.5796316)",,,,,
396394130,,Calle de los Pérez,residential,False,True,33.199,"LINESTRING (-3.9335359 40.5789912, -3.9331506 40.5790504)",,,,,
23603635,,Paseo de Joaquín Ruiz Jiménez,residential,False,False,114.628,"LINESTRING (-3.9227615 40.5722544, -3.9227528 40.5728255, -3.9227815 40.5729347, -3.9228161 40.5730013, -3.9229209 40.5731544, -3.9229503 40.5732562)",,,,,
433598819,,Calle Julio Herrero,residential,False,False,71.394,"LINESTRING (-3.9267701 40.5770593, -3.9263167 40.5776012)",,,,,
147573159,,Calle Julio Herrero,residential,True,False,49.824,"LINESTRING (-3.9267701 40.5770593, -3.9271751 40.5773119, -3.9272355 40.5773319)",,,,,
433598819,,Calle Julio Herrero,residential,False,True,71.394,"LINESTRING (-3.9263167 40.5776012, -3.9267701 40.5770593)",,,,,
28507436,,Calle Flor de Lis,residential,False,True,34.03,"LINESTRING (-3.9301397 40.578082, -3.9302905 40.5783658)",,,,,
943009973,,,tertiary,True,False,1.019,"LINESTRING (-3.926377 40.5802517, -3.9263881 40.5802481)",,40,roundabout,,
144844996,,Calle del Mar Rojo,residential,False,False,53.05399999999999,"LINESTRING (-3.926377 40.5802517, -3.9264046 40.5803566, -3.9263943 40.5804019, -3.9263683 40.580516, -3.9263243 40.5807019, -3.9263198 40.5807211)",,,,,
"[23603556, 433598813]",,"['Calle Francisco Sicilia', 'Calle Real']",residential,True,False,119.053,"LINESTRING (-3.9262706 40.5749955, -3.9264535 40.5750591, -3.9265561 40.5750948, -3.9271576 40.5752789, -3.9271231 40.5753522, -3.9270039 40.5755978)",,20,,,
643048677,,Calle Valeriano González,residential,False,False,33.312,"LINESTRING (-3.9262706 40.5749955, -3.926226 40.5750687, -3.926105 40.5752674)",,,,,
643048677,,Calle Valeriano González,residential,False,True,33.312,"LINESTRING (-3.926105 40.5752674, -3.926226 40.5750687, -3.9262706 40.5749955)",,,,,
307143363,,Calle Ribadesella,residential,False,False,17.982,"LINESTRING (-3.9268383 40.5725373, -3.9269624 40.5724059)",,,,,
704123729,,Calle Mieres,residential,True,False,28.895,"LINESTRING (-3.9268383 40.5725373, -3.9271801 40.5725264)",,,,,
307143363,,Calle Ribadesella,residential,False,True,12.01,"LINESTRING (-3.9268383 40.5725373, -3.9267975 40.5725764, -3.9267449 40.5726186)",,,,,
319712569,,Paseo de Joaquín Ruiz Jiménez,residential,False,False,81.945,"LINESTRING (-3.9252249 40.5744815, -3.9250951 40.5744559, -3.9247356 40.5743725, -3.9243089 40.5742415)",,,,,
319712570,,Paseo de Joaquín Ruiz Jiménez,residential,True,False,16.936,"LINESTRING (-3.9252249 40.5744815, -3.9253546 40.5745195, -3.925412 40.5745363)",,,,,
1088233482,,Calle Rufino Torres,residential,True,False,80.816,"LINESTRING (-3.9304629 40.5749704, -3.9305719 40.5750112, -3.9306079 40.5750451, -3.9306168 40.5750973, -3.9305789 40.5751398, -3.9305392 40.5751547, -3.9304813 40.5751597, -3.9300224 40.5750198, -3.9299815 40.5750073)",1,,,,
1088233483,,Calle Rufino Torres,residential,True,False,64.598,"LINESTRING (-3.9304629 40.5749704, -3.9305596 40.5749652, -3.9306285 40.5749906, -3.9306848 40.5750275, -3.9307167 40.5750835, -3.9307265 40.5751241, -3.9307182 40.5751747, -3.9306919 40.5752366, -3.9305946 40.5753255, -3.9305818 40.5753834)",1,,,,
511410336,,Calle Huertos,residential,False,True,37.66,"LINESTRING (-3.9305818 40.5753834, -3.9308642 40.5751213)",,,,,
"[1088233484, 1088233485, 32853686]",,Calle Huertos,residential,False,False,47.133,"LINESTRING (-3.9305818 40.5753834, -3.9305094 40.5754506, -3.9304635 40.5754905, -3.9303051 40.575628, -3.9302573 40.5756779, -3.9302265 40.5757099)",,,,,
