osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,junction,maxspeed,bridge,access
702935880,,Calle Ría de San Andrés,living_street,False,True,84.652,,"LINESTRING (-4.4015452 43.3825876, -4.4015214 43.3824999, -4.4015203 43.3824951, -4.4015193 43.38249, -4.4015187 43.3824854, -4.4015189 43.3824806, -4.4015192 43.3824759, -4.4015196 43.3824709, -4.4015203 43.3824665, -4.4015215 43.3824623, -4.4015224 43.382459, -4.4015235 43.3824558, -4.4015247 43.3824524, -4.4015263 43.3824496, -4.401528 43.382447, -4.4015321 43.382442, -4.4015375 43.3824365, -4.4015437 43.3824312, -4.4016574 43.3823413, -4.4017712 43.3822527, -4.4017807 43.3822462, -4.4017939 43.3822383, -4.4018119 43.3822289, -4.4018345 43.3822178, -4.4018538 43.3822091, -4.401871 43.382202, -4.4018958 43.3821923, -4.4019171 43.3821847, -4.4019366 43.3821782, -4.4019584 43.3821718, -4.4019821 43.3821657, -4.4020068 43.3821604, -4.4020512 43.3821523, -4.4020977 43.3821442, -4.4022197 43.3821239)",,,,
"[702935882, 108429714]",,"['Calle Las Tenerías', 'Calle Ría del Peral']",residential,False,False,251.557,,"LINESTRING (-4.4015452 43.3825876, -4.4023537 43.3824795, -4.402367 43.3824785, -4.4023807 43.3824783, -4.4023968 43.3824791, -4.40241 43.3824805, -4.4024227 43.3824826, -4.4024399 43.3824868, -4.4026307 43.382541, -4.4025073 43.3827797, -4.4024935 43.3828072, -4.4024866 43.382819, -4.402481 43.3828272, -4.4024748 43.3828344, -4.4024665 43.382842, -4.4024564 43.3828489, -4.4024452 43.3828549, -4.4024316 43.3828606, -4.4024166 43.3828659, -4.4024036 43.3828698, -4.4023918 43.3828729, -4.4022628 43.3828876, -4.4016612 43.3829561, -4.4015635 43.3829662, -4.4015301 43.3829698, -4.4014915 43.3829732, -4.4014574 43.3829747, -4.4014266 43.3829748, -4.4013686 43.3829736, -4.4010332 43.3829598, -4.400938 43.3829606)",,,,
702935880,,Calle Ría de San Andrés,living_street,False,False,27.315,,"LINESTRING (-4.4025479 43.3820652, -4.4022197 43.3821239)",,,,
702935882,,Calle Ría del Peral,residential,False,False,52.302,,"LINESTRING (-4.4009084 43.3826715, -4.4015452 43.3825876)",,,,
327856104,,Calle José María de Pereda,residential,True,False,49.522999999999996,,"LINESTRING (-4.4009084 43.3826715, -4.4008841 43.382383, -4.4008801 43.3823462, -4.4008752 43.3823174, -4.4008685 43.382296, -4.4008407 43.3822306)",,,,
1256809739,N-634,,trunk,False,False,13.727,,"LINESTRING (-4.3992088 43.3874471, -4.3992361 43.3874367, -4.3992596 43.3874222, -4.3992782 43.3874043, -4.3992909 43.3873839, -4.3992973 43.3873504)",,,,
1256809739,N-634,,trunk,False,True,16.525,,"LINESTRING (-4.3992088 43.3874471, -4.399169 43.3874539, -4.3991282 43.3874521, -4.3990898 43.3874418, -4.3990572 43.3874239, -4.399033 43.3873999)",,,,
"[18841802, 18841804, 703011764]",N-634,"['Puente de La Barquera', 'Avenida de los Soportales']",trunk,False,False,170.626,,"LINESTRING (-4.3990485 43.387287, -4.3989721 43.3872409, -4.3989214 43.3872092, -4.3988794 43.3871819, -4.3988409 43.3871543, -4.3988205 43.387137, -4.398799 43.3871164, -4.3987756 43.3870916, -4.3987538 43.3870657, -4.3987133 43.3870169, -4.3986973 43.3869957, -4.3986813 43.3869716, -4.3986644 43.3869426, -4.3981083 43.385988, -4.3980847 43.3859428)",,,yes,
1256809739,N-634,,trunk,False,False,13.319,,"LINESTRING (-4.3990485 43.387287, -4.3990242 43.3873189, -4.3990168 43.3873462, -4.3990198 43.3873738, -4.399033 43.3873999)",,,,
1256809739,N-634,,trunk,False,True,27.611,,"LINESTRING (-4.3990485 43.387287, -4.3990693 43.3872723, -4.3991048 43.3872572, -4.3991447 43.3872502, -4.3991857 43.3872519, -4.3992243 43.3872622, -4.3992571 43.38728, -4.3992815 43.3873041, -4.3992953 43.3873322, -4.3992973 43.3873504)",,,,
753567171,,Calle Ronda de la Encrucijada,residential,True,False,29.727,,"LINESTRING (-4.3993854 43.3827884, -4.3995936 43.382568)",,,,
611638209,,Calle Arenal,residential,True,False,60.49700000000001,,"LINESTRING (-4.3993854 43.3827884, -4.3993841 43.3827831, -4.3993824 43.3827784, -4.3993803 43.382774, -4.3993767 43.3827683, -4.3993647 43.3827578, -4.3993538 43.3827508, -4.3993298 43.3827372, -4.3992597 43.3826981, -4.3991939 43.3826629, -4.3991567 43.3826453, -4.3991292 43.3826331, -4.3991006 43.3826231, -4.3990645 43.3826121, -4.3990356 43.382604, -4.3990153 43.3825991, -4.3989946 43.3825959, -4.3989765 43.3825944, -4.398955 43.3825935, -4.3989013 43.3825932, -4.398861 43.3825939, -4.3988329 43.3825949, -4.3988068 43.3825966, -4.3987852 43.3825998, -4.3987667 43.382604, -4.3987336 43.3826125)",,,,
