osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,bridge,geometry,junction,tunnel
191196819,False,2,,residential,50,False,71.205,Calle Malecón,,"LINESTRING (-3.5009455 39.6996656, -3.5011913 39.7002774)",,
191196819,False,2,,residential,50,True,16.679,Calle Malecón,,"LINESTRING (-3.5009455 39.6996656, -3.5008879 39.6995223)",,
191196846,False,2,,residential,50,False,106.178,Calle La Guardia,,"LINESTRING (-3.5002799 39.6996998, -3.5002972 39.6997357, -3.500693 39.7005561, -3.5007118 39.700595)",,
191196881,False,2,,residential,50,False,37.748999999999995,Calle San Bartolomé,,"LINESTRING (-3.5002799 39.6996998, -3.4999493 39.6997964, -3.4998674 39.6998203)",,
191196881,False,2,,residential,50,True,55.635000000000005,Calle San Bartolomé,,"LINESTRING (-3.5002799 39.6996998, -3.5008135 39.699544, -3.5008879 39.6995223)",,
191196821,False,2,,residential,50,False,112.859,Calle Madrid,,"LINESTRING (-3.4998674 39.6998203, -3.500296 39.7007802)",,
191196821,False,2,,residential,50,True,61.68,Calle Madrid,,"LINESTRING (-3.4998674 39.6998203, -3.4998365 39.6997445, -3.4996517 39.699291)",,
191196881,False,2,,residential,50,True,37.748999999999995,Calle San Bartolomé,,"LINESTRING (-3.4998674 39.6998203, -3.4999493 39.6997964, -3.5002799 39.6996998)",,
191196818,False,2,,residential,50,False,61.442,Calle Empedrada,,"LINESTRING (-3.5015245 39.6999925, -3.5009455 39.6996656)",,
191196818,False,2,,residential,50,True,107.07,Calle Empedrada,,"LINESTRING (-3.5015245 39.6999925, -3.5016982 39.7001226, -3.5019572 39.7004265, -3.5022076 39.7007918)",,
191196917,False,2,,residential,50,False,42.617,Calle La Serna,,"LINESTRING (-3.5015245 39.6999925, -3.5012891 39.7001938, -3.5011913 39.7002774)",,
191196917,False,2,,residential,50,True,90.237,Calle La Serna,,"LINESTRING (-3.5015245 39.6999925, -3.5019995 39.6995621, -3.5022465 39.6994045)",,
191196819,False,2,,residential,50,False,79.841,Calle Malecón,,"LINESTRING (-3.5011913 39.7002774, -3.5014575 39.7009656)",,
191196819,False,2,,residential,50,True,71.205,Calle Malecón,,"LINESTRING (-3.5011913 39.7002774, -3.5009455 39.6996656)",,
191196917,False,2,,residential,50,False,54.13,Calle La Serna,,"LINESTRING (-3.5011913 39.7002774, -3.5011111 39.7003305, -3.5007118 39.700595)",,
191196917,False,2,,residential,50,True,42.617,Calle La Serna,,"LINESTRING (-3.5011913 39.7002774, -3.5012891 39.7001938, -3.5015245 39.6999925)",,
191196933,True,1,,residential,50,False,19.938,Calle Gracia,,"LINESTRING (-3.503599 39.7004887, -3.5036644 39.7006608)",,
191196897,False,1,,residential,50,True,81.838,Calle Don Álvaro,,"LINESTRING (-3.503599 39.7004887, -3.5035289 39.7005058, -3.5031225 39.7006048, -3.5026672 39.7006329)",,
191196846,False,2,,residential,50,True,106.178,Calle La Guardia,,"LINESTRING (-3.5007118 39.700595, -3.500693 39.7005561, -3.5002972 39.6997357, -3.5002799 39.6996998)",,
191196917,False,2,,residential,50,False,41.351,Calle La Serna,,"LINESTRING (-3.5007118 39.700595, -3.5006126 39.70066, -3.500377 39.7007494, -3.500296 39.7007802)",,
191196917,False,2,,residential,50,True,54.13,Calle La Serna,,"LINESTRING (-3.5007118 39.700595, -3.5011111 39.7003305, -3.5011913 39.7002774)",,
191196879,False,2,,residential,50,True,6.916,Calle Don Juan José,,"LINESTRING (-3.5051891 39.7005967, -3.5051084 39.7006004)",,
191196879,False,2,,residential,50,False,6.916,Calle Don Juan José,,"LINESTRING (-3.5051084 39.7006004, -3.5051891 39.7005967)",,
191196874,False,2,,residential,50,True,117.549,Calle La Salitrera,,"LINESTRING (-3.5051084 39.7006004, -3.5049972 39.6996002, -3.5049913 39.6995471)",,
191196879,False,2,,residential,50,True,49.042,Calle Don Juan José,,"LINESTRING (-3.5051084 39.7006004, -3.5045623 39.7006257, -3.5045362 39.7006269)",,
191196920,False,2,,residential,50,True,116.732,Calle Las Escuelas,,"LINESTRING (-3.5045362 39.7006269, -3.5044218 39.6995808)",,
191196879,False,2,,residential,50,False,49.042,Calle Don Juan José,,"LINESTRING (-3.5045362 39.7006269, -3.5045623 39.7006257, -3.5051084 39.7006004)",,
191196879,False,2,,residential,50,True,92.88399999999999,Calle Don Juan José,,"LINESTRING (-3.5045362 39.7006269, -3.5044657 39.7006368, -3.5040406 39.7009564, -3.5039268 39.7010033, -3.5037105 39.701049, -3.5036466 39.7010625)",,
191196897,False,1,,residential,50,True,43.107,Calle Don Álvaro,,"LINESTRING (-3.5026672 39.7006329, -3.5022076 39.7007918)",,
191196897,False,1,,residential,50,False,81.838,Calle Don Álvaro,,"LINESTRING (-3.5026672 39.7006329, -3.5031225 39.7006048, -3.5035289 39.7005058, -3.503599 39.7004887)",,
191196903,False,1,,residential,50,False,142.791,Calle Domine,,"LINESTRING (-3.5026672 39.7006329, -3.5025127 39.7002122, -3.5024151 39.6996836, -3.5023114 39.6994553, -3.5022465 39.6994045)",,
191196926,False,2,,residential,50,False,44.693,Calle Gracia,,"LINESTRING (-3.5036644 39.7006608, -3.5036466 39.7010625)",,
191196904,False,2,,residential,50,True,138.906,Travesía Escuelas,,"LINESTRING (-3.5036644 39.7006608, -3.5037701 39.7006056, -3.5038637 39.7005274, -3.5043739 39.6996109, -3.5044218 39.6995808)",,
191196821,False,2,,residential,50,False,47.631,Calle Madrid,,"LINESTRING (-3.500296 39.7007802, -3.5004758 39.7011856)",,
191196821,False,2,,residential,50,True,112.859,Calle Madrid,,"LINESTRING (-3.500296 39.7007802, -3.4998674 39.6998203)",,
191196917,False,2,,residential,50,True,41.351,Calle La Serna,,"LINESTRING (-3.500296 39.7007802, -3.500377 39.7007494, -3.5006126 39.70066, -3.5007118 39.700595)",,
191196818,False,2,,residential,50,True,53.894,Calle Empedrada,,"LINESTRING (-3.5022076 39.7007918, -3.5024126 39.7012501)",,
191196897,False,1,,residential,50,False,43.107,Calle Don Álvaro,,"LINESTRING (-3.5022076 39.7007918, -3.5026672 39.7006329)",,
191196818,False,2,,residential,50,False,107.07,Calle Empedrada,,"LINESTRING (-3.5022076 39.7007918, -3.5019572 39.7004265, -3.5016982 39.7001226, -3.5015245 39.6999925)",,
191196819,False,2,,residential,50,False,53.188,Calle Malecón,,"LINESTRING (-3.5014575 39.7009656, -3.5016832 39.7014113)",,
191196819,False,2,,residential,50,True,79.841,Calle Malecón,,"LINESTRING (-3.5014575 39.7009656, -3.5011913 39.7002774)",,
191196854,False,,,residential,,False,87.477,,,"LINESTRING (-3.5014575 39.7009656, -3.5004758 39.7011856)",,
191196926,False,2,,residential,50,True,44.693,Calle Gracia,,"LINESTRING (-3.5036466 39.7010625, -3.5036644 39.7006608)",,
191196879,False,2,,residential,50,False,92.884,Calle Don Juan José,,"LINESTRING (-3.5036466 39.7010625, -3.5037105 39.701049, -3.5039268 39.7010033, -3.5040406 39.7009564, -3.5044657 39.7006368, -3.5045362 39.7006269)",,
191196879,False,2,,residential,50,True,108.34299999999999,Calle Don Juan José,,"LINESTRING (-3.5036466 39.7010625, -3.5035934 39.701096, -3.502497 39.7012391, -3.5024126 39.7012501)",,
191196821,False,2,,residential,50,True,47.631,Calle Madrid,,"LINESTRING (-3.5004758 39.7011856, -3.500296 39.7007802)",,
191196854,False,,,residential,,True,87.477,,,"LINESTRING (-3.5004758 39.7011856, -3.5014575 39.7009656)",,
191196818,False,2,,residential,50,False,53.894,Calle Empedrada,,"LINESTRING (-3.5024126 39.7012501, -3.5022076 39.7007918)",,
191196879,False,2,,residential,50,False,108.34299999999999,Calle Don Juan José,,"LINESTRING (-3.5024126 39.7012501, -3.502497 39.7012391, -3.5035934 39.701096, -3.5036466 39.7010625)",,
191196879,False,2,,residential,50,True,64.92399999999999,Calle Don Juan José,,"LINESTRING (-3.5024126 39.7012501, -3.502334 39.7012675, -3.5017346 39.7013999, -3.5016832 39.7014113)",,
191196819,False,2,,residential,50,True,53.188,Calle Malecón,,"LINESTRING (-3.5016832 39.7014113, -3.5014575 39.7009656)",,
191196879,False,2,,residential,50,False,64.924,Calle Don Juan José,,"LINESTRING (-3.5016832 39.7014113, -3.5017346 39.7013999, -3.502334 39.7012675, -3.5024126 39.7012501)",,
191101906,False,1,,residential,50,False,31.348,Calle Jarillas,,"LINESTRING (-3.5009349 39.6935505, -3.5010808 39.6938091)",,
191101899,False,1,,residential,50,False,81.026,Calle La Almazara,,"LINESTRING (-3.5009349 39.6935505, -3.5018005 39.6934304, -3.5018675 39.6934245)",,
191101899,False,1,,residential,50,True,20.525,Calle La Almazara,,"LINESTRING (-3.5009349 39.6935505, -3.5007995 39.6935062, -3.5007082 39.6934936)",,
309403771,False,1,,residential,50,True,56.172,Calle Pintado,,"LINESTRING (-3.506965 39.6943094, -3.5073929 39.6943359, -3.5074699 39.6941714)",,
309403772,False,1,,residential,50,True,27.646,Calle de la Iglesia,,"LINESTRING (-3.5029941 39.6967767, -3.5033117 39.6967309)",,
191196890,False,2,,residential,50,True,48.595,Plaza de la Orden,,"LINESTRING (-3.5024921 39.6980553, -3.5030536 39.6979894)",,
309403778,True,1,,residential,50,False,29.116,Calle El Romeral,,"LINESTRING (-3.5024921 39.6980553, -3.5021518 39.698058)",,
310084335,False,2,CM-410,primary,40,True,13.11,Calle de Castelar,,"LINESTRING (-3.5052253 39.6947036, -3.5050724 39.6947113)",,
310084336,False,2,CM-410,primary,40,False,41.961999999999996,Calle de Castelar,,"LINESTRING (-3.5052253 39.6947036, -3.5056079 39.6946896, -3.5057153 39.6946884)",,
309272213,False,2,CM-410,primary,40,False,5.804,Calle de Castelar,,"LINESTRING (-3.504854 39.6947227, -3.5049216 39.6947184)",,
309272213,False,2,CM-410,primary,40,True,24.787000000000003,Calle de Castelar,,"LINESTRING (-3.504854 39.6947227, -3.5047339 39.6947265, -3.5046323 39.6947312, -3.5045646 39.6947325)",,
310084330,True,1,,residential,50,False,14.507,Calle Belén,,"LINESTRING (-3.504854 39.6947227, -3.5048572 39.6947519, -3.5048736 39.6948024, -3.5048945 39.6948488)",,
191196894,False,2,,residential,50,False,10.689,Calle Belén,,"LINESTRING (-3.5048945 39.6948488, -3.5048802 39.6949443)",,
310084329,True,1,,residential,50,False,32.797,Calle Belén,,"LINESTRING (-3.5048945 39.6948488, -3.5050423 39.6947671, -3.5050826 39.6947476, -3.5052253 39.6947036)",,
310084331,True,1,,residential,50,False,16.247,Calle Belén,,"LINESTRING (-3.5048945 39.6948488, -3.5049451 39.6947894, -3.5049462 39.6947602, -3.5049216 39.6947184)",,
202664197,False,2,,residential,50,False,82.405,Calle Prim,,"LINESTRING (-3.5023218 39.6956124, -3.5014997 39.6959985)",,
310084333,False,1,,residential,50,False,62.21,Calle Prim,,"LINESTRING (-3.5023218 39.6956124, -3.5027882 39.6960416)",,
202664197,False,2,,residential,50,True,99.101,Calle Prim,,"LINESTRING (-3.5023218 39.6956124, -3.5028569 39.6954184, -3.5032912 39.69525, -3.5033646 39.6952247)",,
310084333,False,1,,residential,50,True,62.21,Calle Prim,,"LINESTRING (-3.5027882 39.6960416, -3.5023218 39.6956124)",,
191196867,False,2,,residential,50,True,38.245000000000005,Calle Zanja,,"LINESTRING (-3.500832 39.6974471, -3.5009265 39.6976533, -3.5009767 39.6977725)",,
309403775,False,2,,residential,50,True,20.961,,yes,"LINESTRING (-3.5032365 39.6974739, -3.503365 39.6973134)",,
191196837,False,1,,residential,50,False,85.506,Calle Las Cruces,,"LINESTRING (-3.5032365 39.6974739, -3.503303 39.6974914, -3.5038819 39.6976229, -3.5041807 39.6977223)",,
310344249,False,2,,residential,50,False,63.56099999999999,Plaza de la Orden,,"LINESTRING (-3.5032365 39.6974739, -3.5030168 39.6977082, -3.5030343 39.6978094, -3.5030536 39.6979894)",,
338955965,False,,,residential,20,False,30.857,Calle de la Cruz Verde,,"LINESTRING (-3.5073895 39.6950021, -3.5073366 39.6947276)",,
338955965,False,,,residential,20,True,30.857,Calle de la Cruz Verde,,"LINESTRING (-3.5073366 39.6947276, -3.5073895 39.6950021)",,
309272215,False,2,CM-410,primary,40,False,26.959,Calle de la Cruz Verde,,"LINESTRING (-3.5073366 39.6947276, -3.5073814 39.6947291, -3.5076514 39.6947379)",,
309272215,False,2,CM-410,primary,40,True,106.69,Calle de la Cruz Verde,,"LINESTRING (-3.5073366 39.6947276, -3.5065258 39.6947029, -3.5060905 39.6946921)",,
24332537,True,2,CM-410,primary,40,False,6.182,,,"LINESTRING (-3.5001779 39.6947454, -3.5001465 39.6947592, -3.5001197 39.6947778)",roundabout,
24332537,True,2,CM-410,primary,40,False,16.779000000000003,,,"LINESTRING (-3.5003613 39.6947703, -3.5003061 39.6947433, -3.5002417 39.6947346, -3.5001779 39.6947454)",roundabout,
24332538,True,2,CM-410,primary,50,False,45.098,Avenida de Andalucía,,"LINESTRING (-3.5003613 39.6947703, -3.5003735 39.6946502, -3.50039 39.6945149, -3.5004061 39.6943662)",,
24332537,True,2,CM-410,primary,40,False,18.279999999999998,,,"LINESTRING (-3.5001197 39.6947778, -3.5000909 39.6948124, -3.5000776 39.6948522, -3.5000812 39.6948932, -3.5001013 39.6949313)",roundabout,
24332540,True,1,CM-3000,secondary,40,False,45.182,Carretera de Tembleque a Horcajo de Santiago,,"LINESTRING (-3.5001197 39.6947778, -3.5000502 39.6948034, -3.4998577 39.6948592, -3.4996183 39.6949004)",,
24332537,True,2,CM-410,primary,40,False,6.846,,,"LINESTRING (-3.5004043 39.6948217, -3.5003868 39.694794, -3.5003613 39.6947703)",roundabout,
24332537,True,2,CM-410,primary,40,False,15.539000000000001,,,"LINESTRING (-3.5003682 39.6949525, -3.5004009 39.6949133, -3.5004135 39.6948677, -3.5004043 39.6948217)",roundabout,
24332541,True,1,CM-410,primary,40,False,31.419999999999998,Calle Pocillo,,"LINESTRING (-3.5003682 39.6949525, -3.5004268 39.6949393, -3.5005035 39.6949225, -3.5006184 39.6949012, -3.5007228 39.6948792)",,
24332539,True,1,,residential,50,False,22.321,Avenida de Andalucía,,"LINESTRING (-3.5001418 39.6949663, -3.5001394 39.6950198, -3.500146 39.6950821, -3.5001629 39.6951658)",,
828577038,True,2,CM-410,primary,40,False,15.065000000000001,,,"LINESTRING (-3.5001418 39.6949663, -3.5001937 39.6949874, -3.5002518 39.6949935, -3.5003092 39.6949839)",roundabout,
"[24332537, 828577038]",True,2,CM-410,primary,40,False,6.173,,,"LINESTRING (-3.5003092 39.6949839, -3.5003446 39.6949686, -3.5003682 39.6949525)",roundabout,
310344248,False,1,,residential,50,False,3.97,Plaza Mayor,,"LINESTRING (-3.503484 39.6982446, -3.5035296 39.698238)",,
835899556,False,1,,residential,50,False,49.757,Plaza Mayor,,"LINESTRING (-3.503484 39.6982446, -3.5034558 39.6980985, -3.5030663 39.6981053)",,
835899556,False,1,,residential,50,True,64.04599999999999,Plaza Mayor,,"LINESTRING (-3.503484 39.6982446, -3.5035202 39.6984328, -3.5030336 39.6985256)",,
318260987,False,1,,residential,50,False,46.819,Plaza Mayor,,"LINESTRING (-3.5030663 39.6981053, -3.5030336 39.6985256)",,
"[318260987, 318260988, 309403774]",False,1,,residential,50,True,12.940999999999999,Plaza Mayor,,"LINESTRING (-3.5030663 39.6981053, -3.5030631 39.6980697, -3.5030575 39.6980077, -3.5030536 39.6979894)",,building_passage
835899556,False,1,,residential,50,True,49.757,Plaza Mayor,,"LINESTRING (-3.5030663 39.6981053, -3.5034558 39.6980985, -3.503484 39.6982446)",,
318260987,False,1,,residential,50,True,46.819,Plaza Mayor,,"LINESTRING (-3.5030336 39.6985256, -3.5030663 39.6981053)",,
"[309403770, 318260987, 318260989]",False,1,,residential,50,"[False, True]",44.191,"['Calle Gracia', 'Plaza Mayor']",,"LINESTRING (-3.5030336 39.6985256, -3.5030032 39.6985697, -3.5029924 39.6986276, -3.5029096 39.6989095)",,building_passage
835899556,False,1,,residential,50,False,64.04599999999999,Plaza Mayor,,"LINESTRING (-3.5030336 39.6985256, -3.5035202 39.6984328, -3.503484 39.6982446)",,
191196821,False,2,,residential,50,False,65.58699999999999,Calle Madrid,,"LINESTRING (-3.4993281 39.6983248, -3.4993963 39.6987241, -3.499474 39.6989014)",,
"[922709460, 922709462, 922709463]",True,1,,residential,50,False,35.408,Calle Madrid,,"LINESTRING (-3.4993281 39.6983248, -3.499333 39.6982212, -3.4993128 39.6981264, -3.4992832 39.6980099)",,
174585105,False,2,,residential,50,True,12.683,Avenida de Andalucía,,"LINESTRING (-3.4992832 39.6980099, -3.4992558 39.698122)",,
174585105,False,2,,residential,50,False,163.188,Avenida de Andalucía,,"LINESTRING (-3.4992832 39.6980099, -3.4994743 39.6973146, -3.4997028 39.6965784)",,
922709461,True,1,,residential,50,False,8.473,Calle Madrid,,"LINESTRING (-3.4992292 39.6983208, -3.4993281 39.6983248)",,
922709465,True,1,,residential,50,False,22.222,Avenida de Andalucía,,"LINESTRING (-3.4992292 39.6983208, -3.4992558 39.698122)",,
