osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,access,tunnel
436604421,Garncarska,tertiary,False,False,27.4,"LINESTRING (15.5605269 51.2601599, 15.5606126 51.2600262, 15.5606211 51.2600129, 15.5606731 51.2599311)",2,50,,,
436604421,Garncarska,tertiary,False,True,4.059,"LINESTRING (15.5605269 51.2601599, 15.5605158 51.2601771, 15.5605053 51.2601938)",2,50,,,
437055333,,crossing,False,False,12.279,"LINESTRING (15.5605269 51.2601599, 15.560471 51.2601463, 15.560462 51.2601623, 15.5604506 51.2601799, 15.5605053 51.2601938)",,,yes,,
437055333,,crossing,False,True,13.154,"LINESTRING (15.5605269 51.2601599, 15.5605878 51.2601749, 15.560577 51.260191, 15.5605655 51.2602089, 15.5605053 51.2601938)",,,yes,,
"[190137965, 399902252, 399902253, 195073470]",Tadeusza Kościuszki,tertiary,False,"[False, True]",71.548,"LINESTRING (15.565878 51.2663489, 15.5658574 51.2662953, 15.565777 51.2660124, 15.5657512 51.2659556, 15.5657335 51.2659261, 15.5656989 51.2658611, 15.5656169 51.2657288)",2,50,,,yes
460784244,Stanisława Staszica,unclassified,False,True,118.671,"LINESTRING (15.565878 51.2663489, 15.5657845 51.2663631, 15.5656754 51.2663692, 15.565395 51.2663849, 15.5645604 51.2663919, 15.5643569 51.2663992, 15.5641776 51.2664082)",,,,,
"[190137960, 205112473, 1177650939, 190137961]",Stanisława Staszica,unclassified,False,False,54.97699999999999,"LINESTRING (15.5641776 51.2664082, 15.5641824 51.2663511, 15.5641767 51.2662575, 15.5641382 51.2660774, 15.5641348 51.2660641, 15.5641288 51.266041, 15.5640951 51.2659738, 15.5640677 51.265922)",2,30,,,yes
460784244,Stanisława Staszica,unclassified,False,False,118.671,"LINESTRING (15.5641776 51.2664082, 15.5643569 51.2663992, 15.5645604 51.2663919, 15.565395 51.2663849, 15.5656754 51.2663692, 15.5657845 51.2663631, 15.565878 51.2663489)",,,,,
37403844,Ogrodowa,unclassified,False,False,104.131,"LINESTRING (15.5679866 51.2647969, 15.5678939 51.2648281, 15.5668866 51.2652092, 15.566861 51.2652189, 15.566789 51.2652546, 15.5667216 51.2652942)",,,,,
156976072,Ogrodowa,residential,False,False,96.271,"LINESTRING (15.5679866 51.2647969, 15.5680859 51.2647635, 15.5686834 51.2645811, 15.5688241 51.2645432, 15.5692435 51.2644362)",,,,,
649459139,Adama Mickiewicza,unclassified,True,False,113.55099999999999,"LINESTRING (15.5679866 51.2647969, 15.5679211 51.2647217, 15.567572 51.2643145, 15.567231 51.2639167, 15.5672162 51.2638967)",,,,,
156976072,Ogrodowa,residential,False,True,96.27099999999999,"LINESTRING (15.5692435 51.2644362, 15.5688241 51.2645432, 15.5686834 51.2645811, 15.5680859 51.2647635, 15.5679866 51.2647969)",,,,,
"[156976073, 921945574]",Kaszubska,residential,True,False,126.67700000000002,"LINESTRING (15.5692435 51.2644362, 15.5692619 51.264495, 15.5692913 51.2645889, 15.5693231 51.2646908, 15.5695267 51.2653369, 15.5695404 51.2653832, 15.5695482 51.2654105, 15.5695722 51.2655017, 15.5695862 51.265555)",,,,,
157510055,Ogrodowa,residential,False,False,37.366,"LINESTRING (15.5692435 51.2644362, 15.5695021 51.2643761, 15.5697486 51.2643221)",,,,,
"[986625465, 115648993]",Armii Krajowej,residential,False,True,31.483,"LINESTRING (15.564359 51.2636004, 15.564272 51.2636335, 15.5639778 51.2637529)",,,,,
206162395,Ignacego Daszyńskiego,residential,False,True,90.589,"LINESTRING (15.5651417 51.2633933, 15.5653352 51.2636438, 15.5656861 51.2640696, 15.5657281 51.2641206)",,,,,
986620793,Michała Kutuzowa,residential,False,True,0.093,"LINESTRING (15.5644527 51.2623868, 15.5644531 51.2623876)",,,,,
1253342565,Mikołaja Brody,residential,False,True,8.95,"LINESTRING (15.5667999 51.2595566, 15.566673 51.2595697)",,,,,
