osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed,bridge,tunnel
129247107,,residential,False,True,55.816,,,"LINESTRING (-91.4550559 14.8766649, -91.454901 14.8768297, -91.4546574 14.87698)",,,
844457567,,residential,False,True,152.083,,,"LINESTRING (-91.4542873 14.8755165, -91.4550559 14.8766649)",,,
129247107,,residential,False,True,17.498,,,"LINESTRING (-91.4546574 14.87698, -91.4545296 14.8770775)",,,
844457568,,residential,False,False,108.729,,,"LINESTRING (-91.4546574 14.87698, -91.4541156 14.8761542)",,,
129247107,,residential,False,False,55.816,,,"LINESTRING (-91.4546574 14.87698, -91.454901 14.8768297, -91.4550559 14.8766649)",,,
844457568,,residential,False,True,108.729,,,"LINESTRING (-91.4541156 14.8761542, -91.4546574 14.87698)",,,
844457569,,residential,False,True,78.109,,,"LINESTRING (-91.4540137 14.8765431, -91.4543761 14.877152)",,,
1118794574,,residential,False,True,48.316,,,"LINESTRING (-91.4590768 14.8750043, -91.4587305 14.8752814)",,,
"[1118794572, 1142010021, 1142010022]",,residential,False,False,48.711,,,"LINESTRING (-91.4590768 14.8750043, -91.4591499 14.87511, -91.4591874 14.8751884, -91.4593053 14.8753819)",,yes,
1139327442,,residential,False,True,25.205000000000002,,,"LINESTRING (-91.4598572 14.8827516, -91.4598971 14.8825773, -91.4599015 14.8825495, -91.4599047 14.8825297)",,,
