osmid,oneway,lanes,name,highway,reversed,length,tunnel,geometry,ref,maxspeed,bridge,junction
29977320,True,2,Piazza Sergio Leone,tertiary,False,20.913999999999998,,"LINESTRING (12.5095162 41.6670608, 12.5095323 41.6670664, 12.5095467 41.667074, 12.5095598 41.6670832, 12.5095708 41.6670924, 12.5095846 41.667108, 12.5095917 41.6671193, 12.509598 41.6671307, 12.509603 41.6671412, 12.509608 41.6671529, 12.5096119 41.6671635, 12.5096143 41.6671733, 12.5096157 41.6671849, 12.509616 41.6671983, 12.5096146 41.6672109, 12.5096104 41.6672207)",,,,roundabout
29977400,True,2,Via Cincinnato,tertiary,False,45.183,,"LINESTRING (12.5095162 41.6670608, 12.5095646 41.6670584, 12.5095859 41.6670572, 12.509617 41.6670551, 12.5096399 41.6670527, 12.5096644 41.6670502, 12.5096925 41.6670469, 12.5097175 41.6670424, 12.5097373 41.6670389, 12.5097561 41.667035, 12.5097741 41.667031, 12.5097977 41.6670252, 12.5098213 41.6670196, 12.5098357 41.6670159, 12.5098501 41.6670121, 12.5098725 41.6670058, 12.5098971 41.6669989, 12.5099212 41.6669917, 12.5099463 41.6669838, 12.5099655 41.6669776, 12.5099846 41.6669715, 12.5100011 41.666966, 12.510036 41.6669531)",,60,,
29977320,True,2,Piazza Sergio Leone,tertiary,False,19.628,,"LINESTRING (12.5096104 41.6672207, 12.5096033 41.6672305, 12.5095914 41.6672412, 12.5094349 41.6673375)",,,,roundabout
15699681,False,,Via del Cimitero,unclassified,True,21.664,,"LINESTRING (12.5101149 41.6667674, 12.510036 41.6669531)",,,,
993769170,True,,,unclassified,False,15.59,,"LINESTRING (12.5101149 41.6667674, 12.5101184 41.6667844, 12.5101217 41.6667945, 12.5101288 41.6668045, 12.5101364 41.6668121, 12.5101445 41.6668182, 12.5101543 41.6668239, 12.5101647 41.6668285, 12.5101736 41.666832, 12.510185 41.6668356, 12.510197 41.6668387, 12.5102085 41.6668411, 12.5102195 41.6668426, 12.5102306 41.6668437, 12.510248 41.666843)",,,,
993769171,False,,Via Amatore Sciesa,residential,True,15.591000000000001,,"LINESTRING (12.5056615 41.6665837, 12.5056553 41.6665686, 12.5056569 41.6665552, 12.5056609 41.6665432, 12.5056664 41.6665332, 12.5057094 41.6664515)",,,,
"[993769172, 160365638]",False,,"['Via Amatore Sciesa', 'Via Federico Fellini']",residential,False,67.635,,"LINESTRING (12.5056615 41.6665837, 12.5055157 41.6665471, 12.5055017 41.6665455, 12.5054889 41.666546, 12.5048616 41.6666118)",,,,
112598649,False,2,Largo Bettino Ricasoli,tertiary,False,13.051,,"LINESTRING (12.5053909 41.664846, 12.5053777 41.6648408, 12.5053136 41.6648199, 12.5052455 41.6648019)",,,,
112598649,False,2,Largo Bettino Ricasoli,tertiary,True,23.398,,"LINESTRING (12.5053909 41.664846, 12.5054524 41.6648704, 12.5055123 41.6649031, 12.5055673 41.6649388, 12.5056115 41.6649744)",,,,
193232789,True,,Via Luigi Settembrini,residential,False,154.62099999999998,,"LINESTRING (12.5053909 41.664846, 12.5053204 41.6649778, 12.5051916 41.6652268, 12.5051314 41.665347, 12.5047065 41.6661391)",,,,
