osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,junction,tunnel
91886069,,,Via Campello,residential,False,True,49.54,"LINESTRING (10.3721821 46.4724632, 10.3722994 46.4723814, 10.3723541 46.4723362, 10.3724027 46.4722793, 10.3724861 46.4721418, 10.3725133 46.4720883)",,,,
424592630,,,Via Monte Nero,residential,False,False,129.269,"LINESTRING (10.3721821 46.4724632, 10.3717738 46.4724241, 10.3715415 46.4722979, 10.3710638 46.4721942, 10.3707045 46.471976)",,,,
73489613,,,Via Alberto De Simoni,unclassified,True,False,65.138,"LINESTRING (10.3738423 46.4679081, 10.3737526 46.4679081, 10.3734394 46.4679153, 10.3729941 46.4679454)",,,,
27108864,,,Via San Francesco,residential,False,False,29.134,"LINESTRING (10.3761712 46.469875, 10.3758181 46.4699725)",,,,
27108864,,,Via San Francesco,residential,False,True,49.112,"LINESTRING (10.3761712 46.469875, 10.3767638 46.4697062)",,,,
370515081,,,Via le Borche,residential,False,False,186.86299999999997,"LINESTRING (10.3761712 46.469875, 10.3763549 46.4697077, 10.3765737 46.4695239, 10.376764 46.4693778, 10.3771463 46.4691966, 10.3777423 46.4690686, 10.3778376 46.4690156, 10.3780386 46.4688674)",,,,
397847630,,,Via Pedenolo,residential,False,True,58.87,"LINESTRING (10.3697729 46.4712373, 10.3704061 46.4715375)",,,,
37139869,,,Via Ulrico Martinelli,residential,True,False,349.42499999999995,"LINESTRING (10.3697729 46.4712373, 10.3693879 46.4713894, 10.3692428 46.4714636, 10.3688083 46.471628, 10.3678873 46.4718829, 10.3673111 46.4721484, 10.3665895 46.4725454, 10.3664385 46.4726242, 10.3659373 46.4729023)",,,,
1085839228,,,Via Roma,residential,False,True,29.714,"LINESTRING (10.3721347 46.4669777, 10.3724759 46.4671049)",,,,
370517294,,,Via Quattro Novembre,residential,False,False,68.912,"LINESTRING (10.3721347 46.4669777, 10.3720973 46.4670004, 10.3720276 46.4670195, 10.3715944 46.4669647, 10.3713168 46.4669381, 10.3712633 46.4669322)",,,,
1085839228,,,Via Roma,residential,False,False,65.262,"LINESTRING (10.3721347 46.4669777, 10.3720528 46.4669419, 10.3715569 46.4667042, 10.37143 46.4666479)",,,,
1087921680,2,SS38,Via Milano,secondary,False,False,11.999,"LINESTRING (10.3711294 46.466919, 10.3712091 46.4670119)",50,,,
37140470,,,Via Cacciatori delle Alpi,residential,False,True,173.78199999999998,"LINESTRING (10.3711294 46.466919, 10.3710088 46.4669041, 10.370557 46.4668248, 10.3703013 46.4667542, 10.3699759 46.4666132, 10.3690225 46.4663628)",,,,
1087921681,2,SS38,Via Milano,secondary,False,True,58.29,"LINESTRING (10.3711294 46.466919, 10.3710871 46.46687, 10.3709248 46.4666906, 10.3707716 46.4665253, 10.3707202 46.4664772)",50,,,
27108848,,,Via Molini,residential,False,False,38.374,"LINESTRING (10.3741404 46.4664968, 10.373887 46.4664774, 10.373643 46.4664554)",,,,
27108848,,,Via Molini,residential,False,True,42.268,"LINESTRING (10.3741404 46.4664968, 10.3741971 46.4665011, 10.3746889 46.4665388)",,,,
373870531,,,Via Picci,residential,False,True,67.529,"LINESTRING (10.3741404 46.4664968, 10.3741149 46.4668051, 10.3741344 46.4671033)",,,,
373870529,,,Vicolo Vittorio Veneto,residential,False,False,34.43,"LINESTRING (10.3746625 46.4668479, 10.3746889 46.4665388)",,,,
373870533,,,Vicolo Piave,residential,False,True,34.521,"LINESTRING (10.3746625 46.4668479, 10.3747538 46.4668703, 10.3748333 46.4668903, 10.3748652 46.4670744)",,,,
397847631,,,Vicolo Vittorio Veneto,residential,False,False,31.83,"LINESTRING (10.3746625 46.4668479, 10.3745944 46.4668513, 10.3745805 46.4668821, 10.3745931 46.4670889)",,,,
27108840,,,Via Roma,residential,False,False,15.294,"LINESTRING (10.3747924 46.4670803, 10.3745931 46.4670889)",,,,
27108840,,,Via Roma,residential,False,True,5.614,"LINESTRING (10.3747924 46.4670803, 10.3748652 46.4670744)",,,,
37139858,,,Via Andreola,residential,False,True,105.304,"LINESTRING (10.3747924 46.4670803, 10.3748177 46.4672454, 10.3748355 46.4674166, 10.3750299 46.4674085, 10.3750362 46.467618, 10.3750461 46.4678836)",,,,
27108840,,,Via Roma,residential,False,False,19.144,"LINESTRING (10.3745931 46.4670889, 10.3743437 46.4671004)",,,,
27108840,,,Via Roma,residential,False,True,15.294,"LINESTRING (10.3745931 46.4670889, 10.3747924 46.4670803)",,,,
397847631,,,Vicolo Vittorio Veneto,residential,False,True,31.83,"LINESTRING (10.3745931 46.4670889, 10.3745805 46.4668821, 10.3745944 46.4668513, 10.3746625 46.4668479)",,,,
27108840,,,Via Roma,residential,False,True,16.033,"LINESTRING (10.3741344 46.4671033, 10.3743437 46.4671004)",,,,
27108840,,,Via Roma,residential,False,False,38.833999999999996,"LINESTRING (10.3741344 46.4671033, 10.3740701 46.4671042, 10.373715 46.4671163, 10.3736282 46.467122)",,,,
373870531,,,Via Picci,residential,False,False,67.529,"LINESTRING (10.3741344 46.4671033, 10.3741149 46.4668051, 10.3741404 46.4664968)",,,,
25568794,,,Via Monte Braulio,residential,False,False,21.775,"LINESTRING (10.3704061 46.4715375, 10.3706858 46.4715023)",30,,,
397847630,,,Via Pedenolo,residential,False,False,58.87,"LINESTRING (10.3704061 46.4715375, 10.3697729 46.4712373)",,,,
25568794,,,Via Monte Braulio,residential,False,True,218.17399999999998,"LINESTRING (10.3704061 46.4715375, 10.369917 46.471599, 10.3697042 46.4716382, 10.36952 46.471709, 10.3687048 46.4722841, 10.368548 46.4724081, 10.3682098 46.4726754)",30,,,
422205299,,,Via Gen.Antonio Cantore,residential,False,True,89.054,"LINESTRING (10.3659428 46.4720694, 10.3661635 46.4717393, 10.3663664 46.4715266, 10.3665608 46.4714019)",,,,
1107551654,,,,unclassified,False,True,43.664,"LINESTRING (10.3781636 46.4675899, 10.3782043 46.4676748, 10.378266 46.4677192, 10.3783411 46.4677986, 10.3784296 46.4678781, 10.3784766 46.467912)",,,,
25568794,,,Via Monte Braulio,residential,False,False,39.722,"LINESTRING (10.3724878 46.4712592, 10.3726169 46.47124, 10.3729798 46.4711482)",30,,,
25568794,,,Via Monte Braulio,residential,False,True,85.48,"LINESTRING (10.3724878 46.4712592, 10.3723076 46.4712859, 10.3720987 46.4713202, 10.3713952 46.471416)",30,,,
424592629,,,Via Campello,residential,False,True,40.938,"LINESTRING (10.3724878 46.4712592, 10.3725263 46.4713492, 10.372559 46.471374, 10.3729086 46.4713687)",,,,
38330726,,,Via Rovinaccia,residential,False,False,47.547,"LINESTRING (10.3707045 46.471976, 10.3707058 46.4724036)",,,,
38330726,,,Via Rovinaccia,residential,False,True,27.04,"LINESTRING (10.3707045 46.471976, 10.3707132 46.4717329)",,,,
424592630,,,Via Monte Nero,residential,False,True,129.269,"LINESTRING (10.3707045 46.471976, 10.3710638 46.4721942, 10.3715415 46.4722979, 10.3717738 46.4724241, 10.3721821 46.4724632)",,,,
91886069,,,Via Campello,residential,False,False,141.906,"LINESTRING (10.3718561 46.4727236, 10.3715777 46.4728726, 10.371462 46.4729424, 10.3714455 46.4729837, 10.3714725 46.4730363, 10.3715256 46.4731006, 10.3715175 46.473269, 10.3715002 46.4733217, 10.3714485 46.4733476, 10.3713734 46.4733536, 10.3712053 46.4733613, 10.3708207 46.4733845, 10.3707419 46.4733826)",,,,
91886069,,,Via Campello,residential,False,True,38.492,"LINESTRING (10.3718561 46.4727236, 10.3719264 46.4726904, 10.3721821 46.4724632)",,,,
424592628,,,Via Campello,residential,False,False,33.455,"LINESTRING (10.3718561 46.4727236, 10.372065 46.4727711, 10.3721958 46.4727936, 10.3722776 46.4727891)",,,,
424592632,,,Via Monte Scorluzzo,residential,False,True,98.97399999999999,"LINESTRING (10.3718561 46.4727236, 10.37144 46.4727102, 10.3712077 46.4726697, 10.3710867 46.4726269, 10.3707058 46.4724036)",,,,
424592628,,,Via Campello,residential,False,True,33.455,"LINESTRING (10.3722776 46.4727891, 10.3721958 46.4727936, 10.372065 46.4727711, 10.3718561 46.4727236)",,,,
1169427375,,,Via Molini,residential,True,False,30.735,"LINESTRING (10.3731926 46.4664526, 10.3735939 46.4664532)",,,,
685882390,,,,unclassified,False,False,32.247,"LINESTRING (10.3731926 46.4664526, 10.3731926 46.4663377, 10.3729384 46.4663351)",,,,
685882390,,,,unclassified,False,True,32.247,"LINESTRING (10.3729384 46.4663351, 10.3731926 46.4663377, 10.3731926 46.4664526)",,,,
685882392,,,,unclassified,False,False,17.01,"LINESTRING (10.3735095 46.4667268, 10.3732874 46.466727)",,,,
37139857,,,Via Fiera,residential,False,False,31.187,"LINESTRING (10.3735095 46.4667268, 10.3735204 46.4666624, 10.3735655 46.4665092, 10.3735939 46.4664532)",,,,
37139857,,,Via Fiera,residential,False,True,44.474000000000004,"LINESTRING (10.3735095 46.4667268, 10.3734966 46.466803, 10.3734836 46.4669701, 10.3734803 46.467126)",,,,
685882392,,,,unclassified,False,True,17.01,"LINESTRING (10.3732874 46.466727, 10.3735095 46.4667268)",,,,
1197973030,,,Via Nesini,residential,True,False,20.186,"LINESTRING (10.3748068 46.46806, 10.3748013 46.4678785)",,,,
706137254,,,,residential,True,False,52.438,"LINESTRING (10.3752351 46.4682429, 10.3752378 46.4680683, 10.3748068 46.46806)",,,,
842104997,,,Via Federico Federici,residential,False,True,44.433,"LINESTRING (10.3719176 46.4661845, 10.3720692 46.4661714, 10.3724511 46.4663035)",,,,
