osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge,tunnel,width,junction
592731833,,residential,False,True,95.03800000000001,,,,"LINESTRING (10.177609 46.213604, 10.1774157 46.2136339, 10.1773725 46.2136536, 10.1773149 46.213765, 10.1770394 46.2142953)",,,,
593682645,,residential,False,False,23.016,,,,"LINESTRING (10.173383 46.2155546, 10.1734825 46.2153594)",,,,
593682646,Piazza Cavour,residential,True,False,39.236,1,,30,"LINESTRING (10.173383 46.2155546, 10.1732342 46.2158921)",,,,
593682645,,residential,False,True,23.016,,,,"LINESTRING (10.1734825 46.2153594, 10.173383 46.2155546)",,,,
"[593682645, 79753374]",Piazzetta Lantieri,residential,False,"[False, True]",53.551,,,,"LINESTRING (10.1734825 46.2153594, 10.1735535 46.2152202, 10.1736165 46.2151307, 10.1736216 46.2151157, 10.1736052 46.2151044, 10.1733376 46.2150212)",,,,
593682649,Piazzetta Lantieri,residential,False,False,46.675000000000004,,,,"LINESTRING (10.1734825 46.2153594, 10.173808 46.215456, 10.1739551 46.2154431, 10.1740488 46.2154746)",,,,
79753442,Via San Agostino,residential,False,True,47.178,,,,"LINESTRING (10.1740488 46.2154746, 10.1738756 46.2158816)",,,,
79753442,Via San Agostino,residential,False,False,73.182,,,,"LINESTRING (10.1740488 46.2154746, 10.1740773 46.2154063, 10.1740667 46.2152907, 10.174066 46.2152833, 10.1740692 46.2152454, 10.1740864 46.2151852, 10.1741426 46.2151023, 10.1744137 46.2149041)",,,,
593682649,Piazzetta Lantieri,residential,False,True,46.675,,,,"LINESTRING (10.1740488 46.2154746, 10.1739551 46.2154431, 10.173808 46.215456, 10.1734825 46.2153594)",,,,
594166029,,unclassified,False,False,41.343,,,,"LINESTRING (10.1675614 46.2169855, 10.167294 46.217308)",,,,
27124898,Via Pedrotti,residential,False,False,111.695,,,,"LINESTRING (10.1675614 46.2169855, 10.1680282 46.2173638, 10.1685157 46.2177424)",,,,
27124898,Via Pedrotti,residential,False,True,55.158,,,,"LINESTRING (10.1675614 46.2169855, 10.1674811 46.2169204, 10.1674175 46.2168607, 10.1673938 46.2168129, 10.1672785 46.2165385)",,,,
594166029,,unclassified,False,True,41.343,,,,"LINESTRING (10.167294 46.217308, 10.1675614 46.2169855)",,,,
662760487,Via Caduti di Russia,unclassified,False,True,159.197,1,,20,"LINESTRING (10.1788328 46.2180914, 10.178708 46.218007, 10.1786445 46.2179495, 10.1780626 46.2175758, 10.1778592 46.2174271, 10.1778523 46.2174194, 10.1777587 46.2173543, 10.1776986 46.2173153, 10.1775289 46.2171972, 10.1774483 46.2171305, 10.1773819 46.2170736)",,,,
"[662760489, 888735949, 888735950, 888735951, 888735952, 888735953, 888735954, 888735955, 888735956, 888735957, 663453492]","['Via Visconti Venosta', 'Galleria Visconti Venosta']",residential,False,True,43.513000000000005,1,,"['20', '10']","LINESTRING (10.1773423 46.2163928, 10.1773275 46.2164132, 10.1773079 46.2164401, 10.1772831 46.2164739, 10.1772689 46.2164931, 10.1772562 46.2165103, 10.1772457 46.2165244, 10.1772366 46.2165368, 10.177205 46.2165795, 10.1771955 46.2165923, 10.1771628 46.2166306, 10.177139 46.2166554, 10.177122 46.2166808, 10.1771107 46.2166976, 10.1770798 46.2167391)",,building_passage,,
663091433,Via Visconti Venosta,residential,False,True,9.086,1,,20,"LINESTRING (10.1773213 46.2168091, 10.1772251 46.2168565)",,,,
663091433,Via Visconti Venosta,residential,False,False,15.116,1,,20,"LINESTRING (10.1773213 46.2168091, 10.1774172 46.21672, 10.1774377 46.2166996)",,,,
888722005,Via Visconti Venosta,residential,False,True,20.387,1,,20,"LINESTRING (10.1773213 46.2168091, 10.1772586 46.2167798, 10.1771706 46.2167524, 10.1770798 46.2167391)",,,,
663451724,Via Don Carlo Braga,residential,False,True,14.495,,,20,"LINESTRING (10.1776352 46.2168425, 10.1776295 46.2167122)",,,,
263137687,Via Don Carlo Braga,residential,False,False,108.18400000000001,1,,20,"LINESTRING (10.1776352 46.2168425, 10.1777202 46.2168372, 10.1778341 46.2168371, 10.1779036 46.2168391, 10.1780832 46.2168672, 10.1781447 46.2168768, 10.1782338 46.2168988, 10.1783513 46.2169058, 10.1784443 46.2169141, 10.1786217 46.2169245, 10.1787975 46.2169294, 10.1789686 46.2169294, 10.1790273 46.2169304)",,,,
263137687,Via Don Carlo Braga,residential,False,True,32.363,1,,20,"LINESTRING (10.1776352 46.2168425, 10.1775692 46.2168869, 10.1775056 46.2169456, 10.1774503 46.2170013, 10.1773819 46.2170736)",,,,
263137687,Via Don Carlo Braga,residential,False,True,108.18400000000001,1,,20,"LINESTRING (10.1790273 46.2169304, 10.1789686 46.2169294, 10.1787975 46.2169294, 10.1786217 46.2169245, 10.1784443 46.2169141, 10.1783513 46.2169058, 10.1782338 46.2168988, 10.1781447 46.2168768, 10.1780832 46.2168672, 10.1779036 46.2168391, 10.1778341 46.2168371, 10.1777202 46.2168372, 10.1776352 46.2168425)",,,,
180563688,Via Porta Bormina,residential,False,True,23.299,1,,30,"LINESTRING (10.1770689 46.2173788, 10.1768367 46.2172443)",,,,
180563688,Via Porta Bormina,residential,False,False,23.299,1,,30,"LINESTRING (10.1768367 46.2172443, 10.1770689 46.2173788)",,,,
180563688,Via Porta Bormina,residential,False,True,41.339,1,,30,"LINESTRING (10.1768367 46.2172443, 10.1766426 46.2173919, 10.1764665 46.2175136)",,,,
"[888735960, 950064769, 888735961]",Via Porta Bormina,residential,False,False,54.922,1,,30,"LINESTRING (10.1768367 46.2172443, 10.1769149 46.2171404, 10.1769316 46.2171182, 10.1769424 46.2170994, 10.1769723 46.2170471, 10.1770104 46.2169804, 10.1770228 46.2169587, 10.177032 46.216922, 10.1770479 46.2168586, 10.1770492 46.2168494, 10.1770609 46.2167805)",,building_passage,3,
663091433,Via Visconti Venosta,residential,False,False,9.086,1,,20,"LINESTRING (10.1772251 46.2168565, 10.1773213 46.2168091)",,,,
180563597,Via Stelvio,residential,False,False,138.409,1,,30,"LINESTRING (10.1765387 46.2154736, 10.1774438 46.2143979)",,,,
180563597,Via Stelvio,residential,False,True,89.325,1,,30,"LINESTRING (10.1765387 46.2154736, 10.1763416 46.2157084, 10.175987 46.2161802)",,,,
663451719,Via Stelvio,residential,False,False,39.325,,,30,"LINESTRING (10.1765387 46.2154736, 10.1769695 46.2156099, 10.177004 46.2156199)",,,,
662760510,Via Carlo Donegani,residential,False,True,40.307,1,,20,"LINESTRING (10.1760165 46.2164798, 10.1759028 46.2164445, 10.1758915 46.216437, 10.1758921 46.216426, 10.175987 46.2161802)",,,4,
663451719,Via Stelvio,residential,False,True,39.325,,,30,"LINESTRING (10.177004 46.2156199, 10.1769695 46.2156099, 10.1765387 46.2154736)",,,,
663451724,Via Don Carlo Braga,residential,False,False,14.495,,,20,"LINESTRING (10.1776295 46.2167122, 10.1776352 46.2168425)",,,,
180563665,Via Visconti Venosta,residential,False,False,5.425,1,,30,"LINESTRING (10.1770609 46.2167805, 10.1770236 46.2167391)",,,3,
"[180563665, 663451723, 1106237727]","['Via Visconti Venosta', 'Via Caduti di Russia']","['residential', 'unclassified']",False,"[False, True]",41.437,1,,"['20', '30']","LINESTRING (10.1770609 46.2167805, 10.1770842 46.2168195, 10.1771321 46.2168908, 10.1771521 46.216905, 10.1772829 46.2169936, 10.1773439 46.2170427, 10.1773666 46.2170605, 10.1773819 46.2170736)",,,3,
"[888735960, 888735961, 950064769]",Via Porta Bormina,residential,False,True,54.922,1,,30,"LINESTRING (10.1770609 46.2167805, 10.1770492 46.2168494, 10.1770479 46.2168586, 10.177032 46.216922, 10.1770228 46.2169587, 10.1770104 46.2169804, 10.1769723 46.2170471, 10.1769424 46.2170994, 10.1769316 46.2171182, 10.1769149 46.2171404, 10.1768367 46.2172443)",,building_passage,3,
180563665,Via Visconti Venosta,residential,False,True,5.425,1,,30,"LINESTRING (10.1770236 46.2167391, 10.1770609 46.2167805)",,,3,
888722005,Via Visconti Venosta,residential,False,False,4.324,1,,20,"LINESTRING (10.1770236 46.2167391, 10.1770798 46.2167391)",,,,
180563665,Via Visconti Venosta,residential,False,False,101.25900000000001,1,,30,"LINESTRING (10.1770236 46.2167391, 10.1769142 46.216676, 10.176734 46.2165564, 10.1765087 46.2164421, 10.176483 46.2164289, 10.1763841 46.2163782, 10.1762643 46.21632, 10.1761839 46.2162809, 10.175987 46.2161802)",,,3,
888722005,Via Visconti Venosta,residential,False,True,4.324,1,,20,"LINESTRING (10.1770798 46.2167391, 10.1770236 46.2167391)",,,,
"[662760489, 888735949, 888735950, 888735951, 888735952, 888735953, 888735954, 888735955, 663453492, 888735957, 888735956]","['Via Visconti Venosta', 'Galleria Visconti Venosta']",residential,False,False,43.513,1,,"['20', '10']","LINESTRING (10.1770798 46.2167391, 10.1771107 46.2166976, 10.177122 46.2166808, 10.177139 46.2166554, 10.1771628 46.2166306, 10.1771955 46.2165923, 10.177205 46.2165795, 10.1772366 46.2165368, 10.1772457 46.2165244, 10.1772562 46.2165103, 10.1772689 46.2164931, 10.1772831 46.2164739, 10.1773079 46.2164401, 10.1773275 46.2164132, 10.1773423 46.2163928)",,building_passage,,
888722005,Via Visconti Venosta,residential,False,False,20.387,1,,20,"LINESTRING (10.1770798 46.2167391, 10.1771706 46.2167524, 10.1772586 46.2167798, 10.1773213 46.2168091)",,,,
663091433,Via Visconti Venosta,residential,False,True,15.116,1,,20,"LINESTRING (10.1774377 46.2166996, 10.1774172 46.21672, 10.1773213 46.2168091)",,,,
663668876,Via Venti Settembre,residential,False,True,11.972,,,30,"LINESTRING (10.1753675 46.2158728, 10.1752119 46.2158738)",,,4,
663668878,Via Venti Settembre,residential,False,False,14.994,1,,30,"LINESTRING (10.1753675 46.2158728, 10.1752392 46.2157713)",,,,
663668876,Via Venti Settembre,residential,False,False,40.758,,,30,"LINESTRING (10.1753675 46.2158728, 10.1756767 46.2160146, 10.1757998 46.216084)",,,4,
593682646,Piazza Cavour,residential,True,False,45.798,1,,30,"LINESTRING (10.1728248 46.2154116, 10.173383 46.2155546)",,,,
79753446,Via Bellotti,residential,False,False,59.571999999999996,,,,"LINESTRING (10.1728248 46.2154116, 10.1729149 46.2153226, 10.1730456 46.2152279, 10.1731583 46.2151858, 10.1732785 46.215095, 10.1733376 46.2150212)",,,,
723579194,,residential,False,False,26.284999999999997,,,,"LINESTRING (10.1673116 46.2196523, 10.1673792 46.2197858, 10.1674003 46.219814, 10.1674583 46.2198628)",,,,
842258961,Via Visoli,residential,False,True,200.248,,,,"LINESTRING (10.1673116 46.2196523, 10.1673708 46.2196397, 10.1677886 46.2195256, 10.1679861 46.2194598, 10.1690574 46.2191882, 10.1693782 46.2190757, 10.1697108 46.2189606)",,,,
723579194,,residential,False,True,26.285,,,,"LINESTRING (10.1674583 46.2198628, 10.1674003 46.219814, 10.1673792 46.2197858, 10.1673116 46.2196523)",,,,
180564156,Via Parravicini,residential,False,False,23.848,,,,"LINESTRING (10.171573 46.214849, 10.171422 46.2150363)",,,,
180564156,Via Parravicini,residential,False,True,43.834,,,,"LINESTRING (10.171573 46.214849, 10.1717948 46.2144859)",,,,
724082195,Via Salvatore Pisani,residential,False,False,67.152,,,,"LINESTRING (10.171573 46.214849, 10.1708865 46.2144761)",,,,
180564156,Via Parravicini,residential,False,False,23.249,,,,"LINESTRING (10.171422 46.2150363, 10.1712591 46.2152124)",,,,
180564156,Via Parravicini,residential,False,True,23.848,,,,"LINESTRING (10.171422 46.2150363, 10.171573 46.214849)",,,,
724082198,,residential,False,False,49.351,,,,"LINESTRING (10.171422 46.2150363, 10.1718737 46.2153514)",,,,
724082194,Vicolo Leonardo da Vinci,residential,False,True,63.79299999999999,,,,"LINESTRING (10.1724284 46.2130823, 10.1721763 46.2132793, 10.1721138 46.2133561, 10.172108 46.2133729, 10.1721005 46.2134044, 10.1720595 46.213489, 10.1720221 46.2135689)",,,,
724082195,Via Salvatore Pisani,residential,False,True,67.152,,,,"LINESTRING (10.1708865 46.2144761, 10.171573 46.214849)",,,,
180384225,Via Enrico Besta,residential,False,False,86.109,,,,"LINESTRING (10.1707265 46.2141035, 10.1714174 46.2134943)",,,,
180384225,Via Enrico Besta,residential,False,True,64.346,,,,"LINESTRING (10.1707265 46.2141035, 10.1702085 46.2145578)",,,,
724082197,Via Nicolo Rusco,residential,False,False,69.201,,,,"LINESTRING (10.1707265 46.2141035, 10.1707523 46.2141118, 10.1707702 46.2141141, 10.1708717 46.2141104, 10.1710168 46.2140978, 10.1710467 46.214093, 10.1710709 46.2140826, 10.1711105 46.2140611, 10.17126 46.2139311, 10.1713468 46.2138592, 10.1713969 46.2138271, 10.1714429 46.213811)",,,,
79753362,Via Albonico,residential,False,False,66.983,,,,"LINESTRING (10.1739922 46.2164804, 10.174095 46.2164024, 10.1741972 46.2162698, 10.1742589 46.2161122, 10.1743292 46.2159355)",,,,
79753362,Via Albonico,residential,False,True,21.988,,,,"LINESTRING (10.1739922 46.2164804, 10.1739427 46.2165179, 10.1738163 46.216636)",,,,
724082193,Via Ligari,residential,False,False,72.938,,,,"LINESTRING (10.1739922 46.2164804, 10.1742753 46.216612, 10.1744398 46.2166806, 10.1747655 46.2168584)",,,,
260420110,Strada Statale dello Stelvio,primary,False,False,2.117,2,SS38,,"LINESTRING (10.1718737 46.2153514, 10.1718557 46.2153658)",,,,
724082198,,residential,False,True,49.351,,,,"LINESTRING (10.1718737 46.2153514, 10.171422 46.2150363)",,,,
"[260420110, 260420111]",Strada Statale dello Stelvio,primary,False,True,105.66399999999999,2,SS38,50,"LINESTRING (10.1718737 46.2153514, 10.1719303 46.2153061, 10.1723685 46.2149738, 10.1727166 46.2147596, 10.1728613 46.2146968)",,,,
263137687,Via Don Carlo Braga,residential,False,False,32.363,1,,20,"LINESTRING (10.1773819 46.2170736, 10.1774503 46.2170013, 10.1775056 46.2169456, 10.1775692 46.2168869, 10.1776352 46.2168425)",,,,
662760487,Via Caduti di Russia,unclassified,False,False,159.19699999999997,1,,20,"LINESTRING (10.1773819 46.2170736, 10.1774483 46.2171305, 10.1775289 46.2171972, 10.1776986 46.2173153, 10.1777587 46.2173543, 10.1778523 46.2174194, 10.1778592 46.2174271, 10.1780626 46.2175758, 10.1786445 46.2179495, 10.178708 46.218007, 10.1788328 46.2180914)",,,,
"[180563665, 663451723, 1106237727]","['Via Caduti di Russia', 'Via Visconti Venosta']","['unclassified', 'residential']",False,"[False, True]",41.437,1,,"['20', '30']","LINESTRING (10.1773819 46.2170736, 10.1773666 46.2170605, 10.1773439 46.2170427, 10.1772829 46.2169936, 10.1771521 46.216905, 10.1771321 46.2168908, 10.1770842 46.2168195, 10.1770609 46.2167805)",,,3,
316813551,Via Angelo Andres,residential,False,False,20.463,,,,"LINESTRING (10.1697108 46.2189606, 10.1699276 46.218854)",,,,
316813551,Via Angelo Andres,residential,False,True,48.025,,,,"LINESTRING (10.1697108 46.2189606, 10.1696286 46.21901, 10.1695147 46.2190783, 10.1693018 46.2192831)",,,,
842258961,Via Visoli,residential,False,False,200.248,,,,"LINESTRING (10.1697108 46.2189606, 10.1693782 46.2190757, 10.1690574 46.2191882, 10.1679861 46.2194598, 10.1677886 46.2195256, 10.1673708 46.2196397, 10.1673116 46.2196523)",,,,
1093046658,,residential,False,False,50.395,1,,,"LINESTRING (10.1760967 46.2145539, 10.1764092 46.2141556)",,,,
34221098,Via Lavizzari,residential,False,True,50.917,,,,"LINESTRING (10.1764092 46.2141556, 10.1770394 46.2142953)",,,,
1093046658,,residential,False,True,50.395,1,,,"LINESTRING (10.1764092 46.2141556, 10.1760967 46.2145539)",,,,
34221098,Via Lavizzari,residential,False,False,49.173,,,,"LINESTRING (10.1764092 46.2141556, 10.1760842 46.2140836, 10.1760551 46.2140652, 10.1760366 46.2140469, 10.1759619 46.2138992)",,,,
180562129,Via Masuccio,residential,False,False,71.233,,,,"LINESTRING (10.1722129 46.218576, 10.1723993 46.2192035)",,,,
180562129,Via Masuccio,residential,False,True,5.188,,,,"LINESTRING (10.1722129 46.218576, 10.1721993 46.2185303)",,,,
1094578360,Via Cevedale,residential,False,True,35.393,,,,"LINESTRING (10.1722129 46.218576, 10.1717681 46.2186572)",,,,
1094578360,Via Cevedale,residential,False,False,35.393,,,,"LINESTRING (10.1717681 46.2186572, 10.1722129 46.218576)",,,,
1094578370,Via Giuseppe Piazzi,residential,False,True,42.67,,,,"LINESTRING (10.1710814 46.2191509, 10.1709175 46.2187843)",,,,
1094578370,Via Giuseppe Piazzi,residential,False,False,42.67,,,,"LINESTRING (10.1709175 46.2187843, 10.1710814 46.2191509)",,,,
1094578371,Via Giuseppe Piazzi,residential,False,False,55.001999999999995,,,,"LINESTRING (10.1709175 46.2187843, 10.1706818 46.218853, 10.170655 46.2188641, 10.1706536 46.2188818, 10.1707663 46.219149)",,,,
1094578371,Via Giuseppe Piazzi,residential,False,True,43.942,,,,"LINESTRING (10.1709175 46.2187843, 10.1709621 46.2187713, 10.1709862 46.2187667, 10.1710063 46.2187528, 10.1710036 46.2187314, 10.1709071 46.2185208, 10.1708466 46.2184499)",,,,
1094578371,Via Giuseppe Piazzi,residential,False,True,55.001999999999995,,,,"LINESTRING (10.1707663 46.219149, 10.1706536 46.2188818, 10.170655 46.2188641, 10.1706818 46.218853, 10.1709175 46.2187843)",,,,
1094998403,Via Serottini,residential,False,False,86.84499999999998,,,,"LINESTRING (10.1732782 46.2187185, 10.1724105 46.2185162, 10.1723662 46.2185134, 10.1722924 46.2185208, 10.1721993 46.2185303)",,,,
1137039028,,unclassified,True,False,7.875,,,,"LINESTRING (10.1688936 46.2142521, 10.1688204 46.2143016)",,,,
"[26006004, 74486966]",,unclassified,False,"[False, True]",38.424,,,,"LINESTRING (10.1688936 46.2142521, 10.16894 46.2142292, 10.1692254 46.2139953)",yes,,,
1137039029,Lungo Adda V Alpini,tertiary,True,False,29.504,,,,"LINESTRING (10.1688936 46.2142521, 10.1690281 46.2143126, 10.1692152 46.2143966)",,,,
