osmid,name,highway,oneway,reversed,length,geometry,junction,ref,maxspeed,access
159827452,Via Gioacchino Rossini,residential,False,True,14.449,"LINESTRING (12.4181955 44.108959, 12.4180153 44.108971)",,,,
92085908,Via Bellaria,tertiary,False,False,49.51,"LINESTRING (12.4181666 44.1096129, 12.4187861 44.1096329)",,,,
92085908,Via Bellaria,tertiary,False,True,21.198,"LINESTRING (12.4181666 44.1096129, 12.4179013 44.1096204)",,,,
160035577,Via Guglielmo Marconi,residential,True,False,72.747,"LINESTRING (12.4181666 44.1096129, 12.4181955 44.108959)",,,,
587750428,Via Vittorio Veneto,residential,False,True,77.48,"LINESTRING (12.4170866 44.103297, 12.4170539 44.1039934)",,,,
"[159823377, 587750428]","['Via Vittorio Veneto', 'Via Giacomo Leopardi']",residential,False,False,163.75099999999998,"LINESTRING (12.4170866 44.103297, 12.4171201 44.1025835, 12.4181739 44.1025283)",,,,
159823377,Via Giacomo Leopardi,residential,False,False,78.349,"LINESTRING (12.419155 44.102477, 12.4201336 44.1024256)",,,,
159823377,Via Giacomo Leopardi,residential,False,True,22.737,"LINESTRING (12.419155 44.102477, 12.418871 44.1024919)",,,,
160045843,Via Giacomo Puccini,residential,False,False,156.526,"LINESTRING (12.419155 44.102477, 12.419278 44.1038819)",,,,
160045847,Via Gorizia,residential,True,False,88.445,"LINESTRING (12.4160511 44.1030146, 12.4170866 44.103297)",,,,
315223931,Via Rio Salto I Tratto,tertiary,False,False,72.68,"LINESTRING (12.4160511 44.1030146, 12.41571 44.1036206)",,,,
315223931,Via Rio Salto I Tratto,tertiary,False,True,3.971,"LINESTRING (12.4160511 44.1030146, 12.4160765 44.1029839)",,,,
160045860,,residential,False,False,36.202,"LINESTRING (12.4100393 44.1019795, 12.4104921 44.101996)",,,,
159832800,,residential,False,False,44.081,"LINESTRING (12.4100393 44.1019795, 12.4100338 44.1021135, 12.4102565 44.1023215)",,,,
160045860,,residential,False,True,36.202,"LINESTRING (12.4104921 44.101996, 12.4100393 44.1019795)",,,,
159832810,Via G. Amendola,residential,False,False,41.647999999999996,"LINESTRING (12.4104921 44.101996, 12.4104773 44.1020696, 12.4104076 44.1021852, 12.4102565 44.1023215)",,,,
159825332,Via Rimini,residential,False,False,99.035,"LINESTRING (12.4182918 44.1039379, 12.4177268 44.1039645, 12.4170539 44.1039934)",,,,
159825332,Via Rimini,residential,False,True,79.009,"LINESTRING (12.4182918 44.1039379, 12.4189907 44.1039051, 12.419278 44.1038819)",,,,
160045843,Via Giacomo Puccini,residential,False,True,156.526,"LINESTRING (12.419278 44.1038819, 12.419155 44.102477)",,,,
159825332,Via Rimini,residential,False,False,79.009,"LINESTRING (12.419278 44.1038819, 12.4189907 44.1039051, 12.4182918 44.1039379)",,,,
159825332,Via Rimini,residential,False,True,41.709,"LINESTRING (12.419278 44.1038819, 12.4193474 44.1038763, 12.4197817 44.103785)",,,,
159823377,Via Giacomo Leopardi,residential,False,True,78.349,"LINESTRING (12.4201336 44.1024256, 12.419155 44.102477)",,,,
160045864,Via U. Giordano,residential,False,False,139.501,"LINESTRING (12.4201336 44.1024256, 12.4203121 44.1036736)",,,,
159823377,Via Giacomo Leopardi,residential,False,False,73.061,"LINESTRING (12.4201336 44.1024256, 12.4209487 44.1023789, 12.4210363 44.1023485)",,,,
159823377,Via Giacomo Leopardi,residential,False,False,22.737,"LINESTRING (12.418871 44.1024919, 12.419155 44.102477)",,,,
159823377,Via Giacomo Leopardi,residential,False,True,55.81,"LINESTRING (12.418871 44.1024919, 12.4181739 44.1025283)",,,,
159823377,Via Giacomo Leopardi,residential,False,False,55.81,"LINESTRING (12.4181739 44.1025283, 12.418871 44.1024919)",,,,
160045868,Via Giuseppe Verdi,residential,True,False,157.023,"LINESTRING (12.4181739 44.1025283, 12.4182918 44.1039379)",,,,
"[159823377, 587750428]","['Via Vittorio Veneto', 'Via Giacomo Leopardi']",residential,False,True,163.75099999999998,"LINESTRING (12.4181739 44.1025283, 12.4171201 44.1025835, 12.4170866 44.103297)",,,,
31668024,,secondary,True,False,4.203,"LINESTRING (12.4154212 44.1102046, 12.4154481 44.1102049, 12.4154735 44.1102079)",roundabout,SP10,,
31668024,,secondary,True,False,6.295999999999999,"LINESTRING (12.4152569 44.1103429, 12.4152571 44.1103165, 12.4152668 44.1102871)",roundabout,SP10,,
160731492,Via Giulio Pastore,unclassified,True,False,24.019,"LINESTRING (12.4150817 44.1105185, 12.4152569 44.1103429)",,,,
153968698,Via Giulio Pastore,unclassified,False,True,141.689,"LINESTRING (12.4150817 44.1105185, 12.4148436 44.1106846, 12.4147944 44.1107077, 12.4147147 44.1107308, 12.4146413 44.1107431, 12.4140787 44.1107424, 12.4135036 44.1107603, 12.4134207 44.1107716)",,,,
160731502,Via Circonvallazione Ovest,secondary,True,False,43.265,"LINESTRING (12.4149666 44.1100125, 12.4151695 44.1101435, 12.4152293 44.110165, 12.4152817 44.1101839, 12.4153415 44.1101992, 12.4154212 44.1102046)",,SP10,,
158942122,Via Giuseppe Garibaldi,living_street,True,False,28.212,"LINESTRING (12.4145457 44.1063047, 12.4141929 44.1063187)",,,30,yes
31666945,Via Sandro Botticelli,unclassified,False,True,105.622,"LINESTRING (12.4131789 44.1081381, 12.4131384 44.1080994, 12.4131309 44.1080921, 12.4130304 44.1079951, 12.4129561 44.1079006, 12.4129423 44.1078752, 12.412837 44.107244)",,,,
248455971,,unclassified,True,False,4.454,"LINESTRING (12.4131789 44.1081381, 12.4132119 44.1081199, 12.4132254 44.1081168)",roundabout,,,
31667214,Via Villagrappa,unclassified,False,False,105.796,"LINESTRING (12.413256 44.1082833, 12.4132428 44.1083183, 12.4132312 44.1083854, 12.4132174 44.1084512, 12.4132082 44.1086001, 12.4132463 44.1092315)",,,,
248455971,,unclassified,True,False,21.294999999999998,"LINESTRING (12.413256 44.1082833, 12.4132192 44.1082763, 12.4131872 44.1082615, 12.4131632 44.1082402, 12.4131496 44.1082146, 12.4131478 44.1081873, 12.4131579 44.1081609, 12.4131789 44.1081381)",roundabout,,,
248455971,,unclassified,True,False,7.27,"LINESTRING (12.4133547 44.1081375, 12.4133618 44.1081419, 12.4133819 44.1081674, 12.413389 44.1081963)",roundabout,,,
159838540,Via Eugenio Baldinini,residential,True,False,104.523,"LINESTRING (12.4132254 44.1081168, 12.413346 44.1077956, 12.4133262 44.1074069, 12.4133745 44.1071913)",,,,
248455971,,unclassified,True,False,11.276,"LINESTRING (12.4132254 44.1081168, 12.4132515 44.1081108, 12.4132931 44.1081119, 12.413331 44.1081227, 12.4133547 44.1081375)",roundabout,,,
153968698,Via Giulio Pastore,unclassified,False,False,141.689,"LINESTRING (12.4134207 44.1107716, 12.4135036 44.1107603, 12.4140787 44.1107424, 12.4146413 44.1107431, 12.4147147 44.1107308, 12.4147944 44.1107077, 12.4148436 44.1106846, 12.4150817 44.1105185)",,,,
359128469,,unclassified,True,False,15.604,"LINESTRING (12.4134207 44.1107716, 12.4134123 44.110799, 12.4133932 44.1108235, 12.413365 44.1108429, 12.4133302 44.1108557, 12.4132917 44.1108606)",roundabout,,,
359128469,,unclassified,True,False,33.717999999999996,"LINESTRING (12.4132917 44.1108606, 12.4132474 44.1108562, 12.4132076 44.1108415, 12.4131768 44.1108181, 12.4131586 44.1107888, 12.4131561 44.1107708, 12.4131546 44.1107598, 12.4131629 44.1107313, 12.4131827 44.1107059, 12.4132123 44.110686, 12.4132489 44.1106734, 12.413289 44.1106692)",roundabout,,,
92085908,Via Bellaria,tertiary,False,False,21.198,"LINESTRING (12.4179013 44.1096204, 12.4181666 44.1096129)",,,,
159986898,Via Venti Settembre,tertiary,False,True,58.235,"LINESTRING (12.4179013 44.1096204, 12.417468 44.1091991)",,,,
92085915,Via Tevere,residential,True,False,153.967,"LINESTRING (12.4179013 44.1096204, 12.4178044 44.1096311, 12.4176798 44.1096218, 12.4160253 44.1093256)",,,,
361675315,Via Venti Settembre,unclassified,False,False,59.944,"LINESTRING (12.4179013 44.1096204, 12.4179978 44.1098014, 12.4180086 44.1099516, 12.4180012 44.1101464)",,,,
587748257,Via D. Raggi,residential,False,False,65.294,"LINESTRING (12.4161494 44.1057517, 12.4169671 44.1057445)",,,,
31668024,,secondary,True,False,1.872,"LINESTRING (12.4156064 44.110345, 12.4156025 44.1103616)",roundabout,SP10,,
159838501,Via Torricelli,residential,False,True,71.186,"LINESTRING (12.4110305 44.1050594, 12.4108133 44.104874, 12.4107094 44.1048629, 12.4104912 44.1046535, 12.4104651 44.1045955)",,,,
92085914,Via Benvenuto Cellini,residential,False,False,32.966,"LINESTRING (12.4094688 44.1059648, 12.4093731 44.1056764)",,,,
92085914,Via Benvenuto Cellini,residential,False,True,22.498,"LINESTRING (12.4094688 44.1059648, 12.4095342 44.1061616)",,,,
1266307321,,residential,False,True,49.407,"LINESTRING (12.4094688 44.1059648, 12.4088702 44.1060774)",,,,
31668024,,secondary,True,False,13.859,"LINESTRING (12.4153517 44.1104417, 12.4153128 44.1104236, 12.4152893 44.1104046, 12.4152569 44.1103429)",roundabout,SP10,,
160731499,Via Giulio Pastore,unclassified,True,False,23.254,"LINESTRING (12.4153517 44.1104417, 12.4153263 44.1104455, 12.4152458 44.110464, 12.4150817 44.1105185)",,,,
