osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,bridge,tunnel
40685275,Via Parco del Lauro,unclassified,True,False,32.056,30,"LINESTRING (17.2246392 40.9948451, 17.2243962 40.9949429, 17.2243437 40.9950129)",1,,
40682162,Via Martiri di Dogali,tertiary,False,False,28.845,30,"LINESTRING (17.2187184 40.9947939, 17.2188514 40.9950331)",2,,
117878702,Piazza Giuseppe Verdi,residential,True,False,110.468,30,"LINESTRING (17.2187184 40.9947939, 17.2184381 40.9948824, 17.2182277 40.9949489, 17.2182861 40.9951024, 17.2184904 40.9950786, 17.2188514 40.9950331)",,,
40682162,Via Martiri di Dogali,tertiary,False,True,25.186,30,"LINESTRING (17.2187184 40.9947939, 17.2186598 40.9946884, 17.2186024 40.994585)",2,,
40682162,Via Martiri di Dogali,tertiary,False,False,5.884,30,"LINESTRING (17.2188514 40.9950331, 17.2188785 40.9950819)",2,,
40682162,Via Martiri di Dogali,tertiary,False,True,28.845,30,"LINESTRING (17.2188514 40.9950331, 17.2187184 40.9947939)",2,,
166622040,Via Cardinale Ciasca,residential,True,False,3.648,30,"LINESTRING (17.222219 40.9943934, 17.2222197 40.9943606)",,,
580965301,Via Giulio Recupero,residential,True,False,27.532,30,"LINESTRING (17.222219 40.9943934, 17.2225337 40.9943235)",,,
159718444,Largo Madre Teresa di Calcutta,residential,False,True,23.192,,"LINESTRING (17.2248815 40.9922197, 17.2250193 40.9923523, 17.2250503 40.9923848)",1,,
234106321,Via Pompeo Sarnelli,tertiary,False,False,46.52,30,"LINESTRING (17.2248815 40.9922197, 17.2252649 40.9920127, 17.2253323 40.9919763)",2,,
234106321,Via Pompeo Sarnelli,tertiary,False,True,52.436,30,"LINESTRING (17.2248815 40.9922197, 17.2244413 40.9924574, 17.2243734 40.9924941)",2,,
167195615,Via Donato Pascali,residential,True,False,6.279,30,"LINESTRING (17.2205354 40.9917507, 17.2204962 40.9917026)",,,
44732461,Via Renato Imbriani,residential,True,False,52.45,30,"LINESTRING (17.2187873 40.9930042, 17.2182724 40.9932715)",,,
44755054,Via Principe di Napoli,residential,True,False,28.011,30,"LINESTRING (17.2187873 40.9930042, 17.2189744 40.9932128)",,,
74217325,Via Romanelli,residential,False,True,8.242,30,"LINESTRING (17.2195093 40.9932212, 17.2194282 40.993263)",,,
109818961,Viale Rimembranza,residential,False,True,26.136,30,"LINESTRING (17.2195093 40.9932212, 17.2195411 40.993332, 17.2195999 40.9934453)",,,
548377274,Viale Rimembranza,residential,True,False,38.531,30,"LINESTRING (17.2195093 40.9932212, 17.2195042 40.9931958, 17.2194515 40.9930072, 17.2194134 40.9928824)",,,
548519539,Via Martiri di Dogali,tertiary,False,True,3.021,30,"LINESTRING (17.2181005 40.9936871, 17.2180861 40.9936622)",2,,
40682162,Via Martiri di Dogali,tertiary,False,False,49.765,30,"LINESTRING (17.2181005 40.9936871, 17.2181324 40.9937393, 17.2183323 40.994099)",2,,
44811112,Via Giovanni Bovio,residential,True,False,38.028,30,"LINESTRING (17.2181005 40.9936871, 17.2181671 40.9936678, 17.2184708 40.9934932)",,,
79872032,Largo Francesco Buonsante,residential,False,True,23.779,30,"LINESTRING (17.2175474 40.9953807, 17.2174862 40.9953064, 17.2174189 40.9952824, 17.217328 40.9952972)",,,
44705409,Via Adua,residential,False,True,100.83,30,"LINESTRING (17.2143017 40.9957734, 17.2145892 40.996031, 17.2152082 40.9963575)",,,
44867209,Via Da Bormida,residential,True,False,42.534,30,"LINESTRING (17.2166305 40.9974584, 17.2162106 40.9972442)",,,
548378236,Lungomare Domenico Modugno,residential,True,False,26.97,30,"LINESTRING (17.2166305 40.9974584, 17.2164447 40.9976563)",,,
44705404,Via Grottone,residential,True,False,41.274,30,"LINESTRING (17.2162818 40.9978142, 17.2158808 40.9975993)",,,
104286466,Lungomare Domenico Modugno,residential,False,True,207.46200000000002,30,"LINESTRING (17.2162818 40.9978142, 17.2161333 40.9979736, 17.216007 40.9980544, 17.2158444 40.9981072, 17.2157561 40.9981027, 17.2156761 40.9981096, 17.2154225 40.9981636, 17.2153553 40.998173, 17.2152979 40.9981669, 17.2152476 40.998149, 17.2150265 40.9980587, 17.2149884 40.9980552, 17.2149484 40.9980637, 17.2149181 40.9980803, 17.2146117 40.9982728, 17.2144028 40.9983943, 17.2142138 40.9984874)",,,
79872050,Via Vito Lepore,tertiary,False,False,135.917,30,"LINESTRING (17.2152111 40.9918885, 17.2150097 40.9919435, 17.2146345 40.9920929, 17.213975 40.9924329, 17.2138226 40.9925085)",,,
79872050,Via Vito Lepore,tertiary,False,True,125.28800000000003,30,"LINESTRING (17.2152111 40.9918885, 17.2153336 40.991852, 17.2158349 40.9917772, 17.2159232 40.991764, 17.2160058 40.9917536, 17.2164379 40.9916932, 17.2166707 40.9916603)",,,
"[166490386, 166918022]","['Via Martiri di Dogali', 'Via Alexander Fleming']",residential,False,False,98.21400000000001,30,"LINESTRING (17.2162955 40.9923146, 17.2168364 40.9919575, 17.2166623 40.9917807, 17.2166707 40.9916603)",,,
295477795,Largo Francesco Buonsante,residential,False,True,11.399000000000001,30,"LINESTRING (17.217207 40.9952665, 17.2172845 40.9952679, 17.217328 40.9952972)",,,
44808007,Via Domenico Benedetti,residential,True,False,26.178,30,"LINESTRING (17.2240162 40.9939499, 17.2238549 40.9937484)",,,
93921648,Via Sant'Antonio,residential,False,False,8.171,30,"LINESTRING (17.2240162 40.9939499, 17.2239364 40.993992)",,,
93921648,Via Sant'Antonio,residential,False,True,36.283,30,"LINESTRING (17.2240162 40.9939499, 17.2243926 40.9937894)",,,
548378236,Lungomare Domenico Modugno,residential,True,False,22.252,30,"LINESTRING (17.2164447 40.9976563, 17.2162818 40.9978142)",,,
"[548395274, 140253103]","[""Via Sant'Antonio"", 'Via Garofalo']",residential,True,False,37.17,30,"LINESTRING (17.2227676 40.9944472, 17.2226258 40.9944719, 17.2225973 40.9946953)",,,
548378236,Lungomare Domenico Modugno,residential,True,False,33.015,30,"LINESTRING (17.216847 40.9972105, 17.2166305 40.9974584)",,,
44705407,Largo Gelso,residential,True,False,42.29,30,"LINESTRING (17.216847 40.9972105, 17.2166487 40.9971042, 17.2164302 40.9969969)",,,
548393126,Via Antonio Gramsci,residential,False,False,52.008,30,"LINESTRING (17.217449 40.9932231, 17.2172052 40.9927931)",,,
"[38353109, 577312305, 58527573, 79872030]",Via Martiri di Dogali,"['tertiary_link', 'tertiary']",False,False,61.217,,"LINESTRING (17.2169339 40.9918591, 17.2169818 40.9919047, 17.2171232 40.9920237, 17.2171787 40.992081, 17.2172595 40.9921987, 17.2172747 40.9922853, 17.2172883 40.9923256)",2,,yes
79872030,Via Martiri di Dogali,tertiary,False,True,31.251,,"LINESTRING (17.2169339 40.9918591, 17.2167967 40.9917563, 17.2166707 40.9916603)",2,,
109918526,Via Vito Settanni,residential,False,True,38.851,30,"LINESTRING (17.215461 40.9960648, 17.2152082 40.9963575)",1,,
548519539,Via Martiri di Dogali,tertiary,False,False,3.021,30,"LINESTRING (17.2180861 40.9936622, 17.2181005 40.9936871)",2,,
548519539,Via Martiri di Dogali,tertiary,False,True,27.584,30,"LINESTRING (17.2180861 40.9936622, 17.2179663 40.9934312)",2,,
172171738,Via Lama Sant'Oronzo,unclassified,True,False,44.708,30,"LINESTRING (17.2180861 40.9936622, 17.2180136 40.9936825, 17.2177769 40.9936918, 17.2175803 40.9936201)",1,,
548519539,Via Martiri di Dogali,tertiary,False,True,4.049,30,"LINESTRING (17.2175608 40.992699, 17.2175393 40.9926664)",2,,
38353110,Via Galizia,residential,True,False,29.935,,"LINESTRING (17.2175608 40.992699, 17.2176587 40.9926685, 17.2179058 40.9926363)",,,
548519539,Via Martiri di Dogali,tertiary,False,False,55.772,30,"LINESTRING (17.2175608 40.992699, 17.2175872 40.9927398, 17.2177661 40.9930969, 17.2178019 40.9931662)",2,,
