osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes,junction,tunnel,access
"[325091964, 37855109]",True,"['Corso Piave', 'Piazza Italia']",residential,False,67.312,,"LINESTRING (8.7347628 45.2488294, 8.7349279 45.2485769, 8.7350106 45.2485436, 8.7353536 45.2486408)",,,,
37855111,False,Via Beldiporto,residential,False,34.73,,"LINESTRING (8.7399015 45.2490371, 8.7403118 45.2489183)",,,,
37855111,False,Via Beldiporto,residential,True,3.679,,"LINESTRING (8.7399015 45.2490371, 8.7398581 45.2490498)",,,,
325091931,False,Via Giuseppe Verdi,residential,False,83.196,,"LINESTRING (8.7399015 45.2490371, 8.7401174 45.2483045)",,,,
325191265,True,Corso Cavour,residential,False,32.445,,"LINESTRING (8.7388544 45.2511543, 8.7390967 45.2510269, 8.7391871 45.2509803)",,,,
325191261,False,Contrada Santa Veneranda,residential,False,18.479,,"LINESTRING (8.7378607 45.2536546, 8.7376373 45.2536009)",,,,no
325191271,False,Vicolo Amerigo Vespucci,residential,True,46.966,,"LINESTRING (8.7352056 45.2536716, 8.7357458 45.2538554)",,,,
325191276,False,,residential,True,18.964,,"LINESTRING (8.7375586 45.2537622, 8.7376373 45.2536009)",,,,
37856292,False,Corso Porta Novara,unclassified,False,15.065,,"LINESTRING (8.7357458 45.2538554, 8.7358378 45.2537364)",,,,
37856292,False,Corso Porta Novara,unclassified,True,61.948,,"LINESTRING (8.7357458 45.2538554, 8.7353579 45.254341)",,,,
325191271,False,Vicolo Amerigo Vespucci,residential,False,46.966,,"LINESTRING (8.7357458 45.2538554, 8.7352056 45.2536716)",,,,
325191269,False,Via San Francesco d'Assisi,residential,False,48.332,,"LINESTRING (8.7372768 45.255103, 8.7367392 45.2548892)",,,,
53354558,True,,residential,False,41.351,,"LINESTRING (8.7372768 45.255103, 8.737461 45.2551664, 8.7375043 45.2551664, 8.7375328 45.2551509, 8.7376032 45.2549865)",,,,
325238608,False,,residential,True,70.3,,"LINESTRING (8.7421999 45.2520393, 8.7416883 45.2520484, 8.7413035 45.2520723)",,,,
37855107,True,Via Alceste Cortellona,residential,False,20.897,,"LINESTRING (8.7413035 45.2520723, 8.7413236 45.2522597)",,,,
325238608,False,,residential,False,70.3,,"LINESTRING (8.7413035 45.2520723, 8.7416883 45.2520484, 8.7421999 45.2520393)",,,,
325238585,False,Via Alceste Cortellona,residential,False,70.09,,"LINESTRING (8.7413236 45.2522597, 8.7413417 45.2525488, 8.7413008 45.2526512, 8.7411044 45.2528407)",,,,
"[174137090, 37854381]",True,"['Via Luigi Cicconi', 'Via Contrada di Loreto']",residential,False,131.911,,"LINESTRING (8.7405254 45.2523313, 8.7405042 45.2521632, 8.7403655 45.2518616, 8.740256 45.251843, 8.7393819 45.2517578)",,,,
325238594,True,Vicolo Aschieri,residential,False,35.047,,"LINESTRING (8.740083 45.2523797, 8.7405254 45.2523313)",,,,
"[325238590, 37856278]",True,"['Via Ottaviano Del Conte', 'Contrada Lodovico il Moro']",residential,False,79.372,,"LINESTRING (8.740083 45.2523797, 8.7400527 45.2522743, 8.7400246 45.2521919, 8.7399957 45.2521506, 8.7399334 45.2521361, 8.7393309 45.2520698)",,,,
37854380,True,Via Contrada di Loreto,residential,False,3.801,,"LINESTRING (8.7405766 45.2527449, 8.7405716 45.2527109)",,,,
37856275,False,Via Fuiano,residential,True,42.667,,"LINESTRING (8.7405766 45.2527449, 8.7411044 45.2528407)",,,,
683732683,False,Via Roma,residential,False,6.506,,"LINESTRING (8.740731 45.2532371, 8.7406498 45.2532246)",,,,
"[192917882, 683732683]",False,Via Roma,residential,True,66.861,,"LINESTRING (8.740731 45.2532371, 8.7410168 45.2532815, 8.7415651 45.2533666)",,,,
37856306,True,Via Francesco I Sforza,residential,False,5.119,,"LINESTRING (8.7396105 45.2536169, 8.7395469 45.2536062)",,,,
325238595,False,Vicolo C. Tebadeo,residential,False,26.298,,"LINESTRING (8.7396105 45.2536169, 8.7396081 45.2538534)",,,,
325238584,False,Via Agostino Gallarati,residential,False,94.969,,"LINESTRING (8.734023 45.2537874, 8.7335147 45.2545629)",,,,
37856290,True,Via Ospedale,residential,False,121.372,,"LINESTRING (8.734023 45.2537874, 8.7352253 45.2543006, 8.7353579 45.254341)",,,,
325238595,False,Vicolo C. Tebadeo,residential,True,26.298,,"LINESTRING (8.7396081 45.2538534, 8.7396105 45.2536169)",,,,
37856312,True,Via S. Gianzana,residential,False,1.944,,"LINESTRING (8.7387768 45.2545367, 8.7387868 45.2545207)",,,,
325238584,False,Via Agostino Gallarati,residential,True,94.969,,"LINESTRING (8.7335147 45.2545629, 8.734023 45.2537874)",,,,
882459890,False,Vicolo Marco Polo,residential,True,60.992999999999995,,"LINESTRING (8.7333627 45.2554404, 8.7339406 45.2553978, 8.7341382 45.2553875)",,,,
325326495,False,,residential,True,44.753,,"LINESTRING (8.742319 45.2507899, 8.7428176 45.2509868)",,,,
47004389,False,,secondary,False,15.351,50,"LINESTRING (8.7429687 45.2544382, 8.7429594 45.2545761)",,,,
47004389,False,,secondary,True,58.82,50,"LINESTRING (8.7429687 45.2544382, 8.743004 45.2539098)",,,,
325326484,False,,residential,True,179.207,,"LINESTRING (8.7429687 45.2544382, 8.7429063 45.2544403, 8.7425752 45.254587, 8.7423593 45.2546828, 8.7422922 45.2547174, 8.7422722 45.2547399, 8.7422586 45.2547553, 8.7422496 45.254812, 8.7422563 45.2548861, 8.7423924 45.2552637, 8.7425631 45.2557372)",,,,
47004389,False,,secondary,True,121.78,50,"LINESTRING (8.7428681 45.2556694, 8.7429558 45.2546286, 8.7429594 45.2545761)",,,,
325326484,False,,residential,False,179.20699999999997,,"LINESTRING (8.7425631 45.2557372, 8.7423924 45.2552637, 8.7422563 45.2548861, 8.7422496 45.254812, 8.7422586 45.2547553, 8.7422722 45.2547399, 8.7422922 45.2547174, 8.7423593 45.2546828, 8.7425752 45.254587, 8.7429063 45.2544403, 8.7429687 45.2544382)",,,,
882464549,True,,residential,False,24.296,,"LINESTRING (8.7425631 45.2557372, 8.7426191 45.2557642, 8.7426721 45.2557639, 8.7427501 45.2557451, 8.7428458 45.2557113)",,,,
882464561,True,,secondary,False,4.975,,"LINESTRING (8.7428458 45.2557113, 8.7428681 45.2556694)",,,,
882459899,True,Viale A. C. Capettini,secondary,False,14.481,,"LINESTRING (8.7343406 45.2556679, 8.7343448 45.2555377)",,,,
192917881,True,Via Roma,residential,False,25.573,,"LINESTRING (8.7423943 45.2534895, 8.7426088 45.2535139, 8.7427145 45.2535338)",,,,
330565228,True,Via Roma,unclassified,False,22.978,,"LINESTRING (8.7423943 45.2534895, 8.742467 45.2534594, 8.7425198 45.2534245, 8.7425633 45.2533911, 8.7426024 45.2533482)",,,,
192917914,True,,secondary,False,7.0,,"LINESTRING (8.7426024 45.2533482, 8.7425782 45.2532876)",,,,
37856292,False,Corso Porta Novara,unclassified,False,116.73400000000001,,"LINESTRING (8.734637 45.25526, 8.7353069 45.2544056, 8.7353579 45.254341)",,,,
882459896,True,Corso Porta Novara,unclassified,False,14.725999999999999,,"LINESTRING (8.734637 45.25526, 8.7346418 45.2552898, 8.7345685 45.2553783)",,,,
192917887,True,,residential,False,27.66,,"LINESTRING (8.7429564 45.2494291, 8.7431075 45.249332, 8.7431375 45.2493038, 8.7431967 45.2492482)",,,,
325238593,False,Viale Parini,residential,True,117.67800000000001,50,"LINESTRING (8.7429564 45.2494291, 8.7417381 45.2499531, 8.7416725 45.2499795)",,,,
882459893,True,Corso Principe Amedeo,tertiary,False,6.917,,"LINESTRING (8.7344809 45.2552791, 8.7344822 45.2553413)",,,,
882459894,True,Corso Principe Amedeo,unclassified,False,7.643000000000001,,"LINESTRING (8.7344809 45.2552791, 8.7345244 45.2552844, 8.7345773 45.2552788)",,,,
882459900,True,,secondary,False,14.623000000000001,,"LINESTRING (8.7345613 45.25549, 8.7345586 45.2555145, 8.7345412 45.2555383, 8.7345143 45.2555571, 8.7344804 45.2555691, 8.7344428 45.2555732)",,roundabout,,
882459898,True,Via Gorizia,secondary,False,15.07,,"LINESTRING (8.734749 45.2554959, 8.7346796 45.2554806, 8.7346209 45.2554805, 8.7345613 45.25549)",,,,
37873395,True,Via Gorizia,secondary,False,17.837000000000003,,"LINESTRING (8.7345794 45.255401, 8.7346191 45.2554019, 8.7346772 45.255431, 8.734749 45.2554959)",,,,
882459900,True,,secondary,False,10.086,,"LINESTRING (8.7345794 45.255401, 8.7345789 45.255425, 8.734567 45.2554475, 8.7345613 45.25549)",,roundabout,,
882459900,True,,secondary,False,2.664,,"LINESTRING (8.7345685 45.2553783, 8.7345794 45.255401)",,roundabout,,
882459900,True,,secondary,False,2.894,,"LINESTRING (8.7344822 45.2553413, 8.7345184 45.2553466)",,roundabout,,
882459892,True,Corso Principe Amedeo,tertiary,False,13.591999999999999,,"LINESTRING (8.734414 45.2553589, 8.7344179 45.2552985, 8.734391 45.2552397)",,,,
882459900,True,,secondary,False,5.784,,"LINESTRING (8.734414 45.2553589, 8.7344458 45.2553456, 8.7344822 45.2553413)",,roundabout,,
882459900,True,,secondary,False,2.895,,"LINESTRING (8.7343912 45.2553794, 8.734414 45.2553589)",,roundabout,,
882459895,True,Corso Porta Novara,unclassified,False,8.837,,"LINESTRING (8.7345184 45.2553466, 8.7345773 45.2552788)",,,,
882459900,True,,secondary,False,5.351,,"LINESTRING (8.7345184 45.2553466, 8.7345473 45.2553594, 8.7345685 45.2553783)",,roundabout,,
882459891,True,Vicolo Marco Polo,residential,False,18.297,,"LINESTRING (8.734322 45.2554874, 8.7342378 45.2554297, 8.7341382 45.2553875)",,,,
882459900,True,,secondary,False,13.411,,"LINESTRING (8.734322 45.2554874, 8.7343281 45.255461, 8.7343454 45.2554373, 8.7343804 45.2554043, 8.7343912 45.2553794)",,roundabout,,
882459900,True,,secondary,False,5.945,,"LINESTRING (8.7343448 45.2555377, 8.7343277 45.2555138, 8.734322 45.2554874)",,roundabout,,
882459897,True,Viale A. C. Capettini,secondary,False,13.224,,"LINESTRING (8.7344428 45.2555732, 8.7343406 45.2556679)",,,,
882459900,True,,secondary,False,8.916,,"LINESTRING (8.7344428 45.2555732, 8.7344054 45.2555689, 8.7343716 45.2555567, 8.7343448 45.2555377)",,roundabout,,
325091922,False,Corso Principe Amedeo,tertiary,True,361.767,,"LINESTRING (8.734391 45.2552397, 8.7340963 45.2551613, 8.7332323 45.2548775, 8.7330953 45.2548248, 8.733004 45.2547547, 8.7329665 45.2546813, 8.7328375 45.2538721, 8.7326968 45.2529901, 8.7326482 45.252616)",,,,
882459893,True,Corso Principe Amedeo,tertiary,False,8.792000000000002,,"LINESTRING (8.734391 45.2552397, 8.734449 45.2552508, 8.7344691 45.2552632, 8.7344809 45.2552791)",,,,
325238596,True,Vicolo Marco Polo,residential,False,19.85,,"LINESTRING (8.7341382 45.2553875, 8.7342829 45.2553784, 8.7343912 45.2553794)",,,,
882459890,False,Vicolo Marco Polo,residential,False,60.992999999999995,,"LINESTRING (8.7341382 45.2553875, 8.7339406 45.2553978, 8.7333627 45.2554404)",,,,
192917888,True,,residential,False,22.607,,"LINESTRING (8.7432263 45.2493568, 8.7429564 45.2494291)",,,,
455686556,True,,secondary,False,12.757000000000001,,"LINESTRING (8.7432263 45.2493568, 8.743202 45.2493291, 8.7431895 45.249289, 8.7431967 45.2492482)",,roundabout,,
