osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,maxspeed
223394527,1,Piazza San Michele,unclassified,True,False,19.861,"LINESTRING (8.8461039 45.613316, 8.8463317 45.6133967)",,
223394526,1,Piazza San Michele,residential,True,False,17.712,"LINESTRING (8.8461039 45.613316, 8.8461614 45.6132832, 8.8462554 45.6131983)",,
223394525,1,Piazza San Michele,residential,True,False,23.002,"LINESTRING (8.8462554 45.6131983, 8.8462767 45.6133001, 8.8463128 45.6133635, 8.8463317 45.6133967)",,
"[38963409, 1229570844]",2,Piazza San Michele,residential,False,True,42.1,"LINESTRING (8.8462554 45.6131983, 8.8463442 45.6130139, 8.8463887 45.6129215, 8.8464282 45.6128395)",,
433544912,1,Via Alessandro Volta,unclassified,True,False,23.802,"LINESTRING (8.8463317 45.6133967, 8.846447 45.6134361, 8.8465477 45.6134604, 8.846615 45.6134766)",,
39424184,,Via Cesare Correnti,residential,True,False,38.249,"LINESTRING (8.8569857 45.6107991, 8.8569254 45.610796, 8.8564953 45.6107738)",,
95730045,1,Viale Luigi Cadorna,unclassified,True,False,83.02799999999999,"LINESTRING (8.8569857 45.6107991, 8.8570128 45.6107378, 8.8570331 45.6106936, 8.8573104 45.6100878)",,
39309116,1,Piazza Giuseppe Garibaldi,unclassified,True,False,41.403000000000006,"LINESTRING (8.8550699 45.6125954, 8.8549592 45.6125435, 8.8549246 45.6125304, 8.8548704 45.6125178, 8.8548173 45.6125229, 8.8547738 45.6125384, 8.854747 45.612559, 8.8547175 45.6125909, 8.8546968 45.6126232, 8.8546742 45.6126586)",,
387592913,1,Piazza Giuseppe Garibaldi,tertiary,True,False,52.534,"LINESTRING (8.8550699 45.6125954, 8.8549838 45.6125159, 8.8549336 45.6124694, 8.8549124 45.6124571, 8.8548466 45.6124243, 8.8547829 45.6123896, 8.8547493 45.6123636, 8.8547227 45.612329, 8.8547068 45.6122943, 8.8546789 45.6122256)",,
320572664,4,Viale Luigi Cadorna,secondary,False,False,57.024,"LINESTRING (8.8582301 45.6092523, 8.8579799 45.6095109, 8.8578792 45.609615, 8.8578192 45.609677)",,
241033537,,Vicolo della Purificazione,residential,False,False,27.892,"LINESTRING (8.8492655 45.6132951, 8.8491327 45.6135281)",,
241033537,,Vicolo della Purificazione,residential,False,True,27.892,"LINESTRING (8.8491327 45.6135281, 8.8492655 45.6132951)",,
333302936,1,Via San Michele,residential,True,False,86.863,"LINESTRING (8.8491327 45.6135281, 8.8496294 45.6136519, 8.8501176 45.6137203, 8.8501512 45.6137203, 8.8502092 45.6137203)",,
39305861,2,Via Andrea Zappellini,unclassified,False,False,10.63,"LINESTRING (8.852313 45.6143785, 8.8521769 45.6143698)",,
30040101,1,Via Roberto Culin,unclassified,True,False,93.798,"LINESTRING (8.852313 45.6143785, 8.8523094 45.614421, 8.852308 45.6144371, 8.8522529 45.6150912, 8.8522366 45.6152203)",,
388078948,2,Via Andrea Zappellini,unclassified,False,True,15.576,"LINESTRING (8.852313 45.6143785, 8.8523845 45.6143825, 8.8525126 45.6143898)",,
644899545,1,Piazza Trento e Trieste,unclassified,True,False,20.116,"LINESTRING (8.8547276 45.6106276, 8.8546045 45.6107867)",,
"[80838398, 80838399]",,"['Via Alberto da Giussano', 'Via Luciano Manara']",unclassified,True,False,208.127,"LINESTRING (8.8547276 45.6106276, 8.8547422 45.6105813, 8.8547447 45.6105673, 8.8547591 45.6105164, 8.8548927 45.6100437, 8.8549585 45.6100327, 8.8555979 45.6099263, 8.8556937 45.6099074, 8.8557835 45.6098897, 8.8560153 45.6098394, 8.8562636 45.6097855, 8.8563948 45.6097571, 8.8565349 45.6097375, 8.8566563 45.6097195)",,
38970159,1,Via Alessandro Volta,unclassified,True,False,2.506,"LINESTRING (8.8464266 45.6135665, 8.8464336 45.6135445)",roundabout,
259114333,,Via Carlo Travelli,residential,True,False,25.371,"LINESTRING (8.8496667 45.6105308, 8.8496896 45.6103032)",,
"[39391673, 221174638]",,"['Via Gabriele Burigozzi', ""Via Sant'Ambrogio""]",residential,True,False,91.36099999999999,"LINESTRING (8.8496667 45.6105308, 8.8490173 45.610548, 8.8488846 45.6109031)",,
259114333,,Via Carlo Travelli,residential,True,False,25.982000000000003,"LINESTRING (8.8496896 45.6103032, 8.8498878 45.6102277, 8.8499303 45.6102196, 8.8499923 45.6102077)",,
325925171,,Vicolo Ferrari,residential,False,False,10.856,"LINESTRING (8.8496896 45.6103032, 8.8496562 45.6102814, 8.8495757 45.6102476)",,
325925171,,Vicolo Ferrari,residential,False,True,10.856,"LINESTRING (8.8495757 45.6102476, 8.8496562 45.6102814, 8.8496896 45.6103032)",,
619561899,1,Via Paolo Camillo Marliani,living_street,False,False,66.84100000000001,"LINESTRING (8.8510494 45.6135395, 8.8502683 45.6136696, 8.8502134 45.6136787)",,
"[421010378, 31722398]","['2', '3']",Via Goffredo Mameli,tertiary,False,True,69.25,"LINESTRING (8.856329 45.6136934, 8.8564788 45.6137944, 8.8565658 45.6138531, 8.8567259 45.6139649, 8.8569582 45.6141339)",,
621734067,1,Via Goffredo Mameli,tertiary,True,False,15.369,"LINESTRING (8.856329 45.6136934, 8.8562436 45.6136692, 8.856205 45.6136664, 8.8561854 45.6136689, 8.8561393 45.6136742)",,
320572664,4,Viale Luigi Cadorna,secondary,False,False,49.598,"LINESTRING (8.8578192 45.609677, 8.857746 45.6097756, 8.8575252 45.6100728)",,
320572664,4,Viale Luigi Cadorna,secondary,False,True,57.024,"LINESTRING (8.8578192 45.609677, 8.8578792 45.609615, 8.8579799 45.6095109, 8.8582301 45.6092523)",,
644903327,1,Piazza Trento e Trieste,unclassified,True,False,14.409,"LINESTRING (8.8539472 45.6107809, 8.853957 45.6106515)",,
97247814,,Via Luciano Manara,residential,False,True,118.87800000000001,"LINESTRING (8.8549431 45.6090894, 8.8549518 45.6089234, 8.8549488 45.608852, 8.8549396 45.6087489, 8.8548788 45.6080219)",,
220329028,,Viale Luigi Cadorna,unclassified,True,False,6.381,"LINESTRING (8.8573607 45.6100258, 8.8574012 45.6099759)",,
329289335,,Via Indipendenza,unclassified,False,True,13.822,"LINESTRING (8.8573607 45.6100258, 8.8574389 45.6100482, 8.8575252 45.6100728)",,
221168650,1,Piazza Giuseppe Garibaldi,tertiary,True,False,27.697000000000003,"LINESTRING (8.8546925 45.612093, 8.8547233 45.6120574, 8.8547675 45.6120064, 8.8548583 45.6119714, 8.8549651 45.6119619)",,
222882953,1,Piazza Giuseppe Garibaldi,unclassified,True,False,37.507000000000005,"LINESTRING (8.8546925 45.612093, 8.8546925 45.6120554, 8.8546925 45.6119779, 8.8547068 45.6118775, 8.8547241 45.6117568)",,
221176551,,Vicolo Benedetto Landriani,residential,False,False,91.51599999999999,"LINESTRING (8.8508027 45.6151103, 8.8508088 45.6150713, 8.8508324 45.6149104, 8.8509181 45.6143267, 8.8509232 45.6142916)",,
421109037,2,Piazza Alessandro Manzoni,tertiary,True,False,9.86,"LINESTRING (8.8459839 45.6112484, 8.8459483 45.6113335)",,
334844930,1,Corso Europa,unclassified,True,False,54.487,"LINESTRING (8.8459839 45.6112484, 8.8460825 45.6112549, 8.8465085 45.6112832, 8.8465654 45.6112869, 8.8466814 45.6112936)",,
39313327,1,Via Carlo Turati,residential,True,False,52.192,"LINESTRING (8.8466814 45.6112936, 8.8466954 45.6112568, 8.8468238 45.6109008, 8.8468273 45.6108768, 8.8468332 45.610837)",,
334844930,1,Corso Europa,unclassified,True,False,57.702000000000005,"LINESTRING (8.8466814 45.6112936, 8.8473376 45.6113288, 8.8474087 45.6113597)",,
376496820,,Via Bellingera,residential,True,False,31.972,"LINESTRING (8.8579611 45.6109706, 8.8575589 45.6109113)",,
376496819,,Via Bellingera,residential,False,False,21.371000000000002,"LINESTRING (8.8575589 45.6109113, 8.8573497 45.6108843, 8.8572888 45.6108761)",,
376496821,,Via Bellingera,residential,True,False,36.258,"LINESTRING (8.8575589 45.6109113, 8.8576566 45.6108544, 8.8576811 45.6108498, 8.8579299 45.6108827, 8.8579893 45.6108905)",,
98008134,,Via Bellingera,unclassified,True,False,9.173,"LINESTRING (8.8579893 45.6108905, 8.8579611 45.6109706)",,
80838399,,Via Alberto da Giussano,unclassified,True,False,13.007000000000001,"LINESTRING (8.8576532 45.609669, 8.8577214 45.6096666, 8.8578192 45.609677)",,
97476581,,Via Girolamo Miani,unclassified,False,False,36.267,"LINESTRING (8.8549832 45.6153969, 8.854961 45.6153914, 8.8549376 45.6153856, 8.8545863 45.6152993, 8.854542 45.6152918)",,50
97476581,,Via Girolamo Miani,unclassified,False,True,15.743,"LINESTRING (8.8549832 45.6153969, 8.8550476 45.6154181, 8.8551699 45.6154514)",,50
111640306,1,Viale Duca d'Aosta,unclassified,True,False,98.446,"LINESTRING (8.8549832 45.6153969, 8.8550989 45.6151507, 8.8553831 45.6145569)",,
644899547,1,Piazza Trento e Trieste,unclassified,True,False,15.25,"LINESTRING (8.8545322 45.6106164, 8.8547276 45.6106276)",,
409448366,1,Piazza Trento e Trieste,unclassified,True,False,20.581000000000003,"LINESTRING (8.8545322 45.6106164, 8.8545746 45.6106456, 8.85458 45.6106581, 8.8545935 45.610689, 8.8546039 45.610756, 8.8546045 45.6107867)",,
99360848,2,Piazza Trento e Trieste,unclassified,True,False,8.889,"LINESTRING (8.8546045 45.6107867, 8.8545836 45.6108137, 8.8545501 45.610857)",,
644899546,1,Piazza Trento e Trieste,unclassified,True,False,9.941,"LINESTRING (8.8545501 45.610857, 8.8545114 45.6109422)",,
409448367,1,Piazza Trento e Trieste,unclassified,True,False,14.283000000000001,"LINESTRING (8.8545501 45.610857, 8.8545029 45.6108795, 8.8544631 45.6108892, 8.8543824 45.6109064)",,
644902496,2,Piazza Trento e Trieste,unclassified,True,False,23.953,"LINESTRING (8.8543824 45.6109064, 8.8540806 45.6108636)",,
409448368,,Piazza Trento e Trieste,unclassified,True,False,20.496000000000002,"LINESTRING (8.853957 45.6106515, 8.8539766 45.610624, 8.8540075 45.6105991, 8.8540459 45.6105815, 8.8540898 45.6105716, 8.8541227 45.6105714, 8.8541702 45.610571)",,
644899542,,Piazza Trento e Trieste,unclassified,True,False,27.409,"LINESTRING (8.853957 45.6106515, 8.8539664 45.6105292, 8.8539339 45.610476, 8.8539057 45.6104432, 8.8538798 45.610422)",,
"[1231583169, 409448372]",2,Piazza Trento e Trieste,unclassified,True,False,28.639000000000003,"LINESTRING (8.8541702 45.610571, 8.8542128 45.610579, 8.8542441 45.6105848, 8.8543957 45.6106037, 8.8545322 45.6106164)",,
"[644901594, 39308955]","['2', '3']",Piazza Trento e Trieste,unclassified,False,True,54.247,"LINESTRING (8.8538798 45.610422, 8.8538608 45.6104096, 8.8538512 45.6104033, 8.8538333 45.6103916, 8.8537957 45.6103691, 8.8537649 45.6103466, 8.8537273 45.61031, 8.8537005 45.6102781, 8.8536656 45.6102424, 8.8536319 45.6102191, 8.8535718 45.6101965, 8.8535007 45.6101815, 8.8533331 45.6101589)",,
409448369,,Piazza Trento e Trieste,unclassified,True,False,28.15,"LINESTRING (8.8538798 45.610422, 8.8539495 45.6104519, 8.8540066 45.6104807, 8.8540301 45.610491, 8.8540692 45.6105082, 8.8541202 45.6105336, 8.8541702 45.610571)",,
398430447,2,Via Magenta,tertiary,False,True,128.072,"LINESTRING (8.8455824 45.6096046, 8.8456552 45.6093336, 8.8456673 45.6092879, 8.845748 45.6089818, 8.8458203 45.6087077, 8.8458824 45.6084721)",,
421109049,1,Via Magenta,tertiary,True,False,18.667,"LINESTRING (8.8455824 45.6096046, 8.8455874 45.6096528, 8.8455942 45.6096863, 8.845612 45.6097179, 8.8456353 45.609739, 8.8456618 45.6097559)",,
421109048,1,Via Magenta,tertiary,True,False,27.445,"LINESTRING (8.8455222 45.6098478, 8.8455824 45.6096046)",,
43627371,1,Piazzale Alcide De Gasperi,tertiary,True,False,16.558,"LINESTRING (8.8455222 45.6098478, 8.8455409 45.6098022, 8.8455628 45.6097821, 8.8455874 45.6097687, 8.8456161 45.6097591, 8.8456618 45.6097559)",,
99360845,2,Via Magenta,tertiary,True,False,44.736999999999995,"LINESTRING (8.8454214 45.6102439, 8.845437 45.6101827, 8.8455132 45.6098837, 8.8455222 45.6098478)",,
644903328,,Piazza Trento e Trieste,unclassified,True,False,10.46,"LINESTRING (8.8540806 45.6108636, 8.8539463 45.6108588)",,
644902495,1,Piazza Trento e Trieste,unclassified,True,False,14.722000000000001,"LINESTRING (8.8540806 45.6108636, 8.8540437 45.6108538, 8.8540155 45.6108423, 8.8540061 45.6108382, 8.8539802 45.610827, 8.8539646 45.6108155, 8.8539526 45.6107996, 8.8539472 45.6107809)",,
24909483,2,Via Donato Bramante,unclassified,True,False,21.154,"LINESTRING (8.8501086 45.6107104, 8.850087 45.6106169, 8.8500652 45.6105226)",,
320572664,4,Viale Luigi Cadorna,secondary,False,True,19.0,"LINESTRING (8.8570661 45.6110038, 8.8571332 45.6108395)",,
"[320572664, 421010380]",4,Viale Luigi Cadorna,secondary,False,False,131.057,"LINESTRING (8.8570661 45.6110038, 8.8570369 45.6110754, 8.8570075 45.6111451, 8.8568361 45.6115506, 8.8566245 45.6120511, 8.8565886 45.6121341)",,
1242231621,,,secondary,True,False,10.042,"LINESTRING (8.8561596 45.6135064, 8.8561851 45.6135479, 8.8561901 45.6135929)",roundabout,
1242049989,,,secondary,True,False,8.645,"LINESTRING (8.8558476 45.6136751, 8.855816 45.6136432, 8.8557982 45.6136063)",roundabout,
262190865,2,Via Galileo Galilei,tertiary,True,False,23.858999999999998,"LINESTRING (8.8558286 45.6135038, 8.8558559 45.6134557, 8.8558578 45.6134246, 8.8558419 45.6133775, 8.8558371 45.6133699, 8.8558207 45.6133441, 8.855783 45.6133055)",,
621734065,,,secondary,True,False,10.192,"LINESTRING (8.8558286 45.6135038, 8.8558736 45.6134705, 8.8559317 45.6134493)",roundabout,
1242231621,,,secondary,True,False,5.03,"LINESTRING (8.8561163 45.6134728, 8.8561596 45.6135064)",roundabout,
621734066,,Via Goffredo Mameli,tertiary,True,False,15.544,"LINESTRING (8.8561901 45.6135929, 8.856329 45.6136934)",,
1242231622,,,secondary,True,False,9.999,"LINESTRING (8.8561901 45.6135929, 8.8561743 45.6136365, 8.8561393 45.6136742)",roundabout,
621734065,,,secondary,True,False,15.134,"LINESTRING (8.8559317 45.6134493, 8.8559959 45.6134426, 8.8560597 45.6134507, 8.8561163 45.6134728)",roundabout,
621734068,,Viale Duca d'Aosta,secondary,True,False,29.047,"LINESTRING (8.8559317 45.6134493, 8.8559764 45.613432, 8.8560083 45.6134035, 8.8560314 45.6133704, 8.8560507 45.6133429, 8.8561003 45.6132599, 8.8561204 45.6132313)",,
621734071,,Viale Duca d'Aosta,secondary,True,False,19.234,"LINESTRING (8.8560273 45.6137174, 8.8559675 45.6137439, 8.8559428 45.6137625, 8.8559085 45.6138134, 8.855883 45.6138512)",,
1242564221,,,secondary,True,False,15.308,"LINESTRING (8.8560273 45.6137174, 8.8559617 45.6137178, 8.8558995 45.6137031, 8.8558476 45.6136751)",roundabout,
1242049990,,,secondary,True,False,10.083,"LINESTRING (8.8561393 45.6136742, 8.8560884 45.6137023, 8.8560273 45.6137174)",roundabout,
262190865,2,Via Galileo Galilei,tertiary,True,False,96.499,"LINESTRING (8.855783 45.6133055, 8.8555127 45.6130292, 8.8554517 45.6129695, 8.8554135 45.6129321, 8.8552881 45.6128092, 8.8550699 45.6125954)",,
403230892,1,Viale Duca d'Aosta,unclassified,True,False,143.67399999999998,"LINESTRING (8.855783 45.6133055, 8.8559056 45.6132538, 8.8559286 45.6132377, 8.8559416 45.6132227, 8.8559505 45.613199, 8.8559827 45.613113, 8.8563831 45.6122017, 8.8564175 45.6121203)",,
1242049989,,,secondary,True,False,11.902999999999999,"LINESTRING (8.8557982 45.6136063, 8.8557955 45.6135707, 8.8558058 45.6135357, 8.8558286 45.6135038)",roundabout,
97826143,1,Viale Duca d'Aosta,unclassified,True,False,87.709,"LINESTRING (8.855883 45.6138512, 8.8558968 45.6139086, 8.8559127 45.6139445, 8.8559357 45.6139865, 8.8559445 45.6140125, 8.855937 45.6140409, 8.8559068 45.6141163, 8.8557087 45.6146114)",,
621734071,,Viale Duca d'Aosta,secondary,True,False,18.415,"LINESTRING (8.855883 45.6138512, 8.855826 45.6139358, 8.8557902 45.6140034)",,
644903328,,Piazza Trento e Trieste,unclassified,True,False,8.662,"LINESTRING (8.8539463 45.6108588, 8.8539472 45.6107809)",,
