osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,bridge,ref,tunnel,access
57390814,Via Cappuccini,residential,,False,False,34.752,"LINESTRING (9.9146039 44.9239798, 9.9144946 44.9238074, 9.9144119 44.9236986)",,,,,
866748240,,residential,,True,False,21.977,"LINESTRING (9.9146039 44.9239798, 9.9146302 44.9240114, 9.9146668 44.9240388, 9.914727 44.9240692, 9.9148162 44.9241014)",,,,,
866748235,,secondary,roundabout,True,False,15.769,"LINESTRING (9.9146754 44.9243559, 9.9146726 44.9242141)",1,,,,
866748235,,secondary,roundabout,True,False,18.584,"LINESTRING (9.9146726 44.9242141, 9.9146819 44.9241721, 9.9147069 44.9241412, 9.9147569 44.9241125, 9.9148162 44.9241014)",1,,,,
866748241,,residential,,True,False,26.659,"LINESTRING (9.9146726 44.9242141, 9.9146503 44.924109, 9.9146281 44.9240342, 9.9146039 44.9239798)",,,,,
866748235,,secondary,roundabout,True,False,2.71,"LINESTRING (9.9148162 44.9241014, 9.9148496 44.9241073)",1,,,,
866748235,,secondary,roundabout,True,False,4.637,"LINESTRING (9.9149598 44.9242075, 9.914954 44.924249)",1,,,,
866748235,,secondary,roundabout,True,False,18.031,"LINESTRING (9.9148474 44.924433, 9.914785 44.9244352, 9.9147413 44.9244241, 9.9147007 44.9243998, 9.9146754 44.9243559)",1,,,,
866748244,,secondary,,True,False,30.942,"LINESTRING (9.9148474 44.924433, 9.9147906 44.9244499, 9.9147578 44.9244636, 9.9147115 44.924486, 9.9146433 44.9245118, 9.9145873 44.9245274, 9.9144887 44.924538)",,,,,
866748235,,secondary,roundabout,True,False,15.397,"LINESTRING (9.9148496 44.9241073, 9.9148786 44.9241125, 9.9149254 44.9241368, 9.9149535 44.9241721, 9.9149598 44.9242075)",1,,,,
866748236,,unclassified,,True,False,20.726,"LINESTRING (9.9148496 44.9241073, 9.9149303 44.9240971, 9.9149991 44.9240852, 9.9151011 44.9240552)",,,,,
866748235,,secondary,roundabout,True,False,23.386000000000003,"LINESTRING (9.914954 44.924249, 9.9149411 44.9243423, 9.9149254 44.9243755, 9.9148942 44.9244109, 9.9148474 44.924433)",1,,,,
866748239,,secondary,,True,False,24.479,"LINESTRING (9.914954 44.924249, 9.9149672 44.9242883, 9.9149874 44.9243132, 9.9150293 44.9243465, 9.9150695 44.9243667, 9.9151148 44.9243809, 9.9151648 44.9243896)",,,,,
335980221,Viale Prospero Verani,secondary,,False,True,33.891,"LINESTRING (9.9144887 44.924538, 9.9140829 44.9246397)",2,,SS9,,
866748242,,residential,,True,False,45.849000000000004,"LINESTRING (9.9144887 44.924538, 9.9143795 44.9245999, 9.9143326 44.9246397, 9.9142921 44.9246883, 9.9142702 44.924737, 9.914264 44.9247789, 9.9142671 44.9248298, 9.9142821 44.9248897)",,,,,
866748243,,secondary,,True,False,26.371,"LINESTRING (9.9144887 44.924538, 9.9145459 44.9245187, 9.9145922 44.9244912, 9.9146287 44.9244567, 9.9146531 44.924417, 9.9146754 44.9243559)",,,,,
335980227,Viale Battisti Cesare,residential,,False,False,34.022,"LINESTRING (9.9142821 44.9248897, 9.9144944 44.9251562)",,,,,
335980227,Viale Battisti Cesare,residential,,False,True,31.918,"LINESTRING (9.9142821 44.9248897, 9.9140829 44.9246397)",,,,,
103973256,Via Galileo Galilei,residential,,False,False,4.052,"LINESTRING (9.9075819 44.9254646, 9.9075533 44.9254343)",,,,,
881227427,via Inzani Giovanni,residential,,False,False,41.842,"LINESTRING (9.9104322 44.9268407, 9.9107225 44.9271559)",,,,,
103973674,Via Genesio Bressani,residential,,True,False,55.82899999999999,"LINESTRING (9.9104322 44.9268407, 9.9108712 44.9266096, 9.9110293 44.9265843)",,,,,
881227427,via Inzani Giovanni,residential,,False,True,41.842,"LINESTRING (9.9107225 44.9271559, 9.9104322 44.9268407)",,,,,
335980223,Via San Fiorenzo,residential,,False,False,28.384,"LINESTRING (9.9107225 44.9271559, 9.9109836 44.9270329, 9.9110269 44.9270201)",,,,,
335980223,Via San Fiorenzo,residential,,False,True,50.157,"LINESTRING (9.9107225 44.9271559, 9.9106155 44.9272063, 9.9103728 44.9273732, 9.9102507 44.9274572)",,,,,
881226512,via Calestani Fulvio,residential,,False,False,22.499,"LINESTRING (9.9134605 44.9262467, 9.9135809 44.9264302)",,,,,
881226513,piazza degli Alpini,residential,,False,False,142.323,"LINESTRING (9.9134605 44.9262467, 9.914122 44.9260124, 9.9142699 44.9262044, 9.9135809 44.9264302)",,,,,
881226512,via Calestani Fulvio,residential,,False,True,73.109,"LINESTRING (9.9134605 44.9262467, 9.9130693 44.9256504)",,,,,
881226512,via Calestani Fulvio,residential,,False,False,82.946,"LINESTRING (9.9135809 44.9264302, 9.9140743 44.9270893)",,,,,
881226512,via Calestani Fulvio,residential,,False,True,22.499,"LINESTRING (9.9135809 44.9264302, 9.9134605 44.9262467)",,,,,
881226513,piazza degli Alpini,residential,,False,True,142.323,"LINESTRING (9.9135809 44.9264302, 9.9142699 44.9262044, 9.914122 44.9260124, 9.9134605 44.9262467)",,,,,
60119766,Via San Protaso,residential,,True,False,69.777,"LINESTRING (9.9055449 44.9312509, 9.9056126 44.9313043, 9.9057924 44.9314275, 9.9059205 44.9315008, 9.906202 44.9316709)",,,,,
"[1017994929, 1026779659]",Via San Protaso,residential,,False,"[False, True]",112.12700000000001,"LINESTRING (9.9055449 44.9312509, 9.9054756 44.9311976, 9.9053417 44.9310575, 9.904735 44.9304223)",,,,,
609549052,Viale Matteotti,secondary,roundabout,True,False,12.973000000000003,"LINESTRING (9.9077168 44.9307144, 9.9077599 44.9307131, 9.9078012 44.9307219, 9.9078334 44.9307378, 9.9078574 44.9307598)",,,,,
1244173294,Viale Matteotti Giacomo,secondary,,True,False,51.818,"LINESTRING (9.9077168 44.9307144, 9.9077567 44.9306897, 9.9077824 44.930662, 9.9078017 44.9306352, 9.9078253 44.9305973, 9.90784 44.9305621, 9.9078534 44.930507, 9.9078598 44.9304514, 9.9078598 44.9303904, 9.9078577 44.9303782, 9.9078502 44.9303344, 9.9078298 44.9302782)",1,,,,
609549052,Viale Matteotti,secondary,roundabout,True,False,13.287,"LINESTRING (9.907871 44.9307859, 9.907873 44.9308137, 9.9078631 44.9308406, 9.9078383 44.9308673, 9.9078022 44.9308864)",,,,,
1244173295,Viale Roma,tertiary,,True,False,60.463,"LINESTRING (9.907871 44.9307859, 9.9079111 44.9308313, 9.9079501 44.9308561, 9.9079891 44.9308733, 9.9083763 44.9309893, 9.9085406 44.931029)",1,,,,
485673890,Via Giuseppe Mischi,residential,,False,False,20.236,"LINESTRING (9.9135374 44.9279799, 9.913732 44.927861)",,,,,
"[485673890, 103973637]","['Via Giuseppe Mischi', 'Via Zaccaria Campioni']",residential,,False,True,262.65999999999997,"LINESTRING (9.9135374 44.9279799, 9.9131766 44.9282084, 9.913065 44.9282751, 9.9126036 44.9285509, 9.9117535 44.9290522, 9.9110143 44.9295249)",,,,,
1059327141,,unclassified,,False,True,36.836,"LINESTRING (9.9126139 44.9247623, 9.9124041 44.9244662)",,,,,
1059327139,Via Pietro Mascagni,residential,,False,False,84.295,"LINESTRING (9.9084647 44.9272388, 9.9078424 44.9266219)",,,,,
609549048,Viale Giacomo Matteotti,secondary,,False,False,120.862,"LINESTRING (9.9084647 44.9272388, 9.9086887 44.927115, 9.909174 44.9268699, 9.909705 44.9265985)",2,,,,
609549048,Viale Giacomo Matteotti,secondary,,False,True,58.823,"LINESTRING (9.9084647 44.9272388, 9.908039 44.9274742, 9.9078758 44.9275644)",2,,,,
103973832,Via San Giovanni Bosco,residential,,False,True,35.635,"LINESTRING (9.9078424 44.9266219, 9.9074803 44.9268142)",,,,,
1059327139,Via Pietro Mascagni,residential,,False,True,84.295,"LINESTRING (9.9078424 44.9266219, 9.9084647 44.9272388)",,,,,
103973832,Via San Giovanni Bosco,residential,,False,False,120.02600000000001,"LINESTRING (9.9078424 44.9266219, 9.9090063 44.9260038, 9.9090642 44.9259764)",,,,,
103973823,Via San Bernardo da Chiaravalle,unclassified,,False,False,105.464,"LINESTRING (9.9124041 44.9244662, 9.9135854 44.924019)",,,,,
103973823,Via San Bernardo da Chiaravalle,unclassified,,False,True,61.762,"LINESTRING (9.9124041 44.9244662, 9.9117123 44.9247281)",,,,,
1059327141,,unclassified,,False,False,36.836,"LINESTRING (9.9124041 44.9244662, 9.9126139 44.9247623)",,,,,
1117919768,Via San Francesco,residential,,True,False,86.115,"LINESTRING (9.9130404 44.9289003, 9.9137006 44.9295178)",1,,,,
103973260,Viale Roma,tertiary,,False,False,170.781,"LINESTRING (9.9130404 44.9289003, 9.9125042 44.9291942, 9.9113344 44.929849)",,,,,
103973260,Viale Roma,tertiary,,False,True,213.302,"LINESTRING (9.9130404 44.9289003, 9.9144822 44.92811, 9.9145561 44.9280758, 9.9149838 44.9278778, 9.9152238 44.9277667)",,,,,
1117919769,Via San Francesco,residential,,False,True,66.814,"LINESTRING (9.9137006 44.9295178, 9.9130332 44.929889)",,,,,
1120859131,,secondary,,True,False,28.057,"LINESTRING (9.9044855 44.9324339, 9.9048347 44.9324844)",,,,,
1127931379,Viale Europa,secondary,,False,False,89.753,"LINESTRING (9.9048347 44.9324844, 9.9051526 44.9322879, 9.9055291 44.9320569, 9.9056993 44.9319583)",2,,,,
57390818,Viale Giacomo Matteotti,secondary,,True,False,77.238,"LINESTRING (9.9111994 44.9259038, 9.9109466 44.9260328, 9.9103666 44.9262695)",1,,SS9,,
489130037,Vicolo alle Corti,residential,,False,False,18.384,"LINESTRING (9.9123646 44.9265095, 9.9125563 44.9264151)",,,,,
489130037,Vicolo alle Corti,residential,,False,True,44.953,"LINESTRING (9.9123646 44.9265095, 9.9118958 44.9267403)",,,,,
1122780456,,living_street,,True,False,16.965,"LINESTRING (9.9123646 44.9265095, 9.9122715 44.9263719)",,,,,
485673897,Piazza Andrea Casalino,residential,,False,False,28.765,"LINESTRING (9.9121688 44.9262201, 9.9118364 44.9263275)",,,,,
485673897,Piazza Andrea Casalino,residential,,False,True,17.136,"LINESTRING (9.9121688 44.9262201, 9.9123668 44.9261561)",,,,,
1122780455,,living_street,,False,True,18.716,"LINESTRING (9.9121688 44.9262201, 9.9122715 44.9263719)",,,,,
1122780455,,living_street,,False,False,18.716,"LINESTRING (9.9122715 44.9263719, 9.9121688 44.9262201)",,,,,
1122780457,,living_street,,False,False,46.087999999999994,"LINESTRING (9.9122715 44.9263719, 9.9119441 44.9264709, 9.9118364 44.9263275)",,,,,
485673897,Piazza Andrea Casalino,residential,,False,False,26.162,"LINESTRING (9.9118364 44.9263275, 9.9115341 44.9264252)",,,,,
485673897,Piazza Andrea Casalino,residential,,False,True,28.765,"LINESTRING (9.9118364 44.9263275, 9.9121688 44.9262201)",,,,,
1122780457,,living_street,,False,True,46.087999999999994,"LINESTRING (9.9118364 44.9263275, 9.9119441 44.9264709, 9.9122715 44.9263719)",,,,,
