osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,access,maxspeed,junction,tunnel
"[123313898, 77049564]",Via Leonardo da Vinci,tertiary,False,"[False, True]",236.213,"LINESTRING (12.0630687 45.0528165, 12.0629864 45.0527288, 12.0628471 45.0525814, 12.0626026 45.052188, 12.0624846 45.0518469, 12.0624961 45.0515396, 12.0625704 45.0512633, 12.0626546 45.0510727, 12.062742 45.0508995, 12.0627968 45.0508195)",,,,,,
961075452,Via Leonardo da Vinci,tertiary,False,True,10.521,"LINESTRING (12.0630687 45.0528165, 12.0631157 45.052859, 12.0631543 45.0528892)",,,,,,
398404623,Corso Giuseppe Garibaldi,tertiary,True,False,16.742,"LINESTRING (12.0630502 45.0529965, 12.0628393 45.0530182)",,,,,,
79670527,Via Francesco Bocchi,residential,True,False,48.675,"LINESTRING (12.0583763 45.0521205, 12.0583895 45.0520912, 12.0583987 45.0520687, 12.0585762 45.0517062)",,,,,,
910137223,Piazza XX Settembre,residential,False,False,23.175,"LINESTRING (12.0583763 45.0521205, 12.0581563 45.05212, 12.0580825 45.0521295)",,,,,,
398408429,Vicolo Che Guevara,residential,False,False,70.343,"LINESTRING (12.05745 45.0524476, 12.0574538 45.0529592, 12.0574532 45.0530802)",,,,,,
79670525,Corso Giuseppe Mazzini,tertiary,False,False,51.562,"LINESTRING (12.0574532 45.0530802, 12.0576544 45.0531085, 12.0577794 45.0531261, 12.0580332 45.0531689, 12.0580947 45.0531781)",,,,,,
79670525,Corso Giuseppe Mazzini,tertiary,False,True,89.75,"LINESTRING (12.0574532 45.0530802, 12.0569741 45.0530166, 12.0568514 45.0530012, 12.056775 45.0529939, 12.0563253 45.0529535)",,,,,,
398408429,Vicolo Che Guevara,residential,False,True,70.343,"LINESTRING (12.0574532 45.0530802, 12.0574538 45.0529592, 12.05745 45.0524476)",,,,,,
79670517,Via Ruzzina,residential,False,False,84.10300000000001,"LINESTRING (12.0560757 45.0536871, 12.0562452 45.0532892, 12.0563042 45.0530902, 12.0563253 45.0529535)",,,destination,30,,
79670517,Via Ruzzina,residential,False,True,77.753,"LINESTRING (12.0560757 45.0536871, 12.0560518 45.0537462, 12.0560431 45.0537677, 12.055922 45.054049, 12.0557869 45.0543559)",,,destination,30,,
398408424,Piazzetta San Nicola,residential,False,True,44.817,"LINESTRING (12.0560757 45.0536871, 12.0564536 45.0537259, 12.0565785 45.0537404, 12.0566397 45.0537478)",,,,,,
398413299,Via Prigioni Nuove,residential,False,True,78.271,"LINESTRING (12.0570562 45.0545046, 12.0570116 45.0552078)",,,,,,
398413296,Riviera Roma,unclassified,False,False,28.894000000000002,"LINESTRING (12.0545195 45.0546976, 12.0544662 45.0546659, 12.0543385 45.0546002, 12.0542223 45.0545448)",,,,,,
398413296,Riviera Roma,unclassified,False,True,61.778000000000006,"LINESTRING (12.0545195 45.0546976, 12.0547092 45.0548106, 12.0549521 45.0549591, 12.0551098 45.0550645)",,,,,,
"[398413306, 398413307]",Vicolo Preti,residential,False,False,137.42399999999998,"LINESTRING (12.0545195 45.0546976, 12.0544375 45.0547658, 12.0543395 45.0548923, 12.0542076 45.0551812, 12.0541749 45.055195, 12.0541265 45.0552144, 12.0541043 45.0552494, 12.054009 45.0555199, 12.0539489 45.0556999, 12.053896 45.0558248)",,,destination,,,yes
398413296,Riviera Roma,unclassified,False,False,61.778000000000006,"LINESTRING (12.0551098 45.0550645, 12.0549521 45.0549591, 12.0547092 45.0548106, 12.0545195 45.0546976)",,,,,,
398413296,Riviera Roma,unclassified,False,True,47.858000000000004,"LINESTRING (12.0551098 45.0550645, 12.0551431 45.055087, 12.055287 45.0552057, 12.0554134 45.0553632, 12.0554687 45.0554094)",,,,,,
398413303,Vicolo Canaletti,residential,False,True,128.701,"LINESTRING (12.0551098 45.0550645, 12.0549369 45.055187, 12.0547951 45.0552278, 12.0547394 45.0552472, 12.0546707 45.0552569, 12.0546462 45.0552763, 12.0546159 45.0553446, 12.0544831 45.0560235)",,,destination,,,
123233051,,residential,False,False,25.235,"LINESTRING (12.0570116 45.0552078, 12.0566941 45.0551732)",,,,,,
398413299,Via Prigioni Nuove,residential,False,False,78.271,"LINESTRING (12.0570116 45.0552078, 12.0570562 45.0545046)",,,,,,
123233051,,residential,False,True,86.65599999999999,"LINESTRING (12.0570116 45.0552078, 12.0576732 45.0552546, 12.0578787 45.0552749, 12.0581088 45.0552874)",,,,,,
127943914,Via Fratelli Cairoli,residential,False,False,39.028,"LINESTRING (12.0530069 45.0555853, 12.0533228 45.0556587, 12.0534773 45.0556982)",,,,,,
127943914,Via Fratelli Cairoli,residential,False,False,21.878,"LINESTRING (12.0534773 45.0556982, 12.053736 45.0557711)",,,,,,
398413305,Vicolo Forzato,residential,False,True,45.607,"LINESTRING (12.0534773 45.0556982, 12.0532523 45.0560763)",,,,,,
127943914,Via Fratelli Cairoli,residential,False,True,39.028,"LINESTRING (12.0534773 45.0556982, 12.0533228 45.0556587, 12.0530069 45.0555853)",,,,,,
398413298,Via Fratelli Cairoli,residential,True,False,51.136,"LINESTRING (12.053896 45.0558248, 12.0544831 45.0560235)",,,destination,,,
"[398413306, 398413307]",Vicolo Preti,residential,False,True,137.42399999999998,"LINESTRING (12.053896 45.0558248, 12.0539489 45.0556999, 12.054009 45.0555199, 12.0541043 45.0552494, 12.0541265 45.0552144, 12.0541749 45.055195, 12.0542076 45.0551812, 12.0543395 45.0548923, 12.0544375 45.0547658, 12.0545195 45.0546976)",,,destination,,,yes
398413305,Vicolo Forzato,residential,False,False,45.607,"LINESTRING (12.0532523 45.0560763, 12.0534773 45.0556982)",,,,,,
79704218,Via Pignara,residential,False,False,62.894999999999996,"LINESTRING (12.0539223 45.0573729, 12.0539635 45.0573425, 12.0541356 45.0571877, 12.0542094 45.0570967, 12.0542371 45.0570331, 12.0542684 45.0569594, 12.0543052 45.0568855)",,,,,,
79704218,Via Pignara,residential,False,True,32.035000000000004,"LINESTRING (12.0539223 45.0573729, 12.0537846 45.0574785, 12.0537162 45.0575523, 12.0536782 45.0576018)",,,,,,
398415960,Via Tommaso Marani,residential,True,False,66.467,"LINESTRING (12.0568618 45.055655, 12.0568094 45.0562516)",,,,,,
127947803,Riviera Matteotti,unclassified,False,True,94.648,"LINESTRING (12.0568618 45.055655, 12.0569822 45.0556418, 12.0572097 45.055618, 12.0572849 45.0556143, 12.0573934 45.0556131, 12.0580622 45.0556296)",,,,,,
910012862,Piazza Giuseppe Garibaldi,residential,False,False,18.572,"LINESTRING (12.0558857 45.056128, 12.0558845 45.0561451, 12.0558846 45.056295)",,,destination,,,
398415955,Via Alessandro Manzoni,residential,True,False,66.14099999999999,"LINESTRING (12.0568094 45.0562516, 12.0564513 45.0562022, 12.0563714 45.0561916, 12.0562263 45.0561783, 12.0561929 45.0561887, 12.0561594 45.0562469, 12.0561452 45.056334)",,,,,,
398415952,Piazza Giuseppe Garibaldi,residential,True,False,21.09,"LINESTRING (12.0558846 45.056295, 12.0560254 45.0563046, 12.0560599 45.0563106, 12.0561452 45.056334)",,,,,,
910012862,Piazza Giuseppe Garibaldi,residential,False,True,18.572,"LINESTRING (12.0558846 45.056295, 12.0558845 45.0561451, 12.0558857 45.056128)",,,destination,,,
910012871,Piazza Giuseppe Garibaldi,residential,False,False,46.724000000000004,"LINESTRING (12.0558846 45.056295, 12.0558268 45.0565212, 12.0557986 45.0565742, 12.0557611 45.056623, 12.0557262 45.0566486, 12.0556779 45.0566742)",,,destination,,,
398415952,Piazza Giuseppe Garibaldi,residential,True,False,44.63399999999999,"LINESTRING (12.0561452 45.056334, 12.056183 45.0563821, 12.0561527 45.0565349, 12.0561232 45.0566268, 12.0561124 45.0566704, 12.0561158 45.0566898, 12.0561507 45.0567133)",,,,,,
398404627,Corso Giuseppe Garibaldi,tertiary,True,False,19.518,"LINESTRING (12.0629211 45.0529562, 12.0629621 45.0529084, 12.0630256 45.0528432, 12.0630687 45.0528165)",,,,,,
961075455,Corso Giuseppe Garibaldi,tertiary,True,False,19.993000000000002,"LINESTRING (12.0629211 45.0529562, 12.0630439 45.0529079, 12.0631021 45.0528945, 12.0631543 45.0528892)",,,,,,
141193660,Via Umberto I,residential,False,False,263.828,"LINESTRING (12.0619664 45.0490957, 12.0618215 45.0490995, 12.0616874 45.049109, 12.0615801 45.0491279, 12.0615931 45.0491738, 12.0618216 45.0512175)",,,,,,
79670728,Via Nino Cattozzo,residential,False,True,137.452,"LINESTRING (12.0633125 45.0566854, 12.0632944 45.0566995, 12.0625819 45.0571346, 12.0625082 45.0571706, 12.0624336 45.0571807, 12.0618616 45.05702)",,,,,,
909414673,,residential,False,True,57.539,"LINESTRING (12.0633125 45.0566854, 12.0632257 45.0566249, 12.063172 45.0565596, 12.0630594 45.0562128)",,,,,,
909414673,,residential,False,False,57.539,"LINESTRING (12.0630594 45.0562128, 12.063172 45.0565596, 12.0632257 45.0566249, 12.0633125 45.0566854)",,,,,,
910012870,Via Chilla,residential,False,True,40.867,"LINESTRING (12.0572323 45.057325, 12.0570606 45.0572985, 12.0569855 45.0572824, 12.0569372 45.0572578, 12.0569211 45.0572331, 12.0569158 45.0571962, 12.056897 45.0571157)",,,destination,,,
910012871,Piazza Giuseppe Garibaldi,residential,False,True,46.724000000000004,"LINESTRING (12.0556779 45.0566742, 12.0557262 45.0566486, 12.0557611 45.056623, 12.0557986 45.0565742, 12.0558268 45.0565212, 12.0558846 45.056295)",,,destination,,,
910012872,Piazzetta Orfeo,residential,False,True,3.634,"LINESTRING (12.0561507 45.0567133, 12.0561939 45.056725)",,,,,,
910012872,Piazzetta Orfeo,residential,False,False,3.634,"LINESTRING (12.0561939 45.056725, 12.0561507 45.0567133)",,,,,,
910012872,Piazzetta Orfeo,residential,False,True,18.618,"LINESTRING (12.0561939 45.056725, 12.0564192 45.056777)",,,,,,
398415961,Via Vescovado,residential,True,False,83.419,"LINESTRING (12.0561939 45.056725, 12.0561879 45.0567519, 12.0561826 45.0567736, 12.0561767 45.0567925, 12.0560221 45.057135, 12.0559696 45.0572521, 12.0559432 45.0572988, 12.0559193 45.0573411, 12.0558662 45.0574375)",,,,,,
910012872,Piazzetta Orfeo,residential,False,False,18.618,"LINESTRING (12.0564192 45.056777, 12.0561939 45.056725)",,,,,,
79704397,Via Buzzolla,residential,False,True,94.201,"LINESTRING (12.056897 45.0571157, 12.0569158 45.0570891, 12.0569399 45.0570295, 12.0569652 45.0569121, 12.0569886 45.0566242, 12.0570309 45.0564642, 12.0570924 45.0562838)",,,,,,
910012868,Piazza Gino Casellati,residential,True,False,71.91000000000001,"LINESTRING (12.056897 45.0571157, 12.0568484 45.0571279, 12.0568169 45.057128, 12.0567857 45.057127, 12.0566073 45.057092, 12.056562 45.0570797, 12.0565181 45.057074, 12.0564236 45.0570456, 12.056374 45.0570266, 12.0563605 45.0570124, 12.0563833 45.0569167, 12.0564209 45.0567888, 12.0564219 45.0567822, 12.0564192 45.056777)",,,,,,
910012870,Via Chilla,residential,False,False,40.867,"LINESTRING (12.056897 45.0571157, 12.0569158 45.0571962, 12.0569211 45.0572331, 12.0569372 45.0572578, 12.0569855 45.0572824, 12.0570606 45.0572985, 12.0572323 45.057325)",,,destination,,,
910030617,Vicolo Amati,residential,False,True,27.766,"LINESTRING (12.0539179 45.0552464, 12.0535871 45.0551584)",,,,,,
127943955,Via San Pietro,residential,True,False,60.354,"LINESTRING (12.0539179 45.0552464, 12.053839 45.0554282, 12.0537579 45.055606, 12.053736 45.0557711)",,,destination,,,
910030617,Vicolo Amati,residential,False,False,27.766,"LINESTRING (12.0535871 45.0551584, 12.0539179 45.0552464)",,,,,,
910134567,Vicolo Bocchi,residential,False,False,42.712,"LINESTRING (12.0582367 45.052778, 12.0587624 45.0528761)",,,destination,,,
79670526,Via Mercato Vecchio Suini,residential,True,False,11.756,"LINESTRING (12.0587624 45.0528761, 12.0587134 45.052976)",,,,,,
910134567,Vicolo Bocchi,residential,False,True,42.712,"LINESTRING (12.0587624 45.0528761, 12.0582367 45.052778)",,,destination,,,
910134569,Vicolo dei Ruschi,residential,False,True,59.068999999999996,"LINESTRING (12.05938 45.0531001, 12.0590743 45.0530802, 12.0590468 45.0530765, 12.0590367 45.0530656, 12.0590401 45.053049, 12.0590407 45.0530248, 12.0590226 45.0530101, 12.0587134 45.052976)",,,,,,
79670526,Via Mercato Vecchio Suini,residential,True,False,34.684,"LINESTRING (12.0587134 45.052976, 12.0586957 45.053012, 12.0586249 45.0531935, 12.0586052 45.0532779)",,,,,,
910134569,Vicolo dei Ruschi,residential,False,False,59.068999999999996,"LINESTRING (12.0587134 45.052976, 12.0590226 45.0530101, 12.0590407 45.0530248, 12.0590401 45.053049, 12.0590367 45.0530656, 12.0590468 45.0530765, 12.0590743 45.0530802, 12.05938 45.0531001)",,,,,,
910137223,Piazza XX Settembre,residential,False,True,23.175,"LINESTRING (12.0580825 45.0521295, 12.0581563 45.05212, 12.0583763 45.0521205)",,,,,,
910137224,Piazza XX Settembre,residential,True,False,96.54899999999999,"LINESTRING (12.0580825 45.0521295, 12.0580678 45.0521655, 12.0580624 45.0521854, 12.0580611 45.0522015, 12.0580342 45.0522214, 12.0579524 45.0522318, 12.0576105 45.0522344, 12.0575954 45.0522268, 12.057587 45.0522178, 12.0575823 45.0521852, 12.0575826 45.0521484, 12.057595 45.0521245, 12.0576112 45.0521184, 12.0576215 45.0521146, 12.0576614 45.0521106, 12.0580825 45.0521295)",,,,,,
"[79670528, 910159499]",Via Canareggio,residential,False,True,257.218,"LINESTRING (12.0615372 45.0540225, 12.0617216 45.0543844, 12.0617431 45.0544052, 12.0618369 45.0544313, 12.0618916 45.0544257, 12.0621097 45.054292, 12.0623685 45.0541467, 12.0627032 45.0539082, 12.0629721 45.0537154, 12.0630768 45.0536179, 12.0631695 45.0535387, 12.0633635 45.0533828, 12.0633701 45.0533594, 12.0633672 45.05334, 12.0633475 45.0532927, 12.063334 45.0532596, 12.0633393 45.0532238, 12.0633785 45.0531793, 12.0634118 45.0530818)",,,destination,,,
910159501,,residential,False,True,42.312,"LINESTRING (12.0614645 45.0538604, 12.0614353 45.0538642, 12.061277 45.053886, 12.0612562 45.0538671, 12.0612448 45.0538424, 12.0611802 45.0536521)",,,,,,
961075454,Via Leonardo da Vinci,tertiary,False,False,12.196,"LINESTRING (12.0634118 45.0530818, 12.0633004 45.0530054)",,,,,,
"[79670528, 910159499]",Via Canareggio,residential,False,False,257.218,"LINESTRING (12.0634118 45.0530818, 12.0633785 45.0531793, 12.0633393 45.0532238, 12.063334 45.0532596, 12.0633475 45.0532927, 12.0633672 45.05334, 12.0633701 45.0533594, 12.0633635 45.0533828, 12.0631695 45.0535387, 12.0630768 45.0536179, 12.0629721 45.0537154, 12.0627032 45.0539082, 12.0623685 45.0541467, 12.0621097 45.054292, 12.0618916 45.0544257, 12.0618369 45.0544313, 12.0617431 45.0544052, 12.0617216 45.0543844, 12.0615372 45.0540225)",,,destination,,,
"[910163310, 910163311]","['Corso Giuseppe Garibaldi', 'Vicolo del Passatore']",residential,False,False,187.02800000000002,"LINESTRING (12.0634118 45.0530818, 12.0632176 45.053166, 12.062936 45.0532579, 12.0626275 45.0533394, 12.0611802 45.0536521)",,,destination,,,
127947809,Riviera Amolaretta,residential,False,True,74.678,"LINESTRING (12.0634139 45.0540488, 12.0633981 45.0540647, 12.0631599 45.0542319, 12.0627242 45.0545102)",,,,,,
1144900966,,residential,False,False,40.518,"LINESTRING (12.0628848 45.0554859, 12.0633845 45.0553955)",,,,,,
79670728,Via Nino Cattozzo,residential,False,False,3.275,"LINESTRING (12.0633845 45.0553955, 12.063374 45.055367)",,,,,,
1144900966,,residential,False,True,40.518,"LINESTRING (12.0633845 45.0553955, 12.0628848 45.0554859)",,,,,,
1144900967,,residential,False,False,44.008,"LINESTRING (12.0626856 45.0550608, 12.0632243 45.0549521)",,,,,,
79670728,Via Nino Cattozzo,residential,False,True,47.61,"LINESTRING (12.0632243 45.0549521, 12.063374 45.055367)",,,,,,
1144900967,,residential,False,True,44.008,"LINESTRING (12.0632243 45.0549521, 12.0626856 45.0550608)",,,,,,
79670728,Via Nino Cattozzo,residential,False,False,63.154,"LINESTRING (12.0632243 45.0549521, 12.0631918 45.0549139, 12.063138 45.0548471, 12.0630802 45.0547948, 12.0629479 45.0547014, 12.0627242 45.0545102)",,,,,,
1144942390,,residential,False,False,38.961,"LINESTRING (12.0610556 45.0575367, 12.0611933 45.0575552, 12.0612832 45.0575316, 12.0615408 45.0575562)",,,,,,
1144942390,,residential,False,True,38.961,"LINESTRING (12.0615408 45.0575562, 12.0612832 45.0575316, 12.0611933 45.0575552, 12.0610556 45.0575367)",,,,,,
1144942391,,residential,False,False,26.628999999999998,"LINESTRING (12.0615408 45.0575562, 12.0615861 45.0573514, 12.0616053 45.0573222)",,,,,,
79670719,Via Bortolo Lupati,residential,False,False,21.155,"LINESTRING (12.0616053 45.0573222, 12.0613576 45.0572475)",,,,,,
79670719,Via Bortolo Lupati,residential,False,True,79.776,"LINESTRING (12.0616053 45.0573222, 12.062539 45.0576045)",,,,,,
1144942391,,residential,False,True,26.628999999999998,"LINESTRING (12.0616053 45.0573222, 12.0615861 45.0573514, 12.0615408 45.0575562)",,,,,,
