osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge,width,tunnel
82737157,Westerplantage,secondary,50,True,False,42.833,"LINESTRING (5.7890566 53.2021702, 5.7890655 53.2022209, 5.7890808 53.2022695, 5.7890889 53.2022978, 5.7891084 53.2023626, 5.7891334 53.2024491, 5.7891198 53.2025512)",,,,,
627857447,,secondary,50,True,False,12.805,"LINESTRING (5.7890566 53.2021702, 5.7890381 53.2021898, 5.7890136 53.2022048, 5.7889836 53.2022155, 5.7889443 53.2022223, 5.7889006 53.202224)",,roundabout,,,
627857446,,secondary,50,True,False,10.091000000000001,"LINESTRING (5.7889006 53.202224, 5.7888219 53.2022096, 5.7887529 53.2022064)",,roundabout,,,
82737152,Vrouwenpoort,secondary,50,True,False,34.396,"LINESTRING (5.7887529 53.2022064, 5.7886764 53.202224, 5.7886186 53.2022493, 5.788588 53.2022672, 5.788459 53.2023649, 5.7883787 53.2024118)",,,,,
627857445,,secondary,50,True,False,13.895000000000001,"LINESTRING (5.7887529 53.2022064, 5.7887127 53.2021963, 5.7886798 53.2021834, 5.788658 53.2021695, 5.7886382 53.2021527, 5.7886193 53.2021189)",,roundabout,,,
6489848,Noordersingel,residential,50,False,False,6.198,"LINESTRING (5.7876079 53.2047224, 5.7875638 53.2047241, 5.787516 53.204718)",,,,,
"[1043846520, 376815220]",Van Swietenstraat,residential,30,False,False,120.411,"LINESTRING (5.792819 53.1976815, 5.792896 53.1976775, 5.7932748 53.1976576, 5.7941379 53.1976125, 5.7944559 53.1975951, 5.7944765 53.1975939, 5.7946196 53.1975861)",,,,,
771467138,,secondary,50,True,False,10.748,"LINESTRING (5.7873996 53.1982741, 5.7873609 53.1982809, 5.7873206 53.1982814, 5.7872814 53.1982756, 5.7872462 53.1982638)",,roundabout,,,
31970918,,secondary,50,True,False,12.778,"LINESTRING (5.787185 53.1981924, 5.7871916 53.1981639, 5.7872125 53.1981381, 5.7872458 53.1981174, 5.7872882 53.198104)",,roundabout,,,
"[525418232, 82737162, 82737156]",Lange Marktstraat,secondary,50,True,False,130.33599999999998,"LINESTRING (5.7873887 53.1981043, 5.7874285 53.1980829, 5.7875125 53.1980458, 5.7875759 53.1980218, 5.787682 53.1979779, 5.7878164 53.1979279, 5.7878789 53.1979055, 5.787942 53.1978864, 5.7879718 53.1978784, 5.7880353 53.1978612, 5.7881381 53.1978394, 5.7883164 53.1978189, 5.7884966 53.1978038, 5.7888531 53.1977726, 5.7889983 53.1977577, 5.7890301 53.1977529, 5.7891113 53.1977304, 5.7891883 53.1977044)",,,movable,,
771467136,,secondary,50,True,False,8.121,"LINESTRING (5.7873887 53.1981043, 5.7874409 53.1981231, 5.7874767 53.1981527)",,roundabout,,,
82737148,Westersingel,secondary,50,True,False,35.471000000000004,"LINESTRING (5.7874871 53.1982093, 5.7875635 53.1982983, 5.7875828 53.1983168, 5.7876784 53.1984115, 5.7877027 53.1984967)",,,,,
771467139,,secondary,50,True,False,9.582999999999998,"LINESTRING (5.7874871 53.1982093, 5.78747 53.1982361, 5.7874398 53.1982585, 5.7873996 53.1982741)",,roundabout,,,
805137657,Wirdumerdijk,residential,30,True,False,28.103,"LINESTRING (5.7967663 53.2010484, 5.7968509 53.2008008)",,,,,
1075271878,Naauw,unclassified,30,False,False,6.85,"LINESTRING (5.7967663 53.2010484, 5.7968206 53.2010553, 5.7968669 53.2010612)",,,,,
432595278,Oude Veemarkt,secondary,50,True,False,76.762,"LINESTRING (5.7892619 53.1976404, 5.7892698 53.1975894, 5.7892674 53.1975469, 5.7892675 53.1975267, 5.7892661 53.1974805, 5.7892521 53.1973721, 5.7892342 53.1972334, 5.7892149 53.1970837, 5.7892113 53.1970568, 5.7891992 53.1970102, 5.7891561 53.1969582)",,,,,
771467954,,secondary,50,True,False,8.26,"LINESTRING (5.7892619 53.1976404, 5.7893203 53.1976279, 5.7893822 53.1976299)",,roundabout,,,
752720736,Harlingersingel,secondary,50,False,True,14.728,"LINESTRING (5.7876835 53.2034668, 5.7876143 53.2035926)",,,,,
82737155,Harlingersingel,secondary,50,True,False,31.228,"LINESTRING (5.7876835 53.2034668, 5.7877176 53.2033483, 5.7877456 53.2032946, 5.7877556 53.2032754, 5.7878074 53.2031971)",,,,,
6490054,Westersingel,secondary,50,True,False,32.05,"LINESTRING (5.7877027 53.1984967, 5.7876241 53.1984224, 5.7875145 53.1983536, 5.7874897 53.1983374, 5.7873996 53.1982741)",,,,,
593483610,Westersingel,secondary,50,False,False,44.62,"LINESTRING (5.7877027 53.1984967, 5.7877813 53.1986186, 5.7877887 53.1986325, 5.7878517 53.1987506, 5.7879044 53.1988788)",,,,,
"[1075271880, 1075565953]",Naauw,unclassified,30,False,False,5.989000000000001,"LINESTRING (5.7968374 53.2011279, 5.796804 53.2011222, 5.7967509 53.2011132)",,,,,
1217845092,Over de Kelders,residential,30,False,True,14.215,"LINESTRING (5.7987232 53.2019304, 5.7988999 53.2020021)",,,,,
1075271878,Naauw,unclassified,30,False,True,6.85,"LINESTRING (5.7968669 53.2010612, 5.7968206 53.2010553, 5.7967663 53.2010484)",,,,,
1075381977,Naauw,unclassified,30,False,True,10.87,"LINESTRING (5.7976363 53.2013097, 5.7977861 53.2013485)",,,,,
82766788,Naauw,unclassified,30,False,False,17.755,"LINESTRING (5.7977029 53.201225, 5.7978159 53.201253, 5.7979221 53.2013115)",,,,,
264473946,Klokstraat,residential,30,False,False,31.79,"LINESTRING (5.7970291 53.2017509, 5.7972706 53.2017957, 5.7974848 53.2018359)",,,,,
"[752720740, 971736148]",Harlingerstraatweg,secondary,50,True,False,31.993,"LINESTRING (5.7870943 53.2040673, 5.7870493 53.2040542, 5.7870073 53.2040472, 5.7869408 53.2040423, 5.7869023 53.2040418, 5.786839 53.2040421, 5.7867244 53.2040429, 5.7866211 53.2040437)",,,,,
771494658,,secondary,50,True,False,13.352,"LINESTRING (5.7870943 53.2040673, 5.7870783 53.2040388, 5.787076 53.2040088, 5.7870874 53.2039796, 5.7871118 53.2039534)",,roundabout,,,
"[32490827, 6488451, 6488970]","['Zuidergrachtswal', 'Zuiderplein']",secondary,50,True,False,167.58999999999997,"LINESTRING (5.797042 53.1981529, 5.7971499 53.1982174, 5.797205 53.1982546, 5.7974967 53.198454, 5.7976786 53.1985802, 5.7978738 53.1987132, 5.7979857 53.1987855, 5.7981184 53.1988549, 5.7982298 53.1989004, 5.7983664 53.1989464, 5.7984502 53.19897, 5.7985173 53.1989865, 5.7985832 53.199, 5.7986922 53.1990185, 5.7988262 53.1990342, 5.7989724 53.1990439)",1,,yes,,
302586850,De Remise,residential,30,False,False,41.845,"LINESTRING (5.7856191 53.2024255, 5.7856904 53.2027702, 5.7857071 53.2027974)",,,,,
302586849,De Halte,residential,30,False,True,39.120999999999995,"LINESTRING (5.7853002 53.202831, 5.7853342 53.2029982, 5.7853744 53.20318)",,,,,
302586849,De Halte,residential,30,False,False,39.120999999999995,"LINESTRING (5.7853744 53.20318, 5.7853342 53.2029982, 5.7853002 53.202831)",,,,,
1242097752,Harlingerstraat,unclassified,30,True,False,56.43699999999999,"LINESTRING (5.7853744 53.20318, 5.7849186 53.203216, 5.7848616 53.2032205, 5.7848172 53.203224, 5.7847373 53.2032308, 5.7845347 53.203248)",,,,,
1075381978,Nieuwestad,unclassified,30,False,True,2.434,"LINESTRING (5.7954119 53.2005846, 5.7954188 53.2005631)",,,,,
"[6489944, 1039405596, 639958733]","['A.S. Levissonstraat', 'Schoenmakersperk']",residential,"['30', '50']",False,"[False, True]",97.257,"LINESTRING (5.7957317 53.2038804, 5.7956848 53.20387, 5.7955728 53.2038445, 5.7954547 53.203839, 5.7954724 53.2039147, 5.7954589 53.2039913, 5.7954495 53.2040694, 5.795434 53.2041224, 5.7953335 53.2044672, 5.7953262 53.2044874, 5.7953087 53.2045319)",,,,,
953953326,Hollanderdijk,unclassified,30,False,True,8.696,"LINESTRING (5.796957 53.1965135, 5.7968396 53.1964793)",,,,,
395285149,Schrans,tertiary,30,True,False,13.812,"LINESTRING (5.796957 53.1965135, 5.7969244 53.1965607, 5.7968849 53.1966299)",2,,,,
"[902000890, 480316450, 432595271]","['Stationsweg', 'Zuidersingel']",secondary,"['15', '30']",True,False,204.41899999999998,"LINESTRING (5.7944908 53.1970068, 5.7936192 53.1969102, 5.7934742 53.1968948, 5.7934136 53.1968883, 5.7928154 53.196823, 5.7925489 53.1967915, 5.7924215 53.1967784, 5.7923006 53.1967666, 5.7922156 53.1967592, 5.7920798 53.1967508, 5.7919241 53.1967451, 5.7917695 53.1967429, 5.791619 53.1967489, 5.791461 53.1967443)",1,,,,
"[1043846521, 6490063, 1043846519]",Baljéestraat,residential,30,False,False,64.984,"LINESTRING (5.7944908 53.1970068, 5.7945002 53.1970485, 5.794599 53.1974931, 5.7946196 53.1975861)",,,,,
430010268,Zuiderplein,secondary,50,True,False,13.051,"LINESTRING (5.7967079 53.1969734, 5.7966344 53.1970822)",,,,,
6488446,Oostergoweg,secondary,50,True,False,15.456999999999999,"LINESTRING (5.7967079 53.1969734, 5.7967881 53.196957, 5.7968794 53.1969491, 5.7969342 53.196946)",2,,,,
430010261,Oostergoweg,secondary,50,True,False,13.617,"LINESTRING (5.7966344 53.1970822, 5.7964511 53.1971364)",1,,,,
902000869,Zuiderplein,secondary,50,True,False,59.462,"LINESTRING (5.7966344 53.1970822, 5.7966051 53.1971602, 5.7965905 53.1972078, 5.7965854 53.1972592, 5.7965871 53.1972943, 5.796585 53.1975044, 5.7965984 53.1976138)",1,,,,
448345904,Zuiderplein,secondary,50,True,False,9.038,"LINESTRING (5.7964511 53.1971364, 5.796483 53.1970574)",,,,,
395285156,Stationsweg,secondary,50,True,False,20.067999999999998,"LINESTRING (5.7964511 53.1971364, 5.7963838 53.1971567, 5.7963138 53.1971733, 5.7962429 53.1971846, 5.7961687 53.1971975)",1,,,,
6488965,Posthoornsteeg,residential,30,False,True,8.072,"LINESTRING (5.7986426 53.1971695, 5.7986535 53.1970972)",,,,,
"[6489019, 6488965]","['Jurresplein', 'Posthoornsteeg']",residential,30,False,False,163.90299999999996,"LINESTRING (5.7986426 53.1971695, 5.7986335 53.1972298, 5.7986274 53.1972904, 5.7986111 53.1974504, 5.7985745 53.1975963, 5.798513 53.1977746, 5.7985044 53.1978315, 5.7985077 53.1978603, 5.7985163 53.1978908, 5.7985403 53.197934, 5.7985638 53.1979673, 5.7985681 53.1979917, 5.7985682 53.1980213, 5.798551 53.1981152, 5.7985432 53.1981541, 5.7984554 53.1981489, 5.7983245 53.1981427, 5.798021 53.1981324, 5.7977503 53.1981176)",,,,,
"[395285144, 902000892, 586991157]",Oostergoweg,secondary,50,True,False,135.858,"LINESTRING (5.7986426 53.1971695, 5.7982318 53.1971216, 5.7977367 53.1970638, 5.7974837 53.1970357, 5.797261 53.1970274, 5.797098 53.1970306, 5.7969318 53.1970403, 5.7969106 53.1970425, 5.7968768 53.1970459, 5.7968191 53.1970517, 5.7967226 53.197065, 5.7966344 53.1970822)","['1', '2']",,,,
"[902000889, 902000890, 1020370483, 1020370484]",Stationsweg,secondary,"['15', '50', '30']",True,False,114.376,"LINESTRING (5.7961687 53.1971975, 5.7961075 53.1972012, 5.7960282 53.1972051, 5.7959415 53.1972052, 5.7957747 53.1971899, 5.7955871 53.1971608, 5.7954108 53.1971305, 5.7952597 53.1971063, 5.7951377 53.1970864, 5.7949597 53.1970628, 5.7947868 53.1970414, 5.7944908 53.1970068)","['1', '2']",,,,
1228210865,Weaze,unclassified,30,False,False,6.46,"LINESTRING (5.7980474 53.1993871, 5.7980732 53.1993311)",,,,,
"[972340208, 972340209, 821484855, 972340505, 821484858, 1094558556, 972340543]",Jacob Catsstraat,unclassified,50,False,False,126.166,"LINESTRING (5.7856478 53.199862, 5.785627 53.1997809, 5.7855035 53.1993014, 5.7854867 53.1992329, 5.7854534 53.1991401, 5.7853676 53.1988044, 5.7853631 53.1987867, 5.7853423 53.1987427)",3,,,,
"[6488451, 395285157]",Zuiderplein,secondary,50,True,False,69.845,"LINESTRING (5.7965984 53.1976138, 5.796605 53.1976723, 5.7966157 53.1977541, 5.7966302 53.1978027, 5.7966533 53.1978522, 5.7966792 53.1978982, 5.7967095 53.1979356, 5.7967471 53.1979736, 5.7967864 53.1980063, 5.7968902 53.1980702, 5.7969143 53.1980839, 5.7969544 53.1981056, 5.797042 53.1981529)","['1', '2']",,,,
"[1055346032, 395285145, 1073578544]",Klanderijstraat,residential,50,False,False,72.825,"LINESTRING (5.7965984 53.1976138, 5.796744 53.1976084, 5.7967797 53.1976073, 5.7971244 53.1975968, 5.7972603 53.1975928, 5.7974177 53.1975906, 5.7976887 53.1976103)",,,,,
6489956,Herenwaltje,residential,30,False,False,102.65,"LINESTRING (5.7960428 53.2010245, 5.7959171 53.2012265, 5.7958551 53.2013279, 5.7957913 53.2014356, 5.7957432 53.2015184, 5.7957016 53.2016064, 5.7955763 53.2018827, 5.7955678 53.2019019)",,,,,
1075271879,Nieuwestad,unclassified,30,False,True,5.418,"LINESTRING (5.7966725 53.2011002, 5.7967509 53.2011132)",,,,,
1217845093,Kelders,unclassified,30,False,False,22.608,"LINESTRING (5.7979638 53.201511, 5.7979347 53.2014697, 5.7979286 53.2014401, 5.7979262 53.2013783, 5.7979221 53.2013115)",,,,,
6488872,Voorstreek,residential,30,False,True,6.59,"LINESTRING (5.7990358 53.2021457, 5.7989929 53.2020923)",,,,,
743305972,Minnemastraat,residential,30,False,True,28.581000000000003,"LINESTRING (5.7990358 53.2021457, 5.7989892 53.2021597, 5.7986423 53.2022481)",,,,,
"[432595272, 480316451]",Zuidersingel,secondary,30,False,False,101.423,"LINESTRING (5.791461 53.1967443, 5.7909428 53.1967732, 5.7899448 53.1968276)",,,,,
"[432595265, 1124138092, 432595276, 548837876, 902000887, 902000888, 6490142]","['Stationsweg', 'Zuidersingel']",secondary,"['15', '30']",True,False,341.039,"LINESTRING (5.791461 53.1967443, 5.7916136 53.1967223, 5.7919366 53.1967055, 5.7920855 53.1967014, 5.792159 53.1966997, 5.7922332 53.1967032, 5.7923772 53.1967174, 5.7925666 53.1967378, 5.7928757 53.1967725, 5.7932238 53.1968112, 5.7933692 53.1968273, 5.7934305 53.1968342, 5.7935949 53.1968522, 5.7938145 53.196875, 5.7941749 53.1969167, 5.7943186 53.196929, 5.7944789 53.1969385, 5.7948123 53.1969591, 5.7950015 53.196982, 5.7952271 53.1970261, 5.7954768 53.1970765, 5.7956184 53.1970996, 5.7957796 53.1971178, 5.7959114 53.197122, 5.7960443 53.1971233, 5.796089 53.1971236, 5.7961533 53.1971195, 5.796242 53.197109, 5.7963447 53.1970926, 5.796483 53.1970574)","['1', '2', '3']",,,,
432595274,Zuidersingel,secondary,30,True,False,37.446999999999996,"LINESTRING (5.7899448 53.1968276, 5.7896086 53.1968735, 5.7894542 53.1968858, 5.7893976 53.1969003)",,,,,
"[432595272, 480316451]",Zuidersingel,secondary,30,False,True,101.423,"LINESTRING (5.7899448 53.1968276, 5.7909428 53.1967732, 5.791461 53.1967443)",,,,,
"[771470186, 771470187, 771470188, 771470189]",,secondary,50,True,False,26.764,"LINESTRING (5.789069 53.1968311, 5.7890925 53.1968039, 5.7891282 53.1967819, 5.7891731 53.1967671, 5.7892232 53.1967607, 5.7892742 53.1967634, 5.7893211 53.1967746, 5.7893606 53.1967934, 5.7893749 53.1968037, 5.7893868 53.1968151)",,roundabout,,,
771470192,,secondary,50,True,False,7.79,"LINESTRING (5.7893976 53.1969003, 5.7893687 53.1969308, 5.7893247 53.1969538)",,roundabout,,,
432595268,,secondary,50,True,False,14.606,"LINESTRING (5.7891303 53.1969488, 5.7890919 53.1969253, 5.7890675 53.1968959, 5.7890596 53.1968635, 5.789069 53.1968311)",,roundabout,,,
"[638581388, 638581382]","['Zuidersingel', 'Snekertrekweg']",secondary,50,True,False,202.06600000000003,"LINESTRING (5.7891303 53.1969488, 5.7890124 53.1969563, 5.7889567 53.1969644, 5.7889016 53.1969742, 5.7887091 53.1970083, 5.7885638 53.1970329, 5.7884672 53.1970454, 5.7883432 53.1970558, 5.7882567 53.1970626, 5.788142 53.1970679, 5.7880089 53.1970729, 5.7878698 53.1970787, 5.7877981 53.1970816, 5.7876826 53.1970872, 5.7876452 53.1970892, 5.7873245 53.1971061, 5.7872228 53.1971085, 5.7871157 53.1971068, 5.7870644 53.1971036, 5.7869873 53.1970962, 5.7869457 53.1970906, 5.7868941 53.1970837, 5.7867959 53.1970646, 5.7867123 53.1970462, 5.7866887 53.197041, 5.7866152 53.1970295, 5.7865022 53.1970172, 5.7863947 53.1970111, 5.7862997 53.1970112, 5.7861438 53.197002)",,,,,
432595269,Oude Veemarkt,secondary,50,True,False,75.89399999999999,"LINESTRING (5.7893247 53.1969538, 5.7892904 53.1970052, 5.7892977 53.1970523, 5.7893023 53.1970806, 5.7893651 53.1975238, 5.789368 53.1975438, 5.7893732 53.1975901, 5.7893822 53.1976299)",,,,,
771470191,,secondary,50,True,False,11.681999999999999,"LINESTRING (5.7893247 53.1969538, 5.7892704 53.1969668, 5.789212 53.1969684, 5.7891561 53.1969582)",,roundabout,,,
771470190,,secondary,50,True,False,2.012,"LINESTRING (5.7891561 53.1969582, 5.7891303 53.1969488)",,roundabout,,,
136991258,Tesselschadestraat,secondary,50,True,False,42.229,"LINESTRING (5.7847052 53.198788, 5.7848235 53.1987614, 5.7851126 53.1987221, 5.7853164 53.198689)",,,,,
743305967,Bij de Put,residential,30,False,True,2.818,"LINESTRING (5.7987158 53.2039234, 5.7986789 53.203911)",,,,,
515648586,Nieuweburen,unclassified,30,False,True,6.263,"LINESTRING (5.7983799 53.2048228, 5.7984088 53.2048764)",,,,,
"[743305968, 6489847]",Monnikemuurstraat,unclassified,30,True,False,60.464,"LINESTRING (5.7983799 53.2048228, 5.7983456 53.204767, 5.7982979 53.2046822, 5.7982175 53.2045388, 5.7981933 53.2045, 5.7981319 53.2044049, 5.7980719 53.2043114)",,,,,
125315373,Nieuweburen,unclassified,30,True,False,14.631,"LINESTRING (5.7981985 53.2048954, 5.7982634 53.2048779, 5.798312 53.2048567, 5.7983799 53.2048228)",,,,,
6489909,Eewal,residential,30,False,True,9.114,"LINESTRING (5.7978423 53.2028974, 5.7977112 53.2028739)",,,,,
6488902,Minnemastraat,residential,30,False,False,90.57700000000001,"LINESTRING (5.7978423 53.2028974, 5.7978638 53.2028591, 5.7979766 53.2027487, 5.7979896 53.2027367, 5.7980538 53.2026777, 5.7980826 53.2026527, 5.7981975 53.202553, 5.7982264 53.2025294, 5.7983521 53.2024267, 5.7985792 53.2022675, 5.7986423 53.2022481)",,,,,
743305971,Eewal,residential,30,False,False,95.211,"LINESTRING (5.7978423 53.2028974, 5.7980547 53.2029296, 5.7987929 53.2030139, 5.7991598 53.203059, 5.7992434 53.2030658)",,,,,
515659141,Willemskade,unclassified,30,False,False,69.556,"LINESTRING (5.7932711 53.1985973, 5.7922332 53.198666)",,,,,
37078710,,secondary,50,True,False,22.127000000000002,"LINESTRING (5.7894973 53.1977391, 5.7894711 53.1977757, 5.789422 53.1978025, 5.7893588 53.1978148, 5.7892928 53.1978103, 5.7892357 53.19779)",,roundabout,,,
"[1148798056, 1160229208, 6490118]",Lange Marktstraat,tertiary,"['15', '50', '30']",False,False,194.251,"LINESTRING (5.7894973 53.1977391, 5.7896386 53.1977474, 5.7896783 53.1977493, 5.7897277 53.1977514, 5.7898234 53.1977554, 5.7899744 53.1977557, 5.7904465 53.1977331, 5.7906634 53.1977238, 5.7916025 53.1976761, 5.7921569 53.1976495, 5.7922424 53.1976484, 5.7922971 53.1976535, 5.7923513 53.1976655, 5.792383 53.1976883)",,,,,
"[6489849, 522876659, 91423854, 6489851]","['Pottebakkersplaats', 'Poptasteeg']",residential,30,False,"[False, True]",48.461999999999996,"LINESTRING (5.7977727 53.2045418, 5.7977116 53.2045458, 5.7974155 53.2045652, 5.7974091 53.2044875, 5.7974015 53.2043797, 5.7974002 53.2043448)",,,,,building_passage
6489896,Raadhuisplein,residential,30,False,True,40.754999999999995,"LINESTRING (5.795448 53.2021564, 5.7953148 53.2021334, 5.795106 53.201879)",,,,,
523426198,Raadhuisplein,residential,30,False,False,26.65,"LINESTRING (5.795448 53.2021564, 5.7954991 53.2020619, 5.7955569 53.2019259)",,,,,
"[523426200, 743305974]","['Raadhuisplein', 'Hofplein']",residential,30,False,"[False, True]",17.719,"LINESTRING (5.795448 53.2021564, 5.795486 53.2021817, 5.7956333 53.2022707)",,,,,
"[523426200, 743305974]","['Raadhuisplein', 'Hofplein']",residential,30,False,"[False, True]",17.719,"LINESTRING (5.7956333 53.2022707, 5.795486 53.2021817, 5.795448 53.2021564)",,,,,
523426202,Hofplein,residential,30,False,False,30.278,"LINESTRING (5.7956333 53.2022707, 5.7956162 53.2022834, 5.795601 53.2023149, 5.7956078 53.2023475, 5.7956355 53.2023759, 5.7956532 53.2023837, 5.7956796 53.2023954, 5.7957329 53.2024029, 5.7957833 53.2023981, 5.7958273 53.2023824, 5.7958585 53.2023582)",,,,,
743305973,Hofplein,residential,30,False,True,26.396,"LINESTRING (5.7956333 53.2022707, 5.7956504 53.2022582, 5.7956981 53.2022431, 5.7957521 53.2022402, 5.7958036 53.2022501, 5.7958445 53.2022712, 5.7958678 53.2022985, 5.7958727 53.202329, 5.7958585 53.2023582)",,,,,
6490038,Hofplein,residential,30,False,False,29.812,"LINESTRING (5.7958585 53.2023582, 5.796209 53.2024483, 5.7962683 53.2024659)",,,,,
523426202,Hofplein,residential,30,False,True,30.278,"LINESTRING (5.7958585 53.2023582, 5.7958273 53.2023824, 5.7957833 53.2023981, 5.7957329 53.2024029, 5.7956796 53.2023954, 5.7956532 53.2023837, 5.7956355 53.2023759, 5.7956078 53.2023475, 5.795601 53.2023149, 5.7956162 53.2022834, 5.7956333 53.2022707)",,,,,
743305973,Hofplein,residential,30,False,False,26.396,"LINESTRING (5.7958585 53.2023582, 5.7958727 53.202329, 5.7958678 53.2022985, 5.7958445 53.2022712, 5.7958036 53.2022501, 5.7957521 53.2022402, 5.7956981 53.2022431, 5.7956504 53.2022582, 5.7956333 53.2022707)",,,,,
6489909,Eewal,residential,30,False,False,67.903,"LINESTRING (5.7967593 53.2026607, 5.7968125 53.2026851, 5.7968692 53.2026988, 5.7971427 53.2027589, 5.7977112 53.2028739)",,,,,
6489909,Eewal,residential,30,False,True,4.329000000000001,"LINESTRING (5.7967593 53.2026607, 5.7967333 53.20265, 5.7967089 53.2026363)",,,,,
"[430078896, 430078892, 902000884, 31854254]","['Wirdumerpoortsdwinger', 'Zuiderplein', 'Wirdumerpoortsbrug']",secondary,50,True,False,93.51099999999998,"LINESTRING (5.7972533 53.1989684, 5.797169 53.1988859, 5.7970615 53.1987767, 5.7968967 53.1986157, 5.7968549 53.1985875, 5.7967859 53.1985486, 5.7967439 53.1985081, 5.7967203 53.1984675, 5.7967129 53.1984467, 5.7967119 53.1984261, 5.796717 53.1983945, 5.7967457 53.1982852, 5.7967597 53.1982266)","['1', '2']",,yes,,
525155925,Nieuwestad,residential,30,False,False,9.917,"LINESTRING (5.7898684 53.201609, 5.7898228 53.2016939)",,,,,
"[1075381989, 82776455]",Nieuwestad,residential,30,True,False,101.6,"LINESTRING (5.7898684 53.201609, 5.7899556 53.2015929, 5.7899835 53.2015877, 5.7904358 53.2015178, 5.7912106 53.2013852, 5.7913402 53.2013702)",,,,,
6490158,Tesselschadestraat,secondary,50,True,False,137.89999999999998,"LINESTRING (5.7872462 53.1982638, 5.7871898 53.1982721, 5.7871009 53.1982921, 5.7870635 53.1983027, 5.7868236 53.1983785, 5.7866646 53.1984283, 5.7864487 53.1984916, 5.7863365 53.198524, 5.7862126 53.1985575, 5.7859865 53.1986147, 5.7857568 53.1986647, 5.7855078 53.1987124, 5.7853423 53.1987427)",,,,,
771467137,,secondary,50,True,False,9.202,"LINESTRING (5.7872462 53.1982638, 5.7872139 53.1982441, 5.7871929 53.1982196, 5.787185 53.1981924)",,roundabout,,,
"[1267359835, 972223843, 31970316, 31970941]","['Verlaatsbrug', 'Harlingertrekweg']",unclassified,30,True,False,58.397999999999996,"LINESTRING (5.7872882 53.198104, 5.7872663 53.1980582, 5.7872611 53.1980474, 5.7872458 53.1980236, 5.7872297 53.1979985, 5.7872086 53.1979718, 5.7871762 53.1979177, 5.7870362 53.1977651, 5.786909 53.1976327)",,,,,
31970918,,secondary,50,True,False,6.805999999999999,"LINESTRING (5.7872882 53.198104, 5.7873215 53.1980996, 5.7873555 53.1980997, 5.7873887 53.1981043)",,roundabout,,,
"[6490152, 82737163, 8083046]",Westerplantage,unclassified,30,False,"[False, True]",141.63700000000003,"LINESTRING (5.7890263 53.2007427, 5.7890009 53.2007803, 5.7889809 53.2008176, 5.7889686 53.200845, 5.7889591 53.2008746, 5.7889509 53.200907, 5.7889469 53.200934, 5.7889447 53.200965, 5.7889466 53.2009972, 5.7889593 53.2010559, 5.7889939 53.201168, 5.7890153 53.2012848, 5.7890278 53.2013981, 5.7890251 53.2015098, 5.7890183 53.2015788, 5.7890102 53.2016289, 5.7889837 53.2017463, 5.7889754 53.2017824, 5.7889544 53.2018407, 5.7888974 53.2019995)",,,,,
"[743305984, 32910641]",Westerplantage,unclassified,30,False,True,25.054,"LINESTRING (5.7890263 53.2007427, 5.7890645 53.2006979, 5.7891066 53.2006565, 5.7891199 53.2006451, 5.7891718 53.2006075, 5.7892385 53.2005577)",,,,,
395308870,Nieuweweg,residential,30,False,False,17.277,"LINESTRING (5.7968952 53.1991081, 5.7970611 53.1990974, 5.7971527 53.1990896)",,,,,
395308873,Wirdumerdijk,residential,30,True,False,11.606,"LINESTRING (5.7968952 53.1991081, 5.7968962 53.1991135, 5.7968946 53.1991317, 5.7968904 53.1991402, 5.7968826 53.19915, 5.796873 53.1991583, 5.7968636 53.1991644, 5.796845 53.1991729, 5.7968316 53.1991771, 5.7968188 53.1991798, 5.7968025 53.199182, 5.7968002 53.1991821)",1,roundabout,,,
589452822,Wirdumerdijk,residential,30,True,False,11.3,"LINESTRING (5.7968002 53.1991821, 5.7967888 53.1991826, 5.7967815 53.1991826, 5.7967708 53.1991816, 5.7967588 53.19918, 5.7967338 53.1991746, 5.7967178 53.1991668, 5.7966996 53.1991551, 5.796687 53.199141, 5.7966815 53.1991299, 5.7966806 53.1991252)",1,roundabout,,,
395308870,Nieuweweg,residential,30,False,True,17.277,"LINESTRING (5.7971527 53.1990896, 5.7970611 53.1990974, 5.7968952 53.1991081)",,,,,
530844852,Nieuweweg,secondary_link,30,True,False,16.080000000000002,"LINESTRING (5.7971527 53.1990896, 5.7972069 53.199065, 5.7972324 53.199041, 5.7972511 53.1990196, 5.7972541 53.1989972, 5.7972533 53.1989684)",,,,,
395308876,Zaailand,unclassified,30,False,False,46.668,"LINESTRING (5.7966806 53.1991252, 5.7966294 53.1991295, 5.7965709 53.1991344, 5.7959886 53.1991907)",,,,,
"[395308873, 589452822]",Wirdumerdijk,residential,30,True,False,22.649,"LINESTRING (5.7966806 53.1991252, 5.7966796 53.1991207, 5.796681 53.1991064, 5.7966888 53.1990906, 5.7967045 53.1990768, 5.7967266 53.1990642, 5.7967486 53.1990558, 5.7967781 53.1990516, 5.7967987 53.1990516, 5.7968164 53.1990539, 5.7968272 53.1990561, 5.7968535 53.1990648, 5.796871 53.1990745, 5.7968848 53.1990861, 5.796889 53.1990921, 5.7968938 53.1991004, 5.7968952 53.1991081)",1,roundabout,,,
