osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,lanes,junction
7100102,Weegbreelaan,residential,30,True,False,238.28600000000003,"LINESTRING (5.0886499 51.8981428, 5.0884836 51.8981287, 5.0884063 51.8981199, 5.0883581 51.8981059, 5.088315 51.8980884, 5.0882757 51.8980651, 5.0882535 51.8980435, 5.0882255 51.8979233, 5.0881622 51.8978242, 5.0880813 51.8977251, 5.088017 51.8976732, 5.087941 51.897631, 5.087826 51.8975966, 5.0877703 51.8975866, 5.0877146 51.8975877, 5.0874907 51.897601, 5.0873673 51.8975961, 5.0871313 51.8975654, 5.087032 51.8975373, 5.0869314 51.897486, 5.0868215 51.8974687, 5.0866991 51.8974588, 5.0865837 51.8974696, 5.0865286 51.8974871, 5.0864795 51.8975083, 5.0864044 51.8975539, 5.0862856 51.8976534, 5.0862488 51.8976813, 5.0860742 51.8978043, 5.0859946 51.8978336)",,,,
655444180,,primary,50,True,False,17.482999999999997,"LINESTRING (5.0972109 51.8982117, 5.0971274 51.8982022, 5.0970548 51.8981749, 5.0970028 51.8981335)",,,1,roundabout
7099632,De Waterloop,residential,30,False,False,10.190000000000001,"LINESTRING (5.0983666 51.8933962, 5.0983932 51.8934404, 5.0984015 51.8934622, 5.0984131 51.8934831)",,,,
7099767,Koningin Emmalaan,primary,50,False,False,66.126,"LINESTRING (5.0983666 51.8933962, 5.0977264 51.8934677, 5.0974186 51.8935029)",,,,
32399419,Recht van ter Leede,tertiary,50,True,False,47.093,"LINESTRING (5.0863088 51.89517, 5.0863692 51.8950452, 5.0864858 51.894859, 5.0865532 51.8947751)",,,,
961295861,Zuid-Hollandweg,primary,50,True,False,59.86,"LINESTRING (5.0892857 51.8916395, 5.0893093 51.8917279, 5.0892621 51.891935, 5.0892473 51.8920246, 5.0892433 51.8920498, 5.0892335 51.8920906, 5.089213 51.8921726)",,,2,
32399409,,primary,50,True,False,10.386,"LINESTRING (5.0868628 51.8946006, 5.0868872 51.8946448, 5.0868854 51.8946915)",,,1,roundabout
7099743,,primary,50,True,False,12.567,"LINESTRING (5.0974401 51.8980957, 5.0974204 51.8981314, 5.0973864 51.8981627, 5.0973404 51.8981874)",,,1,roundabout
7099759,,primary,50,True,False,13.847999999999999,"LINESTRING (5.0966639 51.8952135, 5.0966456 51.8952425, 5.0966172 51.8952682, 5.0965801 51.8952893, 5.0965361 51.8953046)",,,1,roundabout
655444178,,primary,50,True,False,7.353,"LINESTRING (5.0962429 51.8952254, 5.096231 51.8951932, 5.096232 51.8951601)",,,1,roundabout
1019861861,Parallelweg,primary,50,True,False,44.681,"LINESTRING (5.0962429 51.8952254, 5.0960855 51.8952255, 5.0958351 51.8952209, 5.0955963 51.8951924)",,,1,
7099743,,primary,50,True,False,10.899000000000001,"LINESTRING (5.0974179 51.8980001, 5.0974424 51.8980467, 5.0974401 51.8980957)",,,1,roundabout
1019863062,Energieweg,unclassified,,True,False,18.363,"LINESTRING (5.0974179 51.8980001, 5.097544 51.8979987, 5.0976853 51.8980034)",,,,
125957051,Van Aalststraat,residential,30,False,True,57.077,"LINESTRING (5.0895479 51.8927235, 5.0898951 51.8928221, 5.0901914 51.8929005, 5.0903083 51.8929314)",,,,
1106244331,Blokhuisstraat,residential,30,False,True,45.933,"LINESTRING (5.0895479 51.8927235, 5.0895214 51.8927387, 5.0894978 51.8927623, 5.0892029 51.8930764)",,,,
7099945,Meent,residential,30,True,False,57.687,"LINESTRING (5.09062 51.8924932, 5.089835 51.8923076)",,,,
125957051,Van Aalststraat,residential,30,False,False,57.077,"LINESTRING (5.0903083 51.8929314, 5.0901914 51.8929005, 5.0898951 51.8928221, 5.0895479 51.8927235)",,,,
125957052,Vogelsangstraat,residential,30,False,True,152.219,"LINESTRING (5.0903083 51.8929314, 5.090144 51.8931666, 5.0899395 51.8934491, 5.0898255 51.8936064, 5.089777 51.8936734, 5.0897076 51.8937694, 5.089626 51.8938762, 5.089596 51.893907, 5.08956 51.8939285, 5.0894615 51.8939775, 5.0893709 51.8940509, 5.0893485 51.8941472)",,,,
553345444,Vogelsangstraat,residential,30,True,False,53.215,"LINESTRING (5.0903083 51.8929314, 5.0904595 51.892724, 5.0904779 51.8926988, 5.09062 51.8924932)",,,,
7099632,De Waterloop,residential,30,False,True,10.190000000000001,"LINESTRING (5.0984131 51.8934831, 5.0984015 51.8934622, 5.0983932 51.8934404, 5.0983666 51.8933962)",,,,
7100145,Sperwerlaan,residential,30,False,False,9.561,"LINESTRING (5.0876171 51.8970609, 5.0876079 51.8971467)",,,,
7100145,Sperwerlaan,residential,30,False,True,67.346,"LINESTRING (5.0876171 51.8970609, 5.0876387 51.8969242, 5.0877035 51.8964576)",,,,
7100255,Buizerdstraat,residential,30,False,False,140.754,"LINESTRING (5.0876171 51.8970609, 5.0865594 51.8970168, 5.0866346 51.8964069)",,,,
7100234,Van Hoevestraat,residential,30,True,False,178.49199999999996,"LINESTRING (5.0909179 51.8942357, 5.0909265 51.8941673, 5.0909104 51.8941011, 5.0908863 51.8940283, 5.0908845 51.89401, 5.0908885 51.8939816, 5.0909144 51.8939205, 5.0909594 51.8938382, 5.0910589 51.8936578, 5.0911918 51.8934089, 5.0913852 51.8930415, 5.0913976 51.8930201, 5.0915724 51.892701)",,,,
"[553345432, 157073928, 225975730, 912951006]",Stationsweg,unclassified,30,False,"[False, True]",189.218,"LINESTRING (5.0909179 51.8942357, 5.0911192 51.8942573, 5.091281 51.8942699, 5.0914574 51.8942797, 5.0918566 51.894299, 5.0919604 51.8943039, 5.0920322 51.8943066, 5.0920886 51.8943099, 5.0925263 51.8943251, 5.0926524 51.894329, 5.0927295 51.8943326, 5.0929643 51.8943428, 5.0932329 51.894354, 5.0934167 51.8943638, 5.093665 51.8943733)",,,,
1106768030,Stationsweg,unclassified,30,False,True,108.147,"LINESTRING (5.0909179 51.8942357, 5.090133 51.8941863, 5.0893485 51.8941472)",,,,
7099028,Bohemen,residential,30,False,False,9.043,"LINESTRING (5.0995747 51.8896197, 5.0996482 51.8896872)",,,,
7099028,Bohemen,residential,30,False,True,57.355,"LINESTRING (5.0995747 51.8896197, 5.0987438 51.8896752)",,,,
7099055,Levanger,residential,30,False,True,202.94099999999997,"LINESTRING (5.0995747 51.8896197, 5.0995629 51.8895616, 5.0995319 51.8894164, 5.099557 51.8893682, 5.0996004 51.889303, 5.09954 51.8889999, 5.0986866 51.8890505, 5.0987289 51.8893097, 5.0986576 51.8893265, 5.0986984 51.8896108, 5.0987008 51.8896279, 5.0987438 51.8896752)",,,,
7099776,Spoorstraat,primary,50,False,True,11.588,"LINESTRING (5.0965335 51.8935493, 5.0967017 51.8935586)",,,,
"[1019863898, 1019863901]",Spoorstraat,primary,50,True,False,35.968,"LINESTRING (5.0965335 51.8935493, 5.0964004 51.8935566, 5.0963378 51.8935737, 5.0962841 51.8935952, 5.0962313 51.893635, 5.0961903 51.8937398)",,,,
1019866208,Parallelweg,tertiary,50,True,False,37.602,"LINESTRING (5.0860162 51.8944714, 5.0862178 51.8944795, 5.0862907 51.8944915, 5.0863944 51.8945172, 5.0865337 51.8945642)",,,,
1019866209,Parallelweg,tertiary,50,False,True,50.331,"LINESTRING (5.0860162 51.8944714, 5.0858044 51.8944566, 5.0852862 51.8944277)",,,,
1101963221,Gerbrandylaan,residential,30,False,True,42.98800000000001,"LINESTRING (5.0851948 51.8948067, 5.085239 51.8947502, 5.0852515 51.8946856, 5.0852681 51.8945706, 5.0852815 51.8944777, 5.0852862 51.8944277)",,,,
7100108,,residential,,False,True,73.95499999999998,"LINESTRING (5.0920933 51.8976884, 5.0921436 51.8975781, 5.0920487 51.8974298, 5.0920015 51.8974052, 5.0919514 51.8973949, 5.0914357 51.8973579)",,,,
7100303,Noordwal,residential,30,False,True,70.28399999999999,"LINESTRING (5.0909894 51.8920048, 5.0904375 51.8918875, 5.090278 51.8918629, 5.0901185 51.8918446, 5.0900128 51.8918185)",,,,
1018897629,Noordwal,residential,30,True,False,359.813,"LINESTRING (5.0909894 51.8920048, 5.0918137 51.8921656, 5.0922549 51.8922548, 5.0923035 51.8922754, 5.09284 51.8923807, 5.0929112 51.892402, 5.0934136 51.8925056, 5.0935447 51.8925069, 5.0937545 51.8925493, 5.0939128 51.8925777, 5.0939911 51.892617, 5.0946444 51.8927454, 5.0953125 51.8928556, 5.0959772 51.8929674)",,,,
7099022,Archangel,residential,30,False,False,6.64,"LINESTRING (5.0967281 51.8900844, 5.0967483 51.8901428)",,,,
7099017,Archangel,residential,30,False,False,42.86600000000001,"LINESTRING (5.0967281 51.8900844, 5.0964989 51.8901003, 5.0964338 51.89011, 5.0963805 51.8901316, 5.0963385 51.8901633, 5.0963111 51.8902032, 5.0963051 51.890239, 5.0963049 51.8902812)",,,,
"[97812867, 7099022, 7099023]",Archangel,residential,30,False,True,56.248999999999995,"LINESTRING (5.0967281 51.8900844, 5.0967004 51.8899963, 5.0966566 51.8898457, 5.0966536 51.889833, 5.0965882 51.889586)",yes,,,
7100386,Burgemeester Meesplein,residential,50,False,False,37.732,"LINESTRING (5.0861063 51.8918149, 5.0861832 51.8917964, 5.0862549 51.8917716, 5.0865667 51.8916321)",,,,
"[1113011481, 662128479]","['Willem Dreeserf', 'Burgemeester Meesplein']",residential,30,False,False,44.25,"LINESTRING (5.0861063 51.8918149, 5.0860962 51.891879, 5.0858522 51.892081, 5.0859558 51.8921317)",,,,
1112900269,Willem Dreeserf,residential,30,False,False,11.058,"LINESTRING (5.0858173 51.8925163, 5.0859452 51.8925768)",,,,
662128479,Willem Dreeserf,residential,30,False,False,57.372,"LINESTRING (5.0858173 51.8925163, 5.0856134 51.8924203, 5.0859558 51.8921317)",,,,
662128479,Willem Dreeserf,residential,30,False,True,57.598,"LINESTRING (5.0858173 51.8925163, 5.0861633 51.8922333, 5.0859558 51.8921317)",,,,
662128479,Willem Dreeserf,residential,30,False,False,57.598,"LINESTRING (5.0859558 51.8921317, 5.0861633 51.8922333, 5.0858173 51.8925163)",,,,
662128479,Willem Dreeserf,residential,30,False,True,57.372,"LINESTRING (5.0859558 51.8921317, 5.0856134 51.8924203, 5.0858173 51.8925163)",,,,
"[1113011481, 662128479]","['Willem Dreeserf', 'Burgemeester Meesplein']",residential,30,False,True,44.25,"LINESTRING (5.0859558 51.8921317, 5.0858522 51.892081, 5.0860962 51.891879, 5.0861063 51.8918149)",,,,
662415744,IJsvogellaan,residential,30,False,True,30.162,"LINESTRING (5.0960896 51.8969851, 5.0961135 51.8967616, 5.096074 51.8967211)",,,,
1112900269,Willem Dreeserf,residential,30,False,True,11.058,"LINESTRING (5.0859452 51.8925768, 5.0858173 51.8925163)",,,,
1099713549,Zuster J.C. Croonhof,residential,50,False,True,10.022,"LINESTRING (5.0967052 51.8936487, 5.0967017 51.8935586)",,,,
1106770377,Zuster J.C. Croonhof,residential,50,False,False,22.741,"LINESTRING (5.0967052 51.8936487, 5.0963788 51.8936841)",,,,
1099713548,Koningin Emmalaan,residential,50,False,True,25.742,"LINESTRING (5.0967052 51.8936487, 5.0968128 51.8936336, 5.0969631 51.8936084, 5.0970621 51.8935802)",,,,
1106770377,Zuster J.C. Croonhof,residential,50,False,True,22.741,"LINESTRING (5.0963788 51.8936841, 5.0967052 51.8936487)",,,,
1019861862,Parallelweg,primary,50,True,False,8.88,"LINESTRING (5.0916786 51.8949964, 5.0918076 51.8950027)",,,1,
830090986,Watertorenerf,residential,,False,False,35.113,"LINESTRING (5.0986468 51.8946299, 5.0985868 51.8943163)",,,,
830090986,Watertorenerf,residential,,False,True,35.113,"LINESTRING (5.0985868 51.8943163, 5.0986468 51.8946299)",,,,
7100288,Patrimoniumstraat,living_street,15,False,False,42.031,"LINESTRING (5.0879996 51.8929064, 5.0876398 51.8932123)",,,,
7099759,,primary,50,True,False,8.458,"LINESTRING (5.0966608 51.8951382, 5.0966709 51.8951757, 5.0966639 51.8952135)",,,1,roundabout
1019861858,Industrieweg,unclassified,50,True,False,35.472,"LINESTRING (5.0966608 51.8951382, 5.0968041 51.8951384, 5.0971772 51.8951259)",,,,
655444178,,primary,50,True,False,18.511,"LINESTRING (5.096232 51.8951601, 5.0962515 51.8951203, 5.0962897 51.8950859, 5.0963428 51.8950603, 5.096406 51.8950458)",,,1,roundabout
"[7099804, 7099342]",Parallelweg,primary,50,False,True,226.969,"LINESTRING (5.0955963 51.8951924, 5.095243 51.895185, 5.0949544 51.8951754, 5.0946982 51.8951627, 5.0944894 51.8951531, 5.0927382 51.8950691, 5.0922971 51.8950493)",,,2,
1019861860,Parallelweg,primary,50,True,False,43.873999999999995,"LINESTRING (5.0955963 51.8951924, 5.0958217 51.8951679, 5.0960822 51.8951639, 5.096232 51.8951601)",,,1,
"[7099564, 1019863060]",Energieweg,unclassified,50,False,True,113.791,"LINESTRING (5.0976853 51.8980034, 5.0979107 51.8979612, 5.0981442 51.897883, 5.0983126 51.8978291, 5.0983907 51.8978111, 5.098586 51.8977649, 5.0987178 51.8977408, 5.0988259 51.8977211, 5.0992442 51.8976755)",,,,
1019863061,Energieweg,unclassified,,True,False,19.875999999999998,"LINESTRING (5.0976853 51.8980034, 5.0975627 51.8980631, 5.0974401 51.8980957)",,,,
1019863057,,primary,50,True,False,9.387,"LINESTRING (5.0973404 51.8981874, 5.0972786 51.8982054, 5.0972109 51.8982117)",,,1,roundabout
655444181,,primary,50,True,False,17.339000000000002,"LINESTRING (5.0969776 51.8980549, 5.0969997 51.8980048, 5.0970493 51.8979627, 5.0971197 51.8979342)",,,1,roundabout
"[7099508, 7099526]",Molenlaan,tertiary,"['50', '30']",False,True,90.667,"LINESTRING (5.0966736 51.8980946, 5.0964932 51.8980957, 5.0960542 51.8980728, 5.0955055 51.8980497, 5.0953554 51.8980434)",,,,
1019863059,Molenlaan,tertiary,50,True,False,21.424999999999997,"LINESTRING (5.0966736 51.8980946, 5.0968379 51.8980635, 5.0969776 51.8980549)",,,,
1019863058,,primary,50,True,False,9.015,"LINESTRING (5.0970028 51.8981335, 5.0969864 51.8981084, 5.0969779 51.8980819, 5.0969776 51.8980549)",,,1,roundabout
1019863070,Molenlaan,tertiary,50,True,False,23.125999999999998,"LINESTRING (5.0970028 51.8981335, 5.0968403 51.8981254, 5.0966736 51.8980946)",,,,
1019861867,Roekstraat,tertiary,50,True,False,5.235,"LINESTRING (5.0916742 51.8950434, 5.0916786 51.8949964)",,,,
1019861868,Parallelweg,primary,50,True,False,38.479,"LINESTRING (5.0916742 51.8950434, 5.0914333 51.8950293, 5.0911202 51.8949923)",,,1,
1019861863,Roekstraat,tertiary,30,False,False,57.726,"LINESTRING (5.0916998 51.8952408, 5.0916929 51.8953297, 5.0916776 51.8955481, 5.0916533 51.8957591)",,,,
1019861867,Roekstraat,tertiary,50,True,False,22.328,"LINESTRING (5.0916998 51.8952408, 5.0916788 51.8952146, 5.0916674 51.8951154, 5.0916742 51.8950434)",,,,
7100433,Parallelweg,primary,50,False,True,265.89,"LINESTRING (5.0911202 51.8949923, 5.0901804 51.8949445, 5.0874568 51.8948199, 5.0873001 51.8948116, 5.0872568 51.8948088)",,,2,
1019861862,Parallelweg,primary,50,True,False,38.435,"LINESTRING (5.0911202 51.8949923, 5.0913722 51.8949808, 5.0916786 51.8949964)",,,1,
1019861868,Parallelweg,primary,50,True,False,8.684,"LINESTRING (5.0918004 51.8950492, 5.0916742 51.8950434)",,,1,
1019861864,Roekstraat,tertiary,50,True,False,22.660999999999998,"LINESTRING (5.0918004 51.8950492, 5.091771 51.8951185, 5.0917318 51.895216, 5.0916998 51.8952408)",,,,
"[7099804, 7099342]",Parallelweg,primary,50,False,False,226.969,"LINESTRING (5.0922971 51.8950493, 5.0927382 51.8950691, 5.0944894 51.8951531, 5.0946982 51.8951627, 5.0949544 51.8951754, 5.095243 51.895185, 5.0955963 51.8951924)",,,2,
1019861868,Parallelweg,primary,50,True,False,34.162,"LINESTRING (5.0922971 51.8950493, 5.092056 51.8950597, 5.0918004 51.8950492)",,,1,
7099800,Spoorstraat,primary,50,False,False,89.54099999999998,"LINESTRING (5.0961903 51.8937398, 5.0962145 51.893809, 5.0963536 51.8942919, 5.0964084 51.8944609, 5.0964212 51.8945321)",,,,
1019863900,Spoorstraat,primary,50,True,False,49.061,"LINESTRING (5.0961903 51.8937398, 5.0961358 51.8936452, 5.0961373 51.8935994, 5.0961681 51.8935488, 5.0962274 51.8935248, 5.096291 51.8935127, 5.0964376 51.893522, 5.0965335 51.8935493)",,,,
7099759,,primary,50,True,False,13.766000000000002,"LINESTRING (5.0965268 51.8950515, 5.0965716 51.8950654, 5.0966101 51.8950853, 5.0966403 51.8951099, 5.0966608 51.8951382)",,,1,roundabout
1019863906,,primary,50,True,False,7.0329999999999995,"LINESTRING (5.0965361 51.8953046, 5.0964869 51.8953134, 5.0964357 51.895315)",,,1,roundabout
1019863909,Schaikseweg,primary,50,True,False,181.047,"LINESTRING (5.0965361 51.8953046, 5.0965565 51.8954064, 5.0967116 51.8960265, 5.0968033 51.896347, 5.0969828 51.8969089)",,,1,
655444178,,primary,50,True,False,17.462,"LINESTRING (5.0964357 51.895315, 5.0963735 51.8953068, 5.0963177 51.8952879, 5.0962729 51.89526, 5.0962429 51.8952254)",,,1,roundabout
7099743,,primary,50,True,False,15.570999999999998,"LINESTRING (5.0972376 51.8979238, 5.0972927 51.897932, 5.097343 51.8979481, 5.0973856 51.8979713, 5.0974179 51.8980001)",,,1,roundabout
32399409,,primary,50,True,False,8.422,"LINESTRING (5.0867764 51.8945479, 5.0868257 51.8945704, 5.0868628 51.8946006)",,,1,roundabout
1019866180,Zuid-Hollandweg,primary,50,True,False,81.91199999999999,"LINESTRING (5.0867764 51.8945479, 5.0869203 51.8944881, 5.087006 51.8944401, 5.0871067 51.8943627, 5.087175 51.8942972, 5.0872187 51.8942436, 5.0872704 51.8941727, 5.0873268 51.8941044, 5.0874892 51.8939713)",,,1,
1019866186,Stationsweg,residential,50,True,False,7.325,"LINESTRING (5.0875441 51.8940278, 5.0874892 51.8939713)",,,,
45358049,Zuid-Hollandweg,primary,50,True,False,79.273,"LINESTRING (5.0875441 51.8940278, 5.0874133 51.8941406, 5.0873312 51.89422, 5.087254 51.8943028, 5.0871926 51.8943678, 5.0870634 51.8944618, 5.0869592 51.8945357, 5.0868628 51.8946006)",,,1,
"[1019866184, 1019866186, 1019866187]",Stationsweg,residential,50,True,False,16.424,"LINESTRING (5.0877633 51.8940671, 5.0876897 51.8940737, 5.087634 51.8940634, 5.0875441 51.8940278)",yes,,,
"[1019866185, 1106768030, 1106099822]",Stationsweg,"['residential', 'unclassified']","['50', '30']",False,False,109.173,"LINESTRING (5.0877633 51.8940671, 5.0878405 51.8940759, 5.08819 51.8940927, 5.0883331 51.8940981, 5.0886018 51.8941131, 5.0893485 51.8941472)",yes,,,
1019866191,Stationsweg,residential,50,True,False,7.171,"LINESTRING (5.0874892 51.8939713, 5.0875908 51.8939864)",,,,
"[1019866181, 1019866182]",Zuid-Hollandweg,primary,50,True,False,145.28199999999998,"LINESTRING (5.0874892 51.8939713, 5.0876592 51.893833, 5.0877004 51.8938009, 5.0877979 51.8937249, 5.0878939 51.8936566, 5.0882075 51.8933821, 5.0883983 51.8931788, 5.0885162 51.8930326, 5.0885605 51.8929802, 5.0886329 51.8928781)",,,"['1', '2']",
1019866192,Meentplein,primary,50,True,False,6.627,"LINESTRING (5.0886329 51.8928781, 5.0886748 51.8928244)",,,1,
1019866197,Tiendweg,tertiary,50,True,False,32.479,"LINESTRING (5.0886329 51.8928781, 5.0884854 51.8928163, 5.0883655 51.8927633, 5.0882656 51.8926963)",,,,
1019866198,Tiendweg,tertiary,50,True,False,10.386,"LINESTRING (5.0886748 51.8928244, 5.0887814 51.8928907)",,,1,
"[1019866192, 1019866193]",Meentplein,primary,50,True,False,73.732,"LINESTRING (5.0886748 51.8928244, 5.0887501 51.8927055, 5.0888104 51.8926028, 5.0889027 51.8924213, 5.0889574 51.8923125, 5.0890115 51.8921951)",,,"['1', '2']",
1019866200,Meent,residential,50,True,False,14.052,"LINESTRING (5.0890115 51.8921951, 5.089213 51.8921726)",,,1,
1019866199,Zuid-Hollandweg,primary,50,True,False,64.61200000000001,"LINESTRING (5.0890115 51.8921951, 5.0890722 51.8920694, 5.0890892 51.8920341, 5.0891496 51.8919229, 5.0892326 51.8917316, 5.0892857 51.8916395)",,,1,
1019866201,Meent,residential,50,True,False,12.089,"LINESTRING (5.0891712 51.892241, 5.0890115 51.8921951)",,,1,
"[32399870, 961295863]",Meentplein,primary,50,True,False,77.07400000000001,"LINESTRING (5.0891712 51.892241, 5.089089 51.8924025, 5.0890329 51.8924915, 5.0889741 51.89259, 5.0888919 51.8927245, 5.0888829 51.8927386, 5.0887814 51.8928907)",,,"['1', '2']",
1019866205,Meent,residential,50,True,False,23.615000000000002,"LINESTRING (5.0895117 51.8922716, 5.0894238 51.8922649, 5.0893807 51.8922609, 5.0893268 51.8922559, 5.0891712 51.892241)",,,2,
1019866204,Meent,residential,30,True,False,12.962,"LINESTRING (5.0897432 51.8922897, 5.0896993 51.8922606, 5.0895952 51.8922185)",,,1,
1019866206,Meent,residential,30,True,False,16.123,"LINESTRING (5.0897432 51.8922897, 5.0896797 51.8922923, 5.0895117 51.8922716)",,,1,
32399409,,primary,50,True,False,12.631,"LINESTRING (5.0868175 51.8947644, 5.0867801 51.8947809, 5.0867378 51.8947921, 5.0866926 51.8947976, 5.0866466 51.894797)",,,1,roundabout
7100433,Parallelweg,primary,50,False,False,265.89,"LINESTRING (5.0872568 51.8948088, 5.0873001 51.8948116, 5.0874568 51.8948199, 5.0901804 51.8949445, 5.0911202 51.8949923)",,,2,
1019866210,Parallelweg,primary,50,True,False,30.919999999999998,"LINESTRING (5.0872568 51.8948088, 5.0871069 51.8948133, 5.0869718 51.8947947, 5.0869082 51.8947847, 5.0868175 51.8947644)",,,1,
32399409,,primary,50,True,False,9.472000000000001,"LINESTRING (5.0868854 51.8946915, 5.086861 51.8947314, 5.0868175 51.8947644)",,,1,roundabout
1019866211,Parallelweg,primary,50,True,False,28.793,"LINESTRING (5.0868854 51.8946915, 5.0869902 51.8947382, 5.0870175 51.8947448, 5.0871367 51.8947731, 5.0872568 51.8948088)",,,1,
32399409,,primary,50,True,False,6.9030000000000005,"LINESTRING (5.0866466 51.894797, 5.0865978 51.8947894, 5.0865532 51.8947751)",,,1,roundabout
1019866212,Recht van ter Leede,tertiary,50,True,False,47.528,"LINESTRING (5.0866466 51.894797, 5.0865724 51.8948835, 5.086422 51.8950551, 5.0863088 51.89517)",,,,
32399409,,primary,50,True,False,17.765,"LINESTRING (5.0865337 51.8945642, 5.0865767 51.8945464, 5.0866254 51.8945355, 5.0866768 51.894532, 5.0867282 51.8945363, 5.0867764 51.8945479)",,,1,roundabout
32399409,,primary,50,True,False,7.960000000000001,"LINESTRING (5.0864696 51.8946231, 5.0864952 51.894591, 5.0865337 51.8945642)",,,1,roundabout
1019866213,Parallelweg,tertiary,50,True,False,35.481,"LINESTRING (5.0864696 51.8946231, 5.0863465 51.8945739, 5.0862215 51.894535, 5.0861789 51.8945267, 5.0860162 51.8944714)",,,,
1099713548,Koningin Emmalaan,residential,50,False,False,25.742,"LINESTRING (5.0970621 51.8935802, 5.0969631 51.8936084, 5.0968128 51.8936336, 5.0967052 51.8936487)",,,,
7100407,Nieuwstraat,residential,30,True,False,40.808,"LINESTRING (5.0913014 51.8912797, 5.091862 51.8914021)",,,,
1105452238,Nieuwstraat,residential,30,False,True,47.269,"LINESTRING (5.0913014 51.8912797, 5.0906432 51.8911544)",,,,
7100300,Bergstraat,residential,30,False,True,17.47,"LINESTRING (5.0919059 51.8918167, 5.0916619 51.8917719)",,,,
1105452240,Markthof,residential,30,False,False,42.635,"LINESTRING (5.0919059 51.8918167, 5.0920916 51.8914508)",,,,
7100300,Bergstraat,residential,30,False,False,14.86,"LINESTRING (5.0919059 51.8918167, 5.0919818 51.8918318, 5.0921131 51.8918555)",,,,
1105452239,Nieuwstraat,residential,30,False,True,16.661,"LINESTRING (5.0920916 51.8914508, 5.091862 51.8914021)",,,,
1105452240,Markthof,residential,30,False,True,42.635,"LINESTRING (5.0920916 51.8914508, 5.0919059 51.8918167)",,,,
"[7100299, 1105452239]","['Markthof', 'Nieuwstraat']",residential,30,False,False,57.160999999999994,"LINESTRING (5.0920916 51.8914508, 5.092302 51.8914982, 5.0921131 51.8918555)",,,,
1106244331,Blokhuisstraat,residential,30,False,False,45.933,"LINESTRING (5.0892029 51.8930764, 5.0894978 51.8927623, 5.0895214 51.8927387, 5.0895479 51.8927235)",,,,
1019861864,Roekstraat,tertiary,50,True,False,5.194,"LINESTRING (5.0918076 51.8950027, 5.0918004 51.8950492)",,,,
1019861862,Parallelweg,primary,50,True,False,34.091,"LINESTRING (5.0918076 51.8950027, 5.092056 51.8950142, 5.0922971 51.8950493)",,,1,
1108251700,Koekoekstraat,residential,30,False,True,55.309000000000005,"LINESTRING (5.0904666 51.8962003, 5.0904686 51.8961846, 5.090478 51.8961104, 5.0904571 51.896086, 5.0904718 51.895965, 5.0904743 51.8959448, 5.0904961 51.8957658, 5.0905024 51.8957074)",,,,
7100167,Koekoekstraat,residential,30,False,False,44.184000000000005,"LINESTRING (5.0902219 51.8963061, 5.0901662 51.8963069, 5.0900307 51.8963012, 5.0895791 51.8962847)",,,,
7100036,Eiland,residential,30,False,False,87.964,"LINESTRING (5.0909738 51.8980738, 5.090934 51.8980266, 5.0909339 51.8978201, 5.0909387 51.89769, 5.0909474 51.8974578, 5.091191 51.8973806)",,,,
7100036,Eiland,residential,30,False,True,120.001,"LINESTRING (5.0909738 51.8980738, 5.0910274 51.8981136, 5.0910809 51.898145, 5.091116 51.8981565, 5.0911529 51.8981628, 5.091189 51.8981623, 5.0912217 51.8981555, 5.0912597 51.8981347, 5.091282 51.898103, 5.0912856 51.8980688, 5.0912221 51.8979887, 5.0911969 51.8979402, 5.0911975 51.8978207, 5.0911976 51.8976893, 5.0911996 51.8976006, 5.0912106 51.8975637, 5.0912528 51.8975429, 5.0913919 51.897496, 5.0914073 51.8974768, 5.0914147 51.897449, 5.0914357 51.8973579)",,,,
1109237131,Eiland,residential,30,False,False,76.069,"LINESTRING (5.0905414 51.8973284, 5.0902956 51.8972429, 5.0902081 51.8973399, 5.0902095 51.8974206, 5.0902148 51.8974424, 5.0902283 51.8974535, 5.090247 51.8974627, 5.0902701 51.8974655, 5.0904067 51.8974649, 5.0904259 51.8974621, 5.0904438 51.8974545, 5.0904584 51.8974441, 5.090468 51.8974281, 5.0904788 51.8973836, 5.0905414 51.8973284)",,,,
1109237131,Eiland,residential,30,False,True,76.069,"LINESTRING (5.0905414 51.8973284, 5.0904788 51.8973836, 5.090468 51.8974281, 5.0904584 51.8974441, 5.0904438 51.8974545, 5.0904259 51.8974621, 5.0904067 51.8974649, 5.0902701 51.8974655, 5.090247 51.8974627, 5.0902283 51.8974535, 5.0902148 51.8974424, 5.0902095 51.8974206, 5.0902081 51.8973399, 5.0902956 51.8972429, 5.0905414 51.8973284)",,,,
1109237131,Eiland,residential,30,False,True,46.431,"LINESTRING (5.0905414 51.8973284, 5.0910811 51.8973339, 5.0911332 51.8973448, 5.091191 51.8973806)",,,,
1019863909,Schaikseweg,primary,50,True,False,25.522,"LINESTRING (5.0969828 51.8969089, 5.0970547 51.8971341)",,,1,
"[1110477234, 1110477235, 1110477236]",,residential,50,False,False,22.415,"LINESTRING (5.0969828 51.8969089, 5.0971123 51.8968925, 5.0971556 51.8968869, 5.0972819 51.8968703, 5.0973026 51.8968678)",yes,,,
1019863912,,residential,50,False,True,29.845,"LINESTRING (5.0973026 51.8968678, 5.0972134 51.8966051)",,,,
