osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,maxspeed,junction,access,width,tunnel,bridge
208583147,False,residential,False,298.26499999999993,"LINESTRING (1.521612 42.502527, 1.5216495 42.5025611, 1.5217547 42.502637, 1.5219127 42.5027193, 1.522192 42.5028412, 1.5223097 42.5028891, 1.5223761 42.5029262, 1.5224197 42.5029652, 1.5228345 42.5034326, 1.5228378 42.5034628, 1.5228244 42.5034913, 1.5227224 42.503579, 1.5226907 42.5036107, 1.5226849 42.503638, 1.5227039 42.5036751, 1.5231475 42.504179, 1.5231948 42.5042434, 1.5232166 42.5043078, 1.5232309 42.5044036, 1.5232347 42.5045261, 1.5232242 42.504597, 1.5232163 42.5046619)",,,Carrer Terra Vella,,,,,,
"[1055864784, 1055864789]",True,residential,False,33.007000000000005,"LINESTRING (1.521612 42.502527, 1.5215654 42.5025067, 1.5214933 42.5024956, 1.5214224 42.5024971, 1.5212264 42.5025386)",,,,,,,,,yes
25771015,False,residential,True,94.76200000000001,"LINESTRING (1.5169267 42.506405, 1.5169305 42.5063666, 1.516928 42.5063497, 1.5169073 42.5063365, 1.5167899 42.5063165, 1.5164566 42.50627, 1.5163232 42.5062624, 1.5161378 42.506266, 1.5160218 42.5062707, 1.5159591 42.5062904, 1.5159278 42.5063167, 1.5159065 42.5063439)",,,Carrer Roc de l'Aldias,,,,,,
144428483,True,residential,False,126.612,"LINESTRING (1.517643 42.5065915, 1.5175965 42.5065857, 1.5174066 42.506565, 1.5163354 42.5064656, 1.5162258 42.5064546, 1.5161152 42.5064309)",1,,Carrer Ciutat de Valls,30,,,6,,
1056158798,False,residential,True,140.563,"LINESTRING (1.517643 42.5065915, 1.5175166 42.5066638, 1.5174126 42.5067035, 1.5172586 42.5067418, 1.5171257 42.5067617, 1.5169909 42.5067589, 1.5168214 42.5067418, 1.5166212 42.506695, 1.516419 42.5066141, 1.5162996 42.5065545, 1.5161937 42.5064863, 1.5161152 42.5064309)",,,Carrer Font del Puial,,,,,,
6185611,False,residential,True,78.82000000000001,"LINESTRING (1.5201877 42.5075538, 1.5199974 42.507608, 1.5199113 42.5076319, 1.5197872 42.5076563, 1.5197074 42.5076536, 1.5196563 42.5076401, 1.5193098 42.5074885)",,,Carrer del Currubell,,,,,,
1058415496,True,residential,False,10.713000000000001,"LINESTRING (1.5201877 42.5075538, 1.5202055 42.5075422, 1.5202119 42.5075291, 1.5202119 42.5075174, 1.5201998 42.5075001, 1.5201844 42.5074876, 1.5201665 42.5074771)",,,,,,,,,
271893670,True,residential,False,3.601,"LINESTRING (1.5204199 42.5074598, 1.5204634 42.5074553)",1,,Carrer de l'Alzinaret,,,,,,
386982641,True,tertiary,False,0.769,"LINESTRING (1.5204199 42.5074598, 1.520425 42.507454)",,,,,,,,,
270885824,True,tertiary,False,151.79500000000002,"LINESTRING (1.5204634 42.5074553, 1.5206341 42.50746, 1.5208137 42.5074672, 1.5211427 42.5074755, 1.5213342 42.5074817, 1.5215566 42.5074911, 1.521603 42.5074871, 1.5216656 42.507478, 1.5217221 42.5074762, 1.5217817 42.5074813, 1.5218247 42.5074875, 1.5219258 42.5075022, 1.5222722 42.5075615, 1.5222994 42.5075661)",1,,Avinguda del Princep Benlloch,50,,,,,
1058415494,True,tertiary,False,28.845,"LINESTRING (1.5201665 42.5074771, 1.5201318 42.5074624, 1.519845 42.5073721)",,,,,,,,,
271893667,True,residential,False,96.464,"LINESTRING (1.5224276 42.5087158, 1.522327 42.5087522, 1.5221473 42.5088155, 1.522087 42.5088276, 1.5220318 42.5088298, 1.5219888 42.508825, 1.5219416 42.5088023, 1.5214575 42.5084848)",,,Carrer de la Llacuna,,,,,,
24361318,False,residential,False,223.022,"LINESTRING (1.5233176 42.5101347, 1.5230611 42.5101211, 1.5230226 42.5101137, 1.5229991 42.5101013, 1.5229756 42.510084, 1.5229656 42.5100593, 1.5229645 42.5100253, 1.5229901 42.5098133, 1.5230138 42.5097927, 1.5230675 42.5097874, 1.5232386 42.5098241, 1.5234434 42.5098521, 1.5236427 42.5098663, 1.5238383 42.5098663, 1.524191 42.5098275, 1.5243485 42.5098084, 1.5249431 42.5097364)",2,,Passatge les Canals,,,,,,
311481253,False,residential,False,49.934,"LINESTRING (1.5255533 42.5093375, 1.5255172 42.5093562, 1.5254551 42.5094192, 1.5254416 42.5094525, 1.5254567 42.509484, 1.5255715 42.5095727, 1.5256306 42.5096417, 1.5256434 42.5096754, 1.5256442 42.5097067)",2,,Carrer Closes de Guillemó,,,,,,
1058422994,False,residential,False,206.72599999999994,"LINESTRING (1.5255533 42.5093375, 1.5254809 42.5092826, 1.5253853 42.5092035, 1.5253317 42.5091418, 1.5253032 42.5090936, 1.5253032 42.5090503, 1.5253027 42.5090063, 1.5253518 42.5089687, 1.5254105 42.5089502, 1.5255211 42.5089379, 1.5256401 42.508949, 1.5257759 42.5089663, 1.5258782 42.5089885, 1.5260223 42.5090305, 1.5261338 42.5090763, 1.5262386 42.509122, 1.5263308 42.5091788, 1.5264683 42.5092666, 1.5265806 42.5093209, 1.5266745 42.5093543, 1.5269175 42.5094099, 1.5270885 42.5094371)",,,Carrer de la Sobrevia,,,,,,
1058422994,False,residential,True,206.726,"LINESTRING (1.5270885 42.5094371, 1.5269175 42.5094099, 1.5266745 42.5093543, 1.5265806 42.5093209, 1.5264683 42.5092666, 1.5263308 42.5091788, 1.5262386 42.509122, 1.5261338 42.5090763, 1.5260223 42.5090305, 1.5258782 42.5089885, 1.5257759 42.5089663, 1.5256401 42.508949, 1.5255211 42.5089379, 1.5254105 42.5089502, 1.5253518 42.5089687, 1.5253027 42.5090063, 1.5253032 42.5090503, 1.5253032 42.5090936, 1.5253317 42.5091418, 1.5253853 42.5092035, 1.5254809 42.5092826, 1.5255533 42.5093375)",,,Carrer de la Sobrevia,,,,,,
957775208,True,residential,False,6.417,"LINESTRING (1.5167227 42.5031787, 1.5166911 42.5032315)",,,,,,,,,
1091194916,False,residential,False,162.81199999999998,"LINESTRING (1.5167227 42.5031787, 1.516784 42.5031443, 1.5168183 42.503137, 1.5168759 42.5031421, 1.5169801 42.503162, 1.5172371 42.5031953, 1.5176082 42.50322, 1.5179307 42.5032342, 1.5182475 42.503259, 1.5186053 42.5033035, 1.5186734 42.5033141)",,,Camí Vell,,,,,,
