osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed
"[178744521, 969808655]","['Grove Avenue', 'Oak Street']",residential,False,"[False, True]",137.107,,,"LINESTRING (-82.3554274 31.2157255, -82.3555019 31.2157047, -82.3555481 31.2156597, -82.3556871 31.2153194, -82.356504 31.21558)",
195045642,Plant Avenue,trunk,False,False,125.493,2,US 84;GA 38,"LINESTRING (-82.3579426 31.2104477, -82.35696 31.211201)",35 mph
195045642,Plant Avenue,trunk,False,True,18.972,2,US 84;GA 38,"LINESTRING (-82.3579426 31.2104477, -82.3580938 31.2103364)",35 mph
195045591,Alice Street,residential,False,False,106.999,,,"LINESTRING (-82.3579426 31.2104477, -82.3580271 31.2105235, -82.358019 31.211381)",
195045641,Plant Avenue,trunk,False,True,29.218,2,US 84;GA 38,"LINESTRING (-82.358899 31.209707, -82.3591237 31.2095278)",35 mph
9528047,Lott Street,residential,False,False,75.342,,,"LINESTRING (-82.358899 31.209707, -82.358964 31.2097954, -82.358935 31.210368)",
195045641,Plant Avenue,trunk,False,False,103.742,2,US 84;GA 38,"LINESTRING (-82.358899 31.209707, -82.3587931 31.2097874, -82.3580938 31.2103364)",35 mph
9526108,Alice Street,residential,False,True,38.875,,,"LINESTRING (-82.3578144 31.2100812, -82.357535 31.209826)",
866665020,Alice Street,residential,False,False,26.243,,,"LINESTRING (-82.3579056 31.2101638, -82.3580938 31.2103364)",
52034552,Albany Avenue,tertiary,False,True,29.828000000000003,3,,"LINESTRING (-82.3539413 31.2131832, -82.353885 31.213122, -82.353705 31.21301)",
1054117542,,tertiary_link,True,False,36.371,1,,"LINESTRING (-82.3539413 31.2131832, -82.353925 31.2131229, -82.3539146 31.2130617, -82.3539106 31.2130146, -82.3539101 31.2129674, -82.3539072 31.2128585)",
1175445070,Albany Avenue,tertiary,False,False,29.875,3,,"LINESTRING (-82.3539413 31.2131832, -82.3539665 31.2132106, -82.3541255 31.2134008)",
948376650,Lee Avenue,tertiary,True,False,53.405,1,,"LINESTRING (-82.3539072 31.2128585, -82.3539296 31.2124912, -82.353909 31.2123801)",
