osmid,oneway,lanes,name,highway,width,reversed,length,geometry,maxspeed,ref
661870782,False,2,Southbridge Street,secondary,18.3,True,116.01400000000001,"LINESTRING (-71.8036696 42.2589371, -71.8036529 42.259077, -71.8036308 42.2592504, -71.803608 42.259454, -71.8035813 42.2597226, -71.8035648 42.2598939, -71.803556 42.259977)",,
661870784,True,1,,secondary_link,,False,35.289,"LINESTRING (-71.8036696 42.2589371, -71.8037117 42.2588894, -71.8037626 42.2588526, -71.8038041 42.2588334, -71.8038592 42.2588209, -71.8039423 42.2588149, -71.8040329 42.2588151)",,
9606251,False,4,Madison Street,primary,16.8,True,36.848,"LINESTRING (-71.8040329 42.2588151, -71.8038101 42.2586507, -71.803716 42.258581)",30 mph,MA 122;MA 122A
661870783,False,4,Madison Street,primary,16.8,False,19.646,"LINESTRING (-71.8040329 42.2588151, -71.8041462 42.2588969, -71.8041493 42.2588991, -71.8042044 42.258938)",30 mph,MA 122;MA 122A
9602151,True,2,Walnut Street,residential,12.2,False,91.663,"LINESTRING (-71.8023243 42.2659062, -71.8019266 42.2658264, -71.8013708 42.2657155, -71.801249 42.265691)",,
9603495,False,2,Eden Street,residential,9.1,False,34.171,"LINESTRING (-71.8023243 42.2659062, -71.8023094 42.265949, -71.8022783 42.2660385, -71.8022208 42.2662038)",,
880141457,False,2,Green Street,secondary,18.3,False,9.74,"LINESTRING (-71.7981192 42.2587477, -71.798127 42.2588351)",,
880141457,False,2,Green Street,secondary,18.3,True,27.257,"LINESTRING (-71.7981192 42.2587477, -71.7981092 42.2586014, -71.7981067 42.2585782, -71.798103 42.258535, -71.7981 42.258503)",,
944366725,False,2,Canal Street,residential,9.1,False,142.515,"LINESTRING (-71.7981192 42.2587477, -71.7982268 42.2587421, -71.7990239 42.2587107, -71.7990113 42.2585329, -71.7989975 42.258136, -71.7989944 42.2581001)",,
848758272,False,4,Main Street,primary,27.4,False,2.558,"LINESTRING (-71.8010942 42.2661708, -71.8010884 42.2661934)",,
585189543,False,1,Sudbury Street,residential,6.1,True,97.529,"LINESTRING (-71.8010942 42.2661708, -71.8018277 42.2663, -71.8021678 42.2661863, -71.8022208 42.2662038)",,
848758272,False,4,Main Street,primary,27.4,True,54.856,"LINESTRING (-71.8010942 42.2661708, -71.8011052 42.2661296, -71.801137 42.26603, -71.801185 42.265882, -71.801217 42.265786, -71.801232 42.2657419, -71.801249 42.265691)",,
661870788,False,2,Main Street,primary,27.4,True,22.311,"LINESTRING (-71.803132 42.26162, -71.803276 42.26145)",,
9607351,True,1,Chatham Street,residential,12.5,False,110.39200000000001,"LINESTRING (-71.803132 42.26162, -71.8032488 42.2616596, -71.8036693 42.2618014, -71.803745 42.261827, -71.803904 42.261881, -71.804342 42.262048)",,
661870788,False,2,Main Street,primary,27.4,False,83.324,"LINESTRING (-71.803132 42.26162, -71.8030793 42.2616828, -71.80306 42.261706, -71.802806 42.262076, -71.8027225 42.2622277, -71.8026799 42.2622895)",,
661870788,False,2,Main Street,primary,27.4,False,22.311,"LINESTRING (-71.803276 42.26145, -71.803132 42.26162)",,
9602812,False,2,Federal Street,residential,15.2,False,154.40199999999996,"LINESTRING (-71.803276 42.26145, -71.8031294 42.2613825, -71.8030905 42.2613645, -71.802787 42.261224, -71.802595 42.261143, -71.8021547 42.2609371, -71.8021288 42.260925, -71.8021012 42.2609121, -71.8020533 42.2608896, -71.802022 42.260875, -71.8017186 42.2607666, -71.801661 42.260746)",,
9606846,False,2,Main Street,primary,19.8,True,79.95700000000001,"LINESTRING (-71.803276 42.26145, -71.8033379 42.2613788, -71.8033491 42.2613659, -71.803424 42.26128, -71.8037282 42.260939, -71.8038112 42.2608499)",,
9601923,False,2,Murray Avenue,residential,16.8,False,40.29,"LINESTRING (-71.8062598 42.2597965, -71.8062043 42.2598223, -71.8060425 42.2598977, -71.8059931 42.2599208, -71.805848 42.2599924)",,
944366725,False,2,Canal Street,residential,9.1,True,142.515,"LINESTRING (-71.7989944 42.2581001, -71.7989975 42.258136, -71.7990113 42.2585329, -71.7990239 42.2587107, -71.7982268 42.2587421, -71.7981192 42.2587477)",,
944366727,False,2,Plymouth Street,residential,10.4,False,76.21900000000001,"LINESTRING (-71.7989944 42.2581001, -71.7989414 42.2581011, -71.7988763 42.258103, -71.7981741 42.2581227, -71.798069 42.258127)",,
