osmid,oneway,ref,name,highway,reversed,length,lanes,geometry,bridge,maxspeed
1120149279,False,,Norfolk Avenue Southwest,unclassified,False,110.333,,"LINESTRING (-79.9445721 37.2727333, -79.9446489 37.2727349, -79.9451313 37.2727449, -79.9451941 37.2727462, -79.9456363 37.2727551, -79.9458186 37.2727588)",,
225010642,True,,Norfolk Avenue Southwest,residential,False,39.89,,"LINESTRING (-79.942482 37.2728819, -79.9424341 37.2729195, -79.9424085 37.2729614, -79.9423867 37.2730078, -79.9423618 37.2730544, -79.9422912 37.2731116, -79.9422013 37.2731433)",,
225010644,False,,Norfolk Avenue Southwest,residential,False,102.27,,"LINESTRING (-79.942482 37.2728819, -79.9425363 37.2728525, -79.9425752 37.2728441, -79.9435034 37.2728615, -79.9436221 37.2728816)",,
6045904,True,,Kimball Avenue Northeast,secondary,False,12.406,2,"LINESTRING (-79.9367457 37.2751646, -79.9368859 37.2751636)",,
964674604,True,US 11;US 221;US 220 BUS;VA 116,Williamson Road Northeast,primary,False,7.999,3,"LINESTRING (-79.9367695 37.2750952, -79.9367457 37.2751646)",,
889591086,True,,Kimball Avenue Northeast,secondary,False,12.848,2,"LINESTRING (-79.9369147 37.2750945, -79.9367695 37.2750952)",,
38213153,True,US 11;US 221;US 220 BUS;VA 116,Williamson Road Northeast,primary,False,140.691,3,"LINESTRING (-79.9369147 37.2750945, -79.9370399 37.2747629, -79.9373067 37.2740114, -79.9373251 37.2739635, -79.9373573 37.2738793)",,25 mph
890106207,True,US 11;US 221;US 220 BUS;VA 116,Williamson Road Northeast,primary,False,8.095,2,"LINESTRING (-79.9368859 37.2751636, -79.9369147 37.2750945)",,
6050235,True,,Wells Avenue Northeast,secondary,False,77.654,2,"LINESTRING (-79.9368859 37.2751636, -79.937017 37.2751655, -79.9370977 37.2751666, -79.9372518 37.2751751, -79.9373292 37.2751825, -79.9374065 37.2751916, -79.9374842 37.275204, -79.937563 37.275219, -79.9377487 37.2752662)",,25 mph
6050544,True,,Wells Avenue Northwest,secondary,False,39.18,2,"LINESTRING (-79.9427455 37.2754549, -79.9426337 37.2754255, -79.942553 37.2754071, -79.9424272 37.2753953, -79.9423131 37.2753883)",,
38213176,False,US 221;US 220 BUS;VA 116,Williamson Road Southeast,primary,False,32.907,4,"LINESTRING (-79.9379869 37.2701557, -79.9379109 37.2703099, -79.9378511 37.2704312)",,25 mph
38213176,False,US 221;US 220 BUS;VA 116,Williamson Road Southeast,primary,True,43.527,4,"LINESTRING (-79.9379869 37.2701557, -79.9380771 37.2699666, -79.9381158 37.2698829, -79.938161 37.2697896)",,25 mph
38213178,False,,Tazewell Avenue Southeast,tertiary,False,73.821,3,"LINESTRING (-79.9376868 37.2698999, -79.9374932 37.269945, -79.9373581 37.2699765, -79.9368861 37.2700863)",,
364958390,True,,,primary_link,False,42.318000000000005,1,"LINESTRING (-79.9376868 37.2698999, -79.9377667 37.269917, -79.9378253 37.2699346, -79.9378573 37.2699517, -79.9378893 37.2699751, -79.937909 37.2699958, -79.9379169 37.2700041, -79.9379499 37.2700482, -79.9379745 37.2701003, -79.9379869 37.2701557)",,
964647112,False,,Tazewell Avenue Southeast,tertiary,True,43.717,3,"LINESTRING (-79.9376868 37.2698999, -79.9380271 37.2698207, -79.938161 37.2697896)",,25 mph
6048647,False,,Bullitt Avenue Southeast,unclassified,True,7.706,,"LINESTRING (-79.9385508 37.2682042, -79.9386367 37.2682156)",,
"[6047888, 6048647]",False,,"['Bullitt Avenue Southeast', '3rd Street Southeast']",unclassified,"[False, True]",272.31,,"LINESTRING (-79.9385508 37.2682042, -79.9384839 37.2681953, -79.9384418 37.2681901, -79.9381691 37.2681535, -79.9380433 37.2681357, -79.9379728 37.2681255, -79.9374652 37.2680551, -79.9373745 37.2680426, -79.9373505 37.2680431, -79.9373278 37.268047, -79.9373084 37.2680533, -79.9372924 37.2680665, -79.9372845 37.2680801, -79.9372807 37.2680922, -79.9372773 37.2681029, -79.9372195 37.2683928, -79.9371873 37.268554, -79.9370038 37.2694736)",,
964427031,True,,Williamson Road Southeast,secondary,False,42.676,1,"LINESTRING (-79.9385508 37.2682042, -79.938529 37.2683111, -79.9385063 37.2684087, -79.9385109 37.2685849)",,25 mph
964427034,True,VA 24,Elm Avenue Southeast,primary,False,4.871,3,"LINESTRING (-79.9388162 37.2668295, -79.9388712 37.2668313)",,
964427031,True,,Williamson Road Southeast,secondary,False,155.388,1,"LINESTRING (-79.9388162 37.2668295, -79.9388167 37.2669275, -79.9388174 37.2670895, -79.9388114 37.2671889, -79.9387959 37.2673122, -79.9387691 37.2674381, -79.938741 37.2675347, -79.938688 37.2676847, -79.9386364 37.2678324, -79.9386042 37.2679594, -79.9385707 37.2681067, -79.9385508 37.2682042)",,25 mph
6049682,False,,Commonwealth Avenue Northeast,unclassified,False,103.232,,"LINESTRING (-79.938335 37.2741052, -79.9383007 37.2741548, -79.9382524 37.2742576, -79.9380664 37.2747554, -79.9380448 37.2748002, -79.9380106 37.274871, -79.9379957 37.2748943, -79.9379497 37.2749662, -79.9379428 37.2749769)",,
6049682,False,,Commonwealth Avenue Northeast,unclassified,True,8.218,,"LINESTRING (-79.938335 37.2741052, -79.9383588 37.2740825, -79.9383984 37.2740513)",,
1136834511,False,,Shenandoah Avenue Northeast,tertiary,False,6.653,2,"LINESTRING (-79.9383451 37.2738836, -79.93827 37.2738866)",,
"[1118919123, 1136834511]",False,,Shenandoah Avenue Northeast,tertiary,True,198.06599999999997,2,"LINESTRING (-79.9383451 37.2738836, -79.9383551 37.2738831, -79.9384268 37.2738756, -79.9385116 37.2738587, -79.9385987 37.2738289, -79.9387213 37.2737762, -79.93885 37.2737297, -79.9389842 37.2736947, -79.939111 37.2736669, -79.9391232 37.2736642, -79.939271 37.2736374, -79.9394189 37.2736155, -79.939626 37.273585, -79.9397936 37.2735689, -79.9399612 37.2735627, -79.9405197 37.2735676)",,
6050237,True,,Wells Avenue Northeast,secondary,False,7.042,2,"LINESTRING (-79.937858 37.2752138, -79.9377822 37.2751945)",,25 mph
964433620,True,,Commonwealth Avenue Northeast,unclassified,False,27.988,,"LINESTRING (-79.937858 37.2752138, -79.9379485 37.2750441, -79.9379428 37.2749769)",,
891783064,True,,Williamson Road Southeast,secondary,False,14.146,2,"LINESTRING (-79.9388712 37.2668313, -79.9388167 37.2667117)",,25 mph
223095935,True,VA 24,Elm Avenue Southeast,primary,False,181.22500000000002,,"LINESTRING (-79.9388712 37.2668313, -79.9390021 37.2668383, -79.939271 37.266858, -79.93974 37.2669, -79.940186 37.266942, -79.9407625 37.2669935, -79.9408783 37.2669234)",,
964427033,True,,Williamson Road Southeast,secondary,False,13.099,1,"LINESTRING (-79.9388167 37.2667117, -79.9388162 37.2668295)",,25 mph
"[223095937, 223095933, 892001806]",True,VA 24,Elm Avenue Southeast,primary,False,102.076,3,"LINESTRING (-79.9388167 37.2667117, -79.9385549 37.2666811, -79.9380204 37.2666567, -79.9378804 37.2666556, -79.9376669 37.2666539)",yes,
1102783631,True,,David & Susan S. Goode Railwalk,living_street,False,176.638,,"LINESTRING (-79.9444819 37.2732358, -79.9444171 37.2732632, -79.9443446 37.2732725, -79.9442792 37.2732733, -79.9439988 37.2732672, -79.9429674 37.273242, -79.942614 37.2732333, -79.9425435 37.2732029, -79.9425196 37.2731795)",,
1211651684,False,,David & Susan S. Goode Railwalk,living_street,True,19.305999999999997,,"LINESTRING (-79.9444819 37.2732358, -79.9445184 37.2731946, -79.9445387 37.2731487, -79.9445447 37.2730743)",,
228466485,False,,2nd Street Southwest,unclassified,False,20.348,,"LINESTRING (-79.9445645 37.2725512, -79.9445689 37.272575, -79.944578 37.2726241, -79.9445721 37.2727333)",,
