osmid,oneway,name,highway,reversed,length,geometry,bridge,ref,tunnel,lanes,maxspeed,junction
257353383,False,,residential,False,88.021,"LINESTRING (-7.1590675 38.8836668, -7.1589444 38.8837184, -7.1583317 38.8838743, -7.1582566 38.8838934, -7.1582112 38.8838981, -7.1581732 38.8838963, -7.1581081 38.8838771)",,,,,,
107885133,True,Avenida da Boa Fé,secondary,False,87.952,"LINESTRING (-7.1581081 38.8838771, -7.1584226 38.8833669, -7.1584716 38.883298, -7.1585081 38.8832648, -7.1585452 38.8832435, -7.1586248 38.8832187)",,,,,,
257353383,False,,residential,True,88.02100000000002,"LINESTRING (-7.1581081 38.8838771, -7.1581732 38.8838963, -7.1582112 38.8838981, -7.1582566 38.8838934, -7.1583317 38.8838743, -7.1589444 38.8837184, -7.1590675 38.8836668)",,,,,,
258407803,True,,residential,False,56.137,"LINESTRING (-7.1590279 38.8844315, -7.159564 38.884296, -7.1596489 38.8842974)",,,,,,
453771270,False,Avenida da Boa Fé,residential,False,64.77,"LINESTRING (-7.1590279 38.8844315, -7.1592636 38.884435, -7.159463 38.8844487, -7.1596408 38.8844744, -7.1597647 38.8845088)",,,,,50,
207627523,False,,secondary,True,10.268,"LINESTRING (-7.1596489 38.8842974, -7.1597286 38.8843658)",,,,,50,
207627523,False,,secondary,False,86.313,"LINESTRING (-7.1596489 38.8842974, -7.159229 38.8838369, -7.1591647 38.8837691, -7.1590675 38.8836668)",,,,,50,
744877229,False,Largo Doutor Santa Clara,residential,True,16.5,"LINESTRING (-7.1642242 38.8818478, -7.1644096 38.8818823)",,,,,,
880750173,True,Largo Doutor Santa Clara,residential,False,5.768000000000001,"LINESTRING (-7.1642242 38.8818478, -7.16422 38.8818304, -7.1642066 38.8818161, -7.1641888 38.8818072)",,,,,,
188234509,True,Rua do Mestre Escola,residential,False,61.529,"LINESTRING (-7.1652108 38.881011, -7.1651556 38.8810436, -7.1651147 38.8810645, -7.16512 38.8811231, -7.1650895 38.8811353, -7.164924 38.8812114, -7.1648414 38.8812334, -7.164639 38.8812486)",,,,,,
743180657,False,Beco do Rato,residential,False,27.241,"LINESTRING (-7.1652108 38.881011, -7.1652042 38.8809899, -7.165396 38.8808239)",,,,,,
1157746675,False,Rua João de Olivença,residential,True,39.452000000000005,"LINESTRING (-7.1626578 38.8804557, -7.1627146 38.8804246, -7.1630391 38.8802614)",,,,,,
440050263,False,Arco da Senhora da Encarnação,residential,False,41.888000000000005,"LINESTRING (-7.1625282 38.8813642, -7.1624001 38.8813954, -7.1623586 38.8814031, -7.1623292 38.8814045, -7.1623059 38.8813964, -7.1622651 38.8813641, -7.1622128 38.8813088, -7.1621731 38.881282, -7.1621242 38.8812659)",,,,,,
207627522,False,Travessa das Almas,residential,True,14.709,"LINESTRING (-7.1614976 38.8802715, -7.1615759 38.8803889)",,,,,,
207627522,False,Travessa das Almas,residential,False,22.675,"LINESTRING (-7.1614976 38.8802715, -7.1614891 38.8802186, -7.1613899 38.8800893)",,,,,,
440050256,False,Rua das Parreiras às Almas,residential,False,89.359,"LINESTRING (-7.1614976 38.8802715, -7.1613388 38.8803388, -7.1611923 38.8804296, -7.1609079 38.8806032, -7.1606729 38.8807519)",,,,,,
159171704,False,Travessa Nova do Espírito Santo,residential,False,33.433,"LINESTRING (-7.1606729 38.8807519, -7.1605792 38.8806102, -7.1605015 38.8804825)",,,,,,
159171704,False,Travessa Nova do Espírito Santo,residential,True,24.563000000000002,"LINESTRING (-7.1606729 38.8807519, -7.1607439 38.8808374, -7.1608209 38.8809403)",,,,,,
440050256,False,Rua das Parreiras às Almas,residential,True,89.359,"LINESTRING (-7.1606729 38.8807519, -7.1609079 38.8806032, -7.1611923 38.8804296, -7.1613388 38.8803388, -7.1614976 38.8802715)",,,,,,
453771270,False,Avenida da Boa Fé,residential,True,64.77000000000001,"LINESTRING (-7.1597647 38.8845088, -7.1596408 38.8844744, -7.159463 38.8844487, -7.1592636 38.884435, -7.1590279 38.8844315)",,,,,50,
"[1051151952, 207627499, 1138754860]",True,Avenida Garcia da Orta,residential,False,55.184999999999995,"LINESTRING (-7.1652498 38.878242, -7.1653481 38.8782831, -7.1657272 38.8784452, -7.1658195 38.8784564)",,,yes,,,
440050249,False,,residential,True,58.545,"LINESTRING (-7.1652498 38.878242, -7.1651642 38.8782267, -7.1651015 38.8782088, -7.1650511 38.8781925, -7.1649636 38.8781629, -7.1646342 38.8780288)",,,,,,
539273999,False,Beco das Freiras,residential,False,19.374,"LINESTRING (-7.1638562 38.8815925, -7.1639111 38.8815551, -7.1640454 38.8815016)",,,,,,
743185567,False,,residential,False,32.049,"LINESTRING (-7.1660546 38.8813871, -7.1658224 38.8811626)",,,,,,
163989019,False,Beco do Quartel,residential,True,100.06400000000001,"LINESTRING (-7.1586854 38.8813039, -7.1585859 38.8810781, -7.1585183 38.880993, -7.1583816 38.8808189, -7.1583833 38.8807701, -7.1587433 38.8806417)",,,,,,
742369323,True,Largo Doutor Santa Clara,residential,False,12.515,"LINESTRING (-7.1641888 38.8818072, -7.1641638 38.881807, -7.1641429 38.881814, -7.164128 38.8818274, -7.1641221 38.8818445, -7.1641262 38.8818619, -7.1641442 38.8818792)",,,,,,
1160214497,False,Rua Tenente Passos e Sousa,residential,True,25.043,"LINESTRING (-7.1641888 38.8818072, -7.164207 38.8817401, -7.1641977 38.8817059, -7.1641709 38.881674, -7.1641568 38.8816351, -7.1641628 38.8815922)",,,,,,
188234509,True,Rua do Mestre Escola,residential,False,31.553,"LINESTRING (-7.1655704 38.8810444, -7.1655208 38.8810455, -7.1654075 38.8810424, -7.1653412 38.8810353, -7.1652469 38.8810135, -7.1652108 38.881011)",,,,,,
743180652,False,,residential,True,34.504,"LINESTRING (-7.1655704 38.8810444, -7.1655743 38.8811073, -7.1653263 38.8812619)",,,,,,
743180658,False,Largo de São Martinho,residential,True,36.702,"LINESTRING (-7.1655704 38.8810444, -7.1657192 38.880997, -7.1658276 38.8810125, -7.1659155 38.88111)",,,,,,
743180652,False,,residential,False,34.504,"LINESTRING (-7.1653263 38.8812619, -7.1655743 38.8811073, -7.1655704 38.8810444)",,,,,,
743180657,False,Beco do Rato,residential,True,27.241,"LINESTRING (-7.165396 38.8808239, -7.1652042 38.8809899, -7.1652108 38.881011)",,,,,,
743183767,False,Largo da Alcáçova,residential,False,15.817,"LINESTRING (-7.1636914 38.8823967, -7.1635968 38.882275)",,,,,,
163989036,False,Rua dos Esteireiros,residential,True,20.152,"LINESTRING (-7.1615593 38.87891, -7.1615953 38.8788293, -7.1616402 38.8787401)",,,,,,
744877230,False,Largo 1º de Dezembro,residential,True,26.866999999999997,"LINESTRING (-7.1644726 38.8818533, -7.1644892 38.8818212, -7.1644776 38.8816897, -7.1644584 38.881616)",,,,,,
744877231,True,Largo 1º de Dezembro,residential,False,7.252999999999999,"LINESTRING (-7.1644726 38.8818533, -7.164459 38.881851, -7.1644451 38.8818519, -7.1644321 38.8818559, -7.1644213 38.8818628, -7.1644135 38.8818718, -7.1644096 38.8818823)",,,,,,
744877229,False,Largo Doutor Santa Clara,residential,False,16.5,"LINESTRING (-7.1644096 38.8818823, -7.1642242 38.8818478)",,,,,,
744877231,True,Largo 1º de Dezembro,residential,False,8.305,"LINESTRING (-7.1644096 38.8818823, -7.1644102 38.8818947, -7.1644161 38.8819063, -7.1644268 38.8819156, -7.1644408 38.8819216, -7.1644566 38.8819235, -7.1644723 38.8819212)",,,,,,
101823732,True,Avenida de Badajoz,primary,False,4.641,"LINESTRING (-7.1684227 38.8768591, -7.1683773 38.8768813)",,EN 4,,2,50,roundabout
104297912,True,,secondary,False,6.044,"LINESTRING (-7.158666 38.8832116, -7.1586858 38.8832021, -7.1587022 38.8831893, -7.1587144 38.8831738)",,,,,,roundabout
159171685,True,,secondary,False,19.269,"LINESTRING (-7.158666 38.8832116, -7.1587247 38.8832648, -7.1588126 38.883342)",,,,,,
104297912,True,,secondary,False,1.523,"LINESTRING (-7.1587144 38.8831738, -7.1587203 38.8831609)",,,,,,roundabout
1152510942,False,,residential,False,35.163,"LINESTRING (-7.1588906 38.8776019, -7.1586905 38.8773267)",,,,,,
1152510942,False,,residential,True,35.163,"LINESTRING (-7.1586905 38.8773267, -7.1588906 38.8776019)",,,,,,
1146472213,False,Largo do Colégio,residential,False,21.424,"LINESTRING (-7.162276 38.8792512, -7.1624792 38.8791412)",,,,,,
"[157181550, 1146472214]",False,"['Largo do Colégio', 'Rua dos Apóstolos']",residential,"[False, True]",63.909,"LINESTRING (-7.162276 38.8792512, -7.1622336 38.8792033, -7.1621883 38.8792247, -7.1618098 38.8794029, -7.1617082 38.8792985)",,,,,,
"[159171724, 1146472214]",False,"['Largo do Colégio', 'Rua do Escorregadio']",residential,True,48.622,"LINESTRING (-7.162276 38.8792512, -7.1623289 38.8793107, -7.1622996 38.8793284, -7.1621383 38.8794254, -7.1619612 38.879537)",,,,,,
1146472213,False,Largo do Colégio,residential,True,21.424,"LINESTRING (-7.1624792 38.8791412, -7.162276 38.8792512)",,,,,,
114285021,True,Rua dos Chilões,residential,False,116.476,"LINESTRING (-7.1624792 38.8791412, -7.1624419 38.879084, -7.1624171 38.8790475, -7.1624075 38.8790351, -7.1623737 38.8789912, -7.1621829 38.8787726, -7.162165 38.878698, -7.1621675 38.8785949, -7.1621906 38.8784293, -7.1621805 38.8783259, -7.1621559 38.8782198, -7.1621462 38.8781653)",,,,,,
1157887862,False,Rua dos Cavaleiros,residential,False,56.992,"LINESTRING (-7.1661134 38.8808056, -7.1661982 38.8807311, -7.1665938 38.8804559)",,,,,,
239249632,True,Rua de São Lourenço,residential,False,3.693,"LINESTRING (-7.1623591 38.8801259, -7.162323 38.8801436)",,,,,,
159171739,False,Travessa Gil Sardinha,residential,False,47.785000000000004,"LINESTRING (-7.1623591 38.8801259, -7.1622968 38.8800101, -7.1622542 38.8799328, -7.1621926 38.8798412, -7.1621191 38.8797395)",,,,,,
1146472210,False,Rua Lopo da Ponte,residential,False,46.227999999999994,"LINESTRING (-7.1625969 38.8795548, -7.1624917 38.879594, -7.1623469 38.8796594, -7.1622737 38.8796869, -7.1621191 38.8797395)",,,,,,
"[1147326176, 163989021]",True,"['Rua dos Oleiros', 'Terreiro Vasco Martins']",residential,False,68.718,"LINESTRING (-7.1592245 38.8818672, -7.159071 38.8814377, -7.1590542 38.8813846, -7.1590327 38.8812683)",,,,,,
1147326144,False,Beco de Jesus,residential,False,25.683,"LINESTRING (-7.1592245 38.8818672, -7.1592799 38.8818578, -7.159504 38.8817909)",,,,,,
1147326144,False,Beco de Jesus,residential,True,25.683,"LINESTRING (-7.159504 38.8817909, -7.1592799 38.8818578, -7.1592245 38.8818672)",,,,,,
188164209,False,Rua Varandinha João Domingues,residential,False,21.636,"LINESTRING (-7.1588659 38.8808497, -7.1589642 38.8810286)",,,,,,
188164209,False,Rua Varandinha João Domingues,residential,True,25.447,"LINESTRING (-7.1588659 38.8808497, -7.1587433 38.8806417)",,,,,,
1147326181,False,Rua das Seis Cazas,residential,False,43.619,"LINESTRING (-7.1588659 38.8808497, -7.1590465 38.8807874, -7.1592362 38.8807489, -7.1592804 38.8808276)",,,,,,
163989031,False,Rua das Romeiras,residential,False,22.594,"LINESTRING (-7.1619837 38.8781891, -7.1617272 38.8782267)",,,,,,
163989031,False,Rua das Romeiras,residential,True,14.313,"LINESTRING (-7.1619837 38.8781891, -7.1621462 38.8781653)",,,,,,
1147952993,False,Beco das Romeiras,residential,False,23.173,"LINESTRING (-7.1619837 38.8781891, -7.1619953 38.8783973)",,,,,,
1147952993,False,Beco das Romeiras,residential,True,23.173,"LINESTRING (-7.1619953 38.8783973, -7.1619837 38.8781891)",,,,,,
744877231,True,Largo 1º de Dezembro,residential,False,4.149,"LINESTRING (-7.1644723 38.8819212, -7.1644861 38.8819148, -7.1644963 38.8819053, -7.1645017 38.8818936)",,,,,,
1148272561,False,Rua dos Quartéis,residential,False,63.96,"LINESTRING (-7.1644723 38.8819212, -7.164478 38.8819363, -7.164478 38.8819563, -7.1644674 38.8819865, -7.1643856 38.8821084, -7.1643476 38.8822042, -7.1643 38.8823095, -7.1642297 38.8824585)",,,,,,
163988960,False,Rua dos Quartéis,residential,True,49.534,"LINESTRING (-7.1645017 38.8818936, -7.1645386 38.8818945, -7.1645815 38.8818945, -7.1646144 38.8818932, -7.1646648 38.8818856, -7.1647114 38.8818684, -7.1649925 38.8816976)",,,,,,
744877231,True,Largo 1º de Dezembro,residential,False,5.546,"LINESTRING (-7.1645017 38.8818936, -7.1645018 38.8818811, -7.1644965 38.8818694, -7.1644863 38.8818597, -7.1644726 38.8818533)",,,,,,
1149901456,False,,residential,False,33.501,"LINESTRING (-7.1624091 38.8820082, -7.1622997 38.8818899, -7.1624351 38.8818147, -7.1624536 38.881793)",,,,,,
440050264,True,Rua dos Azevedos,residential,False,47.111999999999995,"LINESTRING (-7.1624536 38.881793, -7.1623845 38.881823, -7.1621648 38.8819091, -7.162088 38.8819749, -7.1620411 38.882048)",,,,,,
1149901456,False,,residential,True,33.501,"LINESTRING (-7.1624536 38.881793, -7.1624351 38.8818147, -7.1622997 38.8818899, -7.1624091 38.8820082)",,,,,,
1149906670,False,,residential,False,29.376,"LINESTRING (-7.1620705 38.8826873, -7.1619539 38.8829354)",,,,,,
1149906670,False,,residential,True,29.376,"LINESTRING (-7.1619539 38.8829354, -7.1620705 38.8826873)",,,,,,
"[440050266, 440050267]",False,"['Rua de São João da Corujeira', 'Rua dos Quartéis da Corujeira']",residential,False,85.399,"LINESTRING (-7.1619539 38.8829354, -7.1619108 38.8829543, -7.1618421 38.8829804, -7.1617965 38.882994, -7.1617644 38.8829936, -7.1617351 38.8829794, -7.1617224 38.8829559, -7.1617232 38.8828976, -7.1617421 38.8828487, -7.1618773 38.8826199, -7.1618857 38.8825972, -7.1618834 38.8825751, -7.1618795 38.882557, -7.1618522 38.8825225, -7.1618049 38.8824779, -7.161776 38.8824567)",,,,,,
"[440050267, 163989047]",False,"['Rua dos Quartéis da Corujeira', 'Rua de Martins Mendes']",residential,True,229.19699999999997,"LINESTRING (-7.1619539 38.8829354, -7.1622937 38.8827862, -7.1623939 38.8826608, -7.1625239 38.8826624, -7.1625431 38.8826547, -7.1627027 38.8824391, -7.1628459 38.8822688, -7.1629769 38.8821278, -7.1630711 38.8820424, -7.163145 38.8819208, -7.1631939 38.8818107, -7.1632807 38.8816303, -7.1633166 38.8815694, -7.163431 38.8814045, -7.1634827 38.8813673)",,,,,,
1149911521,False,Rua D'Aires Varela,residential,False,69.452,"LINESTRING (-7.1626124 38.8808671, -7.1626542 38.8809909, -7.1624137 38.8811005, -7.1622374 38.8811968, -7.1621242 38.8812659)",,,,,,
1151361388,False,,residential,True,10.545,"LINESTRING (-7.1604018 38.880537, -7.1605015 38.8804825)",,,,,,
207627499,True,Avenida Garcia da Orta,residential,False,15.052,"LINESTRING (-7.1650892 38.8781901, -7.1652498 38.878242)",,,,,,
1155862886,True,Avenida de São Domingos,residential,False,9.218,"LINESTRING (-7.1605732 38.8793082, -7.1605732 38.8792769, -7.1605528 38.8792278)",,,,,,
1155862886,True,Avenida de São Domingos,residential,False,27.401,"LINESTRING (-7.1605528 38.8792278, -7.1605228 38.8791925, -7.1604826 38.8791652, -7.160385 38.879125, -7.1603416 38.8791066, -7.1603014 38.8790848)",,,,,,
1155862888,False,Rua dos Lagares,residential,False,15.658000000000001,"LINESTRING (-7.1605528 38.8792278, -7.1605479 38.8791964, -7.160543 38.8791625, -7.160543 38.8791329, -7.1605505 38.8790878)",,,,,,
440050252,False,Rua dos Lagares,residential,True,22.459,"LINESTRING (-7.1603014 38.8790848, -7.1603923 38.8791074, -7.1604443 38.8791103, -7.1605044 38.8791057, -7.1605505 38.8790878)",,,,,,
1155862886,True,Avenida de São Domingos,residential,False,33.944,"LINESTRING (-7.1603014 38.8790848, -7.1602631 38.8790634, -7.1602426 38.8790524, -7.1602158 38.8790355, -7.160189 38.8790087, -7.1601673 38.8789725, -7.1601539 38.8789332, -7.1601507 38.8789044, -7.1601609 38.8788642, -7.1601708 38.8788271)",,,,,,
440050252,False,Rua dos Lagares,residential,False,22.459,"LINESTRING (-7.1605505 38.8790878, -7.1605044 38.8791057, -7.1604443 38.8791103, -7.1603923 38.8791074, -7.1603014 38.8790848)",,,,,,
440050252,False,Rua dos Lagares,residential,True,7.6,"LINESTRING (-7.1605505 38.8790878, -7.1605707 38.8790686, -7.1605993 38.8790312)",,,,,,
1155862888,False,Rua dos Lagares,residential,True,15.658000000000001,"LINESTRING (-7.1605505 38.8790878, -7.160543 38.8791329, -7.160543 38.8791625, -7.1605479 38.8791964, -7.1605528 38.8792278)",,,,,,
157181544,True,Rua da Cadeia,residential,False,31.521,"LINESTRING (-7.1647728 38.8798493, -7.1647266 38.8798709, -7.1646733 38.8798938, -7.1646216 38.8799129, -7.1645572 38.8799308, -7.16451 38.87994, -7.1644365 38.879952)",,,,,,
1155862889,True,Rua de João Pereira d' Abreu,residential,False,12.943,"LINESTRING (-7.1647728 38.8798493, -7.1647473 38.879876, -7.1647394 38.8798911, -7.164734 38.8799077, -7.1647325 38.8799332, -7.1647386 38.8799569)",,,,,,
"[880750178, 114285022]",True,Rua da Cadeia,residential,False,128.964,"LINESTRING (-7.1644365 38.879952, -7.1643909 38.8799528, -7.163735 38.87998, -7.1636289 38.8799883, -7.1634559 38.8799932, -7.163261 38.8800047, -7.1630326 38.8800308, -7.1629529 38.8800436)",,,,,,
157181544,True,Rua da Cadeia,residential,False,49.903999999999996,"LINESTRING (-7.1652358 38.8795838, -7.1651547 38.8796164, -7.1651083 38.8796469, -7.1650677 38.8796709, -7.1649292 38.8797566, -7.1648195 38.8798232, -7.1647728 38.8798493)",,,,,,
207602442,True,Rua da Feira,residential,False,38.56100000000001,"LINESTRING (-7.1652358 38.8795838, -7.1651604 38.8795695, -7.1650497 38.879567, -7.1647926 38.8795698)",,,,,,
1157746646,False,Travessa da Alcáçova,residential,True,10.42,"LINESTRING (-7.1634949 38.8823249, -7.1635968 38.882275)",,,,,,
157181549,False,Rua da Pedra,residential,True,64.797,"LINESTRING (-7.1617082 38.8792985, -7.1616395 38.8793349, -7.1614669 38.879417, -7.1612648 38.8795142, -7.161068 38.8796001)",,,,,,
"[157181550, 1146472214]",False,"['Largo do Colégio', 'Rua dos Apóstolos']",residential,"[False, True]",63.909000000000006,"LINESTRING (-7.1617082 38.8792985, -7.1618098 38.8794029, -7.1621883 38.8792247, -7.1622336 38.8792033, -7.162276 38.8792512)",,,,,,
157181550,False,Rua dos Apóstolos,residential,True,64.556,"LINESTRING (-7.1617082 38.8792985, -7.161545 38.8791186, -7.161544 38.8791034, -7.1615502 38.8790862, -7.1615682 38.8790646, -7.1616026 38.8790418, -7.1617337 38.8789682, -7.1617872 38.8789381, -7.1618268 38.8789141, -7.1618694 38.8788766)",,,,,,
161749280,True,,residential,False,22.256,"LINESTRING (-7.1589027 38.8830515, -7.1588593 38.8830444, -7.1588196 38.883044, -7.1587864 38.8830476, -7.1587669 38.8830503, -7.1587075 38.8830587, -7.1586491 38.883067)",,,,,,
"[1159431683, 1159431684, 159171749, 746034574, 159171732, 1149899957, 161749307]",False,Praça dos Combatentes da Grande Guerra,residential,"[False, True]",157.9,"LINESTRING (-7.1589027 38.8830515, -7.1590371 38.8830073, -7.1592111 38.8829432, -7.1592647 38.88293, -7.159316 38.8829188, -7.1594119 38.8829104, -7.1595171 38.8829083, -7.1596533 38.8828723, -7.159738 38.8828247, -7.1597775 38.8827915, -7.1598191 38.8827503, -7.1598537 38.8827135, -7.1598747 38.8826798, -7.1599914 38.8824516, -7.1600203 38.8824128, -7.160032 38.8824056, -7.1600507 38.8824033, -7.1601909 38.8823987, -7.1602061 38.8823965, -7.1602231 38.8823885, -7.1602433 38.8823698, -7.1602511 38.8823549, -7.1602608 38.8823363, -7.1602754 38.8823127)",yes,,yes,,,
