osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction,access
431230626,Pražské námestie,residential,False,False,78.298,"LINESTRING (18.003016 47.9157835, 18.0020574 47.9160717)",,,,,
115468409,Tržná,residential,False,True,64.95,"LINESTRING (17.9946332 47.9169751, 17.9939856 47.917366)",,,,,
337326842,,secondary,True,False,22.908,"LINESTRING (17.9947042 47.9180399, 17.9948089 47.9179356, 17.9948431 47.9179118, 17.9948665 47.9179001, 17.9949043 47.9178889)",573,50,,roundabout,
828388662,Rábska,tertiary,True,False,43.984,"LINESTRING (17.9947042 47.9180399, 17.9947089 47.9180048, 17.9947029 47.9179743, 17.9946855 47.9179419, 17.9946452 47.9178961, 17.9945661 47.9178107, 17.9944609 47.9176881)",1455,50,,,
828388661,Rábska,tertiary,False,True,50.373,"LINESTRING (17.9944609 47.9176881, 17.9939856 47.917366)",1455,50,,,
456565526,Rábska,tertiary,True,False,40.761,"LINESTRING (17.9944609 47.9176881, 17.9947298 47.9178489, 17.99477 47.9178664, 17.9948068 47.917875, 17.9949043 47.9178889)",1455,50,,,
337326842,,secondary,True,False,18.539,"LINESTRING (17.9945836 47.9181855, 17.9946091 47.9181474, 17.9947042 47.9180399)",573,50,,roundabout,
115746948,Kostolné námestie,secondary,False,False,117.65299999999999,"LINESTRING (17.9939693 47.918492, 17.9937184 47.9186227, 17.9935575 47.9187245, 17.992886 47.9192565)",573,,,,
828388664,Kostolné námestie,secondary,True,False,57.139,"LINESTRING (17.9939693 47.918492, 17.9944119 47.9182578, 17.9945138 47.9182165, 17.9945836 47.9181855)",573,,,,
892651469,,residential,False,True,25.457,"LINESTRING (17.9968353 47.9201934, 17.9964986 47.9201547)",,,,,
892651469,,residential,False,False,25.457,"LINESTRING (17.9964986 47.9201547, 17.9968353 47.9201934)",,,,,
99788077,,residential,False,False,64.02199999999999,"LINESTRING (17.9964986 47.9201547, 17.9965907 47.9198225, 17.9968329 47.9196486)",,,,,
99788077,,residential,False,True,29.633000000000003,"LINESTRING (17.9964986 47.9201547, 17.9964504 47.9203174, 17.9963848 47.9204079)",,,,,
892651470,,residential,False,True,76.746,"LINESTRING (17.9975635 47.919371, 17.9978022 47.9195777, 17.9973918 47.9199067)",,,,,
5073101,Mostová,residential,False,False,50.58,"LINESTRING (17.9973918 47.9199067, 17.9968329 47.9196486)",,,,,
5073101,Mostová,residential,False,True,272.897,"LINESTRING (17.9973918 47.9199067, 17.9975757 47.9200247, 17.9979682 47.9203682, 17.9980343 47.9204405, 17.998114 47.9204768, 17.9982159 47.9204854, 17.9986018 47.9205013, 17.9987972 47.9205003, 17.9992271 47.9204891, 17.999822 47.9204402, 18.000146 47.9204816, 18.0002864 47.9204778, 18.0004203 47.92042, 18.0005343 47.9203671, 18.0005904 47.9203713)",,,,,
892651470,,residential,False,False,76.746,"LINESTRING (17.9973918 47.9199067, 17.9978022 47.9195777, 17.9975635 47.919371)",,,,,
892651471,,residential,False,True,39.316,"LINESTRING (17.9960614 47.9197143, 17.9963645 47.9194249)",,,,,
5073101,Mostová,residential,False,False,30.446,"LINESTRING (17.9963645 47.9194249, 17.996042 47.9192568)",,,,,
5073101,Mostová,residential,False,True,42.861,"LINESTRING (17.9963645 47.9194249, 17.9968329 47.9196486)",,,,,
892651471,,residential,False,False,39.316,"LINESTRING (17.9963645 47.9194249, 17.9960614 47.9197143)",,,,,
115746948,Kostolné námestie,secondary,False,False,20.317,"LINESTRING (17.9918377 47.9199495, 17.9916369 47.9200731)",573,,,,
115746948,Kostolné námestie,secondary,False,True,58.827,"LINESTRING (17.9918377 47.9199495, 17.9924192 47.9195917)",573,,,,
304557701,Partizánska,residential,False,True,108.744,"LINESTRING (18.0023861 47.9189176, 18.0016115 47.9180888)",,,,,
304557701,Partizánska,residential,False,False,17.441,"LINESTRING (18.0023861 47.9189176, 18.0024578 47.9189943, 18.0025255 47.9190427)",,,,,
1189309053,,residential,False,False,59.492999999999995,"LINESTRING (18.0023861 47.9189176, 18.0024712 47.918891, 18.0025271 47.9188651, 18.0025881 47.9188235, 18.0029439 47.9185429)",,,,,
1189309053,,residential,False,True,59.492999999999995,"LINESTRING (18.0029439 47.9185429, 18.0025881 47.9188235, 18.0025271 47.9188651, 18.0024712 47.918891, 18.0023861 47.9189176)",,,,,
