osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,bridge,ref,junction
1015839551,False,,Carrera 56,residential,True,7.254,"LINESTRING (-75.6129219 6.1755783, -75.6128707 6.1755375)",,,,
1015840603,False,,,residential,False,41.469,"LINESTRING (-75.6129219 6.1755783, -75.6128696 6.1759476)",,,,
43086664,False,2,Calle 49,residential,False,48.234,"LINESTRING (-75.6091535 6.1688223, -75.6093347 6.1692169)",,,,
43086664,False,2,Calle 49,residential,True,14.606,"LINESTRING (-75.6091535 6.1688223, -75.6091028 6.168701)",,,,
575776911,True,,,residential,False,85.534,"LINESTRING (-75.6091535 6.1688223, -75.6084521 6.169147)",,,,
375277322,True,2,Calle 50,tertiary,False,49.064,"LINESTRING (-75.6084521 6.169147, -75.6082718 6.1687852, -75.6082551 6.1687516)",,,,
576129087,False,,,residential,True,53.30800000000001,"LINESTRING (-75.6112589 6.1764383, -75.611326 6.1764556, -75.6117335 6.1765217)",,,,
383858384,True,2,Carrera 49,secondary,False,2.952,"LINESTRING (-75.6108891 6.1703436, -75.6108648 6.1703546)",,,,
69693579,False,,Calle 46C,residential,True,28.466,"LINESTRING (-75.6133213 6.1764218, -75.6135407 6.1762878)",,,,
626519934,True,,,residential,False,26.881,"LINESTRING (-75.6133213 6.1764218, -75.6132835 6.1763914, -75.6132356 6.1763827, -75.6131895 6.1763978, -75.6131562 6.1764331, -75.613144 6.1764799)",,,,roundabout
1019190182,False,,Carrera 56A,residential,True,6.094,"LINESTRING (-75.6116282 6.176927, -75.6116796 6.1769072)",,,,
349910339,True,,Carrera 58,residential,False,63.69799999999999,"LINESTRING (-75.6116282 6.176927, -75.6115239 6.1769367, -75.611417 6.1769354, -75.6113206 6.1769148, -75.61118 6.1768727, -75.611101 6.1768581, -75.6110623 6.1768565)",,,,
354089510,False,2,Calle 48,tertiary,False,101.089,"LINESTRING (-75.6122441 6.1741984, -75.6123779 6.1734375, -75.6123982 6.1733957, -75.612421 6.1733583, -75.6124609 6.173334)",,,,
"[575776230, 354089509, 354089510]",False,2,Calle 48,tertiary,True,52.797,"LINESTRING (-75.6122441 6.1741984, -75.6122314 6.1742745, -75.6121959 6.1744777, -75.612178 6.1745798, -75.6121629 6.1746663)",,yes,,
626519939,False,,,residential,True,59.977999999999994,"LINESTRING (-75.6122441 6.1741984, -75.6127335 6.1742047, -75.612786 6.1741968)",,,,
406079411,True,2,Calle 47,tertiary,False,89.355,"LINESTRING (-75.6115258 6.1709347, -75.6115172 6.1709098, -75.6112691 6.1701966, -75.6112627 6.1701749)",,,,
"[406079412, 573785614]",True,2,Carrera 50,residential,False,62.644,"LINESTRING (-75.6115258 6.1709347, -75.6114939 6.170951, -75.6111641 6.1711199, -75.6111448 6.1711295, -75.6110213 6.1711912)",,,,
69693579,False,,Calle 46C,residential,False,28.466,"LINESTRING (-75.6135407 6.1762878, -75.6133213 6.1764218)",,,,
949339379,False,,,residential,True,38.934,"LINESTRING (-75.6135407 6.1762878, -75.6137158 6.1765916)",,,,
949339379,False,,,residential,False,38.934,"LINESTRING (-75.6137158 6.1765916, -75.6135407 6.1762878)",,,,
225196697,False,,Carrera 54,residential,False,37.02,"LINESTRING (-75.6060965 6.1769166, -75.6063831 6.1767444)",,,,
1015840602,False,,,residential,True,30.264,"LINESTRING (-75.6122312 6.1760063, -75.6125039 6.1760302)",,,,
1015840603,False,,,residential,True,41.469,"LINESTRING (-75.6128696 6.1759476, -75.6129219 6.1755783)",,,,
"[566772036, 575736741]",True,3,Carrera 55,tertiary,False,56.398,"LINESTRING (-75.6080835 6.1756418, -75.6079155 6.175589, -75.6075932 6.175502)",50,,,
42488691,True,2,Calle 54,residential,False,17.005,"LINESTRING (-75.6081685 6.175493, -75.6080953 6.1753585)",,,,
1018894114,True,1,Calle 54,residential,False,19.569,"LINESTRING (-75.6081685 6.175493, -75.6081584 6.1755387, -75.6081453 6.1755723, -75.6081298 6.1755938, -75.6081094 6.1756187, -75.6080835 6.1756418)",,,,
1019190182,False,,Carrera 56A,residential,False,6.094,"LINESTRING (-75.6116796 6.1769072, -75.6116282 6.176927)",,,,
1019190182,False,,Carrera 56A,residential,True,4.771,"LINESTRING (-75.6116796 6.1769072, -75.6117198 6.1768916)",,,,
349910337,False,2,Calle 48,tertiary,True,8.055,"LINESTRING (-75.6117127 6.1768195, -75.6117198 6.1768916)",,,,
349910337,False,2,Calle 48,tertiary,False,33.394,"LINESTRING (-75.6117127 6.1768195, -75.6117063 6.1767538, -75.6117108 6.1766404, -75.6117335 6.1765217)",,,,
1018904181,True,1,,tertiary_link,False,10.49,"LINESTRING (-75.6117127 6.1768195, -75.6116991 6.1768713, -75.6116796 6.1769072)",,,,
1051434817,False,,,residential,True,50.489000000000004,"LINESTRING (-75.6131659 6.175145, -75.61318 6.1752916, -75.6131727 6.1755983)",,,,
1015839551,False,,Carrera 56,residential,False,41.987,"LINESTRING (-75.6131727 6.1755983, -75.6135491 6.1756487)",,,,
1015839551,False,,Carrera 56,residential,True,27.815,"LINESTRING (-75.6131727 6.1755983, -75.6129219 6.1755783)",,,,
1051434817,False,,,residential,False,50.489000000000004,"LINESTRING (-75.6131727 6.1755983, -75.61318 6.1752916, -75.6131659 6.175145)",,,,
936882285,False,2,Carrera 55A,tertiary,True,54.384,"LINESTRING (-75.613752 6.1747623, -75.6135638 6.1748047, -75.6132657 6.1748273)",,,,
1236538160,True,,,residential,False,84.88,"LINESTRING (-75.6102293 6.1710904, -75.6109538 6.1708377)",,,,
566772046,True,2,Calle 49,residential,False,49.348,"LINESTRING (-75.6102293 6.1710904, -75.6104001 6.17147, -75.6104116 6.1714955)",,,,
566763283,True,,Calle 48,residential,False,40.01,"LINESTRING (-75.6109538 6.1708377, -75.6110154 6.1711599, -75.6110213 6.1711912)",,,,
