osmid,oneway,lanes,highway,reversed,length,geometry,name,bridge,maxspeed,ref,tunnel
846176049,False,,residential,False,9.313,"LINESTRING (-99.2366215 19.4784899, -99.2365656 19.478555)",Calle Isla De Terranova,,,,
846435974,False,,residential,False,120.852,"LINESTRING (-99.2312773 19.4774516, -99.2315685 19.4764)",Calle 5 de Mayo,,,,
463012545,True,3,primary,False,57.784,"LINESTRING (-99.2328522 19.4810848, -99.2326089 19.4806185)",Boulevard Manuel Ávila Camacho,,,,
846435975,True,1,motorway_link,False,31.658,"LINESTRING (-99.2328522 19.4810848, -99.2326135 19.4809104)",,,,,
776044672,True,,residential,False,56.812,"LINESTRING (-99.2334687 19.4765872, -99.233587 19.4760886)",Calle 2 de Abril,,,,
906243494,False,,residential,False,11.311,"LINESTRING (-99.2334687 19.4765872, -99.2334453 19.4766865)",Calle 2 de Abril,,,,
803419942,True,3,primary,False,23.854,"LINESTRING (-99.2340497 19.4761426, -99.2341422 19.4759466)",Avenida México,,50,,
776044670,True,,residential,False,80.071,"LINESTRING (-99.2340497 19.4761426, -99.233929 19.4761751, -99.2338739 19.4762007, -99.2335588 19.4765121, -99.233522 19.4765456, -99.2334687 19.4765872)",Calle Gabriel Ramos Millan,,,,
776044673,False,,residential,False,25.749000000000002,"LINESTRING (-99.2338294 19.4766727, -99.2337231 19.4767745, -99.2336443 19.476823)",Avenida Benito Juárez,,,,
846471579,False,,residential,False,6.858,"LINESTRING (-99.2325792 19.4768984, -99.2326414 19.4769175)",,,,,
413470939,True,3,secondary,False,10.505,"LINESTRING (-99.2364166 19.4788867, -99.2363289 19.478841)",Avenida México,,,,
776059174,True,2,tertiary,False,18.908,"LINESTRING (-99.2364971 19.4786201, -99.2365883 19.4787668)",Avenida Del Caribe,,,,
224752831,False,,residential,True,82.658,"LINESTRING (-99.2364971 19.4786201, -99.236418 19.47859, -99.2363702 19.4785638, -99.2358573 19.4781906)",Calle Kingston,,,,
"[24963114, 24963115]",True,3,primary,False,153.436,"LINESTRING (-99.2315906 19.4786829, -99.2315827 19.4786688, -99.2315222 19.4785546, -99.2309472 19.4774435)",Periférico Boulevard Manuel Ávila Camacho,yes,,,
