osmid,name,highway,oneway,reversed,length,ref,geometry,tunnel,bridge
845824853,Avenida Álvaro Obregón,residential,False,False,62.37,,"LINESTRING (-98.3457838 19.469656, -98.3458858 19.4691034)",,
845824853,Avenida Álvaro Obregón,residential,False,True,11.177,,"LINESTRING (-98.3457838 19.469656, -98.3457687 19.4697555)",,
846178925,,residential,False,False,44.721,,"LINESTRING (-98.3457838 19.469656, -98.3462103 19.4696638)",,
845824853,Avenida Álvaro Obregón,residential,False,False,11.177,,"LINESTRING (-98.3457687 19.4697555, -98.3457838 19.469656)",,
845824853,Avenida Álvaro Obregón,residential,False,True,63.22,,"LINESTRING (-98.3457687 19.4697555, -98.3456893 19.4703191)",,
846178926,,residential,False,True,34.278,,"LINESTRING (-98.3457687 19.4697555, -98.3457254 19.4697347, -98.3454475 19.4697195)",,
846178926,,residential,False,False,34.278,,"LINESTRING (-98.3454475 19.4697195, -98.3457254 19.4697347, -98.3457687 19.4697555)",,
545301859,Emiliano Zapata,residential,False,False,25.391,,"LINESTRING (-98.3446653 19.4695471, -98.3449068 19.4695644)",,
107582909,Calle Agustín de Iturbide Norte,residential,False,False,36.995,,"LINESTRING (-98.349088 19.4716883, -98.3491353 19.4713586)",,
107582909,Calle Agustín de Iturbide Norte,residential,False,True,33.521,,"LINESTRING (-98.349088 19.4716883, -98.3490433 19.4719868)",,
846186111,,residential,False,True,29.665,,"LINESTRING (-98.349088 19.4716883, -98.3488067 19.4716594)",,
846186111,,residential,False,False,29.665,,"LINESTRING (-98.3488067 19.4716594, -98.349088 19.4716883)",,
41821361,Avenida Reforma,residential,False,False,66.342,,"LINESTRING (-98.3478458 19.4697122, -98.3477761 19.4703052)",,
41821361,Avenida Reforma,residential,False,True,39.658,,"LINESTRING (-98.3478458 19.4697122, -98.3478968 19.4693588)",,
846186112,,residential,False,True,23.981,,"LINESTRING (-98.3478458 19.4697122, -98.348069 19.4697594)",,
846186112,,residential,False,False,23.981,,"LINESTRING (-98.348069 19.4697594, -98.3478458 19.4697122)",,
558275252,Calle Melchor Ocampo,residential,False,False,13.079,,"LINESTRING (-98.345057 19.4738797, -98.3451764 19.4739138)",,
558275252,Calle Melchor Ocampo,residential,False,True,34.762,,"LINESTRING (-98.345057 19.4738797, -98.3447398 19.4737886)",,
558275252,Calle Melchor Ocampo,residential,False,False,34.762,,"LINESTRING (-98.3447398 19.4737886, -98.345057 19.4738797)",,
558275252,Calle Melchor Ocampo,residential,False,True,57.525,,"LINESTRING (-98.3447398 19.4737886, -98.3442175 19.47363)",,
846212119,,residential,False,True,20.535,,"LINESTRING (-98.3447398 19.4737886, -98.3447817 19.4736082)",,
846212119,,residential,False,False,20.535,,"LINESTRING (-98.3447817 19.4736082, -98.3447398 19.4737886)",,
846212120,,residential,False,True,35.14,,"LINESTRING (-98.345227 19.4736014, -98.3451764 19.4739138)",,
558275252,Calle Melchor Ocampo,residential,False,True,13.079,,"LINESTRING (-98.3451764 19.4739138, -98.345057 19.4738797)",,
846212120,,residential,False,False,35.14,,"LINESTRING (-98.3451764 19.4739138, -98.345227 19.4736014)",,
107582909,Calle Agustín de Iturbide Norte,residential,False,False,40.427,,"LINESTRING (-98.3486827 19.4739009, -98.3487589 19.4735445)",,
545301855,Avenida José María Morelos,unclassified,False,False,16.116,,"LINESTRING (-98.3469211 19.4738753, -98.3469366 19.4737311)",,
545301855,Avenida José María Morelos,unclassified,False,False,17.467,,"LINESTRING (-98.3469976 19.4727108, -98.3470076 19.472554)",,
545301855,Avenida José María Morelos,unclassified,False,True,39.838,,"LINESTRING (-98.3469976 19.4727108, -98.3469781 19.4730686)",,
846225152,,residential,False,True,43.487,,"LINESTRING (-98.3469976 19.4727108, -98.3474095 19.4727571)",,
846225152,,residential,False,False,43.487,,"LINESTRING (-98.3474095 19.4727571, -98.3469976 19.4727108)",,
556156433,Camino Tierra,residential,False,True,82.284,,"LINESTRING (-98.3480363 19.4729143, -98.3482287 19.4729712, -98.3483729 19.4730578, -98.3483923 19.4731014, -98.3484044 19.4731659, -98.3483708 19.47344)",,
107582909,Calle Agustín de Iturbide Norte,residential,False,False,53.531,,"LINESTRING (-98.3488616 19.4729299, -98.3489387 19.472454)",,
107582909,Calle Agustín de Iturbide Norte,residential,False,True,69.183,,"LINESTRING (-98.3488616 19.4729299, -98.3487589 19.4735445)",,
846225155,,residential,False,True,44.232,,"LINESTRING (-98.3488616 19.4729299, -98.3492822 19.4729614)",,
846225155,,residential,False,False,44.232,,"LINESTRING (-98.3492822 19.4729614, -98.3488616 19.4729299)",,
846225156,Callejón Iturbide,residential,False,True,48.58,,"LINESTRING (-98.3485898 19.471897, -98.3490433 19.4719868)",,
107582909,Calle Agustín de Iturbide Norte,residential,False,False,33.521,,"LINESTRING (-98.3490433 19.4719868, -98.349088 19.4716883)",,
107582909,Calle Agustín de Iturbide Norte,residential,False,True,53.095,,"LINESTRING (-98.3490433 19.4719868, -98.3489387 19.472454)",,
846225156,Callejón Iturbide,residential,False,False,48.58,,"LINESTRING (-98.3490433 19.4719868, -98.3485898 19.471897)",,
41821433,Calle Jaime Nunó,residential,False,False,50.687,,"LINESTRING (-98.3440984 19.4708448, -98.3439931 19.4712897)",,
41821433,Calle Jaime Nunó,residential,False,True,33.152,,"LINESTRING (-98.3440984 19.4708448, -98.3441546 19.4705514)",,
846245852,,residential,False,True,44.115,,"LINESTRING (-98.3440984 19.4708448, -98.343707 19.4706991)",,
846245852,,residential,False,False,44.115,,"LINESTRING (-98.343707 19.4706991, -98.3440984 19.4708448)",,
846245860,,residential,False,True,32.748,,"LINESTRING (-98.343913 19.4688897, -98.3440849 19.4686438)",,
107582907,Calle La Purísima,unclassified,False,True,17.609,,"LINESTRING (-98.343913 19.4688897, -98.3439559 19.4689359, -98.3440116 19.4690174)",,
846245860,,residential,False,False,32.748,,"LINESTRING (-98.3440849 19.4686438, -98.343913 19.4688897)",,
846456273,,residential,False,True,34.234,,"LINESTRING (-98.3507629 19.468394, -98.3506269 19.4686739)",,
846456274,,residential,False,True,11.344,,"LINESTRING (-98.3507629 19.468394, -98.3508643 19.4684296)",,
"[846456274, 846456275]",,residential,False,False,73.613,,"LINESTRING (-98.3507629 19.468394, -98.3506137 19.4683308, -98.3505864 19.4683256, -98.3505619 19.4683269, -98.350524 19.4683457, -98.3504722 19.4683963, -98.3503349 19.468719)",,
846456273,,residential,False,False,34.234,,"LINESTRING (-98.3506269 19.4686739, -98.3507629 19.468394)",,
846456276,,residential,False,False,13.146,,"LINESTRING (-98.3503349 19.468719, -98.3504509 19.4687639)",,
"[846456274, 846456275]",,residential,False,True,73.613,,"LINESTRING (-98.3503349 19.468719, -98.3504722 19.4683963, -98.350524 19.4683457, -98.3505619 19.4683269, -98.3505864 19.4683256, -98.3506137 19.4683308, -98.3507629 19.468394)",,
846456276,,residential,False,True,31.109,,"LINESTRING (-98.3503349 19.468719, -98.3501968 19.4686912, -98.3501378 19.4686937, -98.3500841 19.4687026, -98.3500466 19.4687203)",,
846456274,,residential,False,False,11.344,,"LINESTRING (-98.3508643 19.4684296, -98.3507629 19.468394)",,
846456276,,residential,False,True,13.146,,"LINESTRING (-98.3504509 19.4687639, -98.3503349 19.468719)",,
846456277,Calle Los Laureles,residential,False,False,131.627,,"LINESTRING (-98.350757 19.4673943, -98.3496968 19.4680284)",,
846474548,,residential,False,True,55.45,,"LINESTRING (-98.3511272 19.471506, -98.3510217 19.4714419, -98.3510122 19.4713996, -98.3510215 19.4713429, -98.3511304 19.4710827)",,
846474548,,residential,False,True,12.989,,"LINESTRING (-98.3511304 19.4710827, -98.3511744 19.4709735)",,
846477018,Avenida Benito Juárez,residential,True,False,39.108,,"LINESTRING (-98.3511304 19.4710827, -98.3515024 19.471109)",,
846474548,,residential,False,False,55.45,,"LINESTRING (-98.3511304 19.4710827, -98.3510215 19.4713429, -98.3510122 19.4713996, -98.3510217 19.4714419, -98.3511272 19.471506)",,
846474548,,residential,False,False,12.989,,"LINESTRING (-98.3511744 19.4709735, -98.3511304 19.4710827)",,
846477019,Avenida Benito Juárez,residential,True,False,8.365,,"LINESTRING (-98.3511744 19.4709735, -98.3510957 19.4709611)",,
552393627,Avenida Benito Juárez,residential,False,False,47.222,,"LINESTRING (-98.349755 19.470732, -98.3493266 19.4706008)",,
552393627,Avenida Benito Juárez,residential,False,True,36.524,,"LINESTRING (-98.349755 19.470732, -98.3500774 19.4708565)",,
846474549,,residential,False,True,28.784,,"LINESTRING (-98.349755 19.470732, -98.3496979 19.4709852)",,
846474549,,residential,False,False,28.784,,"LINESTRING (-98.3496979 19.4709852, -98.349755 19.470732)",,
137161936,Calle Guadalupe,residential,False,False,14.594,,"LINESTRING (-98.3519535 19.4711376, -98.3520391 19.4710341)",,
137161936,Calle Guadalupe,residential,False,True,102.688,,"LINESTRING (-98.3519535 19.4711376, -98.351206 19.4717344)",,
846474551,,residential,False,True,24.682,,"LINESTRING (-98.3519535 19.4711376, -98.3521379 19.4712756)",,
846474551,,residential,False,False,24.682,,"LINESTRING (-98.3521379 19.4712756, -98.3519535 19.4711376)",,
846474552,,residential,False,True,28.572000000000003,,"LINESTRING (-98.3512847 19.4707854, -98.3512288 19.4708736, -98.3511765 19.4709197, -98.3510957 19.4709611)",,
846474552,,residential,False,False,28.572,,"LINESTRING (-98.3510957 19.4709611, -98.3511765 19.4709197, -98.3512288 19.4708736, -98.3512847 19.4707854)",,
846477019,Avenida Benito Juárez,residential,True,False,96.958,,"LINESTRING (-98.3510957 19.4709611, -98.3503208 19.4708559, -98.350179 19.4708495)",,
846474553,,residential,False,True,75.375,,"LINESTRING (-98.3508814 19.4707914, -98.3509766 19.4707117, -98.3510155 19.4706156, -98.3510799 19.4704178, -98.3511635 19.4701826)",,
41821365,Avenida Tlaxcala,primary,False,False,29.462000000000003,MEX 136,"LINESTRING (-98.3511635 19.4701826, -98.3511077 19.4701472, -98.3509344 19.4700292)",,
41821365,Avenida Tlaxcala,primary,False,True,130.221,MEX 136,"LINESTRING (-98.3511635 19.4701826, -98.3517235 19.4705375, -98.3521813 19.4708535)",,
846474553,,residential,False,False,75.375,,"LINESTRING (-98.3511635 19.4701826, -98.3510799 19.4704178, -98.3510155 19.4706156, -98.3509766 19.4707117, -98.3508814 19.4707914)",,
41821365,Avenida Tlaxcala,primary,False,True,12.796,MEX 136,"LINESTRING (-98.3521813 19.4708535, -98.3522785 19.4709231)",,
41821365,Avenida Tlaxcala,primary,False,False,130.221,MEX 136,"LINESTRING (-98.3521813 19.4708535, -98.3517235 19.4705375, -98.3511635 19.4701826)",,
846474560,,residential,False,True,75.852,,"LINESTRING (-98.3521813 19.4708535, -98.3522218 19.4707889, -98.3522339 19.4707484, -98.3522309 19.4707092, -98.3521987 19.4706687, -98.352183 19.4706482, -98.3521799 19.4706218, -98.3523653 19.4702363)",,
846474555,,residential,False,False,91.037,,"LINESTRING (-98.3523653 19.4702363, -98.3515774 19.4698921)",,
846474560,,residential,False,False,75.85199999999999,,"LINESTRING (-98.3523653 19.4702363, -98.3521799 19.4706218, -98.352183 19.4706482, -98.3521987 19.4706687, -98.3522309 19.4707092, -98.3522339 19.4707484, -98.3522218 19.4707889, -98.3521813 19.4708535)",,
41821365,Avenida Tlaxcala,primary,False,False,48.522,MEX 136,"LINESTRING (-98.3509011 19.4700116, -98.3505032 19.4697887)",,
41821365,Avenida Tlaxcala,primary,False,True,4.002,MEX 136,"LINESTRING (-98.3509011 19.4700116, -98.3509344 19.4700292)",,
846474564,,residential,False,True,31.152,,"LINESTRING (-98.3509011 19.4700116, -98.3510091 19.4697506)",,
846474564,,residential,False,False,31.152,,"LINESTRING (-98.3510091 19.4697506, -98.3509011 19.4700116)",,
552408971,Calle Francisco I. Madero,residential,False,False,17.639,,"LINESTRING (-98.3510826 19.4690908, -98.3509163 19.4690667)",,
552408971,Calle Francisco I. Madero,residential,False,True,54.625,,"LINESTRING (-98.3510826 19.4690908, -98.3515976 19.4691654)",,
846474565,,residential,False,True,18.326,,"LINESTRING (-98.3510826 19.4690908, -98.3510226 19.4692456)",,
846474565,,residential,False,False,18.326,,"LINESTRING (-98.3510226 19.4692456, -98.3510826 19.4690908)",,
846474566,,residential,False,False,34.018,,"LINESTRING (-98.350229 19.4695877, -98.3505388 19.4696787)",,
846474566,,residential,False,True,34.018,,"LINESTRING (-98.3505388 19.4696787, -98.350229 19.4695877)",,
846474567,,residential,False,False,12.788,,"LINESTRING (-98.3505388 19.4696787, -98.3505032 19.4697887)",,
846474567,,residential,False,True,79.871,,"LINESTRING (-98.3505388 19.4696787, -98.3506092 19.4695048, -98.3506802 19.4693651, -98.3507312 19.4693063, -98.3508311 19.4692222, -98.3509163 19.4690667)",,
552408971,Calle Francisco I. Madero,residential,False,False,86.314,,"LINESTRING (-98.3509163 19.4690667, -98.3501029 19.4689466)",,
552408971,Calle Francisco I. Madero,residential,False,True,17.639,,"LINESTRING (-98.3509163 19.4690667, -98.3510826 19.4690908)",,
846474567,,residential,False,False,79.871,,"LINESTRING (-98.3509163 19.4690667, -98.3508311 19.4692222, -98.3507312 19.4693063, -98.3506802 19.4693651, -98.3506092 19.4695048, -98.3505388 19.4696787)",,
552408971,Calle Francisco I. Madero,residential,False,False,54.625,,"LINESTRING (-98.3515976 19.4691654, -98.3510826 19.4690908)",,
552408971,Calle Francisco I. Madero,residential,False,True,23.193,,"LINESTRING (-98.3515976 19.4691654, -98.3518135 19.4692109)",,
846474568,,residential,False,True,73.88,,"LINESTRING (-98.3515976 19.4691654, -98.3518084 19.4685314)",,
846474568,,residential,False,False,73.88,,"LINESTRING (-98.3518084 19.4685314, -98.3515976 19.4691654)",,
846477017,,residential,False,True,10.998,,"LINESTRING (-98.3515024 19.471109, -98.3514975 19.4710102)",,
846477018,Avenida Benito Juárez,residential,True,False,56.988,,"LINESTRING (-98.3515024 19.471109, -98.3519043 19.4710669, -98.3520391 19.4710341)",,
41821421,Privada Granaditas,residential,False,False,40.444,,"LINESTRING (-98.3525621 19.4734288, -98.3522422 19.4732255)",,
"[41821427, 846484854]",Privada Las Fuentes,residential,False,False,126.062,,"LINESTRING (-98.351141 19.4735572, -98.3517612 19.4739005, -98.3520235 19.4735178)",,
41821427,Privada Las Fuentes,residential,False,False,39.775,,"LINESTRING (-98.3520235 19.4735178, -98.3522422 19.4732255)",,
846484855,Privada Guadalupe,residential,False,True,80.664,,"LINESTRING (-98.3520235 19.4735178, -98.3513561 19.4731568)",,
"[41821427, 846484854]",Privada Las Fuentes,residential,False,True,126.062,,"LINESTRING (-98.3520235 19.4735178, -98.3517612 19.4739005, -98.351141 19.4735572)",,
846484855,Privada Guadalupe,residential,False,False,80.664,,"LINESTRING (-98.3513561 19.4731568, -98.3520235 19.4735178)",,
137161936,Calle Guadalupe,residential,False,False,33.412,,"LINESTRING (-98.3505907 19.4728527, -98.3507371 19.4725858)",,
"[846484857, 846484858]",,residential,False,True,68.93099999999998,,"LINESTRING (-98.3502451 19.4729257, -98.3500801 19.4729206, -98.3500238 19.4729042, -98.3499701 19.4728562, -98.3499648 19.4727601, -98.3499822 19.4727057, -98.350013 19.4726576, -98.3501089 19.4725646)",,
41821420,Calle Granaditas,residential,False,False,65.899,,"LINESTRING (-98.3501089 19.4725646, -98.3507371 19.4725858)",,
41821420,Calle Granaditas,residential,False,True,41.799,,"LINESTRING (-98.3501089 19.4725646, -98.3497126 19.4725233)",,
"[846484857, 846484858]",,residential,False,False,68.931,,"LINESTRING (-98.3501089 19.4725646, -98.350013 19.4726576, -98.3499822 19.4727057, -98.3499648 19.4727601, -98.3499701 19.4728562, -98.3500238 19.4729042, -98.3500801 19.4729206, -98.3502451 19.4729257)",,
"[846484859, 846484860]",,residential,False,True,50.931,,"LINESTRING (-98.3515078 19.4721398, -98.3513059 19.472052, -98.3511068 19.4722147)",,
41821419,Calle Zamora,residential,False,False,16.093,,"LINESTRING (-98.3511068 19.4722147, -98.3509725 19.4721446)",,
41821419,Calle Zamora,residential,False,True,161.944,,"LINESTRING (-98.3511068 19.4722147, -98.3524042 19.4730052)",,
"[846484859, 846484860]",,residential,False,False,50.931,,"LINESTRING (-98.3511068 19.4722147, -98.3513059 19.472052, -98.3515078 19.4721398)",,
"[846484861, 846484862]",,residential,False,True,95.93599999999999,,"LINESTRING (-98.3505138 19.4718926, -98.3504362 19.4720337, -98.3503892 19.4721064, -98.3503389 19.4721544, -98.3502209 19.4721936, -98.3500526 19.4721949, -98.3497616 19.4721835)",,
41821409,Avenida Mina,residential,False,False,38.132,,"LINESTRING (-98.3497616 19.4721835, -98.3497126 19.4725233)",,
41821409,Avenida Mina,residential,False,True,39.736000000000004,,"LINESTRING (-98.3497616 19.4721835, -98.3498137 19.4719842, -98.3498653 19.4718401)",,
"[846484861, 846484862]",,residential,False,False,95.93599999999999,,"LINESTRING (-98.3497616 19.4721835, -98.3500526 19.4721949, -98.3502209 19.4721936, -98.3503389 19.4721544, -98.3503892 19.4721064, -98.3504362 19.4720337, -98.3505138 19.4718926)",,
41821409,Avenida Mina,residential,False,True,38.652,,"LINESTRING (-98.3498653 19.4718401, -98.3499918 19.4715136)",,
846484863,,residential,False,True,34.146,,"LINESTRING (-98.3498653 19.4718401, -98.3501873 19.4718863)",,
41821409,Avenida Mina,residential,False,False,39.736000000000004,,"LINESTRING (-98.3498653 19.4718401, -98.3498137 19.4719842, -98.3497616 19.4721835)",,
846484863,,residential,False,False,34.146,,"LINESTRING (-98.3501873 19.4718863, -98.3498653 19.4718401)",,
845824854,Camino Las Carrozas,secondary,False,True,12.007,,"LINESTRING (-98.348648 19.4662885, -98.3485767 19.466204)",,
41821364,Calle Miguel Hidalgo,residential,False,True,140.632,,"LINESTRING (-98.348648 19.4662885, -98.3486804 19.466716, -98.3487028 19.4669524, -98.3486549 19.4675495)",,
845824854,Camino Las Carrozas,secondary,False,False,122.086,,"LINESTRING (-98.348648 19.4662885, -98.3489419 19.4666367, -98.3492795 19.4672068)",,
137161936,Calle Guadalupe,residential,False,False,8.062,,"LINESTRING (-98.3520391 19.4710341, -98.3520461 19.4709619)",,
137161936,Calle Guadalupe,residential,False,True,14.594,,"LINESTRING (-98.3520391 19.4710341, -98.3519535 19.4711376)",,
846477018,Avenida Benito Juárez,residential,True,False,31.987,,"LINESTRING (-98.3520391 19.4710341, -98.3523345 19.4709621)",,
938291790,Avenida Benito Juárez,residential,True,False,16.532,,"LINESTRING (-98.3524351 19.4709406, -98.3522785 19.4709231)",,
137161936,Calle Guadalupe,residential,False,True,8.062,,"LINESTRING (-98.3520461 19.4709619, -98.3520391 19.4710341)",,
846477019,Avenida Benito Juárez,residential,True,False,57.81699999999999,,"LINESTRING (-98.3520461 19.4709619, -98.3518866 19.4709862, -98.3514975 19.4710102)",,
41821409,Avenida Mina,residential,False,False,69.446,,"LINESTRING (-98.3501631 19.4709103, -98.3499918 19.4715136)",,
41821409,Avenida Mina,residential,False,True,6.963,,"LINESTRING (-98.3501631 19.4709103, -98.350179 19.4708495)",,
846477018,Avenida Benito Juárez,residential,True,False,103.204,,"LINESTRING (-98.3501631 19.4709103, -98.3503235 19.4709398, -98.3511304 19.4710827)",,
552393627,Avenida Benito Juárez,residential,False,False,36.524,,"LINESTRING (-98.3500774 19.4708565, -98.349755 19.470732)",,
938291792,Avenida Benito Juárez,residential,True,False,10.794,,"LINESTRING (-98.3500774 19.4708565, -98.3501631 19.4709103)",,
