osmid,oneway,lanes,name,highway,reversed,length,ref,maxspeed,access,area,geometry,bridge
"[782547204, 946857357, 335610029]",False,,Calle Tampico,residential,True,24.003000000000004,,,,,"LINESTRING (-98.9752701 22.7371667, -98.9753341 22.7371763, -98.9754692 22.7371966, -98.9755011 22.7372014)",yes
193042266,True,,Calle Vicente Guerrero,primary,False,52.151,MEX 85,,,,"LINESTRING (-98.9743014 22.7432387, -98.9738009 22.7431556)",
791946840,False,,Calle Moisés Suárez Barrón,residential,False,117.094,,,,,"LINESTRING (-98.9743014 22.7432387, -98.974484 22.7421992)",
335609811,True,,Calle General Pedro José Méndez,residential,False,61.134,,40,yes,,"LINESTRING (-98.974484 22.7421992, -98.9750714 22.742293)",
791946840,False,,Calle Moisés Suárez Barrón,residential,True,117.094,,,,,"LINESTRING (-98.974484 22.7421992, -98.9743014 22.7432387)",
"[335609873, 782547201]",False,,Calle Quintero,residential,True,20.73,,,,,"LINESTRING (-98.966913 22.7368427, -98.9670762 22.7368733, -98.9671111 22.7368798)",yes
905940288,True,,Boulevard Licenciado Manuel Cavazos Lerma,tertiary,False,21.38,,,,,"LINESTRING (-98.9759681 22.7447432, -98.9760021 22.7445535)",
965010048,True,,Boulevard Licenciado Manuel Cavazos Lerma,tertiary,False,118.214,,,,,"LINESTRING (-98.9760185 22.7400936, -98.9756732 22.7390793)",
150694130,True,,Calle Melchor Ocampo,residential,False,71.25,,40,yes,,"LINESTRING (-98.9713749 22.7382523, -98.9714881 22.7376201)",
965037868,False,,,residential,True,48.245,,,,,"LINESTRING (-98.9713749 22.7382523, -98.9709122 22.7381739)",
965037868,False,,,residential,False,48.245,,,,,"LINESTRING (-98.9709122 22.7381739, -98.9713749 22.7382523)",
