osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,junction,maxspeed,access
452314655,True,,,residential,False,9.294,"LINESTRING (35.8340496 34.436909, 35.8341414 34.4369444)",,,,
709514971,True,,,tertiary,False,26.326,"LINESTRING (35.8340496 34.436909, 35.8340751 34.4368753, 35.8341039 34.4368305, 35.834179 34.4367492, 35.8342253 34.4367271)",,,,
74661095,True,,شارع رياض الصلح,tertiary,False,5.229,"LINESTRING (35.8341414 34.4369444, 35.8341394 34.4369914)",,,,
331192459,False,,,residential,False,127.596,"LINESTRING (35.8341414 34.4369444, 35.8341606 34.4369411, 35.8341921 34.4369312, 35.8342192 34.4369195, 35.8343205 34.4368615, 35.8353156 34.4363322)",,,,
331195705,False,,Nour-Qasr Karameh,residential,True,17.44,"LINESTRING (35.8375874 34.4353251, 35.8373973 34.4353209)",,,,
"[331195705, 327734898]",False,,Nour-Qasr Karameh,residential,"[False, True]",58.108,"LINESTRING (35.8375874 34.4353251, 35.8376951 34.4353275, 35.8382209 34.4353204)",,,,
709524829,False,,,residential,True,99.86,"LINESTRING (35.8375874 34.4353251, 35.8375552 34.4351443, 35.837515 34.4350425, 35.8374211 34.4349363, 35.8373004 34.4348523, 35.8371636 34.4347881, 35.837051 34.4347527, 35.8369088 34.4347483)",,,,
709524829,False,,,residential,False,99.86000000000001,"LINESTRING (35.8369088 34.4347483, 35.837051 34.4347527, 35.8371636 34.4347881, 35.8373004 34.4348523, 35.8374211 34.4349363, 35.837515 34.4350425, 35.8375552 34.4351443, 35.8375874 34.4353251)",,,,
331195705,False,,Nour-Qasr Karameh,residential,False,5.311,"LINESTRING (35.837345 34.4353004, 35.8373973 34.4353209)",,,,
331192457,False,,,residential,True,82.227,"LINESTRING (35.837345 34.4353004, 35.8372508 34.4353611, 35.8371462 34.435423, 35.8366054 34.4357179)",,,,
331195705,False,,Nour-Qasr Karameh,residential,True,114.60499999999999,"LINESTRING (35.837345 34.4353004, 35.8371033 34.4352062, 35.8368753 34.4350956, 35.8367519 34.435027, 35.8364532 34.4348386, 35.8363117 34.4347304)",,,,
114315395,False,,شارع جبران خليل جبران,residential,False,10.529,"LINESTRING (35.8344337 34.4379274, 35.8343218 34.4379062)",,,,
709524830,False,,,residential,True,52.150000000000006,"LINESTRING (35.8344337 34.4379274, 35.8344707 34.4378851, 35.8345351 34.4377944, 35.8346088 34.4376772, 35.8346893 34.4375102)",,,,
1018241102,True,,شارع جبران خليل جبران,residential,False,139.333,"LINESTRING (35.8344337 34.4379274, 35.8354725 34.4381439, 35.835907 34.4382335)",,,,
74661100,True,,شارع رياض الصلح,tertiary,False,51.266,"LINESTRING (35.8318958 34.4386041, 35.8323182 34.4383021)",,,,
709524831,False,,,tertiary_link,True,13.14,"LINESTRING (35.8318958 34.4386041, 35.8319902 34.438693)",,,,
74661095,True,,شارع رياض الصلح,tertiary,False,153.361,"LINESTRING (35.8319902 34.438693, 35.8307826 34.4396471)",,,,
709524831,False,,,tertiary_link,False,13.14,"LINESTRING (35.8319902 34.438693, 35.8318958 34.4386041)",,,,
327734902,True,,,residential,False,20.053,"LINESTRING (35.8389466 34.4377225, 35.8390291 34.4376667, 35.8390989 34.4375945)",,,,
709524835,True,,,residential,False,15.208,"LINESTRING (35.8389466 34.4377225, 35.838979 34.4377438, 35.8390073 34.4377688, 35.8390309 34.4377969, 35.8390492 34.4378276)",,,,
301707233,True,,,residential,False,37.969,"LINESTRING (35.8390492 34.4378276, 35.8388508 34.4381273)",,,,
327743503,True,,,residential,False,99.084,"LINESTRING (35.8390989 34.4375945, 35.8390465 34.4374482, 35.8387676 34.4367464)",,,,
108249718,True,2,,trunk,False,12.962,"LINESTRING (35.837696 34.4386362, 35.8377483 34.4387445)",A2,,,yes
327734902,True,,,residential,False,47.744,"LINESTRING (35.837696 34.4386362, 35.8379133 34.4384946, 35.8380963 34.4383619)",,,,
175128334,False,,,residential,True,8.943,"LINESTRING (35.8301859 34.4364627, 35.8302636 34.4364141)",,,,
709543877,False,,,residential,True,14.719,"LINESTRING (35.8301859 34.4364627, 35.8301336 34.436413, 35.8300772 34.4363654)",,,,
114315395,False,,شارع جبران خليل جبران,residential,True,10.529,"LINESTRING (35.8343218 34.4379062, 35.8344337 34.4379274)",,,,
114315395,False,,شارع جبران خليل جبران,residential,False,62.729,"LINESTRING (35.8343218 34.4379062, 35.8338404 34.4378055, 35.8336566 34.4377755)",,,,
709545523,False,,,residential,True,47.028999999999996,"LINESTRING (35.8343218 34.4379062, 35.8343004 34.437967, 35.8342776 34.4379991, 35.8342293 34.4380411, 35.8341542 34.4381108, 35.834004 34.4382291)",,,,
114315421,False,,شارع البطريرك إلياس الحويك,residential,False,59.657,"LINESTRING (35.834004 34.4382291, 35.8336566 34.4377755)",,,,
114315421,False,,شارع البطريرك إلياس الحويك,residential,True,63.31,"LINESTRING (35.834004 34.4382291, 35.8343751 34.4387092)",,,,
709545523,False,,,residential,False,47.028999999999996,"LINESTRING (35.834004 34.4382291, 35.8341542 34.4381108, 35.8342293 34.4380411, 35.8342776 34.4379991, 35.8343004 34.437967, 35.8343218 34.4379062)",,,,
74661095,True,,شارع رياض الصلح,tertiary,False,70.243,"LINESTRING (35.8299686 34.4402665, 35.829404 34.4406934)",,,,
711366512,False,,,tertiary_link,True,18.804,"LINESTRING (35.8299686 34.4402665, 35.8298284 34.4401431)",,,,
711366512,False,,,tertiary_link,False,18.804,"LINESTRING (35.8298284 34.4401431, 35.8299686 34.4402665)",,,,
74661100,True,,شارع رياض الصلح,tertiary,False,101.579,"LINESTRING (35.8298284 34.4401431, 35.8299002 34.4400851, 35.8306164 34.4395011)",,,,
327746141,True,2,,trunk,False,30.441,"LINESTRING (35.8391079 34.4407984, 35.8389195 34.440573)",A2,,,
108090307,True,,شارع المئتين,tertiary,False,24.61,"LINESTRING (35.839065 34.4411361, 35.8392749 34.4409982)",,,,
713372972,True,,,trunk_link,False,38.112,"LINESTRING (35.839065 34.4411361, 35.8391015 34.4410239, 35.8391144 34.4409647, 35.8391144 34.4408983, 35.8391079 34.4407984)",,,,
452479298,False,,,residential,False,15.406,"LINESTRING (35.8401846 34.4358502, 35.840123 34.4359791)",,,,
327734894,True,,,residential,False,44.722,"LINESTRING (35.8400564 34.4352462, 35.8396417 34.4354578)",,,,
792765259,False,,,residential,True,110.877,"LINESTRING (35.8400564 34.4352462, 35.8394622 34.4343778)",,,,
452469574,True,,,residential,False,73.933,"LINESTRING (35.8394622 34.4343778, 35.8400615 34.4339331)",,,,
792765259,False,,,residential,False,110.877,"LINESTRING (35.8394622 34.4343778, 35.8400564 34.4352462)",,,,
717268998,False,,,tertiary,True,23.538,"LINESTRING (35.839577 34.4407953, 35.8393781 34.4409291)",,,,
327746144,True,,,trunk_link,False,39.203,"LINESTRING (35.839577 34.4407953, 35.8395495 34.440846, 35.8395405 34.4409009, 35.8395508 34.4409558, 35.8396075 34.4411359)",,,,
327734902,True,,,residential,False,44.461,"LINESTRING (35.838179 34.4382873, 35.8383062 34.4381572, 35.8384725 34.4379692)",,,,
1017802338,True,,,residential,False,61.142,"LINESTRING (35.8401793 34.4392213, 35.8395454 34.4390509)",,,,
1056713567,False,,,residential,True,79.241,"LINESTRING (35.8401793 34.4392213, 35.8398224 34.4398703)",,,,
1056713567,False,,,residential,False,79.241,"LINESTRING (35.8398224 34.4398703, 35.8401793 34.4392213)",,,,
291339409,False,,,residential,False,121.94999999999999,"LINESTRING (35.8398224 34.4398703, 35.8394609 34.4396869, 35.839351 34.4396272, 35.8393215 34.4396073, 35.8392946 34.4395564, 35.8392933 34.4395066, 35.8393362 34.4394071, 35.8395454 34.4390509)",,,,
452481183,False,,,residential,False,32.386,"LINESTRING (35.8381481 34.4350354, 35.8382209 34.4353204)",,,,
1124962187,False,,,residential,True,67.732,"LINESTRING (35.8381481 34.4350354, 35.8388847 34.4349912)",,,,
452481183,False,,,residential,True,182.372,"LINESTRING (35.8381481 34.4350354, 35.8381397 34.4350025, 35.8379868 34.4342946, 35.8378615 34.4334132)",,,,
452479298,False,,,residential,False,31.831,"LINESTRING (35.8400121 34.4363986, 35.8399108 34.4366724)",,,,
452479298,False,,,residential,True,47.742,"LINESTRING (35.8400121 34.4363986, 35.840123 34.4359791)",,,,
1214460823,False,,,residential,False,59.402,"LINESTRING (35.8367988 34.4418447, 35.8373142 34.4415211)",,,,
327746189,True,2,,trunk,False,47.917,"LINESTRING (35.8402016 34.4417958, 35.8398297 34.4414931)",A2,,,
