osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,ref,lanes
416039173,residential,,False,False,2.161,"LINESTRING (-2.7671936 48.5331028, -2.7671655 48.5331084)",Rue Gaultier du Mottay,30,,
416039173,residential,,False,True,33.68,"LINESTRING (-2.7671936 48.5331028, -2.7676316 48.5330155)",Rue Gaultier du Mottay,30,,
416039174,residential,,False,False,50.524,"LINESTRING (-2.7671936 48.5331028, -2.7673857 48.533539)",,30,,
416039174,residential,,False,True,50.524,"LINESTRING (-2.7673857 48.533539, -2.7671936 48.5331028)",,30,,
416039173,residential,,False,False,37.166,"LINESTRING (-2.7671655 48.5331084, -2.7666822 48.5332048)",Rue Gaultier du Mottay,30,,
416039173,residential,,False,True,2.161,"LINESTRING (-2.7671655 48.5331084, -2.7671936 48.5331028)",Rue Gaultier du Mottay,30,,
416039175,residential,,False,False,58.68,"LINESTRING (-2.7671655 48.5331084, -2.7670014 48.5327325, -2.7668842 48.5326203)",,30,,
416039175,residential,,False,True,58.68,"LINESTRING (-2.7668842 48.5326203, -2.7670014 48.5327325, -2.7671655 48.5331084)",,30,,
416040456,residential,,False,True,34.772,"LINESTRING (-2.7665547 48.5329037, -2.7666822 48.5332048)",,30,,
107488095,residential,,False,False,26.936,"LINESTRING (-2.7652622 48.5337564, -2.765381 48.5339006, -2.765442 48.5339673)",Rue des Prés Josse,30,,
107488095,residential,,False,True,72.638,"LINESTRING (-2.7652622 48.5337564, -2.7650569 48.5334851, -2.7649441 48.5333361, -2.7647566 48.5332015)",Rue des Prés Josse,30,,
416040458,residential,,False,False,25.906,"LINESTRING (-2.7652622 48.5337564, -2.7650404 48.5338159, -2.7649296 48.5338029)",,30,,
416040458,residential,,False,True,25.906,"LINESTRING (-2.7649296 48.5338029, -2.7650404 48.5338159, -2.7652622 48.5337564)",,30,,
107488095,residential,,False,False,72.638,"LINESTRING (-2.7647566 48.5332015, -2.7649441 48.5333361, -2.7650569 48.5334851, -2.7652622 48.5337564)",Rue des Prés Josse,30,,
107488095,residential,,False,True,54.188,"LINESTRING (-2.7647566 48.5332015, -2.7646971 48.5331612, -2.7641687 48.5329096)",Rue des Prés Josse,30,,
416040459,residential,,False,False,31.028,"LINESTRING (-2.7647566 48.5332015, -2.7644965 48.5332918, -2.7644542 48.5333716)",,30,,
416040459,residential,,False,True,31.028,"LINESTRING (-2.7644542 48.5333716, -2.7644965 48.5332918, -2.7647566 48.5332015)",,30,,
419784388,residential,,False,True,87.869,"LINESTRING (-2.7674149 48.531306, -2.7664273 48.5316979, -2.7663913 48.5317122)",Rue Tanguy Malmanche,30,,
168913952,residential,,False,False,51.465,"LINESTRING (-2.7663913 48.5317122, -2.7666789 48.5319526, -2.7668253 48.532075)",Rue de la Croix,30,,
168913952,residential,,False,True,48.843,"LINESTRING (-2.7663913 48.5317122, -2.7661262 48.5314906, -2.7659794 48.5313679)",Rue de la Croix,30,,
419784388,residential,,False,False,87.869,"LINESTRING (-2.7663913 48.5317122, -2.7664273 48.5316979, -2.7674149 48.531306)",Rue Tanguy Malmanche,30,,
426745742,residential,,False,True,61.080999999999996,"LINESTRING (-2.7718638 48.5311338, -2.7722799 48.5315631, -2.7723123 48.5315959)",,,,
416039169,residential,,True,False,71.098,"LINESTRING (-2.7693494 48.534383, -2.7690356 48.5342783, -2.7686857 48.5341382, -2.7685365 48.5340448)",,30,,
435660654,residential,,False,False,80.832,"LINESTRING (-2.7693494 48.534383, -2.7694911 48.5341888, -2.7694425 48.5341718, -2.7688093 48.5339489)",,30,,
416039170,residential,,False,False,28.849,"LINESTRING (-2.7683145 48.533738, -2.7682962 48.5337009, -2.7679734 48.5337547)",,30,,
416039170,residential,,False,True,28.441,"LINESTRING (-2.7683145 48.533738, -2.7683467 48.5338032, -2.7684346 48.5339811)",,30,,
435660654,residential,,False,True,44.44500000000001,"LINESTRING (-2.7683145 48.533738, -2.7687121 48.5338746, -2.7687556 48.5339309, -2.7688093 48.5339489)",,30,,
"[26983492, 143078030]",tertiary,,False,"[False, True]",156.223,"LINESTRING (-2.7658214 48.5342942, -2.7659484 48.534306, -2.7664578 48.5343547, -2.7665846 48.5343653, -2.7666236 48.5343689, -2.7667172 48.5344121, -2.7667506 48.5344915, -2.7668568 48.5347445, -2.76689 48.5348243, -2.7669787 48.535086, -2.7670095 48.5351808)",Rue des Chênes,30,,
143078030,tertiary,,False,True,21.797,"LINESTRING (-2.7658214 48.5342942, -2.7656056 48.5342929, -2.7655258 48.5342984)",Rue des Chênes,30,,
967102025,residential,,True,False,45.956,"LINESTRING (-2.7658214 48.5342942, -2.7657156 48.5342217, -2.7655949 48.5341178, -2.765442 48.5339673)",Rue des Prés Josse,30,,
481009768,residential,,False,False,11.82,"LINESTRING (-2.7644083 48.537886, -2.7645439 48.5378291)",,,,
18637450,tertiary,,False,False,62.144,"LINESTRING (-2.7644083 48.537886, -2.7647332 48.5382237, -2.7648735 48.5383521)",Rue Mozart,30,,
18637450,tertiary,,False,True,72.196,"LINESTRING (-2.7644083 48.537886, -2.7641971 48.5376665, -2.7639149 48.5373253)",Rue Mozart,30,,
481009768,residential,,False,True,11.82,"LINESTRING (-2.7645439 48.5378291, -2.7644083 48.537886)",,,,
48655867,tertiary,,False,True,22.251,"LINESTRING (-2.7709027 48.5390184, -2.7709045 48.5392185)",Avenue du Général de Gaulle,,,
48655867,tertiary,,False,False,209.50400000000002,"LINESTRING (-2.7709027 48.5390184, -2.7709018 48.5389255, -2.7709123 48.5386927, -2.7709136 48.5386651, -2.7711048 48.5380368, -2.7711907 48.5377741, -2.7714184 48.5371717)",Avenue du Général de Gaulle,,,
143103089,residential,,True,False,185.583,"LINESTRING (-2.7709027 48.5390184, -2.7707054 48.5389382, -2.770622 48.5388412, -2.7704722 48.5386265, -2.7702441 48.5383491, -2.7700974 48.5380867, -2.7700364 48.5379425, -2.7700164 48.5377684, -2.7700262 48.5375209)",Rue Fleurie,30,,
107488095,residential,,False,True,26.936,"LINESTRING (-2.765442 48.5339673, -2.765381 48.5339006, -2.7652622 48.5337564)",Rue des Prés Josse,30,,
967102026,residential,,True,False,37.738,"LINESTRING (-2.765442 48.5339673, -2.7654835 48.5340693, -2.7655258 48.5341581, -2.765533 48.5342151, -2.7655258 48.5342984)",Rue des Prés Josse,30,,
365732190,tertiary,,False,True,69.737,"LINESTRING (-2.7655258 48.5342984, -2.7645849 48.5343702)",Rue des Chênes,30,,
143078030,tertiary,,False,False,21.797,"LINESTRING (-2.7655258 48.5342984, -2.7656056 48.5342929, -2.7658214 48.5342942)",Rue des Chênes,30,,
1087477808,tertiary,,False,True,32.732,"LINESTRING (-2.7730129 48.5311458, -2.7733866 48.5309864)",Rue de la Vallée,,,
972477995,residential,,False,False,79.113,"LINESTRING (-2.7730129 48.5311458, -2.7727812 48.5308737, -2.7723319 48.5306077)",Rue Edward Jenner,20,,2
1087477808,tertiary,,False,False,72.836,"LINESTRING (-2.7730129 48.5311458, -2.7726605 48.5313056, -2.772468 48.5314396, -2.7723123 48.5315959)",Rue de la Vallée,,,
972477995,residential,,False,True,79.113,"LINESTRING (-2.7723319 48.5306077, -2.7727812 48.5308737, -2.7730129 48.5311458)",Rue Edward Jenner,20,,2
416039169,residential,,True,False,10.318,"LINESTRING (-2.7685365 48.5340448, -2.7684346 48.5339811)",,30,,
435660654,residential,,False,False,44.445,"LINESTRING (-2.7688093 48.5339489, -2.7687556 48.5339309, -2.7687121 48.5338746, -2.7683145 48.533738)",,30,,
435660654,residential,,False,True,80.832,"LINESTRING (-2.7688093 48.5339489, -2.7694425 48.5341718, -2.7694911 48.5341888, -2.7693494 48.534383)",,30,,
1057567719,residential,,True,False,23.634,"LINESTRING (-2.7688093 48.5339489, -2.7687658 48.5339919, -2.7685365 48.5340448)",,30,,
1094532145,residential,,False,False,47.449,"LINESTRING (-2.7636878 48.5339322, -2.7635998 48.5342215, -2.7635597 48.5343504)",,,,
1134086228,residential,,False,False,43.838,"LINESTRING (-2.7639751 48.5334052, -2.763389 48.5334745)",Rue Jules Ferry,30,,
26099768,residential,,False,True,20.036,"LINESTRING (-2.763389 48.5334745, -2.7631882 48.5335961)",Rue Jules Ferry,30,,
1134086228,residential,,False,True,43.838,"LINESTRING (-2.763389 48.5334745, -2.7639751 48.5334052)",Rue Jules Ferry,30,,
26099768,residential,,False,False,28.579,"LINESTRING (-2.763389 48.5334745, -2.7633615 48.5333984, -2.7632569 48.5332336)",Rue Jules Ferry,30,,
48655452,tertiary,,True,False,31.559,"LINESTRING (-2.76991 48.5353247, -2.7700217 48.5353376, -2.7701811 48.5353559, -2.7703331 48.5353699)",Rue du Commerce,30,,
967101976,residential,,False,True,20.985,"LINESTRING (-2.76991 48.5353247, -2.7699009 48.5353631, -2.7698853 48.5355126)",Rue Fleurie,30,,
