osmid,oneway,lanes,ref,highway,reversed,length,geometry,bridge,maxspeed,junction,name,tunnel
429538003,True,2,D 979,secondary,False,194.91500000000002,"LINESTRING (4.186159 43.5648763, 4.1860661 43.5647359, 4.1859361 43.564453, 4.1858546 43.5642286, 4.1857911 43.5640365, 4.1855783 43.563241, 4.1855944 43.563183)",,50,,,
429537996,False,2,D 979,secondary,False,386.169,"LINESTRING (4.1871553 43.565715, 4.1872693 43.5658567, 4.1890004 43.5682319, 4.1893897 43.5687872)",,50,,,
"[429538001, 667683293]",True,"['1', '2']",D 979,secondary,False,123.186,"LINESTRING (4.1871553 43.565715, 4.1870578 43.5656446, 4.1870361 43.5656289, 4.18678 43.5654102, 4.1866708 43.5653228, 4.1865399 43.5652227, 4.1862824 43.5650021, 4.186159 43.5648763)",,,,,
27047476,True,,,residential,False,6.145,"LINESTRING (4.1973208 43.5649412, 4.1973273 43.5649312, 4.1973362 43.5649222, 4.1973472 43.5649145, 4.19736 43.5649085, 4.197374 43.5649042)",,,roundabout,,
159596162,False,,D 718,tertiary,False,87.14299999999999,"LINESTRING (4.1866499 43.5691291, 4.1858173 43.5691101, 4.185788 43.5691094, 4.1855687 43.5691082)",,30,,Rue du Faubourg de la Fraternité,
159596162,False,,D 718,tertiary,True,16.512,"LINESTRING (4.1866499 43.5691291, 4.1867762 43.5691338, 4.1868546 43.5691364)",,30,,Rue du Faubourg de la Fraternité,
173507080,False,,,residential,True,156.857,"LINESTRING (4.1866499 43.5691291, 4.1866109 43.5691601, 4.1866042 43.5691961, 4.1865023 43.5692631, 4.1861831 43.5693292, 4.1861161 43.56937, 4.1861016 43.5694735, 4.1860973 43.5695041, 4.1861885 43.5696382, 4.1864432 43.5700483, 4.1865262 43.570182, 4.1865351 43.5701963, 4.1865535 43.5702259)",,,,Impasse du Puits,
685823580,True,,,residential,False,21.697,"LINESTRING (4.1866499 43.5691291, 4.1866815 43.5690863, 4.1867284 43.5690193, 4.186734 43.5690131, 4.1867526 43.5689925, 4.1867908 43.5689644)",,,,Square de la Ferme des Puits Neufs,
48447244,True,,,residential,False,93.991,"LINESTRING (4.1867908 43.5689644, 4.1868586 43.5689233, 4.1876313 43.5685005, 4.1876796 43.5684748, 4.1877178 43.5684514)",,,,Square de la Ferme des Puits Neufs,
48447244,True,,,residential,False,13.272,"LINESTRING (4.1868858 43.5690591, 4.186829 43.5690222, 4.1867908 43.5689644)",,,,Square de la Ferme des Puits Neufs,
48447245,True,,,residential,False,9.045,"LINESTRING (4.1868858 43.5690591, 4.1868662 43.5690878, 4.1868604 43.5691121, 4.1868546 43.5691364)",,,,Square de la Ferme des Puits Neufs,
280922231,False,,,residential,True,48.125,"LINESTRING (4.194362 43.5693419, 4.1942838 43.5692885, 4.1946767 43.5690765)",,,,Impasse Alphonse Daudet,
52003547,False,,,residential,True,107.879,"LINESTRING (4.1947044 43.5699213, 4.1946249 43.5698977, 4.1943843 43.569881, 4.1941208 43.5697632, 4.1938725 43.5700677, 4.1937907 43.5701348, 4.1937214 43.5701765)",,,,Lotissement des Remparts,
52003548,False,,,residential,True,16.522,"LINESTRING (4.1947044 43.5699213, 4.1947526 43.5698776, 4.1947806 43.5697872)",,,,,
122532479,False,,,residential,True,7.248,"LINESTRING (4.1943581 43.5685184, 4.1944442 43.5684995)",,,,Avenue de la Liberté,
122532479,False,,,residential,False,89.76400000000001,"LINESTRING (4.1943581 43.5685184, 4.1942412 43.5685388, 4.1933819 43.5686887, 4.1932754 43.5687088)",,,,Avenue de la Liberté,
399227632,False,,,residential,False,21.831,"LINESTRING (4.1943581 43.5685184, 4.1943687 43.56854, 4.1943899 43.5685895, 4.1944397 43.5687056)",,,,Rue Alphonse Daudet,
268256360,True,1,D 979,secondary,False,14.799,"LINESTRING (4.1895237 43.5689755, 4.1895305 43.5689537, 4.1895503 43.5689207, 4.1895833 43.568894, 4.189631 43.5688761)",,50,roundabout,,
317252970,True,1,D 979,secondary,False,23.958,"LINESTRING (4.1895237 43.5689755, 4.1894552 43.568909, 4.1893964 43.5688268, 4.1893897 43.5687872)",,50,,,
"[26368989, 26368988, 27059581]",False,,,residential,False,44.207,"LINESTRING (4.1911856 43.5682449, 4.1911608 43.5682189, 4.1910849 43.5681184, 4.1910323 43.5680791, 4.1909717 43.5680112, 4.1909052 43.5679059)",,,,,yes
158474314,False,,,residential,False,107.06699999999998,"LINESTRING (4.1911856 43.5682449, 4.1912417 43.5682118, 4.1913577 43.568154, 4.1914515 43.5681177, 4.1918629 43.5679256, 4.1921975 43.5677473, 4.1922791 43.5676998)",,,,Boulevard Diderot,
1041553071,True,,,residential,False,13.917,"LINESTRING (4.1911856 43.5682449, 4.1911842 43.5683242, 4.1911841 43.5683274, 4.1911366 43.5683526)",,,,Boulevard Diderot,
26370202,False,,,residential,False,24.446,"LINESTRING (4.1909496 43.5646442, 4.1906952 43.564764)",,,,Boulevard Intérieur Sud,
26370202,False,,,residential,True,36.271,"LINESTRING (4.1909496 43.5646442, 4.1913271 43.5644665)",,,,Boulevard Intérieur Sud,
1107315572,False,,,residential,False,65.107,"LINESTRING (4.1909496 43.5646442, 4.1911578 43.5648686, 4.1912704 43.564871, 4.1914374 43.5650707)",,,,Le Planet,
26369690,False,,,residential,False,32.87,"LINESTRING (4.1914374 43.5650707, 4.1910815 43.5652152)",,,,Rue du 14 Juillet,
26369690,False,,,residential,True,26.767,"LINESTRING (4.1914374 43.5650707, 4.1917272 43.564953)",,,,Rue du 14 Juillet,
1107315572,False,,,residential,True,65.107,"LINESTRING (4.1914374 43.5650707, 4.1912704 43.564871, 4.1911578 43.5648686, 4.1909496 43.5646442)",,,,Le Planet,
77242315,False,,,residential,False,27.258,"LINESTRING (4.1869502 43.5678461, 4.1867268 43.567662)",,,,Rue du Port,
77242315,False,,,residential,True,91.459,"LINESTRING (4.1869502 43.5678461, 4.1873179 43.5681491, 4.1876415 43.5684025, 4.1877178 43.5684514)",,,,Rue du Port,
1107315716,False,,,residential,False,77.832,"LINESTRING (4.1869502 43.5678461, 4.1868573 43.5678898, 4.1860969 43.5681735)",,,,Impasse des Lombards,
1107315716,False,,,residential,True,77.832,"LINESTRING (4.1860969 43.5681735, 4.1868573 43.5678898, 4.1869502 43.5678461)",,,,Impasse des Lombards,
