osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,junction,tunnel
555440000,D 954,Rue du Vieux Pré,tertiary,30,True,False,77.35900000000001,"LINESTRING (1.3652714 48.733246, 1.3652715 48.7332715, 1.3652673 48.7333404, 1.3652669 48.733348, 1.3652632 48.7333725, 1.3652588 48.7333871, 1.3652517 48.7334023, 1.3652442 48.7334144, 1.3652374 48.7334259, 1.365233 48.7334403, 1.3652281 48.7334745, 1.3652226 48.7335337, 1.3652225 48.7335871, 1.3652245 48.7336322, 1.3652248 48.7336625, 1.3652207 48.7337, 1.3652153 48.7337286, 1.3652077 48.7337537, 1.3652019 48.7337754, 1.3651964 48.7338091, 1.3651855 48.7338577, 1.3651803 48.7338951, 1.3651799 48.7339361)",,,,
25571744,,Rue Saint-Martin,tertiary,30,False,True,60.914,"LINESTRING (1.3668559 48.7345585, 1.3668985 48.7340758, 1.3669037 48.7340116)",,,,
981319839,,Rue Saint-Martin,tertiary,30,True,False,10.148,"LINESTRING (1.3668559 48.7345585, 1.3668675 48.7345767, 1.3668843 48.7345989, 1.3668942 48.7346116, 1.3669029 48.7346257, 1.3669021 48.7346429)",,,,
25571778,D 20,Rue des Marchebeaux,tertiary,30,True,False,209.43299999999996,"LINESTRING (1.3622461 48.7343176, 1.3624929 48.7342542, 1.3627581 48.7341869, 1.3629685 48.7341368, 1.3631083 48.7341032, 1.3632874 48.7340604, 1.363638 48.7339765, 1.3637384 48.7339598, 1.3638492 48.7339474, 1.3639822 48.73394, 1.3641269 48.733938, 1.3644453 48.7339442, 1.3645316 48.7339423, 1.3646255 48.7339362, 1.3647152 48.733926, 1.3648689 48.733903, 1.364993 48.7338805)",,,,
1265094782,,,tertiary,30,True,False,12.823,"LINESTRING (1.3622461 48.7343176, 1.3622679 48.7343186, 1.3622892 48.7343219, 1.3623094 48.7343274, 1.362328 48.734335, 1.3623446 48.7343443, 1.3623587 48.7343553, 1.3623701 48.7343677, 1.3623783 48.734381)",,,,
1265094783,,,tertiary,30,True,False,13.929000000000002,"LINESTRING (1.3623783 48.734381, 1.3623835 48.7343963, 1.3623846 48.7344119, 1.3623817 48.7344275, 1.3623747 48.7344424, 1.362364 48.7344564, 1.3623497 48.7344689, 1.3623325 48.7344797, 1.3623127 48.7344883)",,,,
1117341313,,,tertiary,30,True,False,14.141,"LINESTRING (1.3623127 48.7344883, 1.3622906 48.7344946, 1.3622671 48.7344983, 1.3622431 48.7344993, 1.3622191 48.7344975, 1.362196 48.7344929, 1.3621745 48.7344858, 1.3621552 48.7344763, 1.3621387 48.7344647)",,,,
556136565,D 20,Rue des Marchebeaux,tertiary,30,True,False,30.634999999999998,"LINESTRING (1.3621112 48.7343927, 1.3620056 48.7343467, 1.3619766 48.7343353, 1.3619528 48.7343284, 1.3619253 48.7343228, 1.3618954 48.7343183, 1.361868 48.7343127, 1.3618388 48.7343032, 1.3617988 48.7342865, 1.3617478 48.7342617)",,,,
897056913,,,tertiary,30,True,False,8.738000000000001,"LINESTRING (1.3621112 48.7343927, 1.362116 48.73438, 1.3621236 48.7343679, 1.3621337 48.7343566, 1.3621462 48.7343464, 1.3621607 48.7343375, 1.3621771 48.7343301)",,,,
1265094781,,,tertiary,30,True,False,5.295,"LINESTRING (1.3621771 48.7343301, 1.3622076 48.7343213, 1.3622461 48.7343176)",,,,
781853523,D 34,Rue des Eparges,secondary,50,False,True,65.664,"LINESTRING (1.3718636 48.7324058, 1.3716028 48.7322996, 1.3710942 48.7321039)",,,,
"[956606696, 957132470]",D 34,Rue des Eparges,secondary,50,True,False,42.863,"LINESTRING (1.3718636 48.7324058, 1.3719768 48.7324445, 1.3720032 48.7324546, 1.3721415 48.7325076, 1.3722272 48.7325458, 1.3723626 48.7326057)",,3,,
956606708,,Rue Victor Hugo,residential,50,False,True,6.074,"LINESTRING (1.3723251 48.7326544, 1.3723626 48.7326057)",,,,
956606709,,,secondary,,True,False,43.76,"LINESTRING (1.3723251 48.7326544, 1.3722722 48.7326319, 1.3721898 48.7325921, 1.3721642 48.7325792, 1.3720737 48.7325292, 1.3719453 48.7324535, 1.3718636 48.7324058)",,,,
"[474072731, 1202329269]",,Rue Victor Hugo,residential,50,False,False,217.40199999999996,"LINESTRING (1.3723251 48.7326544, 1.372306 48.7326769, 1.372297 48.7326866, 1.3722856 48.7326989, 1.3722807 48.7327042, 1.372225 48.7327645, 1.3721991 48.7327887, 1.3721775 48.7328048, 1.3716587 48.7330176, 1.3709859 48.733268, 1.3708768 48.7333086, 1.3706649 48.7333263, 1.3704959 48.7332927, 1.3703873 48.7332584, 1.3702438 48.7331352, 1.3702123 48.7330886, 1.3702008 48.7330291, 1.3702223 48.7329601, 1.3702545 48.7328971, 1.3702741 48.7328587)",,,,
556136566,D 20,Rue des Marchebeaux,tertiary,50,True,False,32.578,"LINESTRING (1.3617478 48.7342617, 1.3618093 48.7342754, 1.3618266 48.7342783, 1.3618668 48.7342851, 1.3619134 48.7342904, 1.3619482 48.7342927, 1.361975 48.7342931, 1.3620028 48.7342947, 1.3620273 48.7342972, 1.3620595 48.7343016, 1.3621107 48.734314, 1.3621771 48.7343301)",,,,
"[1116307794, 25571733, 555439997]",,Boulevard Louis Terrier,tertiary,50,False,False,96.128,"LINESTRING (1.3700696 48.7317375, 1.3700569 48.7317507, 1.369984 48.7318274, 1.3699289 48.7318867, 1.3699036 48.7319162, 1.3698809 48.7319482, 1.3696221 48.7324759, 1.3695918 48.7325377)",,1,,
975674412,,,residential,,False,True,53.605,"LINESTRING (1.3696327 48.7386631, 1.369557 48.7387148, 1.3694794 48.7387689, 1.3693822 48.7388455, 1.3692463 48.7389612, 1.3691579 48.7390291)",,,,
975674413,,,residential,,False,False,49.192,"LINESTRING (1.3696327 48.7386631, 1.3696198 48.7386407, 1.3696186 48.7386182, 1.3696283 48.7385966, 1.3696477 48.7385781, 1.369675 48.7385646, 1.3697073 48.7385574, 1.3697415 48.7385573, 1.3697739 48.7385642, 1.3698014 48.7385775, 1.3698212 48.7385959, 1.3698315 48.7386189, 1.3698296 48.7386428, 1.3698157 48.738665, 1.3697913 48.7386828, 1.3697593 48.7386942, 1.3697234 48.7386979, 1.3696877 48.7386935, 1.3696562 48.7386814, 1.3696327 48.7386631)",,,,
975674413,,,residential,,False,True,49.19200000000001,"LINESTRING (1.3696327 48.7386631, 1.3696562 48.7386814, 1.3696877 48.7386935, 1.3697234 48.7386979, 1.3697593 48.7386942, 1.3697913 48.7386828, 1.3698157 48.738665, 1.3698296 48.7386428, 1.3698315 48.7386189, 1.3698212 48.7385959, 1.3698014 48.7385775, 1.3697739 48.7385642, 1.3697415 48.7385573, 1.3697073 48.7385574, 1.369675 48.7385646, 1.3696477 48.7385781, 1.3696283 48.7385966, 1.3696186 48.7386182, 1.3696198 48.7386407, 1.3696327 48.7386631)",,,,
981319840,,Rue Saint-Martin,tertiary,30,True,False,17.34,"LINESTRING (1.366771 48.7347038, 1.3668042 48.7346366, 1.3668168 48.7346175, 1.3668272 48.7346041, 1.3668415 48.7345829, 1.3668559 48.7345585)",,,,
1117341322,,Rue des Teinturiers,tertiary,50,True,False,11.901,"LINESTRING (1.366771 48.7347038, 1.366806 48.7346795, 1.3668407 48.7346626, 1.3668739 48.734651, 1.3669021 48.7346429)",,,,
"[25571749, 668501446]",,Rue Esmery Caron,tertiary,50,True,False,83.869,"LINESTRING (1.3669021 48.7346429, 1.3669538 48.734636, 1.367221 48.7346224, 1.3672747 48.7346212, 1.3673195 48.7346221, 1.3673533 48.7346252, 1.367393 48.7346304, 1.3677205 48.7346865, 1.3679096 48.7347209, 1.3680202 48.7347421)",,,,
1117341321,,Rue des Teinturiers,tertiary,50,True,False,42.557,"LINESTRING (1.3662744 48.7348766, 1.3663026 48.7348772, 1.366338 48.7348768, 1.3663889 48.7348702, 1.366455 48.7348555, 1.3665265 48.7348357, 1.3665754 48.7348169, 1.3666262 48.7347942, 1.3667025 48.73475, 1.366771 48.7347038)",,,,
1222539260,,Boulevard Louis Terrier,tertiary,50,False,False,11.099,"LINESTRING (1.3685361 48.7347514, 1.3684952 48.7348475)",,1,,
"[555810161, 474072761, 474072762, 998821148, 555439998]",,Boulevard Louis Terrier,tertiary,"['50', '30']",False,True,258.07300000000004,"LINESTRING (1.3685361 48.7347514, 1.3686142 48.7345972, 1.3686347 48.7345583, 1.3689214 48.7339763, 1.3691081 48.7335966, 1.3691829 48.7334495, 1.3691955 48.7334219, 1.3692511 48.7332996, 1.3693804 48.7330015, 1.369389 48.7329825, 1.3693989 48.732961, 1.3694357 48.7328801, 1.3695918 48.7325377)",yes,1,,
668501446,,Rue Esmery Caron,tertiary,50,True,False,29.125,"LINESTRING (1.3681204 48.7347624, 1.3683809 48.7348137, 1.3684193 48.734825, 1.3684952 48.7348475)",,,,
981699238,,Rue Esmery Caron,tertiary,50,True,False,30.512,"LINESTRING (1.3681204 48.7347624, 1.368407 48.7347553, 1.3684539 48.7347542, 1.3685361 48.7347514)",,,,
1222539260,,Boulevard Louis Terrier,tertiary,50,False,True,11.099,"LINESTRING (1.3684952 48.7348475, 1.3685361 48.7347514)",,1,,
24287149,,Rue Doguereau,tertiary,50,True,False,34.053,"LINESTRING (1.3684952 48.7348475, 1.368607 48.7348805, 1.3689107 48.734984)",,,,
215294407,,Boulevard Louis Terrier,residential,50,False,False,30.06,"LINESTRING (1.3684952 48.7348475, 1.3684595 48.7349324, 1.3684496 48.734956, 1.3683862 48.7351081)",,,,
27425439,,Rue du Bois Sabot,secondary,50,True,False,36.801,"LINESTRING (1.3623702 48.7365602, 1.3624056 48.7365118, 1.3625247 48.7363668, 1.3625385 48.7363501, 1.3626019 48.7362667)",,,,
46148117,D 912,Rue Saint-Jean,secondary,50,False,False,37.513,"LINESTRING (1.3687267 48.7388476, 1.3687455 48.7388555, 1.3691579 48.7390291)",,,,
1117341312,D 912,Rue Parisis,secondary,50,True,False,14.279,"LINESTRING (1.3687267 48.7388476, 1.3686205 48.7387941, 1.3685719 48.7387697)",,,,
563392287,,Rue du Général de Gaulle,tertiary,30,True,False,14.175,"LINESTRING (1.3687389 48.7387214, 1.3687271 48.7387557, 1.368721 48.7387864, 1.3687231 48.7388222, 1.3687267 48.7388476)",,1,,
563392288,,Rue du Général de Gaulle,tertiary,30,True,False,13.579999999999998,"LINESTRING (1.3687389 48.7387214, 1.3686764 48.7387493, 1.3686584 48.7387555, 1.3686269 48.7387629, 1.3685719 48.7387697)",,1,,
215294407,,Boulevard Louis Terrier,residential,50,False,True,30.06,"LINESTRING (1.3683862 48.7351081, 1.3684496 48.734956, 1.3684595 48.7349324, 1.3684952 48.7348475)",,,,
"[781853523, 25571735]",D 34,Rue des Eparges,secondary,50,False,False,53.245999999999995,"LINESTRING (1.3704719 48.7318573, 1.3704864 48.7318631, 1.3707416 48.7319645, 1.3708807 48.7320195, 1.3710942 48.7321039)",,,,
966717450,D 34,Rue des Eparges,secondary,50,True,False,32.428,"LINESTRING (1.3704719 48.7318573, 1.3703613 48.7318311, 1.3703162 48.7318198, 1.3701676 48.7317708, 1.370143 48.7317624, 1.3700696 48.7317375)",,,,
