osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,bridge,tunnel,junction
935452086,True,3,D 974,Boulevard Maréchal Foch,primary,50,False,33.803,"LINESTRING (4.8347906 47.0260298, 4.8345649 47.025941, 4.8344043 47.0258779)",,,,
33112985,True,,,Rue Sylvestre Chauvelot,residential,50,False,41.75,"LINESTRING (4.8345655 47.0261112, 4.8348567 47.0264299)",,,,
32149568,False,,,Rue des Papillons Blancs,residential,,True,218.127,"LINESTRING (4.8336717 47.0208073, 4.8328844 47.0203167, 4.8328554 47.0202871, 4.8328369 47.0202502, 4.8328406 47.0202234, 4.8328617 47.0201938, 4.8335292 47.0197391, 4.833946 47.0194695, 4.8339842 47.0194438, 4.8340144 47.0194241)",,,,
290435589,False,,,Boulevard Jacques Copeau,residential,50,False,99.444,"LINESTRING (4.8433445 47.0253233, 4.8441179 47.0260457)",,,,
290435592,True,,,Boulevard Jacques Copeau,residential,50,False,35.396,"LINESTRING (4.8433445 47.0253233, 4.8431592 47.0252835, 4.8429969 47.0252913, 4.8428991 47.0253256)",,,,
18956126,True,2,,Boulevard Maréchal Joffre,primary,50,False,302.779,"LINESTRING (4.8428991 47.0253256, 4.842841 47.0253974, 4.8427617 47.0256514, 4.8427148 47.0258511, 4.8426778 47.0260022, 4.8426193 47.0261113, 4.8425275 47.0262161, 4.8423929 47.0263064, 4.841716 47.0266633, 4.8415614 47.0267452, 4.8411367 47.0269535, 4.8406816 47.0271766, 4.8405008 47.0273383)",,,,
32135921,True,3,D 974,Boulevard Georges Clemenceau,primary,50,False,167.588,"LINESTRING (4.8337123 47.0252779, 4.8336122 47.025195, 4.8331452 47.0248089, 4.8331151 47.024784, 4.8329515 47.0246487, 4.8327745 47.0244658, 4.8326726 47.024294, 4.832635 47.0241477, 4.8326343 47.0240089)",,,,
294494747,True,,,Avenue de la République,residential,30,False,42.841,"LINESTRING (4.8337123 47.0252779, 4.8338616 47.0251982, 4.8342111 47.0251045)",,,,
"[31975261, 1081260631]",False,,,Impasse Notre-Dame,residential,30,True,75.32,"LINESTRING (4.8369747 47.0239635, 4.8369351 47.0239938, 4.8368683 47.0240031, 4.8366578 47.0239962, 4.8365194 47.0239916, 4.836354 47.0239338, 4.8361531 47.0238637, 4.8360596 47.023831)","['3.5', '4']",,,
363804104,False,,,Rue du Faubourg Perpreuil,secondary,50,False,38.131,"LINESTRING (4.8391423 47.0204311, 4.8394077 47.0201398)",,,,
363804105,True,,,Rue du Faubourg Perpreuil,secondary,50,False,26.197,"LINESTRING (4.8391423 47.0204311, 4.8391125 47.0205339, 4.839121 47.0205964, 4.8391275 47.0206643)",,,,
"[25614491, 363804103]",True,"['2', '3']",,"['Boulevard Perpreuil', 'Boulevard Saint-Jacques']",primary,50,False,23.884999999999998,"LINESTRING (4.8389016 47.0205168, 4.839064 47.0206059, 4.8391275 47.0206643)",,,,
363804105,True,,,Rue du Faubourg Perpreuil,secondary,50,False,20.903000000000002,"LINESTRING (4.8389016 47.0205168, 4.8389728 47.0205061, 4.83908 47.0204657, 4.8391423 47.0204311)",,,,
"[25614491, 161296511]",True,3,,Boulevard Perpreuil,primary,50,False,156.887,"LINESTRING (4.8391275 47.0206643, 4.8394094 47.0209237, 4.8398333 47.0211558, 4.840541 47.0215307, 4.8405622 47.0215421, 4.8406668 47.0215937)",,,,
791302795,True,3,D 974,Boulevard Maréchal Foch,primary,50,False,17.116,"LINESTRING (4.8395018 47.0274784, 4.8392762 47.0274717)",,,,
31969672,True,,,Rue de Lorraine,residential,30,False,46.976,"LINESTRING (4.8395018 47.0274784, 4.839466 47.0274095, 4.83945 47.0273652, 4.8394109 47.0272567, 4.8394427 47.0270659)",,,,
32135918,True,2,D 974,Boulevard Maréchal Foch,primary,50,False,25.149,"LINESTRING (4.836969 47.0277227, 4.8368515 47.0276838, 4.836712 47.027585)",,,,
28446948,True,,,Avenue de l'Aigue,unclassified,,False,28.7,"LINESTRING (4.8368743 47.0278182, 4.8368453 47.0277765, 4.836712 47.027585)",,,,
616092094,True,,,Avenue de l'Aigue,unclassified,,False,12.855,"LINESTRING (4.8368743 47.0278182, 4.8369496 47.0277492, 4.836969 47.0277227)",,,,
31967935,False,,,Rempart de la Comédie,residential,,True,243.70899999999997,"LINESTRING (4.8413292 47.0260169, 4.8413835 47.0259866, 4.8415532 47.0258685, 4.841605 47.0258305, 4.8426921 47.0245905, 4.8425396 47.0241197)",,,,
199071389,False,,,Rue Henri Dunant,residential,,False,33.117000000000004,"LINESTRING (4.8351083 47.020328, 4.8352339 47.0204212, 4.8354039 47.0205473)",,,,
199071389,False,,,Rue Henri Dunant,residential,,True,130.37099999999998,"LINESTRING (4.8351083 47.020328, 4.834797 47.0200971, 4.8346919 47.0200092, 4.8344469 47.0197982, 4.8341553 47.0195469, 4.8340144 47.0194241)",,,,
1086708621,True,,,,residential,,False,39.19,"LINESTRING (4.8351083 47.020328, 4.8352007 47.0203455, 4.8352966 47.0203254, 4.8353656 47.0202879, 4.8354179 47.0202147, 4.8354665 47.0201451)",,,,
